BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,1.1381065587865368e7,53634.94539801603,-64198.53326338435,0.0,0.0,0.0,3.0848478493931428e-12,0.0,0.0,-1.1370502e7
t1,31111.000000001506,1.1107738638781822e-10,-4.135715272265774e-10,0.0,0.0,0.0,9.1505382313017e-15,0.0,0.0,-31111.0
t2,31892.91346071761,8.130789433057993e-11,-1293.9134607176957,0.0,0.0,0.0,9.150503669156004e-15,0.0,0.0,-30599.0
t3,31990.165213483968,8.130214831286462e-11,-1284.1652134840465,0.0,0.0,0.0,9.150487731472939e-15,0.0,0.0,-30706.0
t4,32037.85200791854,8.130044396775546e-11,-1146.8520079186237,0.0,0.0,0.0,9.150495244208374e-15,0.0,0.0,-30891.0
t5,32546.6865799264,8.12949587920694e-11,-1151.6865799264851,0.0,0.0,0.0,9.150485852516021e-15,0.0,0.0,-31395.0
t6,33870.68995005688,8.130021674967181e-11,-1096.689950056953,0.0,0.0,0.0,9.150450190426906e-15,0.0,0.0,-32774.0
t7,35820.41137618155,8.131361466947897e-11,-926.4113761816361,0.0,0.0,0.0,9.150443459403e-15,0.0,0.0,-34894.0
t8,38105.73218890997,8.131401467675167e-11,-791.7321889100448,0.0,0.0,0.0,9.150308262641695e-15,0.0,0.0,-37314.0
t9,39802.35268916177,8.135274274882389e-11,-347.35268916185714,0.0,0.0,0.0,9.150267265635064e-15,0.0,0.0,-39455.0
t10,40931.63252017055,319.3674798295508,-9.170633848121215e-11,0.0,0.0,0.0,9.152125437608666e-15,0.0,0.0,-41251.0
t11,42415.86674668087,8.146309371574304e-11,-186.86674668094588,0.0,0.0,0.0,9.150412024155116e-15,0.0,0.0,-42229.0
t12,44003.305863075235,8.137056154383223e-11,-243.3058630753153,0.0,0.0,0.0,9.15050319543516e-15,0.0,0.0,-43760.0
t13,43715.5392589258,8.132852594864889e-11,-500.53925892587426,0.0,0.0,0.0,9.150516863861306e-15,0.0,0.0,-43215.0
t14,39752.96976323821,8.131595053740584e-11,-842.9697632382924,0.0,0.0,0.0,9.150526692036835e-15,0.0,0.0,-38910.0
t15,38195.40620924368,8.130940677215602e-11,-1009.4062092437638,0.0,0.0,0.0,9.150526232266586e-15,0.0,0.0,-37186.0
t16,36576.605795349715,8.130846398513178e-11,-971.6057953497838,0.0,0.0,0.0,9.150503009363143e-15,0.0,0.0,-35605.0
t17,36513.633945687434,8.131834070478345e-11,-744.6339456875123,0.0,0.0,0.0,9.150395124795425e-15,0.0,0.0,-35769.0
t18,36432.15930256728,8.131688838841175e-11,-775.1593025673553,0.0,0.0,0.0,9.150287969742845e-15,0.0,0.0,-35657.0
t19,38316.99998495444,1274.0000150456476,-9.168608588827819e-11,0.0,0.0,0.0,9.152045388127386e-15,0.0,0.0,-39591.0
t20,38247.08856399641,955.9114360036796,-9.168976645610775e-11,0.0,0.0,0.0,9.152063593694122e-15,0.0,0.0,-39203.0
t21,38357.68582293043,1099.314177069661,-9.168889327418801e-11,0.0,0.0,0.0,9.152098815385493e-15,0.0,0.0,-39457.0
t22,38370.31350970129,8.142127446632696e-11,-199.3135097013689,0.0,0.0,0.0,9.150263405588657e-15,0.0,0.0,-38171.0
t23,36564.7686059636,8.13158515594222e-11,-841.7686059636924,0.0,0.0,0.0,9.15038820981915e-15,0.0,0.0,-35723.0
t24,33667.38114610042,8.131172803272178e-11,-1045.381146100508,0.0,0.0,0.0,9.150452721328162e-15,0.0,0.0,-32622.0
t25,30583.98808507775,8.130805703369108e-11,-1156.9880850778322,0.0,0.0,0.0,9.150494755742067e-15,0.0,0.0,-29427.0
t26,29930.184002023292,8.130710700262932e-11,-1157.1840020233753,0.0,0.0,0.0,9.150498008305092e-15,0.0,0.0,-28773.0
t27,29440.30008740752,8.131597015706456e-11,-1005.3000874075998,0.0,0.0,0.0,9.150503837073668e-15,0.0,0.0,-28435.0
t28,30136.571776677334,8.131529548826126e-11,-1057.5717766774176,0.0,0.0,0.0,9.150507367191333e-15,0.0,0.0,-29079.0
t29,31124.968483550438,8.131197977741204e-11,-1149.9684835505184,0.0,0.0,0.0,9.150499150691601e-15,0.0,0.0,-29975.0
t30,33303.96609715482,8.130808744855972e-11,-1235.9660971549074,0.0,0.0,0.0,9.150462315408346e-15,0.0,0.0,-32068.0
t31,38192.73583215492,8.130679515496928e-11,-666.7358321549968,0.0,0.0,0.0,9.150285391359483e-15,0.0,0.0,-37526.0
t32,39262.99589129009,5292.004108709896,-3.695142678998881e-13,0.0,0.0,0.0,1.1092200105440248e-14,0.0,0.0,-44555.0
t33,41158.158053823536,5601.841946176457,-3.696888788384379e-13,0.0,0.0,0.0,1.1092064263219572e-14,0.0,0.0,-46760.0
t34,43311.71530836036,3860.28469163963,-1.2938487540951094e-13,0.0,0.0,0.0,1.1092140696911833e-14,0.0,0.0,-47172.0
t35,45210.157258303225,1548.8427417009418,-4.166701011402725e-9,0.0,0.0,0.0,9.152876463899517e-15,0.0,0.0,-46759.0
t36,45657.34388181357,1095.6561181868371,-4.064446559159568e-10,0.0,0.0,0.0,9.152883952932673e-15,0.0,0.0,-46753.0
t37,46003.89269638454,2.5799797367365095e-10,-681.8926963847916,0.0,0.0,0.0,9.150252829372052e-15,0.0,0.0,-45322.0
t38,45906.634571189425,3.2552470735553694e-9,-4336.634571192673,0.0,0.0,0.0,9.150519278994435e-15,0.0,0.0,-41570.0
t39,43890.49959048578,4.7834610292034745e-9,-4516.49959049056,0.0,0.0,0.0,9.150526424914042e-15,0.0,0.0,-39374.0
t40,41805.43427944934,3.207630588490903e-10,-2065.4342794496583,0.0,0.0,0.0,9.150183709806253e-15,0.0,0.0,-39740.0
t41,38988.53972781772,2307.4602721822853,-9.248154301085498e-13,0.0,0.0,0.0,9.832322967497175e-15,0.0,0.0,-41296.0
t42,38411.41813032102,6034.581869678917,-6.104990450477348e-14,0.0,0.0,0.0,1.1576672224850986e-14,0.0,0.0,-44446.0
t43,38386.269243859024,5965.730756140966,-9.270192258286e-13,0.0,0.0,0.0,9.832525701274285e-15,0.0,0.0,-44352.0
t44,38493.59856930094,2144.401430699064,-3.0166270812893177e-13,0.0,0.0,0.0,9.832390992236119e-15,0.0,0.0,-40638.0
t45,38678.950735926825,1106.0492640732944,-1.2294001375723905e-10,0.0,0.0,0.0,9.152630332020483e-15,0.0,0.0,-39785.0
t46,35547.34168745693,5.958614519562066e-11,-1302.3416874569998,0.0,0.0,0.0,9.15032304892166e-15,0.0,0.0,-34245.0
t47,31756.475246353795,8.185767960195404e-11,-593.4752463538799,0.0,0.0,0.0,9.150462378839528e-15,0.0,0.0,-31163.0
t48,29163.56748485232,8.20311943988064e-11,-512.5674848524048,0.0,0.0,0.0,9.15047088159545e-15,0.0,0.0,-28651.0
t49,27236.572071414634,8.216950969286249e-11,-483.5720714147185,0.0,0.0,0.0,9.150492239027281e-15,0.0,0.0,-26753.0
t50,26166.73956954177,8.228811684629537e-11,-455.73956954184985,0.0,0.0,0.0,9.150499861748658e-15,0.0,0.0,-25711.0
