Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2
Zone,1,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,-44.65573913043478,0.0,0.0,0.0,0.0,0.0,-47.003288888888726
t2,0.0,0.0,0.0,0.0,0.0,-44.65573913043477,0.0,0.0,0.0,0.0,0.0,-37.04396696308507
t3,0.0,0.0,0.0,0.0,0.0,-44.65573913043476,0.0,0.0,0.0,0.0,0.0,-37.19777158185191
t4,0.0,0.0,0.0,0.0,0.0,-44.65573913043475,0.0,0.0,0.0,0.0,0.0,-37.47712797310336
t5,0.0,0.0,0.0,0.0,0.0,-44.655739130434746,0.0,0.0,0.0,0.0,0.0,-37.72615588519415
t6,0.0,0.0,0.0,0.0,0.0,-44.65573913043474,0.0,0.0,0.0,0.0,0.0,-37.95426514501799
t7,0.0,0.0,0.0,0.0,0.0,-44.65573913043474,0.0,0.0,0.0,0.0,0.0,-38.16387389507484
t8,0.0,0.0,0.0,0.0,0.0,-44.65573913043474,0.0,0.0,0.0,0.0,0.0,-38.351944903384755
t9,0.0,0.0,0.0,0.0,0.0,-44.65573913043474,0.0,0.0,0.0,0.0,0.0,-38.52229838250161
t10,0.0,0.0,0.0,0.0,0.0,-44.65573913043474,0.0,0.0,0.0,0.0,0.0,-38.67825274982789
t11,0.0,0.0,0.0,0.0,0.0,-44.65573913043473,0.0,0.0,0.0,0.0,0.0,-38.82215851496523
t12,0.0,0.0,0.0,0.0,0.0,-44.655739130434725,0.0,0.0,0.0,0.0,0.0,-38.95722599484653
t13,0.0,0.0,0.0,0.0,0.0,-44.65573913043472,0.0,0.0,0.0,0.0,0.0,-39.08264641076915
t14,0.0,0.0,0.0,0.0,0.0,-44.65573913043471,0.0,0.0,0.0,0.0,0.0,-39.20042204236681
t15,0.0,0.0,0.0,0.0,0.0,-44.65573913043471,0.0,0.0,0.0,0.0,0.0,-39.31189967294829
t16,0.0,0.0,0.0,0.0,0.0,-44.65573913043471,0.0,0.0,0.0,0.0,0.0,-39.41828174404949
t17,0.0,0.0,0.0,0.0,0.0,-44.655739130434704,0.0,0.0,0.0,0.0,0.0,-39.52038516885274
t18,0.0,0.0,0.0,0.0,0.0,-44.655739130434704,0.0,0.0,0.0,0.0,0.0,-39.618044910258384
t19,0.0,0.0,0.0,0.0,0.0,-44.655739130434704,0.0,0.0,0.0,0.0,0.0,-39.71298497098596
t20,0.0,0.0,0.0,0.0,0.0,-44.655739130434704,0.0,0.0,0.0,0.0,0.0,-39.805488626620345
t21,0.0,0.0,0.0,0.0,0.0,-44.655739130434704,0.0,0.0,0.0,0.0,0.0,-39.89627861055953
t22,0.0,0.0,0.0,0.0,0.0,-44.655739130434704,0.0,0.0,0.0,0.0,0.0,-39.98534180962051
t23,0.0,0.0,0.0,0.0,0.0,-44.655739130434704,0.0,0.0,0.0,0.0,0.0,-40.072080177728395
t24,0.0,0.0,0.0,0.0,0.0,-44.655739130434704,0.0,0.0,0.0,0.0,0.0,-40.15716616735057
t25,0.0,0.0,0.0,0.0,0.0,-44.655739130434704,0.0,0.0,0.0,0.0,0.0,-40.2408875627472
t26,0.0,0.0,0.0,0.0,0.0,-44.655739130434704,0.0,0.0,0.0,0.0,0.0,-40.32294295555807
t27,0.0,0.0,0.0,0.0,0.0,-44.6557391304347,0.0,0.0,0.0,0.0,0.0,-40.40502858982457
t28,0.0,0.0,0.0,0.0,0.0,-44.6557391304347,0.0,0.0,0.0,0.0,0.0,-40.48559407547431
t29,0.0,0.0,0.0,0.0,0.0,-44.6557391304347,0.0,0.0,0.0,0.0,0.0,-40.56515669990854
t30,0.0,0.0,0.0,0.0,0.0,-44.6557391304347,0.0,0.0,0.0,0.0,0.0,-40.643882897201806
t31,0.0,0.0,0.0,0.0,0.0,-44.6557391304347,0.0,0.0,0.0,0.0,0.0,-40.722079843151256
t32,0.0,0.0,0.0,0.0,0.0,-44.6557391304347,0.0,0.0,0.0,0.0,0.0,-40.799772338563685
t33,0.0,0.0,0.0,0.0,0.0,-44.6557391304347,0.0,0.0,0.0,0.0,0.0,-40.8762409967237
t34,0.0,0.0,0.0,0.0,0.0,-44.6557391304347,0.0,0.0,0.0,0.0,0.0,-40.95193149735514
t35,0.0,0.0,0.0,0.0,0.0,-44.6557391304347,0.0,0.0,0.0,0.0,0.0,-41.02693756936427
t36,0.0,0.0,0.0,0.0,0.0,-44.6557391304347,0.0,0.0,0.0,0.0,0.0,-41.10174712398223
t37,0.0,0.0,0.0,0.0,0.0,-44.65573913043469,0.0,0.0,0.0,0.0,0.0,-41.176052725165555
t38,0.0,0.0,0.0,0.0,0.0,-44.65573913043469,0.0,0.0,0.0,0.0,0.0,-41.24941032312464
t39,0.0,0.0,0.0,0.0,0.0,-44.65573913043469,0.0,0.0,0.0,0.0,0.0,-41.322237417526466
t40,0.0,0.0,0.0,0.0,0.0,-44.65573913043469,0.0,0.0,0.0,0.0,0.0,-41.39465451602433
t41,0.0,0.0,0.0,0.0,0.0,-44.65573913043469,0.0,0.0,0.0,0.0,0.0,-41.46591304795867
t42,0.0,0.0,0.0,0.0,0.0,-44.65573913043469,0.0,0.0,0.0,0.0,0.0,-41.537778120278816
t43,0.0,0.0,0.0,0.0,0.0,-44.65573913043469,0.0,0.0,0.0,0.0,0.0,-41.60861882326669
t44,0.0,0.0,0.0,0.0,0.0,-44.65573913043469,0.0,0.0,0.0,0.0,0.0,-41.67907051835208
t45,0.0,0.0,0.0,0.0,0.0,-44.65573913043469,0.0,0.0,0.0,0.0,0.0,-41.749558090513744
t46,0.0,0.0,0.0,0.0,0.0,-44.65573913043469,0.0,0.0,0.0,0.0,0.0,-41.821121497995954
t47,0.0,0.0,0.0,0.0,0.0,-44.65573913043469,0.0,0.0,0.0,0.0,0.0,-41.892484889286344
t48,0.0,0.0,0.0,0.0,0.0,-44.65573913043469,0.0,0.0,0.0,0.0,0.0,-41.96384947026738
t49,0.0,0.0,0.0,0.0,0.0,-44.65573913043469,0.0,0.0,0.0,0.0,0.0,-42.03571071982412
t50,0.0,0.0,0.0,0.0,0.0,-44.65573913043469,0.0,0.0,0.0,0.0,0.0,-42.10825649084262
t51,0.0,0.0,0.0,0.0,0.0,-44.65573913043469,0.0,0.0,0.0,0.0,0.0,-42.181562112862316
t52,0.0,0.0,0.0,0.0,0.0,-44.65573913043469,0.0,0.0,0.0,0.0,0.0,-42.256463820302244
t53,0.0,0.0,0.0,0.0,0.0,-44.65573913043469,0.0,0.0,0.0,0.0,0.0,-42.33216709918865
t54,0.0,0.0,0.0,0.0,0.0,-44.65573913043469,0.0,0.0,0.0,0.0,0.0,-42.4092337890498
t55,0.0,0.0,0.0,0.0,0.0,-44.65573913043469,0.0,0.0,0.0,0.0,0.0,-42.488007787123294
t56,0.0,0.0,0.0,0.0,0.0,-44.65573913043469,0.0,0.0,0.0,0.0,0.0,-42.56819349074958
t57,0.0,0.0,0.0,0.0,0.0,-44.65573913043469,0.0,0.0,0.0,0.0,0.0,-42.651981930690845
t58,0.0,0.0,0.0,0.0,0.0,-44.65573913043469,0.0,0.0,0.0,0.0,0.0,-42.73821011422025
t59,0.0,0.0,0.0,0.0,0.0,-44.65573913043469,0.0,0.0,0.0,0.0,0.0,-42.82795690748095
t60,0.0,0.0,0.0,0.0,0.0,-44.65573913043469,0.0,0.0,0.0,0.0,0.0,-42.922338499507624
t61,0.0,0.0,0.0,0.0,0.0,-44.65573913043469,0.0,0.0,0.0,0.0,0.0,-43.02337483992126
t62,0.0,0.0,0.0,0.0,0.0,-44.6557391304347,0.0,0.0,0.0,0.0,0.0,-43.13280367337631
t63,0.0,0.0,0.0,0.0,0.0,-44.6557391304347,0.0,0.0,0.0,0.0,0.0,-43.252733983868076
t64,0.0,0.0,0.0,0.0,0.0,-44.6557391304347,0.0,0.0,0.0,0.0,0.0,-43.387664624822364
t65,0.0,0.0,0.0,0.0,0.0,-44.6557391304347,0.0,0.0,0.0,0.0,0.0,-43.535837490119945
t66,0.0,0.0,0.0,0.0,0.0,-44.6557391304347,0.0,0.0,0.0,0.0,0.0,-43.685907670690625
t67,0.0,0.0,0.0,0.0,0.0,-44.6557391304347,0.0,0.0,0.0,0.0,0.0,-43.70551622163426
t68,0.0,0.0,0.0,0.0,0.0,-44.6557391304347,0.0,0.0,0.0,0.0,0.0,-43.7248931959401
t69,0.0,0.0,0.0,0.0,0.0,-44.6557391304347,0.0,0.0,0.0,0.0,0.0,-43.74441323570368
t70,0.0,0.0,0.0,0.0,0.0,-44.6557391304347,0.0,0.0,0.0,0.0,0.0,-43.76413269906994
t71,0.0,0.0,0.0,0.0,0.0,-44.6557391304347,0.0,0.0,0.0,0.0,0.0,-43.78410801433529
t72,0.0,0.0,0.0,0.0,0.0,-44.6557391304347,0.0,0.0,0.0,0.0,0.0,-43.804482996465936
t73,0.0,0.0,0.0,0.0,0.0,-44.6557391304347,0.0,0.0,0.0,0.0,0.0,-43.82503567128258
t74,0.0,0.0,0.0,0.0,0.0,-44.6557391304347,0.0,0.0,0.0,0.0,0.0,-43.845871407142766
t75,0.0,0.0,0.0,0.0,0.0,-44.6557391304347,0.0,0.0,0.0,0.0,0.0,-43.86701303015882
t76,0.0,0.0,0.0,0.0,0.0,-44.6557391304347,0.0,0.0,0.0,0.0,0.0,-43.88849201617836
t77,0.0,0.0,0.0,0.0,0.0,-44.655739130434704,0.0,0.0,0.0,0.0,0.0,-43.91041179524848
t78,0.0,0.0,0.0,0.0,0.0,-44.655739130434704,0.0,0.0,0.0,0.0,0.0,-43.93256469168469
t79,0.0,0.0,0.0,0.0,0.0,-44.655739130434704,0.0,0.0,0.0,0.0,0.0,-43.95504736575952
t80,0.0,0.0,0.0,0.0,0.0,-44.655739130434704,0.0,0.0,0.0,0.0,0.0,-43.9778652796999
t81,0.0,0.0,0.0,0.0,0.0,-44.655739130434704,0.0,0.0,0.0,0.0,0.0,-44.00101796139607
t82,0.0,0.0,0.0,0.0,0.0,-44.65573913043472,0.0,0.0,0.0,0.0,0.0,-44.02461718641887
t83,0.0,0.0,0.0,0.0,0.0,-44.65573913043472,0.0,0.0,0.0,0.0,0.0,-44.048449628455856
t84,0.0,0.0,0.0,0.0,0.0,-44.65573913043472,0.0,0.0,0.0,0.0,0.0,-44.07265571827898
t85,0.0,0.0,0.0,0.0,0.0,-44.65573913043472,0.0,0.0,0.0,0.0,0.0,-44.097270365329265
t86,0.0,0.0,0.0,0.0,0.0,-44.65573913043472,0.0,0.0,0.0,0.0,0.0,-44.1223268395938
t87,0.0,0.0,0.0,0.0,0.0,-44.65573913043472,0.0,0.0,0.0,0.0,0.0,-44.14798090955591
t88,0.0,0.0,0.0,0.0,0.0,-44.655739130434725,0.0,0.0,0.0,0.0,0.0,-44.174003234748085
t89,0.0,0.0,0.0,0.0,0.0,-44.65573913043473,0.0,0.0,0.0,0.0,0.0,-44.20045523687594
t90,0.0,0.0,0.0,0.0,0.0,-44.65573913043473,0.0,0.0,0.0,0.0,0.0,-44.227204728675424
t91,0.0,0.0,0.0,0.0,0.0,-44.655739130434746,0.0,0.0,0.0,0.0,0.0,-44.25417746315409
t92,0.0,0.0,0.0,0.0,0.0,-44.65573913043474,0.0,0.0,0.0,0.0,0.0,-44.28179845452056
t93,0.0,0.0,0.0,0.0,0.0,-44.655739130434746,0.0,0.0,0.0,0.0,0.0,-44.31002015236221
t94,0.0,0.0,0.0,0.0,0.0,-44.65573913043475,0.0,0.0,0.0,0.0,0.0,-44.33904731640747
t95,0.0,0.0,0.0,0.0,0.0,-44.65573913043476,0.0,0.0,0.0,0.0,0.0,-44.36897036714959
t96,0.0,0.0,0.0,0.0,0.0,-44.655739130434775,0.0,0.0,0.0,0.0,0.0,-44.39990499063825
t97,0.0,0.0,0.0,0.0,0.0,-44.68393728806434,0.0,0.0,0.0,0.0,0.0,-44.43211263733446
t98,0.0,0.0,0.0,0.0,0.0,-44.714780524395344,0.0,0.0,0.0,0.0,0.0,-44.464510115578776
t99,0.0,0.0,0.0,0.0,0.0,-44.747757036244074,0.0,0.0,0.0,0.0,0.0,-44.497232088624706
t100,0.0,0.0,0.0,0.0,0.0,-44.78186067161431,0.0,0.0,0.0,0.0,0.0,-44.53031295377658
t101,0.0,0.0,0.0,0.0,0.0,-44.81602576091323,0.0,0.0,0.0,0.0,0.0,-44.56376478670184
t102,0.0,0.0,0.0,0.0,0.0,-44.84995219770004,0.0,0.0,0.0,0.0,0.0,-44.59775604178847
t103,0.0,0.0,0.0,0.0,0.0,-44.886275369880714,0.0,0.0,0.0,0.0,0.0,-44.63193225000009
t104,0.0,0.0,0.0,0.0,0.0,-44.924908303797984,0.0,0.0,0.0,0.0,0.0,-44.666425244520795
t105,0.0,0.0,0.0,0.0,0.0,-44.96553727285138,0.0,0.0,0.0,0.0,0.0,-44.701212959735905
t106,0.0,0.0,0.0,0.0,0.0,-45.00497523170516,0.0,0.0,0.0,0.0,0.0,-44.73628194652843
t107,0.0,0.0,0.0,0.0,0.0,-45.04595615318633,0.0,0.0,0.0,0.0,0.0,-44.77178716027226
t108,0.0,0.0,0.0,0.0,0.0,-45.09464611100711,0.0,0.0,0.0,0.0,0.0,-44.80738249965558
t109,0.0,0.0,0.0,0.0,0.0,-45.15825904238536,0.0,0.0,0.0,0.0,0.0,-44.843257981870906
t110,0.0,0.0,0.0,0.0,0.0,-45.24176740536589,0.0,0.0,0.0,0.0,0.0,-44.879428393923185
t111,0.0,0.0,0.0,0.0,0.0,-45.36676951972658,0.0,0.0,0.0,0.0,0.0,-44.91590810239987
t112,0.0,0.0,0.0,0.0,0.0,-45.53487544251073,0.0,0.0,0.0,0.0,0.0,-44.95273628342151
t113,0.0,0.0,0.0,0.0,0.0,-45.98147826086921,0.0,0.0,0.0,0.0,0.0,-44.98919889466952
t114,0.0,0.0,0.0,0.0,0.0,-45.98147826086922,0.0,0.0,0.0,0.0,0.0,-44.99421486694028
t115,0.0,0.0,0.0,0.0,0.0,-45.98147826086922,0.0,0.0,0.0,0.0,0.0,-44.99870335686637
t116,0.0,0.0,0.0,0.0,0.0,-45.98147826086922,0.0,0.0,0.0,0.0,0.0,-45.00315397593758
t117,0.0,0.0,0.0,0.0,0.0,-45.98147826086921,0.0,0.0,0.0,0.0,0.0,-45.00764040059755
t118,0.0,0.0,0.0,0.0,0.0,-45.98147826086921,0.0,0.0,0.0,0.0,0.0,-45.012138557932154
t119,0.0,0.0,0.0,0.0,0.0,-45.98147826086921,0.0,0.0,0.0,0.0,0.0,-45.01666812540067
t120,0.0,0.0,0.0,0.0,0.0,-45.98147826086921,0.0,0.0,0.0,0.0,0.0,-45.021234076969144
t121,0.0,0.0,0.0,0.0,0.0,-45.98147826086921,0.0,0.0,0.0,0.0,0.0,-45.025840261165534
t122,0.0,0.0,0.0,0.0,0.0,-45.98147826086921,0.0,0.0,0.0,0.0,0.0,-45.03050775412085
t123,0.0,0.0,0.0,0.0,0.0,-45.98147826086921,0.0,0.0,0.0,0.0,0.0,-45.03520356185261
t124,0.0,0.0,0.0,0.0,0.0,-45.98147826086921,0.0,0.0,0.0,0.0,0.0,-45.03994790204393
t125,0.0,0.0,0.0,0.0,0.0,-45.98147826086921,0.0,0.0,0.0,0.0,0.0,-45.044735454785695
t126,0.0,0.0,0.0,0.0,0.0,-45.98147826086921,0.0,0.0,0.0,0.0,0.0,-45.04956554018694
t127,0.0,0.0,0.0,0.0,0.0,-45.98147826086922,0.0,0.0,0.0,0.0,0.0,-45.054455503154614
t128,0.0,0.0,0.0,0.0,0.0,-45.98147826086922,0.0,0.0,0.0,0.0,0.0,-45.05937253209781
t129,0.0,0.0,0.0,0.0,0.0,-45.98147826086922,0.0,0.0,0.0,0.0,0.0,-45.06432006037772
t130,0.0,0.0,0.0,0.0,0.0,-45.98147826086922,0.0,0.0,0.0,0.0,0.0,-45.06929552842944
t131,0.0,0.0,0.0,0.0,0.0,-45.98147826086922,0.0,0.0,0.0,0.0,0.0,-45.0742981059662
t132,0.0,0.0,0.0,0.0,0.0,-45.98147826086922,0.0,0.0,0.0,0.0,0.0,-45.07934232248119
t133,0.0,0.0,0.0,0.0,0.0,-45.98147826086922,0.0,0.0,0.0,0.0,0.0,-45.0843898995009
t134,0.0,0.0,0.0,0.0,0.0,-45.98147826086922,0.0,0.0,0.0,0.0,0.0,-45.08945555608156
t135,0.0,0.0,0.0,0.0,0.0,-45.98147826086922,0.0,0.0,0.0,0.0,0.0,-45.09454185424239
t136,0.0,0.0,0.0,0.0,0.0,-45.98147826086922,0.0,0.0,0.0,0.0,0.0,-45.09964662614058
t137,0.0,0.0,0.0,0.0,0.0,-45.981478260869224,0.0,0.0,0.0,0.0,0.0,-45.10477342812032
t138,0.0,0.0,0.0,0.0,0.0,-45.981478260869224,0.0,0.0,0.0,0.0,0.0,-45.10986485284359
t139,0.0,0.0,0.0,0.0,0.0,-45.981478260869224,0.0,0.0,0.0,0.0,0.0,-45.11492187210591
t140,0.0,0.0,0.0,0.0,0.0,-45.981478260869224,0.0,0.0,0.0,0.0,0.0,-45.11998670694201
t141,0.0,0.0,0.0,0.0,0.0,-45.981478260869224,0.0,0.0,0.0,0.0,0.0,-45.125084115066144
t142,0.0,0.0,0.0,0.0,0.0,-45.981478260869224,0.0,0.0,0.0,0.0,0.0,-45.13023356683353
t143,0.0,0.0,0.0,0.0,0.0,-45.981478260869224,0.0,0.0,0.0,0.0,0.0,-45.135398545896614
t144,0.0,0.0,0.0,0.0,0.0,-45.981478260869224,0.0,0.0,0.0,0.0,0.0,-45.14059939573627
t145,0.0,0.0,0.0,0.0,0.0,-45.981478260869224,0.0,0.0,0.0,0.0,0.0,-45.14583865608392
t146,0.0,0.0,0.0,0.0,0.0,-45.981478260869224,0.0,0.0,0.0,0.0,0.0,-45.151116546173284
t147,0.0,0.0,0.0,0.0,0.0,-45.98147826086923,0.0,0.0,0.0,0.0,0.0,-45.15645412970458
t148,0.0,0.0,0.0,0.0,0.0,-45.98147826086923,0.0,0.0,0.0,0.0,0.0,-45.16181844324528
t149,0.0,0.0,0.0,0.0,0.0,-45.98147826086923,0.0,0.0,0.0,0.0,0.0,-45.16722450333829
t150,0.0,0.0,0.0,0.0,0.0,-45.98147826086923,0.0,0.0,0.0,0.0,0.0,-45.172671654321796
t151,0.0,0.0,0.0,0.0,0.0,-45.98147826086923,0.0,0.0,0.0,0.0,0.0,-45.178164645820985
t152,0.0,0.0,0.0,0.0,0.0,-45.98147826086923,0.0,0.0,0.0,0.0,0.0,-45.183719450514204
t153,0.0,0.0,0.0,0.0,0.0,-45.98147826086923,0.0,0.0,0.0,0.0,0.0,-45.18929780567458
t154,0.0,0.0,0.0,0.0,0.0,-45.98147826086923,0.0,0.0,0.0,0.0,0.0,-45.19491352552818
t155,0.0,0.0,0.0,0.0,0.0,-45.98147826086923,0.0,0.0,0.0,0.0,0.0,-45.200563318174325
t156,0.0,0.0,0.0,0.0,0.0,-45.98147826086923,0.0,0.0,0.0,0.0,0.0,-45.206242345308425
t157,0.0,0.0,0.0,0.0,0.0,-45.98147826086924,0.0,0.0,0.0,0.0,0.0,-45.21196506043707
t158,0.0,0.0,0.0,0.0,0.0,-45.98147826086924,0.0,0.0,0.0,0.0,0.0,-45.217682729049265
t159,0.0,0.0,0.0,0.0,0.0,-45.98147826086924,0.0,0.0,0.0,0.0,0.0,-45.22341686164048
t160,0.0,0.0,0.0,0.0,0.0,-45.98147826086924,0.0,0.0,0.0,0.0,0.0,-45.22917078126745
t161,0.0,0.0,0.0,0.0,0.0,-45.98147826086924,0.0,0.0,0.0,0.0,0.0,-45.23494520742678
t162,0.0,0.0,0.0,0.0,0.0,-45.981478260869245,0.0,0.0,0.0,0.0,0.0,-45.240754101536496
t163,0.0,0.0,0.0,0.0,0.0,-45.981478260869245,0.0,0.0,0.0,0.0,0.0,-45.246560946932334
t164,0.0,0.0,0.0,0.0,0.0,-45.981478260869245,0.0,0.0,0.0,0.0,0.0,-45.25237643829592
t165,0.0,0.0,0.0,0.0,0.0,-45.981478260869245,0.0,0.0,0.0,0.0,0.0,-45.258206338670654
t166,0.0,0.0,0.0,0.0,0.0,-45.981478260869245,0.0,0.0,0.0,0.0,0.0,-45.26405645922498
t167,0.0,0.0,0.0,0.0,0.0,-45.98147826086925,0.0,0.0,0.0,0.0,0.0,-45.269952572829816
t168,0.0,0.0,0.0,0.0,0.0,-45.98147826086925,0.0,0.0,0.0,0.0,0.0,-45.275857206422636
t169,0.0,0.0,0.0,0.0,0.0,-45.98147826086925,0.0,0.0,0.0,0.0,0.0,-45.28179435832324
t170,0.0,0.0,0.0,0.0,0.0,-45.98147826086925,0.0,0.0,0.0,0.0,0.0,-45.28776876604661
t171,0.0,0.0,0.0,0.0,0.0,-45.98147826086925,0.0,0.0,0.0,0.0,0.0,-45.29378463153577
t172,0.0,0.0,0.0,0.0,0.0,-45.98147826086926,0.0,0.0,0.0,0.0,0.0,-45.299864691402135
t173,0.0,0.0,0.0,0.0,0.0,-45.98147826086926,0.0,0.0,0.0,0.0,0.0,-45.305968669753064
t174,0.0,0.0,0.0,0.0,0.0,-45.98147826086926,0.0,0.0,0.0,0.0,0.0,-45.31211299868271
t175,0.0,0.0,0.0,0.0,0.0,-45.98147826086926,0.0,0.0,0.0,0.0,0.0,-45.31829717716404
t176,0.0,0.0,0.0,0.0,0.0,-45.98147826086926,0.0,0.0,0.0,0.0,0.0,-45.32451967286248
t177,0.0,0.0,0.0,0.0,0.0,-45.98147826086927,0.0,0.0,0.0,0.0,0.0,-45.330807099708245
t178,0.0,0.0,0.0,0.0,0.0,-45.98147826086927,0.0,0.0,0.0,0.0,0.0,-45.33711156289869
t179,0.0,0.0,0.0,0.0,0.0,-45.98147826086927,0.0,0.0,0.0,0.0,0.0,-45.34345050239418
t180,0.0,0.0,0.0,0.0,0.0,-45.98147826086927,0.0,0.0,0.0,0.0,0.0,-45.34981698029738
t181,0.0,0.0,0.0,0.0,0.0,-45.98147826086927,0.0,0.0,0.0,0.0,0.0,-45.3562166523246
t182,0.0,0.0,0.0,0.0,0.0,-45.981478260869274,0.0,0.0,0.0,0.0,0.0,-45.36266711645527
t183,0.0,0.0,0.0,0.0,0.0,-45.981478260869274,0.0,0.0,0.0,0.0,0.0,-45.36911729921264
t184,0.0,0.0,0.0,0.0,0.0,-45.981478260869274,0.0,0.0,0.0,0.0,0.0,-45.37559166009544
t185,0.0,0.0,0.0,0.0,0.0,-45.981478260869274,0.0,0.0,0.0,0.0,0.0,-45.38208635317215
t186,0.0,0.0,0.0,0.0,0.0,-45.981478260869274,0.0,0.0,0.0,0.0,0.0,-45.38859549168369
t187,0.0,0.0,0.0,0.0,0.0,-45.98147826086928,0.0,0.0,0.0,0.0,0.0,-45.39514971855258
t188,0.0,0.0,0.0,0.0,0.0,-45.98147826086928,0.0,0.0,0.0,0.0,0.0,-45.40169156079546
t189,0.0,0.0,0.0,0.0,0.0,-45.98147826086928,0.0,0.0,0.0,0.0,0.0,-45.40824499954533
t190,0.0,0.0,0.0,0.0,0.0,-45.98147826086928,0.0,0.0,0.0,0.0,0.0,-45.41481885955549
t191,0.0,0.0,0.0,0.0,0.0,-45.98147826086928,0.0,0.0,0.0,0.0,0.0,-45.421423236992105
t192,0.0,0.0,0.0,0.0,0.0,-45.981478260869295,0.0,0.0,0.0,0.0,0.0,-45.42808991939247
t193,0.0,0.0,0.0,0.0,0.0,-45.981478260869295,0.0,0.0,0.0,0.0,0.0,-45.43477567621846
t194,0.0,0.0,0.0,0.0,0.0,-45.981478260869295,0.0,0.0,0.0,0.0,0.0,-45.441512824248086
t195,0.0,0.0,0.0,0.0,0.0,-45.981478260869295,0.0,0.0,0.0,0.0,0.0,-45.44830060279206
t196,0.0,0.0,0.0,0.0,0.0,-45.981478260869295,0.0,0.0,0.0,0.0,0.0,-45.45513973482916
