Zone,1,Total
AnnualSum,2.089305972068755e6,2.089305972068755e6
t1,4933.323189109131,4933.323189109131
t2,4428.053927827019,4428.053927827019
t3,4120.382443195697,4120.382443195697
t4,3746.5593251163814,3746.5593251163814
t5,3239.3683854141927,3239.3683854141927
t6,3370.82791443034,3370.82791443034
t7,3433.078252110304,3433.078252110304
t8,3395.6505647849826,3395.6505647849826
t9,3849.148914795131,3849.148914795131
t10,4546.468915849165,4546.468915849165
t11,5268.260185928098,5268.260185928098
t12,5809.71757239649,5809.71757239649
t13,6300.250733383863,6300.250733383863
t14,6281.294981461036,6281.294981461036
t15,6515.4633438354285,6515.4633438354285
t16,6813.722025345423,6813.722025345423
t17,7283.795816663068,7283.795816663068
t18,6916.228360020627,6916.228360020627
t19,7404.780329712389,7404.780329712389
t20,7292.91888213735,7292.91888213735
t21,6731.263388400305,6731.263388400305
t22,6009.264904530401,6009.264904530401
t23,5238.791436399797,5238.791436399797
t24,4478.9884536440795,4478.9884536440795
t25,3602.9781640097754,3602.9781640097754
t26,3580.633974963937,3580.633974963937
t27,3687.4880300418563,3687.4880300418563
t28,3763.6360439570644,3763.6360439570644
t29,3912.9881376492076,3912.9881376492076
t30,4556.184167172763,4556.184167172763
t31,4958.393031377931,4958.393031377931
t32,5550.368953130785,5550.368953130785
t33,5955.9345416976785,5955.9345416976785
t34,6340.463826507094,6340.463826507094
t35,6846.279375752793,6846.279375752793
t36,7223.591462929321,7223.591462929321
t37,7354.303440933053,7354.303440933053
t38,7309.043130089929,7309.043130089929
t39,7599.910185111391,7599.910185111391
t40,8202.76238524784,8202.76238524784
t41,8817.527833169366,8817.527833169366
t42,9568.2800981313,9568.2800981313
t43,8859.2900524493,8859.2900524493
t44,7312.888556851487,7312.888556851487
t45,6756.308676261615,6756.308676261615
t46,6137.452215077599,6137.452215077599
t47,5425.174021335329,5425.174021335329
t48,4739.46719493296,4739.46719493296
t49,4229.731008503227,4229.731008503227
t50,3990.3741050207354,3990.3741050207354
t51,3597.4803101626344,3597.4803101626344
t52,3389.334534283034,3389.334534283034
t53,3527.653992400206,3527.653992400206
t54,4263.630482747317,4263.630482747317
t55,5114.3070530713685,5114.3070530713685
t56,6319.515981245273,6319.515981245273
t57,7258.44001079198,7258.44001079198
t58,7632.707849151499,7632.707849151499
t59,7911.766422965216,7911.766422965216
t60,8298.628078205917,8298.628078205917
t61,8509.446548863703,8509.446548863703
t62,8452.58392088638,8452.58392088638
t63,8815.031696435773,8815.031696435773
t64,9518.960037103489,9518.960037103489
t65,10136.148983656194,10136.148983656194
t66,10499.808139839035,10499.808139839035
t67,9429.661947017708,9429.661947017708
t68,7630.797750931602,7630.797750931602
t69,7168.143048977126,7168.143048977126
t70,6273.912282704369,6273.912282704369
t71,5289.326209284114,5289.326209284114
t72,4556.398536606736,4556.398536606736
t73,4027.2231937435954,4027.2231937435954
t74,3756.9626026834508,3756.9626026834508
t75,3524.6964641684026,3524.6964641684026
t76,3575.013309807099,3575.013309807099
t77,3701.8060758109555,3701.8060758109555
t78,4264.3198711620225,4264.3198711620225
t79,4920.721192507235,4920.721192507235
t80,6031.064361275169,6031.064361275169
t81,6728.789312378303,6728.789312378303
t82,6994.543715264556,6994.543715264556
t83,7131.02487487414,7131.02487487414
t84,7487.3068462307665,7487.3068462307665
t85,7660.10858686561,7660.10858686561
t86,7426.113635438521,7426.113635438521
t87,7688.284399189357,7688.284399189357
t88,8497.59928414577,8497.59928414577
t89,9317.465407565673,9317.465407565673
t90,9941.072670034333,9941.072670034333
t91,8803.736608835909,8803.736608835909
t92,7162.365931955069,7162.365931955069
t93,6913.248377879889,6913.248377879889
t94,6653.377751337109,6653.377751337109
t95,6345.9450605672855,6345.9450605672855
t96,6079.163359789708,6079.163359789708
t97,5371.410954186671,5371.410954186671
t98,5051.932421702538,5051.932421702538
t99,4844.543132065531,4844.543132065531
t100,4940.7475816538345,4940.7475816538345
t101,5077.998991846295,5077.998991846295
t102,5556.855679319475,5556.855679319475
t103,6193.04718326458,6193.04718326458
t104,7338.270589241332,7338.270589241332
t105,7994.238106573472,7994.238106573472
t106,8254.420818367185,8254.420818367185
t107,8428.612177226843,8428.612177226843
t108,8702.275008191045,8702.275008191045
t109,8767.23903250005,8767.23903250005
t110,8599.835202958047,8599.835202958047
t111,8925.43963676185,8925.43963676185
t112,9757.186208055484,9757.186208055484
t113,10499.80813983912,10499.80813983912
t114,10499.808139839162,10499.808139839162
t115,9660.906448422775,9660.906448422775
t116,7508.303779066391,7508.303779066391
t117,6646.944264066716,6646.944264066716
t118,5763.245682813053,5763.245682813053
t119,4878.552910005771,4878.552910005771
