BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,7.582084262116015e6,20199.059773566005,-23910.321889582323,0.0,0.0,0.0,4.834220945353849e-12,0.0,0.0,-7.578373e6
t1,17679.291679075504,1.731758710447527e-10,-394.29167907567887,0.0,0.0,0.0,1.436400145604229e-14,0.0,0.0,-17285.0
t2,16017.265914455085,4.876193816721468e-9,-406.26591445996365,0.0,0.0,0.0,1.4359043062017572e-14,0.0,0.0,-15611.0
t3,15314.360635623296,2.961297973780075e-9,-271.36063562625947,0.0,0.0,0.0,1.4362008658402894e-14,0.0,0.0,-15043.0
t4,14937.16620638868,1.7170976052128718e-9,-190.16620639039573,0.0,0.0,0.0,1.436240288580811e-14,0.0,0.0,-14747.0
t5,14888.935997481294,1.4572501170471846e-9,-184.9359974827519,0.0,0.0,0.0,1.4362799186643312e-14,0.0,0.0,-14704.0
t6,15850.170860456477,1.2902818471620459e-9,-169.1708604577684,0.0,0.0,0.0,1.436196275983475e-14,0.0,0.0,-15681.0
t7,16309.057075670731,1.2771660813592405e-9,-136.05707567200963,0.0,0.0,0.0,1.4362418178279998e-14,0.0,0.0,-16173.0
t8,16303.822569449265,1.2374347604466346e-9,-127.8225694505007,0.0,0.0,0.0,1.436337578511242e-14,0.0,0.0,-16176.0
t9,17714.883376942253,1.1737747732731844e-9,-127.88337694342421,0.0,0.0,0.0,1.4362970078436563e-14,0.0,0.0,-17587.0
t10,19854.411577747822,1.107958346986384e-9,-130.4115777489298,0.0,0.0,0.0,1.436297220902582e-14,0.0,0.0,-19724.0
t11,22064.300851303167,1.070969648304908e-9,-128.3008513042372,0.0,0.0,0.0,1.4362404853278805e-14,0.0,0.0,-21936.0
t12,23720.89576978675,1.0589785381979164e-9,-113.89576978780977,0.0,0.0,0.0,1.4361795772296833e-14,0.0,0.0,-23607.0
t13,25221.687451916303,1.0160454335678646e-9,-115.68745191732314,0.0,0.0,0.0,1.435924761921963e-14,0.0,0.0,-25106.0
t14,25152.26829344303,9.690572739503458e-10,-120.26829344400193,0.0,0.0,0.0,1.4357306376363967e-14,0.0,0.0,-25032.0
t15,25527.927870510382,9.30281733561718e-10,-120.92787051131492,0.0,0.0,0.0,1.4357277496128563e-14,0.0,0.0,-25407.0
t16,26028.170560112223,8.964138449249051e-10,-118.17056011311765,0.0,0.0,0.0,1.43572165374552e-14,0.0,0.0,-25910.0
t17,27249.11934224617,8.893793778061493e-10,-106.11934224705968,0.0,0.0,0.0,1.4356777008426948e-14,0.0,0.0,-27143.0
t18,26691.48381114902,8.765891287230162e-10,-105.48381114989135,0.0,0.0,0.0,1.435631700469823e-14,0.0,0.0,-26586.0
t19,28391.994623324535,8.394739721518536e-10,-108.9946233253713,0.0,0.0,0.0,1.4355442377999327e-14,0.0,0.0,-28283.0
t20,28213.02547673447,8.1768303563384e-10,-110.02547673528692,0.0,0.0,0.0,1.435551698156458e-14,0.0,0.0,-28103.0
t21,26529.969981567978,7.979171932751639e-10,-107.96998156877228,0.0,0.0,0.0,1.435589265567499e-14,0.0,0.0,-26422.0
t22,24322.22153708792,8.095410481386455e-10,-97.22153708873233,0.0,0.0,0.0,1.4356996933454704e-14,0.0,0.0,-24225.0
t23,21865.83431476562,8.007830441521635e-10,-95.83431476642237,0.0,0.0,0.0,1.4358377225275814e-14,0.0,0.0,-21770.0
t24,19470.980995530215,7.837828116618098e-10,-96.9809955310034,0.0,0.0,0.0,1.4359476883112663e-14,0.0,0.0,-19374.0
t25,15989.555348174363,7.734565799931543e-10,-93.55534817513622,0.0,0.0,0.0,1.4362371744452287e-14,0.0,0.0,-15896.0
t26,15135.509185508272,7.643075520404021e-10,-94.5091855090379,0.0,0.0,0.0,1.4362196937018863e-14,0.0,0.0,-15041.0
t27,14538.888352237149,7.691976398340953e-10,-86.8883522379182,0.0,0.0,0.0,1.4362397488984727e-14,0.0,0.0,-14452.0
t28,14621.164809560458,7.571195394577872e-10,-87.16480956121613,0.0,0.0,0.0,1.4362535267183862e-14,0.0,0.0,-14534.0
t29,14753.121896350287,7.378679589498393e-10,-90.12189635102483,0.0,0.0,0.0,1.4362011934684556e-14,0.0,0.0,-14663.0
t30,16074.658716607002,7.200799789644991e-10,-91.65871660772332,0.0,0.0,0.0,1.4361689494127395e-14,0.0,0.0,-15983.0
t31,17171.409445935195,7.02145452020671e-10,-92.40944593589742,0.0,0.0,0.0,1.436067521188742e-14,0.0,0.0,-17079.0
t32,18713.7633056075,7.075868196901042e-10,-85.76330560820219,0.0,0.0,0.0,1.4360494287688637e-14,0.0,0.0,-18628.0
t33,19981.635019889345,6.9849386981691e-10,-85.63501989004091,0.0,0.0,0.0,1.436104683841811e-14,0.0,0.0,-19896.0
t34,21339.834727207475,6.814196690796109e-10,-87.83472720815796,0.0,0.0,0.0,1.436195629165738e-14,0.0,0.0,-21252.0
t35,22682.819163921,6.625237540353413e-10,-90.81916392166507,0.0,0.0,0.0,1.4360802366036252e-14,0.0,0.0,-22592.0
