Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,317421.7589543411,0.0,0.0,327613.51929502224,61249.83918795756,1.0795961005537559e6,0.0,9.565268349464042e6,0.0,364107.71380737645,23567.416170164648,1.173882469743266e7
t1,0.0,0.0,0.0,0.0,569.9314398567099,1.8154239285745518e-13,469.020378918,0.0,24126.172166266533,0.0,1083.653910141,1.164325119607998e-13,26248.777895182244
t2,0.0,0.0,0.0,0.0,956.5925544410893,3.649109788230233e-14,506.139794202,0.0,22672.01318377173,0.0,1083.653910141,1.864070263234479e-14,25218.399442555823
t3,0.0,0.0,0.0,0.0,855.7314435388829,3.179215200172643e-14,1022.58490425,0.0,21781.348928659507,0.0,1083.653910141,1.9429906234848817e-14,24743.31918658939
t4,0.0,0.0,0.0,0.0,892.6997332575518,2.8430165032752925e-14,1522.20501648,0.0,21250.079574221825,0.0,1083.653910141,1.8873705848447654e-14,24748.638234100377
t5,0.0,0.0,0.0,0.0,859.9963534899481,2.168206183432796e-14,2269.7291202,0.0,21079.91195391395,0.0,1083.653910141,1.7613498547650946e-14,25293.2913377449
t6,0.0,0.0,0.0,0.0,732.0017762233146,2.69345075286586e-14,2671.6064227859997,0.0,22091.1919619281,0.0,1083.653910141,1.771739816494925e-14,26578.454071078417
t7,0.0,0.0,0.0,0.0,697.1895771017861,4.0667082282742466e-14,3712.0481996400003,0.0,22807.393609420833,0.0,1083.653910141,2.17801232009367e-14,28300.28529630362
t8,0.0,22.28874623722176,0.0,0.0,924.9402793588785,4.3727823340601185e-14,4814.944988585999,0.0,23303.60398195787,0.0,1083.653910141,2.298564676934272e-14,30149.43190628097
t9,0.0,457.5461734498142,0.0,0.0,888.6897558975431,4.4115549343632056e-14,5087.039656746,0.0,23572.670481832545,0.0,1083.653910141,2.343196220511693e-14,31089.599978066904
t10,0.0,574.142317580293,0.0,0.0,923.1976960219273,4.3835259169907406e-14,5315.633341338,0.0,24468.608220201793,0.0,1083.653910141,2.3717858009799287e-14,32365.235485283014
t11,0.0,671.3816300752314,0.0,0.0,1001.6619690731585,4.4106017532984094e-14,4985.925173748,0.0,25348.375863584948,0.0,1083.653910141,2.4070113417939836e-14,33090.99854662234
t12,0.0,687.2501325941582,0.0,0.0,763.3329339796467,5.041796795061389e-14,4882.7314637399995,0.0,26874.337298091465,0.0,1083.653910141,2.826660787416479e-14,34291.305738546274
t13,0.0,2412.1290801790287,0.0,0.0,903.511365785926,5.3043281997601253e-14,5351.378636022,0.0,26060.28542197357,0.0,1083.653910141,2.9623150455514217e-14,35810.95841410153
t14,0.0,2601.806699588728,0.0,0.0,834.197971369803,5.1418401767459274e-14,5783.97821898,0.0,25219.48864070836,0.0,1083.653910141,2.849300527221792e-14,35523.125440787895
t15,0.0,1542.5128154035297,0.0,0.0,1028.6240827995384,4.8978484558196366e-14,5888.083117812,0.0,26170.36483375145,0.0,1083.653910141,2.6870312426907248e-14,35713.238759907515
t16,0.0,971.8380018653812,0.0,0.0,1161.3405528370877,4.870754650171213e-14,5945.653151982,0.0,26698.17653916428,0.0,1083.653910141,2.6493246214403564e-14,35860.66215598975
t17,0.0,0.0,0.0,0.0,1308.0985548663848,5.735388421276544e-14,5934.084697626,0.0,28919.187376301612,0.0,1083.653910141,3.033633329106226e-14,37245.024538935
t18,0.0,0.0,0.0,0.0,1200.79820166047,5.782357617135146e-14,5923.06606989,0.0,29499.181919481704,0.0,1083.653910141,3.060893530737543e-14,37706.70010117318
t19,0.0,0.0,0.0,0.0,1208.179385289974,5.182002056004555e-14,5650.270029408,0.0,33227.37671528449,0.0,1083.653910141,2.7858608034970992e-14,41169.48004012347
t20,0.0,0.0,0.0,0.0,1202.6233411147327,4.753183924743818e-14,4917.937824876,0.0,33633.36464160592,0.0,1083.653910141,2.6080517631801983e-14,40837.57971773765
t21,0.0,0.0,0.0,0.0,1200.4236775686816,4.851233972874799e-14,3566.07657534,0.0,33284.38953711158,0.0,1083.653910141,2.559509648314369e-14,39134.54370016126
t22,0.0,0.0,0.0,0.0,793.5820747040575,5.998937989356382e-14,2472.052954626,0.0,33287.53011868532,0.0,1083.653910141,3.000103455442909e-14,37636.819058156376
t23,0.0,0.0,0.0,0.0,635.8802105177125,6.238462672262324e-14,1993.163291934,0.0,31563.91664388929,0.0,1083.653910141,3.0742466306036254e-14,35276.614056482
t24,0.0,0.0,0.0,0.0,528.2287865489204,5.964633281385781e-14,2054.497839786,0.0,28444.908403027144,0.0,1083.653910141,2.94450000111233e-14,32111.288939503065
t25,0.0,0.0,0.0,0.0,426.07575731422435,5.693903565228067e-14,1960.0852360919998,0.0,24258.4422063548,0.0,1083.653910141,2.7890154367575714e-14,27728.257109902028
t26,0.0,0.0,0.0,0.0,357.5156462654327,5.53199347709512e-14,1373.354291412,0.0,23670.763720700124,0.0,1083.653910141,2.705401409527826e-14,26485.287568518557
t27,0.0,0.0,0.0,0.0,525.5101356944266,6.524136397479054e-14,1118.1124661879999,0.0,23206.078673669414,0.0,1083.653910141,3.1312313283264024e-14,25933.355185692842
t28,0.0,0.0,0.0,0.0,436.31037102749406,6.482681043985177e-14,1316.60428794,0.0,23212.175920516624,0.0,1083.653910141,3.1449733751339524e-14,26048.744489625118
t29,0.0,0.0,0.0,0.0,416.61384738342036,6.15158848635613e-14,1509.393360552,0.0,23344.29226308064,0.0,1083.653910141,2.986458817093421e-14,26353.95338115706
t30,0.0,0.0,0.0,0.0,352.8327891032838,5.716156653352676e-14,1530.067911744,0.0,24890.26448371933,0.0,1083.653910141,2.7877740143512914e-14,27856.819094707615
