BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,1.1654007442074537e7,84817.2553581222,-101460.69743266025,0.0,0.0,0.0,3.3471252250399153e-15,0.0,0.0,-1.1637364e7
t1,26248.777895182244,2.9797490481825497e-13,-76.77789518216734,0.0,0.0,0.0,9.875223863877147e-18,0.0,0.0,-26172.0
t2,25218.399442555823,5.5131800514647117e-14,-444.39944255582077,0.0,0.0,0.0,1.124457794663108e-17,0.0,0.0,-24774.0
t3,24743.31918658939,5.122205823657525e-14,-423.31918658939117,0.0,0.0,0.0,1.1344090763157407e-17,0.0,0.0,-24320.0
t4,24748.638234100377,4.730387088120058e-14,-376.6382341003805,0.0,0.0,0.0,1.1417714564074787e-17,0.0,0.0,-24372.0
t5,25293.2913377449,3.9295560381978906e-14,-377.29133774489947,0.0,0.0,0.0,1.1359234570131146e-17,0.0,0.0,-24916.0
t6,26578.454071078417,4.465190569360785e-14,-357.4540710784189,0.0,0.0,0.0,1.120313013222028e-17,0.0,0.0,-26221.0
t7,28300.28529630362,6.244720548367916e-14,-295.2852963036212,0.0,0.0,0.0,1.0926693055996824e-17,0.0,0.0,-28005.0
t8,30149.43190628097,6.67134701099439e-14,-284.43190628097517,0.0,0.0,0.0,1.0691775669232376e-17,0.0,0.0,-29865.0
t9,31089.599978066904,6.754751154874899e-14,-282.5999780669056,0.0,0.0,0.0,1.0626472523333107e-17,0.0,0.0,-30807.0
t10,32365.235485283014,6.755311717970669e-14,-280.2354852830199,0.0,0.0,0.0,1.0508147982279764e-17,0.0,0.0,-32085.0
t11,33090.99854662234,6.817613095092393e-14,-270.9985466223397,0.0,0.0,0.0,1.0390086760118819e-17,0.0,0.0,-32820.0
t12,34291.305738546274,7.868457582477868e-14,-234.3057385462713,0.0,0.0,0.0,1.0037512710367624e-17,0.0,0.0,-34057.0
t13,35810.95841410153,8.266643245311547e-14,-228.95841410153076,0.0,0.0,0.0,1.0236222576914958e-17,0.0,0.0,-35582.0
t14,35523.125440787895,7.99114070396772e-14,-238.1254407878988,0.0,0.0,0.0,1.0402499042226497e-17,0.0,0.0,-35285.0
