BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,1.0566981907013701e7,14576.340180682831,-17435.247194267406,0.0,0.0,0.0,2.097825086062691e-12,0.0,0.0,-1.0564123e7
t1,27963.97055477777,6.688856971260065e-11,-551.9705547774142,0.0,0.0,0.0,6.233744784717325e-15,0.0,0.0,-27412.0
t2,25768.006886365903,1.9012503656055377e-9,-3.0068863678152975,0.0,0.0,0.0,6.233744786526783e-15,0.0,0.0,-25765.0
t3,25508.58603967131,1.2275332593765393e-10,-2.5860396714361924,0.0,0.0,0.0,6.2337447886916696e-15,0.0,0.0,-25506.0
t4,25394.879951943993,1.007292279377887e-10,-1.8799519440939547,0.0,0.0,0.0,6.233744788342703e-15,0.0,0.0,-25393.0
t5,25812.71123126465,9.638776082514065e-11,-1.7112312647487697,0.0,0.0,0.0,6.233744788465487e-15,0.0,0.0,-25811.0
t6,27198.58194977785,9.47211705884872e-11,-1.5819497779389906,0.0,0.0,0.0,6.2337447868499e-15,0.0,0.0,-27197.0
t7,28731.59739995664,9.416011946483744e-11,-1.5973999567415365,0.0,0.0,0.0,6.233744784865959e-15,0.0,0.0,-28730.0
t8,30096.54869721614,9.352253195396294e-11,-1.548697216238525,0.0,0.0,0.0,6.2337447838319835e-15,0.0,0.0,-30095.0
t9,31485.531903571136,9.280568411220186e-11,-1.5319035712345632,0.0,0.0,0.0,6.233744781906204e-15,0.0,0.0,-31484.0
t10,33296.53208876714,9.198610026720809e-11,-1.5320887672345027,0.0,0.0,0.0,6.233744778358374e-15,0.0,0.0,-33295.0
t11,34611.52407462581,9.11649126651727e-11,-1.5240746259012568,0.0,0.0,0.0,6.23374477779615e-15,0.0,0.0,-34610.0
t12,36595.60506447536,9.06049245178968e-11,-1.6050644754570431,0.0,0.0,0.0,6.233744768891034e-15,0.0,0.0,-36594.0
t13,38047.64290560684,8.963732925309149e-11,-1.6429056069251267,0.0,0.0,0.0,6.2337447643286156e-15,0.0,0.0,-38046.0
t14,37845.67946296497,8.854705369439082e-11,-1.6794629650675355,0.0,0.0,0.0,6.233744766054063e-15,0.0,0.0,-37844.0
t15,37554.726357664615,8.743282441700688e-11,-1.726357664719944,0.0,0.0,0.0,6.233744767352995e-15,0.0,0.0,-37553.0
t16,37321.761122926095,8.640584021812214e-11,-1.7611229261687833,0.0,0.0,0.0,6.233744768878109e-15,0.0,0.0,-37320.0
t17,38282.89417856714,8.559662649744584e-11,-1.8941785672398137,0.0,0.0,0.0,6.233744756903377e-15,0.0,0.0,-38281.0
t18,36017.87540944533,8.467005158376166e-11,-1.875409445418454,0.0,0.0,0.0,6.233744773905816e-15,0.0,0.0,-36016.0
t19,39214.158482579776,8.363467813461571e-11,-2.158482579865006,0.0,0.0,0.0,6.233744746130642e-15,0.0,0.0,-39212.0
t20,40843.45838232522,8.247981895314744e-11,-2.4583823253091066,0.0,0.0,0.0,6.2337446989684225e-15,0.0,0.0,-40841.0
t21,39400.409255818115,8.16992149998918e-11,-2.409255818212991,0.0,0.0,0.0,6.233744745633041e-15,0.0,0.0,-39398.0
t22,37311.385902304224,8.088740181302741e-11,-2.385902304320302,0.0,0.0,0.0,6.233744765491838e-15,0.0,0.0,-37309.0
t23,34509.479493518076,8.002178108487588e-11,-2.4794935181590776,0.0,0.0,0.0,6.233744776484293e-15,0.0,0.0,-34507.0
t24,31173.644607135942,7.913548624389254e-11,-2.6446071360221146,0.0,0.0,0.0,6.233744782371493e-15,0.0,0.0,-31171.0
t25,27496.836693049605,7.827108890448497e-11,-2.8366930496850573,0.0,0.0,0.0,6.233744786785277e-15,0.0,0.0,-27494.0
t26,26338.034955747542,7.744691558320243e-11,-3.0349557476210003,0.0,0.0,0.0,6.233744788000198e-15,0.0,0.0,-26335.0
t27,25702.221904497444,7.672936492040617e-11,-3.221904497517189,0.0,0.0,0.0,6.2337447882263805e-15,0.0,0.0,-25699.0
t28,25749.50405592202,7.594986417208366e-11,-3.504055922094173,0.0,0.0,0.0,6.233744788161757e-15,0.0,0.0,-25746.0
