Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.841747284564126e-12,0.0,0.0,0.0,3.841747284564126e-12
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.230851855399276e-15,0.0,0.0,0.0,8.230851855399276e-15
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.924808474339936e-15,0.0,0.0,0.0,8.924808474339936e-15
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.423171870382543e-15,0.0,0.0,0.0,8.423171870382543e-15
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.551544433510267e-15,0.0,0.0,0.0,8.551544433510267e-15
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.752383975906661e-15,0.0,0.0,0.0,8.752383975906661e-15
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.825614807102215e-15,0.0,0.0,0.0,8.825614807102215e-15
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.884611607146978e-15,0.0,0.0,0.0,8.884611607146978e-15
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.045675380350787e-15,0.0,0.0,0.0,9.045675380350787e-15
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.174747890105672e-15,0.0,0.0,0.0,9.174747890105672e-15
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2945870271982e-15,0.0,0.0,0.0,9.2945870271982e-15
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.479439956195754e-15,0.0,0.0,0.0,9.479439956195754e-15
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.645731486458064e-15,0.0,0.0,0.0,9.645731486458064e-15
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.724968545761335e-15,0.0,0.0,0.0,9.724968545761335e-15
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.948268839137277e-15,0.0,0.0,0.0,9.948268839137277e-15
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0202223002468144e-14,0.0,0.0,0.0,1.0202223002468144e-14
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0216353322018777e-14,0.0,0.0,0.0,1.0216353322018777e-14
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.054457025529876e-14,0.0,0.0,0.0,1.054457025529876e-14
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0793276222785365e-14,0.0,0.0,0.0,1.0793276222785365e-14
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0992587690004574e-14,0.0,0.0,0.0,1.0992587690004574e-14
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.139789552078854e-14,0.0,0.0,0.0,1.139789552078854e-14
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1817491349110202e-14,0.0,0.0,0.0,1.1817491349110202e-14
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2053061500449655e-14,0.0,0.0,0.0,1.2053061500449655e-14
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2420805140831702e-14,0.0,0.0,0.0,1.2420805140831702e-14
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2787434459289242e-14,0.0,0.0,0.0,1.2787434459289242e-14
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2792769988488672e-14,0.0,0.0,0.0,1.2792769988488672e-14
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3217384246019018e-14,0.0,0.0,0.0,1.3217384246019018e-14
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3563447177554704e-14,0.0,0.0,0.0,1.3563447177554704e-14
