BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,7.560135452641538e6,50443.59691288721,-59665.04955442784,0.0,0.0,0.0,9.668956180048552e-13,0.0,0.0,-7.550914e6
t1,16849.000000007472,1.2670913515818407e-10,-7.601526655131974e-9,0.0,0.0,0.0,2.8817212741725034e-15,0.0,0.0,-16849.0
t2,15355.999999999658,1.6541167207893635e-9,-1.317016062365822e-9,0.0,0.0,0.0,2.872500367843842e-15,0.0,0.0,-15356.0
t3,15214.000000000648,6.698783817111683e-10,-1.3187842494518274e-9,0.0,0.0,0.0,2.872774041544833e-15,0.0,0.0,-15214.0
t4,15369.000000000915,1.3295762800112458e-10,-1.0481753014321947e-9,0.0,0.0,0.0,2.8729340789945936e-15,0.0,0.0,-15369.0
t5,15923.000000000968,1.7193780408835326e-10,-1.1394256644529963e-9,0.0,0.0,0.0,2.8727308761304214e-15,0.0,0.0,-15923.0
t6,17498.00000000102,9.138638627328197e-11,-1.1138110590756332e-9,0.0,0.0,0.0,2.872247101535509e-15,0.0,0.0,-17498.0
t7,18743.000000000917,8.960829779159438e-11,-1.0076159022800107e-9,0.0,0.0,0.0,2.872114080904567e-15,0.0,0.0,-18743.0
t8,19831.00000000093,8.905078054886533e-11,-1.0198597049245083e-9,0.0,0.0,0.0,2.872107517413966e-15,0.0,0.0,-19831.0
t9,20810.000000000942,8.867170745447102e-11,-1.0338385961302425e-9,0.0,0.0,0.0,2.87323898311865e-15,0.0,0.0,-20810.0
t10,22733.00000000096,8.795336800642587e-11,-1.0494470995677463e-9,0.0,0.0,0.0,2.8739149860919658e-15,0.0,0.0,-22733.0
t11,23574.00000000094,8.842041237103046e-11,-1.024326136513086e-9,0.0,0.0,0.0,2.8728827908494057e-15,0.0,0.0,-23574.0
t12,24196.00000000083,9.193169999118912e-11,-9.265207936058617e-10,0.0,0.0,0.0,2.8726299964175975e-15,0.0,0.0,-24196.0
t13,24473.000000000837,9.145782386173883e-11,-9.31219668535109e-10,0.0,0.0,0.0,2.8729678198881492e-15,0.0,0.0,-24473.0
t14,23545.000000000906,8.841689441801879e-11,-9.931429155295569e-10,0.0,0.0,0.0,2.8734472150860268e-15,0.0,0.0,-23545.0
t15,23666.000000001,8.473562628601947e-11,-1.0846992560006721e-9,0.0,0.0,0.0,2.8714786257275657e-15,0.0,0.0,-23666.0
t16,23988.000000000946,8.470879049200951e-11,-1.0316269775532116e-9,0.0,0.0,0.0,2.873855521884587e-15,0.0,0.0,-23988.0
t17,25422.000000000917,8.439740874864415e-11,-9.957235561383905e-10,0.0,0.0,0.0,2.871013476124666e-15,0.0,0.0,-25422.0
t18,25060.000000000924,8.332940796320218e-11,-1.0058838444990804e-9,0.0,0.0,0.0,2.8707786404235772e-15,0.0,0.0,-25060.0
t19,26675.000000000997,8.000324553176961e-11,-1.0750037178046367e-9,0.0,0.0,0.0,2.8706428155473905e-15,0.0,0.0,-26675.0
t20,27005.000000001026,7.818936356468e-11,-1.1025318780909366e-9,0.0,0.0,0.0,2.8706274897609092e-15,0.0,0.0,-27005.0
t21,26283.00000000104,7.67362449383188e-11,-1.1136852298140467e-9,0.0,0.0,0.0,2.8705902744406187e-15,0.0,0.0,-26283.0
t22,24175.00000000091,7.933647092064711e-11,-9.87170164988581e-10,0.0,0.0,0.0,2.871012260345416e-15,0.0,0.0,-24175.0
t23,21316.000000000902,7.9207309150598e-11,-9.792813401483215e-10,0.0,0.0,0.0,2.8715283335979873e-15,0.0,0.0,-21316.0
t24,18206.000000000928,7.759046124221592e-11,-1.0048272915155606e-9,0.0,0.0,0.0,2.8720504911737427e-15,0.0,0.0,-18206.0
t25,14718.006985672502,7.120757914270937e-11,-235.00698567257473,0.0,0.0,0.0,2.873452341442806e-15,0.0,0.0,-14483.0
t26,13886.827738747474,6.966779880084366e-11,-241.8277387475403,0.0,0.0,0.0,2.873967765404868e-15,0.0,0.0,-13645.0
t27,13335.219607080204,7.054552779778803e-11,-211.2196070802755,0.0,0.0,0.0,2.87457723012309e-15,0.0,0.0,-13124.0
t28,13496.66597461703,6.992540061216015e-11,-215.6659746170985,0.0,0.0,0.0,2.8744719216793847e-15,0.0,0.0,-13281.0
t29,13866.909279252068,6.834629442565522e-11,-227.90927925213524,0.0,0.0,0.0,2.8740944827002513e-15,0.0,0.0,-13639.0
t30,15815.894981883725,6.678798293009214e-11,-237.89498188379247,0.0,0.0,0.0,2.8729132619701965e-15,0.0,0.0,-15578.0
t31,18979.075773720328,6.502073507176528e-11,-251.07577372039196,0.0,0.0,0.0,2.8721368292021776e-15,0.0,0.0,-18728.0
t32,23518.039911158397,6.460302340697535e-11,-230.03991115846185,0.0,0.0,0.0,2.8713320697056978e-15,0.0,0.0,-23288.0
t33,24633.531089130094,6.494400933080164e-11,-225.5310891301588,0.0,0.0,0.0,2.8712508922061585e-15,0.0,0.0,-24408.0
t34,24728.15167891598,6.535525390079476e-11,-216.15167891604412,0.0,0.0,0.0,2.873344224445539e-15,0.0,0.0,-24512.0
t35,24462.655369153785,6.515897552989345e-11,-213.6553691538516,0.0,0.0,0.0,2.8738814212009774e-15,0.0,0.0,-24249.0
t36,25279.4015121429,6.527160822975414e-11,-197.40151214296816,0.0,0.0,0.0,2.8724997897170175e-15,0.0,0.0,-25082.0
t37,25264.614097780926,6.618642193080905e-11,-195.61409778099417,0.0,0.0,0.0,2.8721821558335424e-15,0.0,0.0,-25069.0
t38,24735.898543802392,6.580047744820901e-11,-233.89854380245447,0.0,0.0,0.0,2.8734433597879824e-15,0.0,0.0,-24502.0
t39,25844.163600844724,6.637935002884227e-11,-215.1636008447941,0.0,0.0,0.0,2.8717800956821378e-15,0.0,0.0,-25629.0
t40,28694.182920751253,6.112850830284868e-11,-195.18292075131592,0.0,0.0,0.0,2.8707962510798353e-15,0.0,0.0,-28499.0
t41,30567.366575987562,1288.6334240124795,-4.8175110490231346e-11,0.0,0.0,0.0,2.8709780037098475e-15,0.0,0.0,-31856.0
t42,31425.08463929979,2647.9153607002777,-5.384441345285525e-11,0.0,0.0,0.0,2.8705146512703486e-15,0.0,0.0,-34073.0
t43,31737.15855588212,6.086450177303054e-11,-120.15855588218062,0.0,0.0,0.0,2.8702585121290887e-15,0.0,0.0,-31617.0
