Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,5.168336184307583e-10,0.0,0.0,6.236508167949103e-10,49177.39267431155,1.1667361536039885e6,0.0,6.3933992990375515e6,0.0,3.8198777474462986e-11,1266.2042385756536,7.610579049554429e6
t1,0.0,0.0,0.0,0.0,1.1928099898504725e-12,2.9305620853372154e-11,2954.8826569199955,0.0,13894.117343087477,0.0,1.1368683772161603e-13,9.740351430481191e-11,16849.0000000076
t2,0.0,0.0,0.0,0.0,1.0559264320213456e-12,2.8294752726866213e-11,3701.6343752399953,0.0,11654.365624759663,0.0,1.1368683772161603e-13,1.6258219680624973e-9,15356.000000001313
t3,0.0,0.0,0.0,0.0,7.281114872834736e-13,2.7245548480646347e-11,4490.629004609996,0.0,10723.370995390651,0.0,1.1368683772161603e-13,6.426328332305219e-10,15214.000000001317
t4,0.0,0.0,0.0,0.0,8.105207871211583e-13,2.7748622607636926e-11,4919.497466621996,0.0,10449.502533378918,0.0,1.1368683772161603e-13,1.0520900539348765e-10,15369.000000001048
t5,0.0,0.0,0.0,0.0,1.045435274936916e-12,2.5060398795277238e-11,5047.296574907996,0.0,10875.703425092972,0.0,1.1368683772161603e-13,1.4687740529307602e-10,15923.00000000114
t6,0.0,1.7424237023195327e-13,0.0,0.0,1.911281564125422e-12,2.5572955438449127e-11,5032.262982023995,0.0,12465.737017977022,0.0,1.1368683772161603e-13,6.581343083483284e-11,17498.00000000111
t7,0.0,3.5470131075368445e-13,0.0,0.0,2.146907217996799e-12,2.7106028947768584e-11,5043.742359353995,0.0,13699.257640646918,0.0,1.1368683772161603e-13,6.25022688438258e-11,18743.000000001004
t8,0.0,1.1351656127360189e-12,0.0,0.0,1.8639842014236553e-12,2.7327278120641543e-11,4988.385777197996,0.0,14842.614222802931,0.0,1.1368683772161603e-13,6.172350242822379e-11,19831.00000000102
t9,0.0,2.615823444432109e-12,0.0,0.0,1.3213357417951814e-12,2.7196588989899953e-11,4963.308213005996,0.0,15846.691786994943,0.0,1.1368683772161603e-13,6.147511846457107e-11,20810.00000000103
