Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2
Zone,1,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,-44.65573913043464,0.0,0.0,0.0,0.0,0.0,-45.962207504112705
t2,0.0,0.0,0.0,0.0,0.0,-44.65573913043473,0.0,0.0,0.0,0.0,0.0,-37.55557073485834
t3,0.0,0.0,0.0,0.0,0.0,-44.65573913043473,0.0,0.0,0.0,0.0,0.0,-38.14520812598943
t4,0.0,0.0,0.0,0.0,0.0,-44.65573913043473,0.0,0.0,0.0,0.0,0.0,-38.560422094383604
t5,0.0,0.0,0.0,0.0,0.0,-44.65573913043473,0.0,0.0,0.0,0.0,0.0,-39.01779655430197
t6,0.0,0.0,0.0,0.0,0.0,-44.65573913043473,0.0,0.0,0.0,0.0,0.0,-39.38605458886533
t7,0.0,0.0,0.0,0.0,0.0,-44.65573913043473,0.0,0.0,0.0,0.0,0.0,-39.695727940446424
t8,0.0,0.0,0.0,0.0,0.0,-44.65573913043473,0.0,0.0,0.0,0.0,0.0,-39.944198060980966
t9,0.0,0.0,0.0,0.0,0.0,-44.65573913043473,0.0,0.0,0.0,0.0,0.0,-40.15133370675631
t10,0.0,0.0,0.0,0.0,0.0,-44.65573913043473,0.0,0.0,0.0,0.0,0.0,-40.32958309206384
t11,0.0,0.0,0.0,0.0,0.0,-44.65573913043473,0.0,0.0,0.0,0.0,0.0,-40.48709111094236
t12,0.0,0.0,0.0,0.0,0.0,-44.65573913043473,0.0,0.0,0.0,0.0,0.0,-40.6307956223811
t13,0.0,0.0,0.0,0.0,0.0,-44.65573913043473,0.0,0.0,0.0,0.0,0.0,-40.759619363746054
t14,0.0,0.0,0.0,0.0,0.0,-44.65573913043473,0.0,0.0,0.0,0.0,0.0,-40.8781892492673
t15,0.0,0.0,0.0,0.0,0.0,-44.65573913043473,0.0,0.0,0.0,0.0,0.0,-40.989171614265416
t16,0.0,0.0,0.0,0.0,0.0,-44.65573913043473,0.0,0.0,0.0,0.0,0.0,-41.09665259143321
t17,0.0,0.0,0.0,0.0,0.0,-44.65573913043473,0.0,0.0,0.0,0.0,0.0,-41.20250046482104
t18,0.0,0.0,0.0,0.0,0.0,-44.65573913043473,0.0,0.0,0.0,0.0,0.0,-41.305011053228455
t19,0.0,0.0,0.0,0.0,0.0,-44.65573913043473,0.0,0.0,0.0,0.0,0.0,-41.405464081044286
t20,0.0,0.0,0.0,0.0,0.0,-44.65573913043473,0.0,0.0,0.0,0.0,0.0,-41.50429534220975
t21,0.0,0.0,0.0,0.0,0.0,-44.65573913043473,0.0,0.0,0.0,0.0,0.0,-41.60199332174932
t22,0.0,0.0,0.0,0.0,0.0,-44.65573913043473,0.0,0.0,0.0,0.0,0.0,-41.69945436826702
t23,0.0,0.0,0.0,0.0,0.0,-44.65573913043473,0.0,0.0,0.0,0.0,0.0,-41.79502924226074
t24,0.0,0.0,0.0,0.0,0.0,-44.65573913043473,0.0,0.0,0.0,0.0,0.0,-41.88969362164394
t25,0.0,0.0,0.0,0.0,0.0,-44.65573913043473,0.0,0.0,0.0,0.0,0.0,-41.983837359669884
t26,0.0,0.0,0.0,0.0,0.0,-44.65573913043473,0.0,0.0,0.0,0.0,0.0,-42.078386228989174
t27,0.0,0.0,0.0,0.0,0.0,-44.65573913043473,0.0,0.0,0.0,0.0,0.0,-42.17438385653779
t28,0.0,0.0,0.0,0.0,0.0,-44.65573913043473,0.0,0.0,0.0,0.0,0.0,-42.27016852218985
t29,0.0,0.0,0.0,0.0,0.0,-44.65573913043473,0.0,0.0,0.0,0.0,0.0,-42.36664536161303
t30,0.0,0.0,0.0,0.0,0.0,-44.65573913043473,0.0,0.0,0.0,0.0,0.0,-42.46408510534341
t31,0.0,0.0,0.0,0.0,0.0,-44.65573913043473,0.0,0.0,0.0,0.0,0.0,-42.562901792796374
t32,0.0,0.0,0.0,0.0,0.0,-44.65573913043474,0.0,0.0,0.0,0.0,0.0,-42.6638870970427
t33,0.0,0.0,0.0,0.0,0.0,-44.65573913043474,0.0,0.0,0.0,0.0,0.0,-42.76530339814939
t34,0.0,0.0,0.0,0.0,0.0,-44.65573913043474,0.0,0.0,0.0,0.0,0.0,-42.868421792483836
t35,0.0,0.0,0.0,0.0,0.0,-44.65573913043474,0.0,0.0,0.0,0.0,0.0,-42.973721448347035
t36,0.0,0.0,0.0,0.0,0.0,-44.65573913043474,0.0,0.0,0.0,0.0,0.0,-43.08182126784855
t37,0.0,0.0,0.0,0.0,0.0,-44.655739130434746,0.0,0.0,0.0,0.0,0.0,-43.19440274148878
t38,0.0,0.0,0.0,0.0,0.0,-44.655739130434746,0.0,0.0,0.0,0.0,0.0,-43.309617657408005
t39,0.0,0.0,0.0,0.0,0.0,-44.65573913043475,0.0,0.0,0.0,0.0,0.0,-43.42900680063636
t40,0.0,0.0,0.0,0.0,0.0,-44.65573913043475,0.0,0.0,0.0,0.0,0.0,-43.553865596032274
t41,0.0,0.0,0.0,0.0,0.0,-44.65573913043475,0.0,0.0,0.0,0.0,0.0,-43.685148241876654
t42,0.0,0.0,0.0,0.0,0.0,-44.65573913043475,0.0,0.0,0.0,0.0,0.0,-43.68534592016583
t43,0.0,0.0,0.0,0.0,0.0,-44.655739130434746,0.0,0.0,0.0,0.0,0.0,-43.68602881888811
t44,0.0,0.0,0.0,0.0,0.0,-44.655739130434746,0.0,0.0,0.0,0.0,0.0,-43.68669800216165
t45,0.0,0.0,0.0,0.0,0.0,-44.655739130434746,0.0,0.0,0.0,0.0,0.0,-43.68736453547925
t46,0.0,0.0,0.0,0.0,0.0,-44.655739130434746,0.0,0.0,0.0,0.0,0.0,-43.688028747206815
t47,0.0,0.0,0.0,0.0,0.0,-44.65573913043474,0.0,0.0,0.0,0.0,0.0,-43.688696434994014
t48,0.0,0.0,0.0,0.0,0.0,-44.65573913043474,0.0,0.0,0.0,0.0,0.0,-43.68935937799397
t49,0.0,0.0,0.0,0.0,0.0,-44.65573913043474,0.0,0.0,0.0,0.0,0.0,-43.69002206520696
t50,0.0,0.0,0.0,0.0,0.0,-44.65573913043474,0.0,0.0,0.0,0.0,0.0,-43.69068451282107
t51,0.0,0.0,0.0,0.0,0.0,-44.65573913043474,0.0,0.0,0.0,0.0,0.0,-43.691346708004104
t52,0.0,0.0,0.0,0.0,0.0,-44.65573913043474,0.0,0.0,0.0,0.0,0.0,-43.69201323846301
t53,0.0,0.0,0.0,0.0,0.0,-44.65573913043474,0.0,0.0,0.0,0.0,0.0,-43.69267389336669
t54,0.0,0.0,0.0,0.0,0.0,-44.65573913043474,0.0,0.0,0.0,0.0,0.0,-43.69333283958676
t55,0.0,0.0,0.0,0.0,0.0,-44.65573913043474,0.0,0.0,0.0,0.0,0.0,-43.69399075018396
t56,0.0,0.0,0.0,0.0,0.0,-44.65573913043474,0.0,0.0,0.0,0.0,0.0,-43.69464698112783
t57,0.0,0.0,0.0,0.0,0.0,-44.65573913043474,0.0,0.0,0.0,0.0,0.0,-43.69530506563819
t58,0.0,0.0,0.0,0.0,0.0,-44.65573913043474,0.0,0.0,0.0,0.0,0.0,-43.695954988439325
t59,0.0,0.0,0.0,0.0,0.0,-44.65573913043474,0.0,0.0,0.0,0.0,0.0,-43.69660173303813
t60,0.0,0.0,0.0,0.0,0.0,-44.65573913043474,0.0,0.0,0.0,0.0,0.0,-43.69724669055482
t61,0.0,0.0,0.0,0.0,0.0,-44.65573913043474,0.0,0.0,0.0,0.0,0.0,-43.69789105385859
t62,0.0,0.0,0.0,0.0,0.0,-44.655739130434746,0.0,0.0,0.0,0.0,0.0,-43.6985392172595
t63,0.0,0.0,0.0,0.0,0.0,-44.65573913043475,0.0,0.0,0.0,0.0,0.0,-43.69918088785421
t64,0.0,0.0,0.0,0.0,0.0,-44.65573913043476,0.0,0.0,0.0,0.0,0.0,-43.699821911077414
t65,0.0,0.0,0.0,0.0,0.0,-44.65573913043476,0.0,0.0,0.0,0.0,0.0,-43.700475002874676
t66,0.0,0.0,0.0,0.0,0.0,-44.65573913043477,0.0,0.0,0.0,0.0,0.0,-43.70599922120166
t67,0.0,0.0,0.0,0.0,0.0,-44.65573913043476,0.0,0.0,0.0,0.0,0.0,-43.712133222632815
t68,0.0,0.0,0.0,0.0,0.0,-44.65573913043475,0.0,0.0,0.0,0.0,0.0,-43.7180228473617
t69,0.0,0.0,0.0,0.0,0.0,-44.65573913043475,0.0,0.0,0.0,0.0,0.0,-43.723901607542125
t70,0.0,0.0,0.0,0.0,0.0,-44.655739130434746,0.0,0.0,0.0,0.0,0.0,-43.7298072952912
t71,0.0,0.0,0.0,0.0,0.0,-44.65573913043475,0.0,0.0,0.0,0.0,0.0,-43.73576085298519
t72,0.0,0.0,0.0,0.0,0.0,-44.655739130434746,0.0,0.0,0.0,0.0,0.0,-43.74183990333035
t73,0.0,0.0,0.0,0.0,0.0,-44.655739130434746,0.0,0.0,0.0,0.0,0.0,-43.74792601990995
t74,0.0,0.0,0.0,0.0,0.0,-44.655739130434746,0.0,0.0,0.0,0.0,0.0,-43.754072286448725
t75,0.0,0.0,0.0,0.0,0.0,-44.655739130434746,0.0,0.0,0.0,0.0,0.0,-43.76027477771269
t76,0.0,0.0,0.0,0.0,0.0,-44.655739130434746,0.0,0.0,0.0,0.0,0.0,-43.76654024005512
