BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,8.645179277738204e6,54156.66904487627,-64561.82751094742,0.0,0.0,0.0,1005.8807278689917,0.0,0.0,-8.63578e6
t1,20715.000000008804,4.22295028048109e-10,-9.221814983251208e-9,0.0,0.0,0.0,2.4009040344245052e-14,0.0,0.0,-20715.0
t2,19214.656732400646,4.897109814971292e-9,-960.656732404087,0.0,0.0,0.0,2.4009040373356973e-14,0.0,0.0,-18254.0
t3,17858.480866376565,2.593381142131639e-10,-590.4808663768246,0.0,0.0,0.0,2.4009040311947648e-14,0.0,0.0,-17268.0
t4,16954.284598296843,2.598750824292294e-10,-518.284598297104,0.0,0.0,0.0,2.4009040298116203e-14,0.0,0.0,-16436.0
t5,16331.388107331337,2.593955290038145e-10,-480.3881073315947,0.0,0.0,0.0,2.400904026474418e-14,0.0,0.0,-15851.0
t6,16835.039625670885,2.587337144747981e-10,-445.03962567114644,0.0,0.0,0.0,2.400904028461035e-14,0.0,0.0,-16390.0
t7,16956.133511253374,2.5717779832819587e-10,-341.133511253633,0.0,0.0,0.0,2.4009040269225567e-14,0.0,0.0,-16615.0
t8,16928.532077728207,2.557059949431125e-10,-325.53207772846577,0.0,0.0,0.0,2.4009040280778024e-14,0.0,0.0,-16603.0
t9,18037.22122870586,2.5491822170106024e-10,-319.22122870611804,0.0,0.0,0.0,2.400904029850137e-14,0.0,0.0,-17718.0
t10,19980.40899283879,2.5469914648617243e-10,-317.40899283904236,0.0,0.0,0.0,2.400904032074866e-14,0.0,0.0,-19663.0
t11,21952.66948365488,2.5442016480960334e-10,-310.66948365513554,0.0,0.0,0.0,2.4009040360870403e-14,0.0,0.0,-21642.0
t12,23854.756427245014,2.520416012077792e-10,-252.75642724526074,0.0,0.0,0.0,2.4009040411029486e-14,0.0,0.0,-23602.0
t13,25651.107786935376,2.518676129077671e-10,-257.10778693563026,0.0,0.0,0.0,2.4009040467078647e-14,0.0,0.0,-25394.0
t14,26802.313947750372,2.524218804798658e-10,-263.3139477506238,0.0,0.0,0.0,2.4009040479560976e-14,0.0,0.0,-26539.0
t15,27853.70876667484,2.531011353152659e-10,-266.7087666750969,0.0,0.0,0.0,2.400904049575436e-14,0.0,0.0,-27587.0
t16,29264.611279392633,2.533784787769399e-10,-264.6112793928844,0.0,0.0,0.0,2.4009040526517562e-14,0.0,0.0,-29000.0
t17,30834.799460911563,2.5211213759712065e-10,-231.79946091181586,0.0,0.0,0.0,2.400904058255607e-14,0.0,0.0,-30603.0
t18,30821.67955332022,2.5185223530644337e-10,-226.67955332047154,0.0,0.0,0.0,2.4009040504000013e-14,0.0,0.0,-30595.0
t19,35712.09022881404,2.5406091981831724e-10,-290.09022881430184,0.0,0.0,0.0,2.4009040867836446e-14,0.0,0.0,-35422.0
t20,35439.15422177815,2.544552837117584e-10,-296.1542217784022,0.0,0.0,0.0,2.4009040807884733e-14,0.0,0.0,-35143.0
t21,32910.20391130851,2.53912344370766e-10,-270.20391130876953,0.0,0.0,0.0,2.4009040616615423e-14,0.0,0.0,-32640.0
t22,30368.052713370907,2.5186195709999746e-10,-216.05271337115929,0.0,0.0,0.0,2.4009040538499816e-14,0.0,0.0,-30152.0
t23,26639.43136851375,2.5147506357628266e-10,-216.43136851400558,0.0,0.0,0.0,2.4009040414802286e-14,0.0,0.0,-26423.0
t24,23256.576420003024,2.5202132710277597e-10,-226.57642000327775,0.0,0.0,0.0,2.4009040371401456e-14,0.0,0.0,-23030.0
t25,18876.58481067763,2.5259147961162095e-10,-231.58481067788526,0.0,0.0,0.0,2.4009040228354797e-14,0.0,0.0,-18645.0
t26,17612.788041586544,2.5291298811051474e-10,-236.7880415867942,0.0,0.0,0.0,2.4009040224741637e-14,0.0,0.0,-17376.0
t27,16616.83151896205,2.511674347864248e-10,-206.83151896230427,0.0,0.0,0.0,2.400904019576588e-14,0.0,0.0,-16410.0
t28,16308.215935040658,2.5106671885004267e-10,-215.2159350409122,0.0,0.0,0.0,2.400904020155377e-14,0.0,0.0,-16093.0
t29,16038.092298680262,2.516302571850008e-10,-226.09229868051062,0.0,0.0,0.0,2.400904018087264e-14,0.0,0.0,-15812.0
t30,17235.31159123461,2.523412739351284e-10,-237.31159123486236,0.0,0.0,0.0,2.4009040225684282e-14,0.0,0.0,-16998.0
t31,18852.647214933353,2.52644689095513e-10,-242.64721493360298,0.0,0.0,0.0,2.4009040253636514e-14,0.0,0.0,-18610.0
t32,21404.388238740383,2.5093232746705253e-10,-211.38823874063092,0.0,0.0,0.0,2.40090403289411e-14,0.0,0.0,-21193.0
t33,22913.57249699217,2.50911366557039e-10,-221.5724969924234,0.0,0.0,0.0,2.400904037824478e-14,0.0,0.0,-22692.0
t34,23577.165639918443,2.514540811686548e-10,-230.16563991869225,0.0,0.0,0.0,2.400904037089073e-14,0.0,0.0,-23347.0
t35,24802.45872372486,2.5213351073457584e-10,-237.4587237251137,0.0,0.0,0.0,2.4009040393272114e-14,0.0,0.0,-24565.0
t36,26486.044366103433,2.5236932675553515e-10,-237.04436610368515,0.0,0.0,0.0,2.4009040429457176e-14,0.0,0.0,-26249.0
t37,27704.16778555024,2.504502988889707e-10,-201.16778555049308,0.0,0.0,0.0,2.400904046512308e-14,0.0,0.0,-27503.0
