Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery,Total
t1222,0.0,0.0,0.0,0.0,0.0
t1223,0.0,0.0,0.0,0.0,0.0
t1224,0.0,0.0,0.0,0.0,0.0
t1225,0.0,0.0,0.0,0.0,0.0
t1226,0.0,0.0,0.0,0.0,0.0
t1227,0.0,0.0,0.0,0.0,0.0
t1228,0.0,0.0,0.0,0.0,0.0
t1229,0.0,0.0,0.0,0.0,0.0
t1230,0.0,0.0,0.0,0.0,0.0
t1231,0.0,0.0,0.0,0.0,0.0
t1232,0.0,0.0,0.0,0.0,0.0
t1233,0.0,0.0,0.0,0.0,0.0
t1234,0.0,0.0,0.0,5112.014946228969,5112.014946228969
t1235,0.0,0.0,0.0,9079.751588348143,9079.751588348143
t1236,0.0,0.0,0.0,9079.751588348143,9079.751588348143
t1237,0.0,0.0,0.0,9079.751588348143,9079.751588348143
t1238,0.0,0.0,0.0,7105.604426145324,7105.604426145324
t1239,0.0,0.0,0.0,6184.197779158164,6184.197779158164
t1240,0.0,0.0,0.0,0.0,0.0
t1241,0.0,0.0,0.0,0.0,0.0
t1242,0.0,0.0,0.0,0.0,0.0
t1243,0.0,0.0,0.0,9079.751588348143,9079.751588348143
t1244,0.0,0.0,0.0,8683.427293278308,8683.427293278308
t1245,0.0,0.0,0.0,0.0,0.0
t1246,0.0,0.0,0.0,0.0,0.0
t1247,0.0,0.0,0.0,0.0,0.0
t1248,0.0,0.0,0.0,0.0,0.0
t1249,0.0,0.0,0.0,0.0,0.0
t1250,0.0,0.0,0.0,0.0,0.0
t1251,0.0,0.0,0.0,0.0,0.0
t1252,0.0,0.0,0.0,0.0,0.0
t1253,0.0,0.0,0.0,0.0,0.0
t1254,0.0,0.0,0.0,0.0,0.0
t1255,0.0,0.0,0.0,0.0,0.0
t1256,0.0,0.0,0.0,0.0,0.0
t1257,0.0,0.0,0.0,0.0,0.0
t1258,0.0,0.0,0.0,2939.871331922406,2939.871331922406
t1259,0.0,0.0,0.0,5818.153192548534,5818.153192548534
t1260,0.0,0.0,0.0,5769.530506478761,5769.530506478761
t1261,0.0,0.0,0.0,7360.517562885136,7360.517562885136
t1262,0.0,0.0,0.0,4364.62749689656,4364.62749689656
t1263,0.0,0.0,0.0,4997.354876252483,4997.354876252483
t1264,0.0,0.0,0.0,0.0,0.0
t1265,0.0,0.0,0.0,0.0,0.0
t1266,0.0,0.0,0.0,0.0,0.0
t1267,0.0,0.0,0.0,0.0,0.0
t1268,0.0,0.0,0.0,0.0,0.0
t1269,0.0,0.0,0.0,0.0,0.0
t1270,0.0,0.0,0.0,0.0,0.0
t1271,0.0,0.0,0.0,0.0,0.0
t1272,0.0,0.0,0.0,0.0,0.0
t1273,0.0,0.0,0.0,0.0,0.0
t1274,0.0,0.0,0.0,0.0,0.0
t1275,0.0,0.0,0.0,0.0,0.0
t1276,0.0,0.0,0.0,0.0,0.0
t1277,0.0,0.0,0.0,0.0,0.0
t1278,0.0,0.0,0.0,0.0,0.0
t1279,0.0,0.0,0.0,0.0,0.0
t1280,0.0,0.0,0.0,0.0,0.0
t1281,0.0,0.0,0.0,0.0,0.0
t1282,0.0,0.0,0.0,4244.780924226384,4244.780924226384
t1283,0.0,0.0,0.0,9022.662303350022,9022.662303350022
t1284,0.0,0.0,0.0,7371.19986328362,7371.19986328362
t1285,0.0,0.0,0.0,6656.283244439929,6656.283244439929
t1286,0.0,0.0,0.0,4023.404771368658,4023.404771368658
t1287,0.0,0.0,0.0,896.870586399829,896.870586399829
t1288,0.0,0.0,0.0,0.0,0.0
t1289,0.0,0.0,0.0,0.0,0.0
t1290,0.0,0.0,0.0,0.0,0.0
t1291,0.0,0.0,0.0,0.0,0.0
t1292,0.0,0.0,0.0,0.0,0.0
t1293,0.0,0.0,0.0,0.0,0.0
t1294,0.0,0.0,0.0,0.0,0.0
t1295,0.0,0.0,0.0,0.0,0.0
t1296,0.0,0.0,0.0,0.0,0.0
t1297,0.0,0.0,0.0,0.0,0.0
t1298,0.0,0.0,0.0,0.0,0.0
t1299,0.0,0.0,0.0,0.0,0.0
t1300,0.0,0.0,0.0,0.0,0.0
t1301,0.0,0.0,0.0,0.0,0.0
t1302,0.0,0.0,0.0,0.0,0.0
t1303,0.0,0.0,0.0,0.0,0.0
t1304,0.0,0.0,0.0,0.0,0.0
t1305,0.0,0.0,0.0,0.0,0.0
t1306,0.0,0.0,0.0,3613.2555800441005,3613.2555800441005
t1307,0.0,0.0,0.0,8393.809404642747,8393.809404642747
t1308,0.0,0.0,0.0,8625.281193039154,8625.281193039154
t1309,0.0,0.0,0.0,7973.0826293835335,7973.0826293835335
t1310,0.0,0.0,0.0,7427.495803747061,7427.495803747061
t1311,0.0,0.0,0.0,3854.7198820520484,3854.7198820520484
t1312,0.0,0.0,0.0,0.0,0.0
t1313,0.0,0.0,0.0,0.0,0.0
t1314,0.0,0.0,0.0,0.0,0.0
t1315,0.0,0.0,0.0,0.0,0.0
t1316,0.0,0.0,0.0,0.0,0.0
t1317,0.0,0.0,0.0,0.0,0.0
t1318,0.0,0.0,0.0,0.0,0.0
t1319,0.0,0.0,0.0,0.0,0.0
t1320,0.0,0.0,0.0,0.0,0.0
t1321,0.0,0.0,0.0,0.0,0.0
t1322,0.0,0.0,0.0,0.0,0.0
t1323,0.0,0.0,0.0,0.0,0.0
t1324,0.0,0.0,0.0,0.0,0.0
t1325,0.0,0.0,0.0,0.0,0.0
t1326,0.0,0.0,0.0,0.0,0.0
t1327,0.0,0.0,0.0,0.0,0.0
t1328,0.0,0.0,0.0,0.0,0.0
t1329,0.0,0.0,0.0,0.0,0.0
t1330,0.0,0.0,0.0,3478.9232355876597,3478.9232355876597
t1331,0.0,0.0,0.0,7189.493998815722,7189.493998815722
t1332,0.0,0.0,0.0,8245.149659570265,8245.149659570265
t1333,0.0,0.0,0.0,8720.035147374496,8720.035147374496
t1334,0.0,0.0,0.0,8171.877438395,8171.877438395
t1335,0.0,0.0,0.0,4082.165013165513,4082.165013165513
t1336,0.0,0.0,0.0,0.0,0.0
t1337,0.0,0.0,0.0,0.0,0.0
t1338,0.0,0.0,0.0,0.0,0.0
t1339,0.0,0.0,0.0,0.0,0.0
t1340,0.0,0.0,0.0,0.0,0.0
t1341,0.0,0.0,0.0,0.0,0.0
t1342,0.0,0.0,0.0,0.0,0.0
t1343,0.0,0.0,0.0,0.0,0.0
t1344,0.0,0.0,0.0,0.0,0.0
t1345,0.0,0.0,0.0,0.0,0.0
t1346,0.0,0.0,0.0,0.0,0.0
t1347,0.0,0.0,0.0,0.0,0.0
t1348,0.0,0.0,0.0,0.0,0.0
t1349,0.0,0.0,0.0,0.0,0.0
t1350,0.0,0.0,0.0,0.0,0.0
t1351,0.0,0.0,0.0,0.0,0.0
t1352,0.0,0.0,0.0,0.0,0.0
t1353,0.0,0.0,0.0,0.0,0.0
t1354,0.0,0.0,0.0,8176.663188610183,8176.663188610183
t1355,0.0,0.0,0.0,6287.060219051538,6287.060219051538
t1356,0.0,0.0,0.0,6526.8289811725135,6526.8289811725135
t1357,0.0,0.0,0.0,6561.3615378086715,6561.3615378086715
t1358,0.0,0.0,0.0,9079.751588348143,9079.751588348143
t1359,0.0,0.0,0.0,6506.994409603248,6506.994409603248
t1360,0.0,0.0,0.0,9079.751588348143,9079.751588348143
t1361,0.0,0.0,0.0,-0.0,0.0
t1362,0.0,0.0,0.0,0.0,0.0
t1363,0.0,0.0,0.0,0.0,0.0
t1364,0.0,0.0,0.0,0.0,0.0
t1365,0.0,0.0,0.0,0.0,0.0
t1366,0.0,0.0,0.0,0.0,0.0
t1367,0.0,0.0,0.0,0.0,0.0
t1368,0.0,0.0,0.0,137.4319981276229,137.4319981276229
t1369,0.0,0.0,0.0,1076.5093211464218,1076.5093211464218
t1370,0.0,0.0,0.0,1569.1787523281644,1569.1787523281644
t1371,0.0,0.0,0.0,1804.4090722679098,1804.4090722679098
t1372,0.0,0.0,0.0,1815.6399608082552,1815.6399608082552
t1373,0.0,0.0,0.0,1418.7768010270313,1418.7768010270313
t1374,0.0,0.0,0.0,157.33161013393166,157.33161013393166
t1375,0.0,0.0,0.0,0.0,0.0
t1376,0.0,0.0,0.0,0.0,0.0
t1377,0.0,0.0,0.0,0.0,0.0
t1378,0.0,0.0,0.0,2448.357360142587,2448.357360142587
t1379,0.0,0.0,0.0,4838.829889009833,4838.829889009833
t1380,0.0,0.0,0.0,5571.8560079964855,5571.8560079964855
t1381,0.0,0.0,0.0,4286.540192604665,4286.540192604665
t1382,0.0,0.0,0.0,3244.5536064410685,3244.5536064410685
t1383,0.0,0.0,0.0,3589.7784930349276,3589.7784930349276
t1384,0.0,0.0,0.0,355.71520895348914,355.71520895348914
t1385,0.0,0.0,0.0,0.0,0.0
t1386,0.0,0.0,0.0,0.0,0.0
t1387,0.0,0.0,0.0,0.0,0.0
t1388,0.0,0.0,0.0,0.0,0.0
t1389,0.0,0.0,0.0,0.0,0.0
t1390,0.0,0.0,0.0,0.0,0.0
t1391,0.0,0.0,0.0,0.0,0.0
t1392,0.0,0.0,0.0,0.0,0.0
t1393,0.0,0.0,0.0,941.9104298008842,941.9104298008842
t1394,0.0,0.0,0.0,0.0,0.0
t1395,0.0,0.0,0.0,371.56010010337314,371.56010010337314
t1396,0.0,0.0,0.0,2047.122178611237,2047.122178611237
t1397,0.0,0.0,0.0,1547.4784437316305,1547.4784437316305
t1398,0.0,0.0,0.0,534.472237084296,534.472237084296
t1399,0.0,0.0,0.0,0.0,0.0
t1400,0.0,0.0,0.0,0.0,0.0
t1401,0.0,0.0,0.0,0.0,0.0
t1402,0.0,0.0,0.0,2627.933381119967,2627.933381119967
t1403,0.0,0.0,0.0,5502.900706926886,5502.900706926886
t1404,0.0,0.0,0.0,7097.794002976424,7097.794002976424
t1405,0.0,0.0,0.0,7717.121694082011,7717.121694082011
t1406,0.0,0.0,0.0,7859.4550937717595,7859.4550937717595
t1407,0.0,0.0,0.0,6710.787455108137,6710.787455108137
t1408,0.0,0.0,0.0,0.0,0.0
t1409,0.0,0.0,0.0,0.0,0.0
t1410,0.0,0.0,0.0,0.0,0.0
t1411,0.0,0.0,0.0,0.0,0.0
t1412,0.0,0.0,0.0,0.0,0.0
t1413,0.0,0.0,0.0,0.0,0.0
t1414,0.0,0.0,0.0,0.0,0.0
t1415,0.0,0.0,0.0,0.0,0.0
t1416,0.0,0.0,0.0,0.0,0.0
t1417,0.0,0.0,0.0,0.0,0.0
t1418,0.0,0.0,0.0,0.0,0.0
t1419,0.0,0.0,0.0,0.0,0.0
t1420,0.0,0.0,0.0,2140.0006819296555,2140.0006819296555
t1421,0.0,0.0,0.0,0.0,0.0
t1422,0.0,0.0,0.0,0.0,0.0
t1423,0.0,0.0,0.0,0.0,0.0
t1424,0.0,0.0,0.0,0.0,0.0
t1425,0.0,0.0,0.0,0.0,0.0
t1426,0.0,0.0,0.0,739.8150219769093,739.8150219769093
t1427,0.0,0.0,0.0,8646.355329172862,8646.355329172862
t1428,0.0,0.0,0.0,9079.751588348143,9079.751588348143
t1429,0.0,0.0,0.0,6647.687569310296,6647.687569310296
t1430,0.0,0.0,0.0,9079.751588348143,9079.751588348143
t1431,0.0,0.0,0.0,9079.751588348143,9079.751588348143
t1432,0.0,0.0,0.0,4917.543104607963,4917.543104607963
t1433,0.0,0.0,0.0,2288.6321431933206,2288.6321431933206
t1434,0.0,0.0,0.0,0.0,0.0
t1435,0.0,0.0,0.0,0.0,0.0
t1436,0.0,0.0,0.0,0.0,0.0
t1437,0.0,0.0,0.0,3659.584082644029,3659.584082644029
t1438,0.0,0.0,0.0,0.0,0.0
t1439,0.0,0.0,0.0,0.0,0.0
t1440,0.0,0.0,0.0,0.0,0.0
t1441,0.0,0.0,0.0,0.0,0.0
t1442,0.0,0.0,0.0,0.0,0.0
t1443,0.0,0.0,0.0,0.0,0.0
t1444,0.0,0.0,0.0,0.0,0.0
t1445,0.0,0.0,0.0,0.0,0.0
t1446,0.0,0.0,0.0,0.0,0.0
t1447,0.0,0.0,0.0,0.0,0.0
t1448,0.0,0.0,0.0,0.0,0.0
t1449,0.0,0.0,0.0,0.0,0.0
t1450,0.0,0.0,0.0,7879.573803671784,7879.573803671784
t1451,0.0,0.0,0.0,7560.590493895015,7560.590493895015
t1452,0.0,0.0,0.0,7679.709826968036,7679.709826968036
t1453,0.0,0.0,0.0,7017.061799346456,7017.061799346456
t1454,0.0,0.0,0.0,4360.563318457823,4360.563318457823
t1455,0.0,0.0,0.0,1732.1617190309232,1732.1617190309232
t1456,0.0,0.0,0.0,0.0,0.0
t1457,0.0,0.0,0.0,0.0,0.0
t1458,0.0,0.0,0.0,0.0,0.0
t1459,0.0,0.0,0.0,0.0,0.0
t1460,0.0,0.0,0.0,0.0,0.0
t1461,0.0,0.0,0.0,0.0,0.0
t1462,0.0,0.0,0.0,0.0,0.0
t1463,0.0,0.0,0.0,0.0,0.0
t1464,0.0,0.0,0.0,0.0,0.0
t1465,0.0,0.0,0.0,0.0,0.0
t1466,0.0,0.0,0.0,0.0,0.0
t1467,0.0,0.0,0.0,0.0,0.0
t1468,0.0,0.0,0.0,0.0,0.0
t1469,0.0,0.0,0.0,0.0,0.0
t1470,0.0,0.0,0.0,0.0,0.0
t1471,0.0,0.0,0.0,0.0,0.0
t1472,0.0,0.0,0.0,0.0,0.0
t1473,0.0,0.0,0.0,0.0,0.0
t1474,0.0,0.0,0.0,3000.4636412564832,3000.4636412564832
t1475,0.0,0.0,0.0,4678.67971243652,4678.67971243652
t1476,0.0,0.0,0.0,4628.013985358387,4628.013985358387
t1477,0.0,0.0,0.0,4679.243799201333,4679.243799201333
t1478,0.0,0.0,0.0,4361.806092245152,4361.806092245152
t1479,0.0,0.0,0.0,3657.555928249027,3657.555928249027
t1480,0.0,0.0,0.0,0.0,0.0
t1481,0.0,0.0,0.0,0.0,0.0
t1482,0.0,0.0,0.0,0.0,0.0
t1483,0.0,0.0,0.0,0.0,0.0
t1484,0.0,0.0,0.0,0.0,0.0
t1485,0.0,0.0,0.0,0.0,0.0
t1486,0.0,0.0,0.0,0.0,0.0
t1487,0.0,0.0,0.0,0.0,0.0
t1488,0.0,0.0,0.0,0.0,0.0
t1489,0.0,0.0,0.0,0.0,0.0
t1490,0.0,0.0,0.0,0.0,0.0
t1491,0.0,0.0,0.0,0.0,0.0
t1492,0.0,0.0,0.0,0.0,0.0
t1493,0.0,0.0,0.0,0.0,0.0
t1494,0.0,0.0,0.0,0.0,0.0
t1495,0.0,0.0,0.0,0.0,0.0
t1496,0.0,0.0,0.0,0.0,0.0
t1497,0.0,0.0,0.0,0.0,0.0
t1498,0.0,0.0,0.0,0.0,0.0
t1499,0.0,0.0,0.0,2102.020544758098,2102.020544758098
t1500,0.0,0.0,0.0,904.3124727162564,904.3124727162564
t1501,0.0,0.0,0.0,1537.2884511498607,1537.2884511498607
t1502,0.0,0.0,0.0,3427.9734677708743,3427.9734677708743
t1503,0.0,0.0,0.0,2678.1610276604865,2678.1610276604865
t1504,0.0,0.0,0.0,0.0,0.0
t1505,0.0,0.0,0.0,0.0,0.0
t1506,0.0,0.0,0.0,0.0,0.0
t1507,0.0,0.0,0.0,0.0,0.0
t1508,0.0,0.0,0.0,0.0,0.0
t1509,0.0,0.0,0.0,1410.2577936913808,1410.2577936913808
t1510,0.0,0.0,0.0,0.0,0.0
t1511,0.0,0.0,0.0,4863.820754075029,4863.820754075029
t1512,0.0,0.0,0.0,1468.026957102741,1468.026957102741
t1513,0.0,0.0,0.0,9079.751588348143,9079.751588348143
t1514,0.0,0.0,0.0,9079.751588348143,9079.751588348143
t1515,0.0,0.0,0.0,6526.27478383444,6526.27478383444
t1516,0.0,0.0,0.0,8912.529451723192,8912.529451723192
t1517,0.0,0.0,0.0,7316.7945236481855,7316.7945236481855
t1518,0.0,0.0,0.0,4917.543104607963,4917.543104607963
t1519,0.0,0.0,0.0,0.0,0.0
t1520,0.0,0.0,0.0,0.0,0.0
t1521,0.0,0.0,0.0,0.0,0.0
t1522,0.0,0.0,0.0,3360.1350966015843,3360.1350966015843
t1523,0.0,0.0,0.0,3389.0576809956874,3389.0576809956874
t1524,0.0,0.0,0.0,0.0,0.0
t1525,0.0,0.0,0.0,0.0,0.0
t1526,0.0,0.0,0.0,0.0,0.0
t1527,0.0,0.0,0.0,0.0,0.0
t1528,0.0,0.0,0.0,0.0,0.0
t1529,0.0,0.0,0.0,0.0,0.0
t1530,0.0,0.0,0.0,0.0,0.0
t1531,0.0,0.0,0.0,0.0,0.0
t1532,0.0,0.0,0.0,0.0,0.0
t1533,0.0,0.0,0.0,0.0,0.0
t1534,0.0,0.0,0.0,83.97705182114157,83.97705182114157
t1535,0.0,0.0,0.0,4601.3014046426615,4601.3014046426615
t1536,0.0,0.0,0.0,2531.954149970962,2531.954149970962
t1537,0.0,0.0,0.0,609.8932074206896,609.8932074206896
t1538,0.0,0.0,0.0,0.0,0.0
t1539,0.0,0.0,0.0,0.0,0.0
t1540,0.0,0.0,0.0,0.0,0.0
t1541,0.0,0.0,0.0,0.0,0.0
t1542,0.0,0.0,0.0,0.0,0.0
t1543,0.0,0.0,0.0,0.0,0.0
t1544,0.0,0.0,0.0,0.0,0.0
t1545,0.0,0.0,0.0,0.0,0.0
t1546,0.0,0.0,0.0,7736.81438008284,7736.81438008284
t1547,0.0,0.0,0.0,5112.412605886638,5112.412605886638
t1548,0.0,0.0,0.0,8323.006134729098,8323.006134729098
t1549,0.0,0.0,0.0,5783.072816198361,5783.072816198361
t1550,0.0,0.0,0.0,9079.751588348143,9079.751588348143
t1551,0.0,0.0,0.0,9079.751588348143,9079.751588348143
t1552,0.0,0.0,0.0,6865.38272402029,6865.38272402029
t1553,0.0,0.0,0.0,0.0,0.0
t1554,0.0,0.0,0.0,0.0,0.0
t1555,0.0,0.0,0.0,0.0,0.0
t1556,0.0,0.0,0.0,0.0,0.0
t1557,0.0,0.0,0.0,0.0,0.0
t1558,0.0,0.0,0.0,0.0,0.0
t1559,0.0,0.0,0.0,0.0,0.0
t1560,0.0,0.0,0.0,0.0,0.0
t1561,0.0,0.0,0.0,0.0,0.0
t1562,0.0,0.0,0.0,0.0,0.0
t1563,0.0,0.0,0.0,0.0,0.0
t1564,0.0,0.0,0.0,0.0,0.0
t1565,0.0,0.0,0.0,0.0,0.0
t1566,0.0,0.0,0.0,0.0,0.0
t1567,0.0,0.0,0.0,0.0,0.0
t1568,0.0,0.0,0.0,0.0,0.0
t1569,0.0,0.0,0.0,0.0,0.0
t1570,0.0,0.0,0.0,0.0,0.0
t1571,0.0,0.0,0.0,3543.7495646375,3543.7495646375
t1572,0.0,0.0,0.0,5575.172109335961,5575.172109335961
t1573,0.0,0.0,0.0,3446.2253413218264,3446.2253413218264
t1574,0.0,0.0,0.0,4198.660637706199,4198.660637706199
t1575,0.0,0.0,0.0,3707.7207480166076,3707.7207480166076
t1576,0.0,0.0,0.0,339.4934490851322,339.4934490851322
t1577,0.0,0.0,0.0,0.0,0.0
t1578,0.0,0.0,0.0,0.0,0.0
t1579,0.0,0.0,0.0,0.0,0.0
t1580,0.0,0.0,0.0,0.0,0.0
t1581,0.0,0.0,0.0,0.0,0.0
t1582,0.0,0.0,0.0,0.0,0.0
t1583,0.0,0.0,0.0,0.0,0.0
t1584,0.0,0.0,0.0,0.0,0.0
t1585,0.0,0.0,0.0,0.0,0.0
t1586,0.0,0.0,0.0,0.0,0.0
t1587,0.0,0.0,0.0,0.0,0.0
t1588,0.0,0.0,0.0,3102.0972358752933,3102.0972358752933
t1589,0.0,0.0,0.0,751.0191641364586,751.0191641364586
t1590,0.0,0.0,0.0,0.0,0.0
t1591,0.0,0.0,0.0,157.07009214102465,157.07009214102465
t1592,0.0,0.0,0.0,0.0,0.0
t1593,0.0,0.0,0.0,4546.749333135754,4546.749333135754
t1594,0.0,0.0,0.0,7136.094589774562,7136.094589774562
t1595,0.0,0.0,0.0,5705.945287224001,5705.945287224001
t1596,0.0,0.0,0.0,6944.316898484253,6944.316898484253
t1597,0.0,0.0,0.0,7081.216812857258,7081.216812857258
t1598,0.0,0.0,0.0,6025.972587142883,6025.972587142883
t1599,0.0,0.0,0.0,2447.348984289933,2447.348984289933
t1600,0.0,0.0,0.0,0.0,0.0
t1601,0.0,0.0,0.0,0.0,0.0
t1602,0.0,0.0,0.0,0.0,0.0
t1603,0.0,0.0,0.0,0.0,0.0
t1604,0.0,0.0,0.0,0.0,0.0
t1605,0.0,0.0,0.0,0.0,0.0
t1606,0.0,0.0,0.0,0.0,0.0
t1607,0.0,0.0,0.0,0.0,0.0
t1608,0.0,0.0,0.0,0.0,0.0
t1609,0.0,0.0,0.0,0.0,0.0
t1610,0.0,0.0,0.0,0.0,0.0
t1611,0.0,0.0,0.0,540.973120837398,540.973120837398
t1612,0.0,0.0,0.0,8621.87193887137,8621.87193887137
t1613,0.0,0.0,0.0,1782.1991792874155,1782.1991792874155
t1614,0.0,0.0,0.0,9079.751588348143,9079.751588348143
t1615,0.0,0.0,0.0,3106.810150538288,3106.810150538288
t1616,0.0,0.0,0.0,8914.255075522373,8914.255075522373
t1617,0.0,0.0,0.0,562.226020432262,562.226020432262
t1618,0.0,0.0,0.0,3891.6622661412994,3891.6622661412994
t1619,0.0,0.0,0.0,6218.608625194264,6218.608625194264
t1620,0.0,0.0,0.0,8937.675664346158,8937.675664346158
t1621,0.0,0.0,0.0,7537.4716267316235,7537.4716267316235
t1622,0.0,0.0,0.0,7150.681189875267,7150.681189875267
t1623,0.0,0.0,0.0,5329.36334212089,5329.36334212089
t1624,0.0,0.0,0.0,2382.5848229206795,2382.5848229206795
t1625,0.0,0.0,0.0,-0.0,0.0
t1626,0.0,0.0,0.0,-0.0,0.0
t1627,0.0,0.0,0.0,9079.751588348143,9079.751588348143
t1628,0.0,0.0,0.0,1630.117507297073,1630.117507297073
t1629,0.0,0.0,0.0,7464.552466845102,7464.552466845102
t1630,0.0,0.0,0.0,5520.885382019508,5520.885382019508
t1631,0.0,0.0,0.0,1647.7431993977718,1647.7431993977718
t1632,0.0,0.0,0.0,9079.751588348143,9079.751588348143
t1633,0.0,0.0,0.0,0.0,0.0
t1634,0.0,0.0,0.0,9079.751588348143,9079.751588348143
t1635,0.0,0.0,0.0,1394.6498439702743,1394.6498439702743
t1636,0.0,0.0,0.0,8041.603148477677,8041.603148477677
t1637,0.0,0.0,0.0,6516.9560854401525,6516.9560854401525
t1638,0.0,0.0,0.0,4835.309434480174,4835.309434480174
t1639,0.0,0.0,0.0,5104.282592708236,5104.282592708236
t1640,0.0,0.0,0.0,0.0,0.0
t1641,0.0,0.0,0.0,8064.6914136458645,8064.6914136458645
t1642,0.0,0.0,0.0,4487.662266141299,4487.662266141299
t1643,0.0,0.0,0.0,8162.677834426851,8162.677834426851
t1644,0.0,0.0,0.0,7327.596885670466,7327.596885670466
t1645,0.0,0.0,0.0,9079.751588348143,9079.751588348143
t1646,0.0,0.0,0.0,8753.182670070892,8753.182670070892
t1647,0.0,0.0,0.0,6282.205562305564,6282.205562305564
t1648,0.0,0.0,0.0,-0.0,0.0
t1649,0.0,0.0,0.0,0.0,0.0
t1650,0.0,0.0,0.0,0.0,0.0
t1651,0.0,0.0,0.0,0.0,0.0
t1652,0.0,0.0,0.0,0.0,0.0
t1653,0.0,0.0,0.0,0.0,0.0
t1654,0.0,0.0,0.0,0.0,0.0
t1655,0.0,0.0,0.0,0.0,0.0
t1656,0.0,0.0,0.0,458.48459038444037,458.48459038444037
t1657,0.0,0.0,0.0,5037.05302579362,5037.05302579362
t1658,0.0,0.0,0.0,0.0,0.0
t1659,0.0,0.0,0.0,3761.7606016260997,3761.7606016260997
t1660,0.0,0.0,0.0,0.0,0.0
t1661,0.0,0.0,0.0,0.0,0.0
t1662,0.0,0.0,0.0,0.0,0.0
t1663,0.0,0.0,0.0,0.0,0.0
t1664,0.0,0.0,0.0,0.0,0.0
t1665,0.0,0.0,0.0,2538.4285366217373,2538.4285366217373
t1666,0.0,0.0,0.0,7128.689920123774,7128.689920123774
t1667,0.0,0.0,0.0,9079.751588348143,9079.751588348143
t1668,0.0,0.0,0.0,9079.751588348143,9079.751588348143
t1669,0.0,0.0,0.0,6564.394942656727,6564.394942656727
t1670,0.0,0.0,0.0,0.0,0.0
t1671,0.0,0.0,0.0,0.0,0.0
t1672,0.0,0.0,0.0,0.0,0.0
t1673,0.0,0.0,0.0,0.0,0.0
t1674,0.0,0.0,0.0,0.0,0.0
t1675,0.0,0.0,0.0,0.0,0.0
t1676,0.0,0.0,0.0,0.0,0.0
t1677,0.0,0.0,0.0,0.0,0.0
t1678,0.0,0.0,0.0,0.0,0.0
t1679,0.0,0.0,0.0,-0.0,0.0
t1680,0.0,0.0,0.0,4269.867705681646,4269.867705681646
t1681,0.0,0.0,0.0,-0.0,0.0
t1682,0.0,0.0,0.0,8734.50000425057,8734.50000425057
t1683,0.0,0.0,0.0,3632.1835737230003,3632.1835737230003
t1684,0.0,0.0,0.0,7374.786835627318,7374.786835627318
t1685,0.0,0.0,0.0,8356.5911856893,8356.5911856893
t1686,0.0,0.0,0.0,9079.751588348143,9079.751588348143
t1687,0.0,0.0,0.0,7642.391969039498,7642.391969039498
t1688,0.0,0.0,0.0,7700.327681893072,7700.327681893072
t1689,0.0,0.0,0.0,4917.543104607963,4917.543104607963
t1690,0.0,0.0,0.0,1385.1717396659405,1385.1717396659405
t1691,0.0,0.0,0.0,6776.121753613519,6776.121753613519
t1692,0.0,0.0,0.0,6591.335820544428,6591.335820544428
t1693,0.0,0.0,0.0,3384.561178288781,3384.561178288781
t1694,0.0,0.0,0.0,4260.083424648929,4260.083424648929
t1695,0.0,0.0,0.0,4013.1793387477933,4013.1793387477933
t1696,0.0,0.0,0.0,1709.7699846148028,1709.7699846148028
t1697,0.0,0.0,0.0,-0.0,0.0
t1698,0.0,0.0,0.0,3212.6341571281037,3212.6341571281037
t1699,0.0,0.0,0.0,4294.738637874043,4294.738637874043
t1700,0.0,0.0,0.0,3425.3038437805035,3425.3038437805035
t1701,0.0,0.0,0.0,3088.8424249662357,3088.8424249662357
t1702,0.0,0.0,0.0,6465.355359856721,6465.355359856721
t1703,0.0,0.0,0.0,6871.331455867394,6871.331455867394
t1704,0.0,0.0,0.0,-0.0,0.0
t1705,0.0,0.0,0.0,9079.751588348143,9079.751588348143
t1706,0.0,0.0,0.0,2391.218135429309,2391.218135429309
t1707,0.0,0.0,0.0,9079.751588348143,9079.751588348143
t1708,0.0,0.0,0.0,9079.751588348143,9079.751588348143
t1709,0.0,0.0,0.0,9079.751588348143,9079.751588348143
t1710,0.0,0.0,0.0,9079.751588348143,9079.751588348143
t1711,0.0,0.0,0.0,-0.0,0.0
t1712,0.0,0.0,0.0,311.1416550764989,311.1416550764989
t1713,0.0,0.0,0.0,8156.918889399422,8156.918889399422
t1714,0.0,0.0,0.0,-0.0,0.0
t1715,0.0,0.0,0.0,7703.364000437068,7703.364000437068
t1716,0.0,0.0,0.0,7882.362235630433,7882.362235630433
t1717,0.0,0.0,0.0,8070.904834397154,8070.904834397154
t1718,0.0,0.0,0.0,7215.653221923134,7215.653221923134
t1719,0.0,0.0,0.0,2342.6073243277137,2342.6073243277137
t1720,0.0,0.0,0.0,0.0,0.0
t1721,0.0,0.0,0.0,0.0,0.0
t1722,0.0,0.0,0.0,0.0,0.0
t1723,0.0,0.0,0.0,0.0,0.0
t1724,0.0,0.0,0.0,0.0,0.0
t1725,0.0,0.0,0.0,0.0,0.0
t1726,0.0,0.0,0.0,0.0,0.0
t1727,0.0,0.0,0.0,5239.950820832394,5239.950820832394
t1728,0.0,0.0,0.0,8188.398313428305,8188.398313428305
t1729,0.0,0.0,0.0,-0.0,0.0
