BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,8.72844312181879e6,40926.264889147606,-48531.386708965314,0.0,0.0,0.0,1.0578996345495848e-6,0.0,0.0,-8.720838e6
t1,17437.31377494085,0.00021114386737637397,-8.313986087826175,0.0,0.0,0.0,3.1123752045730234e-9,0.0,0.0,-17429.0
t2,15672.117330199071,3.8686867710628984e-6,-383.11733407087013,0.0,0.0,0.0,3.1123752043759166e-9,0.0,0.0,-15289.0
t3,14740.007036059096,2.6536271693439822e-5,-244.0070625984806,0.0,0.0,0.0,3.112375199651168e-9,0.0,0.0,-14496.0
t4,14125.78366123334,2.6799184707400523e-5,-217.78368803563845,0.0,0.0,0.0,3.112375196304934e-9,0.0,0.0,-13908.0
t5,13828.838723762952,2.6566020030547377e-5,-207.83875033208523,0.0,0.0,0.0,3.1123751946252935e-9,0.0,0.0,-13621.0
t6,14509.690455733456,2.617215234731286e-5,-194.69048190872266,0.0,0.0,0.0,3.1123752023780492e-9,0.0,0.0,-14315.0
t7,14701.562922030373,2.4817621867864207e-5,-163.56294685110748,0.0,0.0,0.0,3.1123752063616195e-9,0.0,0.0,-14538.0
t8,14885.348797703658,2.3988349156638756e-5,-159.34882169511843,0.0,0.0,0.0,3.112375207961218e-9,0.0,0.0,-14726.0
t9,16134.852896596412,2.4112409038836685e-5,-157.85292071193453,0.0,0.0,0.0,3.1123752123763786e-9,0.0,0.0,-15977.0
t10,18161.77306413841,2.4173593004830066e-5,-155.77308831511485,0.0,0.0,0.0,3.1123752198165485e-9,0.0,0.0,-18006.0
t11,20324.58414535385,2.423585666787124e-5,-151.58416959281993,0.0,0.0,0.0,3.112375226477811e-9,0.0,0.0,-20173.0
t12,22364.805868956148,2.4470334065077773e-5,-129.80589342959397,0.0,0.0,0.0,3.112375232403361e-9,0.0,0.0,-22235.0
t13,24438.132676781097,2.449180168159484e-5,-131.13270127601245,0.0,0.0,0.0,3.11237523798318e-9,0.0,0.0,-24307.0
t14,25693.190664511687,2.4483793674778286e-5,-135.19068899859323,0.0,0.0,0.0,3.1123752416594536e-9,0.0,0.0,-25558.0
t15,26857.391027079033,2.4464345003375533e-5,-140.3910515464914,0.0,0.0,0.0,3.112375245110412e-9,0.0,0.0,-26717.0
t16,28939.684139152854,2.4467551738140345e-5,-138.68416362351206,0.0,0.0,0.0,3.1123752549751035e-9,0.0,0.0,-28801.0
t17,31569.939462488113,2.4612277615558184e-5,-118.93948710351,0.0,0.0,0.0,3.1123752794054346e-9,0.0,0.0,-31451.0
t18,31378.201938711853,2.459593886920131e-5,-126.20196331090722,0.0,0.0,0.0,3.112375274510377e-9,0.0,0.0,-31252.0
t19,33550.64665401745,2.4657110944788605e-5,-127.64667867768028,0.0,0.0,0.0,3.1123752940974833e-9,0.0,0.0,-33423.0
t20,33249.44422808322,2.4488980014104295e-5,-144.4442525753172,0.0,0.0,0.0,3.1123752842199215e-9,0.0,0.0,-33105.0
t21,30757.4858154249,2.4418234783455795e-5,-143.48583984624597,0.0,0.0,0.0,3.1123752600290104e-9,0.0,0.0,-30614.0
t22,28003.622858817365,2.4579449177411357e-5,-121.62288339992772,0.0,0.0,0.0,3.1123752467197074e-9,0.0,0.0,-27882.0
t23,24757.82977144082,2.458191428848363e-5,-121.82979602584554,0.0,0.0,0.0,3.112375235904213e-9,0.0,0.0,-24636.0
t24,21586.28807644437,2.4549462954291312e-5,-127.28810099694675,0.0,0.0,0.0,3.112375231134507e-9,0.0,0.0,-21459.0
t25,17154.90845430506,2.4504560830078166e-5,-128.90847881273052,0.0,0.0,0.0,3.1123752110960647e-9,0.0,0.0,-17026.0
t26,15593.774489650816,2.4477337998771746e-5,-129.77451413126468,0.0,0.0,0.0,3.112375206712639e-9,0.0,0.0,-15464.0
