BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,9.598615705415834e6,10477.894127120888,-12397.599542955977,0.0,0.0,0.0,2.7633994643591402e-11,0.0,0.0,-9.596696e6
t1,20664.67194643577,1.3918370009676503e-9,-28.671946436673505,0.0,0.0,0.0,8.879375062900443e-14,0.0,0.0,-20636.0
t2,19019.78929099859,8.672489585601243e-9,-346.7892910072615,0.0,0.0,0.0,8.63259006581023e-14,0.0,0.0,-18673.0
t3,18458.167343826753,5.0168500983712126e-8,-211.1673438769239,0.0,0.0,0.0,8.731338887220488e-14,0.0,0.0,-18247.0
t4,18266.400158193705,2.5623691677673973e-9,-187.40015819626714,0.0,0.0,0.0,8.741710926620888e-14,0.0,0.0,-18079.0
t5,18779.879594366204,3.684355069486347e-9,-173.87959436988842,0.0,0.0,0.0,8.738155279599695e-14,0.0,0.0,-18606.0
t6,20045.91270238684,4.398214832729346e-9,-160.9127023912387,0.0,0.0,0.0,8.708784210466097e-14,0.0,0.0,-19885.0
t7,21659.805190662035,5.4568261320062645e-9,-126.80519066748917,0.0,0.0,0.0,8.672292772394042e-14,0.0,0.0,-21533.0
t8,23657.16400521238,5.6824533777525405e-9,-123.16400521806024,0.0,0.0,0.0,8.638387485365012e-14,0.0,0.0,-23534.0
t9,24820.639437192778,5.573128581968043e-9,-123.63943719835096,0.0,0.0,0.0,8.609051747708959e-14,0.0,0.0,-24697.0
t10,27343.348977727157,5.248337577989396e-9,-122.3489777324066,0.0,0.0,0.0,8.550381322027819e-14,0.0,0.0,-27221.0
t11,28162.76510711201,5.166887484308501e-9,-113.76510711717214,0.0,0.0,0.0,8.61080555776704e-14,0.0,0.0,-28049.0
t12,30196.324354663848,5.478124672284211e-9,-95.32435466932743,0.0,0.0,0.0,8.490300924873176e-14,0.0,0.0,-30101.0
