BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,8.033356917508561e6,43156.44800030621,-51271.36550886733,0.0,0.0,0.0,5.346260666418341e-13,0.0,0.0,-8.025242e6
t1,18411.990717145363,1.9844662893460704e-11,-306.99071714538456,0.0,0.0,0.0,1.594953305082054e-15,0.0,0.0,-18105.0
t2,16920.95258028558,2.1259995109410337e-10,-121.95258028585859,0.0,0.0,0.0,1.5889649693963616e-15,0.0,0.0,-16799.0
t3,16826.142460941574,3.606867453012445e-11,-125.14246094160879,0.0,0.0,0.0,1.5889805022519643e-15,0.0,0.0,-16701.0
t4,17010.57775388885,6.973031869785983e-11,-92.5777538889188,0.0,0.0,0.0,1.5896089317723263e-15,0.0,0.0,-16918.0
t5,17467.064801290388,5.6071456264939236e-11,-102.06480129043369,0.0,0.0,0.0,1.5890727234095948e-15,0.0,0.0,-17365.0
t6,18958.615824299966,4.867117033211843e-11,-100.61582430001232,0.0,0.0,0.0,1.588620464849319e-15,0.0,0.0,-18858.0
t7,20174.851598181576,4.6779398733494596e-11,-88.85159818161952,0.0,0.0,0.0,1.5885485147475988e-15,0.0,0.0,-20086.0
t8,20989.1453130894,4.3729799654437184e-11,-91.14531308944088,0.0,0.0,0.0,1.5887602857518927e-15,0.0,0.0,-20898.0
t9,21912.870125587462,4.1135779434474755e-11,-95.87012558750072,0.0,0.0,0.0,1.5896931811765302e-15,0.0,0.0,-21817.0
t10,24174.523905572772,3.9040721561711e-11,-97.52390557281204,0.0,0.0,0.0,1.590414124866392e-15,0.0,0.0,-24077.0
t11,25840.86355390585,3.736772986667572e-11,-96.8635539058812,0.0,0.0,0.0,1.5897365773629732e-15,0.0,0.0,-25744.0
t12,27332.807915905807,3.639369627073981e-11,-82.80791590584364,0.0,0.0,0.0,1.588516023870942e-15,0.0,0.0,-27250.0
t13,27853.81177914322,3.519550213117362e-11,-80.81177914325211,0.0,0.0,0.0,1.5882105142688022e-15,0.0,0.0,-27773.0
t14,26487.728008049406,3.378954681485379e-11,-98.7280080494354,0.0,0.0,0.0,1.5894513999603554e-15,0.0,0.0,-26389.0
t15,26104.66667540932,3.2678688236513067e-11,-99.6666754093519,0.0,0.0,0.0,1.588913661006731e-15,0.0,0.0,-26005.0
t16,25984.524593910595,3.172249439039934e-11,-96.52459391062284,0.0,0.0,0.0,1.5882880609191476e-15,0.0,0.0,-25888.0
t17,26774.602346869196,3.096011322615942e-11,-80.60234686922229,0.0,0.0,0.0,1.5876926189076342e-15,0.0,0.0,-26694.0
t18,26002.74170145878,3.0031430502356e-11,-87.7417014588107,0.0,0.0,0.0,1.5875757652963652e-15,0.0,0.0,-25915.0
t19,27474.722179336077,2.968311533739184e-11,-83.72217933610246,0.0,0.0,0.0,1.5875077653639544e-15,0.0,0.0,-27391.0
t20,28067.86574591431,2.9023491668004747e-11,-91.8657459143377,0.0,0.0,0.0,1.587492595874396e-15,0.0,0.0,-27976.0
t21,28013.362376471523,2.8131396026085388e-11,-97.36237647154738,0.0,0.0,0.0,1.5874319091651322e-15,0.0,0.0,-27916.0
t22,25947.770310130225,2.7474087931823403e-11,-82.77031013024981,0.0,0.0,0.0,1.587699631151644e-15,0.0,0.0,-25865.0
t23,23649.31599283713,2.689045203335784e-11,-105.31599283715627,0.0,0.0,0.0,1.5879721709143088e-15,0.0,0.0,-23544.0
