Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,1.832192727031342e-10,0.0,0.0,9.182139493191244e-10,0.0,6.314095912784978e-10,0.0,0.0,0.0,0.0,0.0,1.7328428133007564e-9
t1,0.0,0.0,0.0,0.0,2.1600499167107046e-12,0.0,2.0463630789890885e-12,0.0,0.0,0.0,0.0,0.0,4.206412995699793e-12
t2,0.0,0.0,0.0,0.0,1.8047785488306545e-12,0.0,2.0463630789890885e-12,0.0,0.0,0.0,0.0,0.0,3.851141627819743e-12
t3,0.0,0.0,0.0,0.0,2.2808421817899216e-12,0.0,2.0463630789890885e-12,0.0,0.0,0.0,0.0,0.0,4.32720526077901e-12
t4,0.0,0.0,0.0,0.0,1.9682033780554775e-12,0.0,2.0463630789890885e-12,0.0,0.0,0.0,0.0,0.0,4.014566457044566e-12
t5,0.0,0.0,0.0,0.0,2.2097879082139116e-12,0.0,2.0463630789890885e-12,0.0,0.0,0.0,0.0,0.0,4.256150987203e-12
t6,0.0,9.275213770307388e-14,0.0,0.0,2.2737367544323206e-12,0.0,2.2737367544323206e-12,0.0,0.0,0.0,0.0,0.0,4.640225646567715e-12
t7,0.0,4.2994535374569055e-13,0.0,0.0,2.4584778657299466e-12,0.0,2.2737367544323206e-12,0.0,0.0,0.0,0.0,0.0,5.162159973907958e-12
t8,0.0,1.132257092782096e-12,0.0,0.0,2.3305801732931286e-12,0.0,2.2737367544323206e-12,0.0,0.0,0.0,0.0,0.0,5.736574020507545e-12
t9,0.0,2.442641386638671e-12,0.0,0.0,2.142286348316702e-12,0.0,2.2737367544323206e-12,0.0,0.0,0.0,0.0,0.0,6.8586644893876936e-12
t10,0.0,5.264823358543081e-13,0.0,0.0,2.0552448631860898e-12,0.0,2.2737367544323206e-12,0.0,0.0,0.0,0.0,0.0,4.8554639534727185e-12
t11,0.0,3.7372074636946893e-13,0.0,0.0,2.1032064978498966e-12,0.0,2.2737367544323206e-12,0.0,0.0,0.0,0.0,0.0,4.750663998651686e-12
t12,0.0,-1.1477333415307076e-12,0.0,0.0,2.2808421817899216e-12,0.0,2.2737367544323206e-12,0.0,0.0,0.0,0.0,0.0,3.4068455946915345e-12
t13,0.0,2.664786109327285e-12,0.0,0.0,2.206235194535111e-12,0.0,2.2737367544323206e-12,0.0,0.0,0.0,0.0,0.0,7.144758058294717e-12
t14,0.0,2.758593389119534e-12,0.0,0.0,2.1955770534987096e-12,0.0,2.2737367544323206e-12,0.0,0.0,0.0,0.0,0.0,7.227907197050564e-12
t15,0.0,-2.4641873691932235e-12,0.0,0.0,2.3021584638627246e-12,0.0,2.0463630789890885e-12,0.0,0.0,0.0,0.0,0.0,1.8843341736585896e-12
t16,0.0,2.3020957813400947e-12,0.0,0.0,2.1458390619955026e-12,0.0,2.0463630789890885e-12,0.0,0.0,0.0,0.0,0.0,6.494297922324686e-12
t17,0.0,8.665359809221569e-13,0.0,0.0,2.4016344468691386e-12,0.0,2.0463630789890885e-12,0.0,0.0,0.0,0.0,0.0,5.314533506780384e-12
t18,0.0,3.2532515753908043e-13,0.0,0.0,2.0321522242738865e-12,0.0,2.0463630789890885e-12,0.0,0.0,0.0,0.0,0.0,4.403840460802056e-12
t19,0.0,0.0,0.0,0.0,2.2595258997171186e-12,0.0,2.0463630789890885e-12,0.0,0.0,0.0,0.0,0.0,4.305888978706207e-12
t20,0.0,0.0,0.0,0.0,2.3874235921539366e-12,0.0,2.0463630789890885e-12,0.0,0.0,0.0,0.0,0.0,4.433786671143025e-12
t21,0.0,0.0,0.0,0.0,2.8137492336099967e-12,0.0,2.0463630789890885e-12,0.0,0.0,0.0,0.0,0.0,4.860112312599085e-12
t22,0.0,0.0,0.0,0.0,2.8421709430404007e-12,0.0,2.0463630789890885e-12,0.0,0.0,0.0,0.0,0.0,4.888534022029489e-12
t23,0.0,0.0,0.0,0.0,2.7569058147491887e-12,0.0,2.0463630789890885e-12,0.0,0.0,0.0,0.0,0.0,4.803268893738277e-12
t24,0.0,0.0,0.0,0.0,1.7337242752546445e-12,0.0,2.2737367544323206e-12,0.0,0.0,0.0,0.0,0.0,4.007461029686965e-12
t25,0.0,0.0,0.0,0.0,2.1884716261411086e-12,0.0,2.2737367544323206e-12,0.0,0.0,0.0,0.0,0.0,4.462208380573429e-12
t26,0.0,0.0,0.0,0.0,2.2168933355715126e-12,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,4.035882739117369e-12
t27,0.0,0.0,0.0,0.0,1.9326762412674725e-12,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,3.751665644813329e-12
t28,0.0,0.0,0.0,0.0,2.3163693185779266e-12,0.0,2.2737367544323206e-12,0.0,0.0,0.0,0.0,0.0,4.590106073010247e-12
t29,0.0,0.0,0.0,0.0,2.4158453015843406e-12,0.0,2.2737367544323206e-12,0.0,0.0,0.0,0.0,0.0,4.689582056016661e-12
t30,0.0,9.999461066775758e-14,0.0,0.0,2.0321522242738865e-12,0.0,2.2737367544323206e-12,0.0,0.0,0.0,0.0,0.0,4.405883589373965e-12
t31,0.0,5.439471524473835e-13,0.0,0.0,2.0889956431346945e-12,0.0,2.0463630789890885e-12,0.0,0.0,0.0,0.0,0.0,4.679305874571166e-12
