BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,9.237926401055664e6,28124.007609918008,-33341.4086655783,0.0,0.0,0.0,8.129674960984984e-12,0.0,0.0,-9.232709e6
t1,18522.37174109949,1.532455994225753e-9,-69.3717411011076,0.0,0.0,0.0,2.415834269083584e-14,0.0,0.0,-18453.0
t2,17080.02629783451,2.3421469870871478e-8,-274.0262978579295,0.0,0.0,0.0,2.415834268991657e-14,0.0,0.0,-16806.0
t3,16473.49843514767,3.342967630123602e-9,-155.49843515100858,0.0,0.0,0.0,2.4158342690017546e-14,0.0,0.0,-16318.0
t4,16422.6561487158,1.6281855791368073e-8,-136.65614873207394,0.0,0.0,0.0,2.4158342689644143e-14,0.0,0.0,-16286.0
t5,16972.538473295215,1.5911362476775105e-9,-126.53847329680126,0.0,0.0,0.0,2.4158342689910715e-14,0.0,0.0,-16846.0
t6,18446.495488932975,1.2135625084792693e-9,-120.49548893418569,0.0,0.0,0.0,2.415834269052161e-14,0.0,0.0,-18326.0
t7,19488.045758468972,9.89698904409216e-10,-98.04575846996681,0.0,0.0,0.0,2.4158342691013757e-14,0.0,0.0,-19390.0
t8,20602.66309646685,1.086513203937663e-9,-93.66309646793721,0.0,0.0,0.0,2.41583426911945e-14,0.0,0.0,-20509.0
t9,22245.735562378726,1.124206743359382e-9,-92.7355623798525,0.0,0.0,0.0,2.4158342690954384e-14,0.0,0.0,-22153.0
t10,24304.347491443892,1.1550356092987368e-9,-91.34749144504542,0.0,0.0,0.0,2.4158342691547507e-14,0.0,0.0,-24213.0
t11,25655.841221426566,1.1897836401116438e-9,-91.8412214277605,0.0,0.0,0.0,2.415834269200694e-14,0.0,0.0,-25564.0
t12,26844.371389746713,1.231405656398117e-9,-78.37138974794524,0.0,0.0,0.0,2.4158342692504944e-14,0.0,0.0,-26766.0
t13,28082.181412010043,1.2252606043487992e-9,-77.1814120112707,0.0,0.0,0.0,2.415834269313361e-14,0.0,0.0,-28005.0
t14,27325.395543351875,1.1828991631521517e-9,-80.3955433530531,0.0,0.0,0.0,2.415834269247546e-14,0.0,0.0,-27245.0
t15,26644.97645583967,1.157403403176805e-9,-83.97645584082855,0.0,0.0,0.0,2.4158342692128714e-14,0.0,0.0,-26561.0
t16,27458.44826701586,1.1462841443869587e-9,-81.44826701701022,0.0,0.0,0.0,2.4158342692466574e-14,0.0,0.0,-27377.0
t17,28192.83374149855,1.1611781707782519e-9,-72.8337414997112,0.0,0.0,0.0,2.4158342692988207e-14,0.0,0.0,-28120.0
t18,28730.11878266706,1.1580547873520135e-9,-74.11878266822097,0.0,0.0,0.0,2.4158342692706893e-14,0.0,0.0,-28656.0
t19,32380.005334701826,1.2436249177443185e-9,-69.0053347030693,0.0,0.0,0.0,2.4158342696667504e-14,0.0,0.0,-32311.0
t20,31940.580556753303,1.204792787091878e-9,-71.58055675450933,0.0,0.0,0.0,2.4158342695508523e-14,0.0,0.0,-31869.0
t21,30782.62584286169,1.133342409554827e-9,-73.62584286282362,0.0,0.0,0.0,2.415834269447071e-14,0.0,0.0,-30709.0
t22,28781.305217233807,1.059938781944594e-9,-67.30521723486206,0.0,0.0,0.0,2.415834269328507e-14,0.0,0.0,-28714.0
t23,26111.978734370587,1.0127700148278312e-9,-68.97873437160396,0.0,0.0,0.0,2.4158342692152342e-14,0.0,0.0,-26043.0
t24,23344.800480692727,9.758166413046412e-10,-71.80048069370206,0.0,0.0,0.0,2.4158342691268616e-14,0.0,0.0,-23273.0
t25,20336.509116595822,9.413573948696866e-10,-73.50911659676194,0.0,0.0,0.0,2.415834268976834e-14,0.0,0.0,-20263.0
t26,19248.43973039782,9.188879926006284e-10,-72.43973039873487,0.0,0.0,0.0,2.4158342689569826e-14,0.0,0.0,-19176.0
t27,18696.26514133974,9.224448069571542e-10,-64.26514134065864,0.0,0.0,0.0,2.41583426896292e-14,0.0,0.0,-18632.0
t28,18658.415619172538,9.047189556956938e-10,-64.41561917344741,0.0,0.0,0.0,2.415834268947491e-14,0.0,0.0,-18594.0
t29,18855.249652681552,8.805844916730967e-10,-67.24965268243326,0.0,0.0,0.0,2.4158342689374138e-14,0.0,0.0,-18788.0
t30,20469.282599545484,8.61698674581684e-10,-70.28259954634292,0.0,0.0,0.0,2.4158342689913744e-14,0.0,0.0,-20399.0
t31,23930.119092840934,8.635784174115711e-10,-71.11909284179994,0.0,0.0,0.0,2.415834269094267e-14,0.0,0.0,-23859.0
t32,29145.253280035056,9.017020706676938e-10,-62.25328003596026,0.0,0.0,0.0,2.415834269404379e-14,0.0,0.0,-29083.0
t33,30711.361603487007,9.091897006991952e-10,-61.36160348791834,0.0,0.0,0.0,2.415834269466337e-14,0.0,0.0,-30650.0
t34,30668.953428079643,8.724716042714326e-10,-62.953428080516346,0.0,0.0,0.0,2.4158342694121137e-14,0.0,0.0,-30606.0
t35,30744.657002744323,8.509956936714867e-10,-65.65700274517194,0.0,0.0,0.0,2.4158342694082565e-14,0.0,0.0,-30679.0
t36,31262.294998370387,8.34532759113965e-10,-64.29499837122027,0.0,0.0,0.0,2.4158342694589455e-14,0.0,0.0,-31198.0
t37,31481.922170206715,8.201486909845448e-10,-57.922170207539494,0.0,0.0,0.0,2.4158342695123003e-14,0.0,0.0,-31424.0
t38,29660.455821046904,7.865481178815378e-10,-62.45582104769163,0.0,0.0,0.0,2.4158342693335356e-14,0.0,0.0,-29598.0
t39,29072.86504916856,7.762369073871076e-10,-65.86504916932964,0.0,0.0,0.0,2.4158342692997294e-14,0.0,0.0,-29007.0
t40,30517.509275150976,7.915250500867941e-10,-67.50927515176434,0.0,0.0,0.0,2.4158342693904245e-14,0.0,0.0,-30450.0
t41,33139.96658301173,8.060987210532843e-10,-63.966583012537484,0.0,0.0,0.0,2.4158342696403962e-14,0.0,0.0,-33076.0
t42,36495.39565356093,7.784116627349932e-10,-49.39565356170883,0.0,0.0,0.0,2.415834271444502e-14,0.0,0.0,-36446.0
t43,36645.43659966609,7.73338691096003e-10,-47.436599666863934,0.0,0.0,0.0,2.415834271636656e-14,0.0,0.0,-36598.0
t44,33147.15100503437,7.626800926517896e-10,-58.15100503512897,0.0,0.0,0.0,2.4158342696030155e-14,0.0,0.0,-33089.0
t45,32350.803106123873,7.488887357085515e-10,-60.803106124620484,0.0,0.0,0.0,2.415834269634479e-14,0.0,0.0,-32290.0
t46,27688.27978426851,6.906287705927301e-10,-68.27978426920382,0.0,0.0,0.0,2.415834269223817e-14,0.0,0.0,-27620.0
t47,24910.890686239574,6.650178736831185e-10,-59.890686240237706,0.0,0.0,0.0,2.415834269155619e-14,0.0,0.0,-24851.0
t48,22696.962777851266,6.509599737914085e-10,-59.96277785191862,0.0,0.0,0.0,2.4158342691953827e-14,0.0,0.0,-22637.0
t49,14973.030376333598,6.273128938925368e-10,-62.03037633422691,0.0,0.0,0.0,2.415834268584913e-14,0.0,0.0,-14911.0
t50,19622.975091484965,6.206674130898578e-10,-63.97509148558522,0.0,0.0,0.0,2.4158342690696698e-14,0.0,0.0,-19559.0
t51,18979.439463023315,6.084215393097303e-10,-63.43946302392516,0.0,0.0,0.0,2.4158342689531456e-14,0.0,0.0,-18916.0
t52,19106.211208624787,6.02919121750813e-10,-56.2112086253965,0.0,0.0,0.0,2.4158342689664742e-14,0.0,0.0,-19050.0
t53,19409.029927494445,5.925220019887049e-10,-58.02992749503392,0.0,0.0,0.0,2.415834268954014e-14,0.0,0.0,-19351.0
t54,21247.148349348612,5.853624440421329e-10,-62.14834934919859,0.0,0.0,0.0,2.4158342690171632e-14,0.0,0.0,-21185.0
t55,25135.149580174326,5.824831863938104e-10,-65.14958017490713,0.0,0.0,0.0,2.4158342691351617e-14,0.0,0.0,-25070.0
t56,30733.08499909512,6.054956989699884e-10,-61.084999095727056,0.0,0.0,0.0,2.4158342694965887e-14,0.0,0.0,-30672.0
t57,31741.05642322166,6.031466815535672e-10,-54.05642322226321,0.0,0.0,0.0,2.4158342695396037e-14,0.0,0.0,-31687.0
t58,31100.846386121077,5.863102825717602e-10,-56.846386121662,0.0,0.0,0.0,2.415834269445011e-14,0.0,0.0,-31044.0
t59,30517.919822775195,5.742429504449152e-10,-60.91982277577013,0.0,0.0,0.0,2.4158342693901417e-14,0.0,0.0,-30457.0
t60,30869.16625466249,5.647223658749017e-10,-63.16625466305103,0.0,0.0,0.0,2.4158342694577742e-14,0.0,0.0,-30806.0
t61,30426.282068344088,5.49452236298883e-10,-62.28206834463922,0.0,0.0,0.0,2.415834269400542e-14,0.0,0.0,-30364.0
t62,28694.527128758757,5.294444420330293e-10,-60.52712875928464,0.0,0.0,0.0,2.4158342692866836e-14,0.0,0.0,-28634.0
t63,28160.441241958484,5.224392882077817e-10,-63.44124195900397,0.0,0.0,0.0,2.4158342692582088e-14,0.0,0.0,-28097.0
t64,29488.125162210014,5.243225658723168e-10,-66.12516221053568,0.0,0.0,0.0,2.4158342693181067e-14,0.0,0.0,-29422.0
t65,32162.80722023997,5.360821301525435e-10,-65.80722024051234,0.0,0.0,0.0,2.415834269514966e-14,0.0,0.0,-32097.0
t66,35352.255965163706,5.106146258700488e-10,-56.255965164213585,0.0,0.0,0.0,2.415834270267749e-14,0.0,0.0,-35296.0
t67,36055.41329620882,5.131386615935978e-10,-49.413296209336224,0.0,0.0,0.0,2.4158342707382684e-14,0.0,0.0,-36006.0
t68,32837.93329620632,5.186024249816753e-10,-58.93329620684712,0.0,0.0,0.0,2.4158342695553153e-14,0.0,0.0,-32779.0
t69,31955.242276112815,4.97679617544467e-10,-62.242276113309146,0.0,0.0,0.0,2.415834269593544e-14,0.0,0.0,-31893.0
