Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24298905803787e-11,0.0,0.0,0.0,4.24298905803787e-11
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0445718243296344e-14,0.0,0.0,0.0,5.0445718243296344e-14
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.104500650086596e-14,0.0,0.0,0.0,5.104500650086596e-14
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.166473203112013e-14,0.0,0.0,0.0,5.166473203112013e-14
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.229793114635797e-14,0.0,0.0,0.0,5.229793114635797e-14
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2909749708773335e-14,0.0,0.0,0.0,5.2909749708773335e-14
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.353828531722911e-14,0.0,0.0,0.0,5.353828531722911e-14
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420341289922073e-14,0.0,0.0,0.0,5.420341289922073e-14
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4887408949104777e-14,0.0,0.0,0.0,5.4887408949104777e-14
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.559567835467804e-14,0.0,0.0,0.0,5.559567835467804e-14
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.631020494956717e-14,0.0,0.0,0.0,5.631020494956717e-14
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.700454044100195e-14,0.0,0.0,0.0,5.700454044100195e-14
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.774511875981231e-14,0.0,0.0,0.0,5.774511875981231e-14
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.848844340018358e-14,0.0,0.0,0.0,5.848844340018358e-14
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.92200795220331e-14,0.0,0.0,0.0,5.92200795220331e-14
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.000041624250354e-14,0.0,0.0,0.0,6.000041624250354e-14
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.078139379165697e-14,0.0,0.0,0.0,6.078139379165697e-14
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.155915583008478e-14,0.0,0.0,0.0,6.155915583008478e-14
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.237429491764714e-14,0.0,0.0,0.0,6.237429491764714e-14
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.319886916217457e-14,0.0,0.0,0.0,6.319886916217457e-14
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.403248047454776e-14,0.0,0.0,0.0,6.403248047454776e-14
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.490024329837574e-14,0.0,0.0,0.0,6.490024329837574e-14
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.578131627638575e-14,0.0,0.0,0.0,6.578131627638575e-14
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.667142643154164e-14,0.0,0.0,0.0,6.667142643154164e-14
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.760924391644114e-14,0.0,0.0,0.0,6.760924391644114e-14
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.857280369057978e-14,0.0,0.0,0.0,6.857280369057978e-14
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.953821309445519e-14,0.0,0.0,0.0,6.953821309445519e-14
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.057125133462329e-14,0.0,0.0,0.0,7.057125133462329e-14
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.162993240467298e-14,0.0,0.0,0.0,7.162993240467298e-14
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.268323404118335e-14,0.0,0.0,0.0,7.268323404118335e-14
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.381339609468849e-14,0.0,0.0,0.0,7.381339609468849e-14
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.497048428946558e-14,0.0,0.0,0.0,7.497048428946558e-14
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.612637444378842e-14,0.0,0.0,0.0,7.612637444378842e-14
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.734862024937399e-14,0.0,0.0,0.0,7.734862024937399e-14
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.859910971600327e-14,0.0,0.0,0.0,7.859910971600327e-14
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.986400955370698e-14,0.0,0.0,0.0,7.986400955370698e-14
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.117923202119004e-14,0.0,0.0,0.0,8.117923202119004e-14
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.252966799097986e-14,0.0,0.0,0.0,8.252966799097986e-14
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.39182888358532e-14,0.0,0.0,0.0,8.39182888358532e-14
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.533972112838878e-14,0.0,0.0,0.0,8.533972112838878e-14
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.680808419945587e-14,0.0,0.0,0.0,8.680808419945587e-14
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.833936578933504e-14,0.0,0.0,0.0,8.833936578933504e-14
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.987099293523827e-14,0.0,0.0,0.0,8.987099293523827e-14
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.145795402657923e-14,0.0,0.0,0.0,9.145795402657923e-14
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.310473665031748e-14,0.0,0.0,0.0,9.310473665031748e-14
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.475811062237232e-14,0.0,0.0,0.0,9.475811062237232e-14
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.655053648446488e-14,0.0,0.0,0.0,9.655053648446488e-14
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.841053497390076e-14,0.0,0.0,0.0,9.841053497390076e-14
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0039919665364426e-13,0.0,0.0,0.0,1.0039919665364426e-13
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0257047566307322e-13,0.0,0.0,0.0,1.0257047566307322e-13
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0480497098573748e-13,0.0,0.0,0.0,1.0480497098573748e-13
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.072050320733174e-13,0.0,0.0,0.0,1.072050320733174e-13
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0982516865978843e-13,0.0,0.0,0.0,1.0982516865978843e-13
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1250568566953274e-13,0.0,0.0,0.0,1.1250568566953274e-13
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1543108563077363e-13,0.0,0.0,0.0,1.1543108563077363e-13
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.185888406797731e-13,0.0,0.0,0.0,1.185888406797731e-13
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2180035168604526e-13,0.0,0.0,0.0,1.2180035168604526e-13
t57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252568773159054e-13,0.0,0.0,0.0,1.252568773159054e-13
t58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2899450008538218e-13,0.0,0.0,0.0,1.2899450008538218e-13
t59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3285974567309592e-13,0.0,0.0,0.0,1.3285974567309592e-13
t60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3703961584035622e-13,0.0,0.0,0.0,1.3703961584035622e-13
t61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4161505189402785e-13,0.0,0.0,0.0,1.4161505189402785e-13
t62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.463479086069331e-13,0.0,0.0,0.0,1.463479086069331e-13
