Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2
Zone,1,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,5.064091975255052e-7,0.0,0.0,0.0,0.0,0.0,2350.607669668457
t2,0.0,0.0,0.0,0.0,0.0,749.0588042422925,0.0,0.0,0.0,0.0,0.0,2350.6076687431273
t3,0.0,0.0,0.0,0.0,0.0,1125.2792182561057,0.0,0.0,0.0,0.0,0.0,2350.6076682574744
t4,0.0,0.0,0.0,0.0,0.0,1402.7279838066438,0.0,0.0,0.0,0.0,0.0,2350.607667951885
t5,0.0,0.0,0.0,0.0,0.0,1630.3305044012614,0.0,0.0,0.0,0.0,0.0,2350.607667708772
t6,0.0,0.0,0.0,0.0,0.0,1826.9877951421533,0.0,0.0,0.0,0.0,0.0,2350.6076675060826
t7,0.0,0.0,0.0,0.0,0.0,1991.395070553992,0.0,0.0,0.0,0.0,0.0,2350.6076673285916
t8,0.0,0.0,0.0,0.0,0.0,2143.2568408346533,0.0,0.0,0.0,0.0,0.0,2350.6076671797764
t9,0.0,0.0,0.0,0.0,0.0,2283.5991733508417,0.0,0.0,0.0,0.0,0.0,2350.607667036832
t10,0.0,0.0,0.0,0.0,0.0,2411.5612953738473,0.0,0.0,0.0,0.0,0.0,2350.6076669073
t11,0.0,0.0,0.0,0.0,0.0,2533.132020197739,0.0,0.0,0.0,0.0,0.0,2350.6076667890984
t12,0.0,0.0,0.0,0.0,0.0,2648.593060925808,0.0,0.0,0.0,0.0,0.0,2350.6076666802464
t13,0.0,0.0,0.0,0.0,0.0,2760.1979974784444,0.0,0.0,0.0,0.0,0.0,2350.6076665758346
t14,0.0,0.0,0.0,0.0,0.0,2863.9604479231457,0.0,0.0,0.0,0.0,0.0,2350.6076664835723
t15,0.0,0.0,0.0,0.0,0.0,2961.6172464597685,0.0,0.0,0.0,0.0,0.0,2350.6076663983517
t16,0.0,0.0,0.0,0.0,0.0,3051.1630576197194,0.0,0.0,0.0,0.0,0.0,2350.607666319453
t17,0.0,0.0,0.0,0.0,0.0,3165.683568725121,0.0,0.0,0.0,0.0,0.0,2350.6076662461196
t18,0.0,0.0,0.0,0.0,0.0,3274.8872031601386,0.0,0.0,0.0,0.0,0.0,2350.6076661853926
t19,0.0,0.0,0.0,0.0,0.0,3281.3740884452327,0.0,0.0,0.0,0.0,0.0,2350.6076661225584
t20,0.0,0.0,0.0,0.0,0.0,3369.2739463615662,0.0,0.0,0.0,0.0,0.0,2350.607666064099
t21,0.0,0.0,0.0,0.0,0.0,3453.1587994210727,0.0,0.0,0.0,0.0,0.0,2350.607666009946
t22,0.0,0.0,0.0,0.0,0.0,3533.290023491125,0.0,0.0,0.0,0.0,0.0,2350.6076659597625
t23,0.0,0.0,0.0,0.0,0.0,3609.049875522762,0.0,0.0,0.0,0.0,0.0,2350.6076659183072
t24,0.0,0.0,0.0,0.0,0.0,3682.3855530463875,0.0,0.0,0.0,0.0,0.0,2350.607665875715
t25,0.0,0.0,0.0,0.0,0.0,3754.2405759692037,0.0,0.0,0.0,0.0,0.0,2350.607665836663
t26,0.0,0.0,0.0,0.0,0.0,3825.9372925648054,0.0,0.0,0.0,0.0,0.0,2350.607665801004
t27,0.0,0.0,0.0,0.0,0.0,3903.765373365449,0.0,0.0,0.0,0.0,0.0,2350.607665768616
t28,0.0,0.0,0.0,0.0,0.0,3979.1285245555314,0.0,0.0,0.0,0.0,0.0,2350.6076657395092
