Zone,1,Total
AnnualSum,4.023672857431339e7,4.023672857431339e7
t1,3586.3903446627482,3586.3903446627482
t2,3026.6951248465707,3026.6951248465707
t3,2980.0468773364455,2980.0468773364455
t4,3198.002174718492,3198.002174718492
t5,2790.754316744486,2790.754316744486
t6,3312.954837637878,3312.954837637878
t7,3900.9824297192313,3900.9824297192313
t8,4074.386852108528,4074.386852108528
t9,2237.3706031306915,2237.3706031306915
t10,673.5289538211766,673.5289538211766
t11,9.438069829354762e-11,9.438069829354762e-11
t12,9.401243956058219e-11,9.401243956058219e-11
t13,483.08008767158594,483.08008767158594
t14,150.68261760127692,150.68261760127692
t15,1473.0319013522835,1473.0319013522835
t16,4427.325382579874,4427.325382579874
t17,7709.130661722317,7709.130661722317
t18,8215.559511876292,8215.559511876292
t19,9308.754446477657,9308.754446477657
t20,9377.244874925136,9377.244874925136
t21,9172.928779182303,9172.928779182303
t22,8538.868200119185,8538.868200119185
t23,8225.453501246133,8225.453501246133
t24,7652.094272037177,7652.094272037177
t25,6157.696814770712,6157.696814770712
t26,6335.907939092081,6335.907939092081
t27,6327.0084306675235,6327.0084306675235
t28,6531.4677961830685,6531.4677961830685
t29,6718.908117472716,6718.908117472716
t30,7194.244322904066,7194.244322904066
t31,7811.935811069025,7811.935811069025
t32,8324.460005191084,8324.460005191084
t33,6886.74426644337,6886.74426644337
t34,5639.868249396678,5639.868249396678
t35,4026.632895244485,4026.632895244485
t36,4022.6890114810353,4022.6890114810353
t37,4035.0109400695696,4035.0109400695696
t38,3335.202268342534,3335.202268342534
t39,4503.667363644433,4503.667363644433
t40,6819.4530307488985,6819.4530307488985
t41,10450.074590249242,10450.074590249242
t42,11641.075981350155,11641.075981350155
t43,11109.641143298282,11109.641143298282
t44,9372.705965459707,9372.705965459707
t45,8908.276664455985,8908.276664455985
t46,8062.865559371939,8062.865559371939
t47,7610.987849018245,7610.987849018245
t48,6815.715749967533,6815.715749967533
t49,5989.109671931453,5989.109671931453
t50,5806.004371618709,5806.004371618709
t51,5760.713288691775,5760.713288691775
t52,6027.146316273114,6027.146316273114
t53,6338.874115706657,6338.874115706657
t54,7067.06514676931,7067.06514676931
t55,8652.801855816195,8652.801855816195
t56,10356.492731261713,10356.492731261713
t57,8947.21833865837,8947.21833865837
t58,7814.420582159592,7814.420582159592
t59,6522.3867196413275,6522.3867196413275
t60,6665.794832253924,6665.794832253924
t61,6482.917923826918,6482.917923826918
t62,6339.878307828328,6339.878307828328
t63,7336.611210138943,7336.611210138943
t64,10109.873779225958,10109.873779225958
t65,12060.915250265654,12060.915250265654
t66,12060.915250265549,12060.915250265549
t67,12060.915250265474,12060.915250265474
t68,12060.915250265489,12060.915250265489
t69,12060.915250265574,12060.915250265574
t70,10062.934357849053,10062.934357849053
t71,8793.517364901783,8793.517364901783
t72,7856.886035646565,7856.886035646565
t73,7317.896315557389,7317.896315557389
t74,6408.880115305963,6408.880115305963
t75,6250.73015304757,6250.73015304757
t76,6428.306663915624,6428.306663915624
t77,6562.591691783379,6562.591691783379
t78,7210.3022600682225,7210.3022600682225
t79,8565.156770477539,8565.156770477539
t80,10757.38442601972,10757.38442601972
t81,10294.897175558708,10294.897175558708
t82,8392.883113674334,8392.883113674334
t83,5855.205402937862,5855.205402937862
t84,5027.880682595403,5027.880682595403
t85,5147.104385026661,5147.104385026661
t86,4910.952598221153,4910.952598221153
t87,5566.890451674295,5566.890451674295
t88,7777.717473263979,7777.717473263979
t89,10823.078556320912,10823.078556320912
t90,12060.915250265512,12060.915250265512
t91,11955.870621612134,11955.870621612134
t92,10771.90966907772,10771.90966907772
t93,10511.477232919264,10511.477232919264
t94,8045.356417808596,8045.356417808596
t95,6821.966454521638,6821.966454521638
t96,6181.873677210416,6181.873677210416
t97,5458.035992856883,5458.035992856883
t98,5278.675176458527,5278.675176458527
t99,5066.699146182059,5066.699146182059
t100,5418.021696081514,5418.021696081514
t101,5772.422728808707,5772.422728808707
t102,7026.730963430608,7026.730963430608
t103,9130.744935057764,9130.744935057764
t104,11614.428494301324,11614.428494301324
t105,11628.29436727226,11628.29436727226
t106,9859.112352978433,9859.112352978433
t107,8383.06690851916,8383.06690851916
t108,7434.2468838742825,7434.2468838742825
t109,6831.104482737157,6831.104482737157
t110,7110.020503330705,7110.020503330705
t111,8207.505380431921,8207.505380431921
t112,10177.539185079291,10177.539185079291
t113,11432.866925440452,11432.866925440452
t114,12060.915250265374,12060.915250265374
t115,12060.915250265367,12060.915250265367
t116,11475.235060763225,11475.235060763225
t117,10749.250513475707,10749.250513475707
t118,8656.93806955991,8656.93806955991
t119,8002.357072405757,8002.357072405757
t120,7205.82776414116,7205.82776414116
t121,6509.17529202304,6509.17529202304
t122,5735.520184610074,5735.520184610074
t123,5554.071383986854,5554.071383986854
t124,5339.318186711968,5339.318186711968
t125,5901.629473287348,5901.629473287348
t126,6491.393696788051,6491.393696788051
t127,7905.845391433513,7905.845391433513
t128,9601.017927706565,9601.017927706565
t129,9904.808145230158,9904.808145230158
t130,8636.769528573019,8636.769528573019
t131,6920.804852565405,6920.804852565405
t132,6198.865627330236,6198.865627330236
t133,5429.59757613588,5429.59757613588
t134,6199.86612516495,6199.86612516495
t135,6615.678818624098,6615.678818624098
t136,7175.867462099525,7175.867462099525
t137,8917.840966455113,8917.840966455113
t138,10082.823306079143,10082.823306079143
t139,10050.281070893763,10050.281070893763
t140,8629.898557267827,8629.898557267827
t141,8070.764691080172,8070.764691080172
t142,6315.714302857506,6315.714302857506
t143,5303.569518825686,5303.569518825686
t144,4730.06097137263,4730.06097137263
t145,4049.344695277534,4049.344695277534
t146,3503.7224505339245,3503.7224505339245
t147,3175.9065905643974,3175.9065905643974
t148,3254.5403723116137,3254.5403723116137
t149,3504.1090625368884,3504.1090625368884
t150,4089.6030762961673,4089.6030762961673
t151,4507.123771647609,4507.123771647609
t152,5037.570151569936,5037.570151569936
t153,4182.092588453979,4182.092588453979
t154,3551.8668477052,3551.8668477052
t155,1925.3945457015823,1925.3945457015823
t156,1797.418736617272,1797.418736617272
t157,2868.977648999119,2868.977648999119
t158,3019.5017145643615,3019.5017145643615
t159,4200.419418927853,4200.419418927853
t160,5960.901463648434,5960.901463648434
t161,9040.04345420028,9040.04345420028
t162,9589.015598222864,9589.015598222864
t163,10958.817317729532,10958.817317729532
t164,10831.196890862948,10831.196890862948
t165,10535.406880233879,10535.406880233879
