Segment,1,Total
Zone,1,0
AnnualSum,1.3808883103668082e-10,1.3808883103668082e-10
t1,1.5691534009416142e-14,1.5691534009416142e-14
t2,1.5692485270931446e-14,1.5692485270931446e-14
t3,1.5689788449049586e-14,1.5689788449049586e-14
t4,1.5692255800089878e-14,1.5692255800089878e-14
t5,1.568943010499703e-14,1.568943010499703e-14
t6,1.566443040919715e-14,1.566443040919715e-14
t7,1.5661660526570925e-14,1.5661660526570925e-14
t8,1.5635534025643488e-14,1.5635534025643488e-14
t9,1.5644635774526358e-14,1.5644635774526358e-14
t10,1.5646927078991627e-14,1.5646927078991627e-14
t11,1.5631577815141502e-14,1.5631577815141502e-14
t12,1.562729240622092e-14,1.562729240622092e-14
t13,1.5627076583426785e-14,1.5627076583426785e-14
t14,1.5623553888503174e-14,1.5623553888503174e-14
t15,1.5621149806813286e-14,1.5621149806813286e-14
t16,1.5605016431607546e-14,1.5605016431607546e-14
t17,1.5605741307666784e-14,1.5605741307666784e-14
t18,1.5604420675155823e-14,1.5604420675155823e-14
t19,1.5612824285006552e-14,1.5612824285006552e-14
t20,1.5615196174400985e-14,1.5615196174400985e-14
t21,1.5605152119378193e-14,1.5605152119378193e-14
t22,1.5608163613774785e-14,1.5608163613774785e-14
t23,1.560312643657477e-14,1.560312643657477e-14
t24,1.559481955697072e-14,1.559481955697072e-14
t25,1.559445618256356e-14,1.559445618256356e-14
t26,1.5571933015350655e-14,1.5571933015350655e-14
t27,1.55663547771283e-14,1.55663547771283e-14
t28,1.556599956867854e-14,1.556599956867854e-14
t29,1.5561949539781427e-14,1.5561949539781427e-14
t30,1.5556022131532934e-14,1.5556022131532934e-14
t31,1.553942780021612e-14,1.553942780021612e-14
t32,1.5513374336070965e-14,1.5513374336070965e-14
t33,1.5529612933369853e-14,1.5529612933369853e-14
t34,1.553266390396719e-14,1.553266390396719e-14
t35,1.553407004032942e-14,1.553407004032942e-14
t36,1.5521483466548354e-14,1.5521483466548354e-14
t37,1.5525313767686152e-14,1.5525313767686152e-14
t38,1.5529577384258443e-14,1.5529577384258443e-14
t39,1.552961773186993e-14,1.552961773186993e-14
t40,1.5529915399570753e-14,1.5529915399570753e-14
t41,1.5525884357584155e-14,1.5525884357584155e-14
t42,1.5535320774299757e-14,1.5535320774299757e-14
t43,1.5551493387334134e-14,1.5551493387334134e-14
t44,1.5559843509772288e-14,1.5559843509772288e-14
t45,1.556386501392547e-14,1.556386501392547e-14
t46,1.5563315413730965e-14,1.5563315413730965e-14
t47,1.5564331069305023e-14,1.5564331069305023e-14
t48,1.5563701893305453e-14,1.5563701893305453e-14
t49,1.5566332036481555e-14,1.5566332036481555e-14
t50,1.5566159231826373e-14,1.5566159231826373e-14
t51,1.5554076565219185e-14,1.5554076565219185e-14
t52,1.5553420027869266e-14,1.5553420027869266e-14
t53,1.5550349693722918e-14,1.5550349693722918e-14
t54,1.5542691024990688e-14,1.5542691024990688e-14
t55,1.5538206999974457e-14,1.5538206999974457e-14
t56,1.547723050834672e-14,1.547723050834672e-14
t57,1.5496580401761047e-14,1.5496580401761047e-14
t58,1.5491169845743636e-14,1.5491169845743636e-14
t59,1.5483442971054478e-14,1.5483442971054478e-14
t60,1.5474664320608675e-14,1.5474664320608675e-14
t61,1.545421483556739e-14,1.545421483556739e-14
t62,1.5451826214589262e-14,1.5451826214589262e-14
t63,1.5445754559616103e-14,1.5445754559616103e-14
t64,1.5442133544166043e-14,1.5442133544166043e-14
t65,1.541158870968262e-14,1.541158870968262e-14
t66,1.5408464910580962e-14,1.5408464910580962e-14
t67,1.541655389110342e-14,1.541655389110342e-14
t68,1.544004488022791e-14,1.544004488022791e-14
t69,1.5471144354877224e-14,1.5471144354877224e-14
t70,1.5490207886639734e-14,1.5490207886639734e-14
t71,1.5492652903516014e-14,1.5492652903516014e-14
t72,1.5496781161562805e-14,1.5496781161562805e-14
t73,1.550961562601962e-14,1.550961562601962e-14
t74,1.5518903358968714e-14,1.5518903358968714e-14
t75,1.552192902471585e-14,1.552192902471585e-14
t76,1.5512657496612195e-14,1.5512657496612195e-14
t77,1.551919794935147e-14,1.551919794935147e-14
t78,1.551907351524401e-14,1.551907351524401e-14
t79,1.5527930164589143e-14,1.5527930164589143e-14
t80,1.5535028913451263e-14,1.5535028913451263e-14
t81,1.54856147448292e-14,1.54856147448292e-14
t82,1.5499596250501815e-14,1.5499596250501815e-14
t83,1.5503314416659953e-14,1.5503314416659953e-14
t84,1.5503630467470642e-14,1.5503630467470642e-14
t85,1.551000467404595e-14,1.551000467404595e-14
t86,1.5505269370043456e-14,1.5505269370043456e-14
t87,1.550596625165767e-14,1.550596625165767e-14
t88,1.5505116350142057e-14,1.5505116350142057e-14
t89,1.5523370039607033e-14,1.5523370039607033e-14
t90,1.5533412230555595e-14,1.5533412230555595e-14
t91,1.5534711131661644e-14,1.5534711131661644e-14
t92,1.5546797524102458e-14,1.5546797524102458e-14
t93,1.5553303990698187e-14,1.5553303990698187e-14
t94,1.5556866038294547e-14,1.5556866038294547e-14
t95,1.555759555849552e-14,1.555759555849552e-14
t96,1.5549462153134818e-14,1.5549462153134818e-14
t97,1.5550268473938086e-14,1.5550268473938086e-14
t98,1.5550408565565707e-14,1.5550408565565707e-14
t99,1.5547163100772077e-14,1.5547163100772077e-14
t100,1.5546624614982907e-14,1.5546624614982907e-14
t101,1.551777679602625e-14,1.551777679602625e-14
t102,1.550612595257712e-14,1.550612595257712e-14
t103,1.5492982669046084e-14,1.5492982669046084e-14
t104,1.5451121809863506e-14,1.5451121809863506e-14
t105,1.5453100263960252e-14,1.5453100263960252e-14
t106,1.5451161551283275e-14,1.5451161551283275e-14
t107,1.5463027093347093e-14,1.5463027093347093e-14
t108,1.5464921688960427e-14,1.5464921688960427e-14
