Zone,1
t1,54.96176
t2,54.96176
t3,54.96176
t4,54.96176
t5,54.96176
t6,54.96176
t7,54.96175999999999
t8,54.96176
t9,54.961760000000005
t10,54.96176
t11,52.343759999999726
t12,52.343759999999726
t13,54.96175999999999
t14,54.96175999999999
t15,54.96176
t16,54.96176
t17,54.961760000000005
t18,54.96175999999999
t19,54.96176
t20,54.96176
t21,54.961760000000005
t22,54.96176
t23,54.96176
t24,54.96176
t25,54.96176
t26,54.96176
t27,54.96175999999999
t28,54.961760000000005
t29,54.96176
t30,54.96176
t31,54.961760000000005
t32,54.96176
t33,54.961760000000005
t34,54.96176
t35,54.96176
t36,54.96176
t37,54.96175999999999
t38,54.96176
t39,54.96176
t40,54.96176
t41,54.96176
t42,54.961760000000005
t43,54.96176
t44,54.96176
t45,54.96176
t46,54.96176
t47,54.96176
t48,54.96176
t49,54.96176
t50,54.96176
t51,54.96175999999999
t52,54.96176
t53,54.96176
t54,54.961760000000005
t55,54.96176
t56,54.96176
t57,54.96176
t58,54.961760000000005
t59,54.96176
t60,54.96176
t61,54.96176
t62,54.96176
t63,54.96176
t64,54.96176
t65,64.9359168241977
t66,64.93591682419776
t67,64.93591682419812
t68,64.93591682419769
t69,64.93591682419692
t70,54.96176
t71,54.96176
t72,54.96176
t73,54.96176
t74,54.96176
t75,54.96175999999999
t76,54.96176
t77,54.96175999999999
t78,54.96176
t79,54.96176
t80,54.961760000000005
t81,54.96176
t82,54.96176
t83,54.96176
t84,54.96176
t85,54.96176
t86,54.96176
t87,54.96176
t88,54.96176
t89,54.96176
t90,64.93591682419634
t91,54.96176000000001
t92,54.96176
t93,54.96176
t94,54.96176
t95,54.96175999999999
t96,54.961760000000005
t97,54.961760000000005
t98,54.96175999999999
t99,54.96176
t100,54.961760000000005
t101,54.96176
t102,54.96176
t103,54.96176
t104,54.961760000000005
t105,54.961760000000005
t106,54.961760000000005
t107,54.96176
t108,54.96176
t109,54.96176
t110,54.96176
t111,54.96176
t112,54.96176
t113,54.96176
t114,64.93591682419654
t115,64.93591682419654
t116,54.96176
t117,54.96176
t118,54.96176
t119,54.96176
t120,54.96176
t121,54.96176
t122,54.961760000000005
t123,54.96176
t124,54.96176
t125,54.96176
t126,54.96176
t127,54.96176
t128,54.961760000000005
t129,54.96176
t130,54.96176
t131,54.96176
t132,54.96176
t133,54.96176
t134,54.961760000000005
t135,54.96176
t136,54.96176
t137,54.96176
t138,54.96176
t139,54.96176
t140,54.96176
t141,54.96176
t142,54.96176
t143,54.96175999999999
t144,54.96176
t145,54.96175999999999
t146,54.96176
t147,54.96176
t148,54.96176
t149,54.96176
t150,54.96176
t151,54.96176
t152,54.96175999999999
t153,54.96175999999999
t154,54.96176
t155,54.961760000000005
t156,54.961760000000005
t157,54.96176
t158,54.96176
t159,54.96176
t160,54.96176
t161,54.96176
t162,54.96176
t163,54.961760000000005
t164,54.96176
t165,54.96176
t166,54.96176
t167,54.96176
t168,54.96176
t169,54.96176
t170,54.96176
t171,54.96176
t172,54.96176
t173,54.96176
t174,54.96176
t175,54.96176
t176,54.961760000000005
t177,54.96176
t178,54.96176
t179,54.96176
t180,54.96175999999999
t181,54.96176
t182,54.96176
t183,54.96175999999999
t184,54.96176
t185,54.96175999999999
t186,54.96176
t187,54.961760000000005
t188,54.96176
t189,54.96176
t190,54.96175999999999
t191,54.96176
t192,54.96175999999999
t193,54.961760000000005
t194,54.96176
t195,54.96176
t196,54.96176
t197,54.96176
t198,54.96176
t199,54.96176
t200,54.96176
t201,54.96176
t202,54.96176
t203,54.96176
t204,54.96175999999999
t205,54.96176
t206,54.96176
t207,54.96176
t208,54.96176
t209,54.96176
t210,54.96176
t211,54.96176
t212,54.96175999999999
t213,54.96175999999999
t214,54.96176
t215,54.961760000000005
t216,54.96176
t217,54.96176
t218,54.96176
t219,54.96175999999999
t220,54.96176
t221,54.96176
t222,54.96176
t223,54.96176
t224,54.96176
t225,54.96176
t226,54.96176
t227,54.961760000000005
t228,54.96176
t229,54.96176
t230,54.96176
t231,54.961760000000005
t232,54.96176
t233,54.96176
t234,64.93591682419651
t235,64.93591682419651
t236,54.961760000000005
t237,54.961760000000005
t238,54.96176
t239,54.96176
t240,54.96176
t241,54.96176
t242,54.96176
t243,54.96176
t244,54.961760000000005
t245,54.96175999999999
t246,54.96176
t247,54.96175999999999
t248,54.96176
t249,54.96176
t250,54.96176
t251,54.96175999999999
t252,54.96176
t253,54.96175999999999
t254,54.96176
t255,54.96176
t256,54.96176
t257,54.961760000000005
t258,54.96176
t259,54.96176
t260,54.96176
t261,54.96176
t262,54.96176
t263,54.96176
t264,54.96175999999999
t265,54.96176
t266,54.96176
t267,54.96176
t268,54.96176
t269,54.96176
t270,54.96176
t271,54.96176
t272,54.96176
t273,54.96176
t274,54.96176
t275,54.96176
t276,54.96176
t277,54.96176
t278,54.96176
t279,54.96176
t280,54.96176
t281,64.9359168241969
t282,64.93591682419694
t283,64.93591682419691
t284,64.93591682419684
t285,54.961760000000076
t286,54.96176
t287,54.96176
t288,54.96176
t289,54.96175999999999
t290,54.96176
t291,54.96176
t292,54.96176
t293,54.96176
t294,54.96176
t295,54.96176
t296,64.93591682419658
t297,54.96176000000002
t298,54.961760000000005
t299,54.96175999999999
t300,54.961760000000005
t301,54.96176
t302,54.96176
t303,54.96176
t304,54.96176
t305,64.9359168241971
t306,64.93591682420809
t307,64.93591682419711
t308,54.961760000000005
t309,54.961760000000005
t310,54.96176
t311,54.96176
t312,54.96176
t313,54.96176
t314,54.96176
t315,54.96176
t316,54.96176
t317,54.96176
t318,54.96176
t319,54.96175999999999
t320,54.961760000000005
t321,54.961760000000005
t322,54.96176
t323,54.96176
t324,54.96176
t325,54.96176
t326,54.96176
t327,54.96175999999999
t328,54.96176
t329,54.96176
t330,54.961760000000005
t331,54.96176
t332,54.96176
t333,54.96176
t334,54.961760000000005
t335,54.961760000000005
t336,54.96176
t337,54.961760000000005
t338,54.96176
t339,54.96176
t340,54.96176
t341,54.96176
t342,54.96176
t343,54.96176
t344,54.961760000000005
t345,54.96176
t346,54.96176
t347,54.96176
t348,54.96176
t349,54.96176
t350,54.961760000000005
t351,54.96176
t352,54.961760000000005
t353,54.96176
t354,54.96176
t355,54.96176
t356,54.96176
t357,54.96176
t358,54.96176
t359,54.96176
t360,54.961760000000005
t361,54.96176
t362,54.96175999999999
t363,54.96176
t364,54.96176
t365,54.96176
t366,54.96176
t367,54.96176
t368,54.96176
t369,54.96176
t370,54.961760000000005
t371,54.96176
t372,54.96176
t373,54.96175999999999
t374,54.96176
t375,54.96176
t376,54.96176
t377,54.96176
t378,54.96176
t379,54.961760000000005
t380,54.96175999999999
t381,54.96176
t382,54.96176
t383,54.96176
t384,54.96176
t385,54.961760000000005
t386,54.96176
t387,54.96176
t388,54.961760000000005
t389,54.961760000000005
t390,54.961760000000005
t391,54.96176
t392,54.961760000000005
t393,54.96176
t394,54.96176
t395,54.96175999999999
t396,54.96176
t397,54.961760000000005
t398,54.96176
t399,54.96176
t400,54.96176
t401,54.961760000000005
t402,64.93591682419655
t403,64.93591682419655
t404,54.96176
t405,54.96176
t406,54.96176
t407,54.96176
t408,54.961760000000005
t409,54.96176
t410,54.96176
t411,54.961760000000005
t412,54.96176
t413,54.96176
t414,54.96176
t415,54.96176
t416,54.96175999999999
t417,54.96176
t418,54.96176
t419,54.96176
t420,54.96176
t421,54.96176
t422,54.96176
t423,54.96176
t424,54.96176
t425,64.93591682419697
t426,64.935916824197
t427,64.935916824197
t428,64.93591682419697
t429,64.93591682419677
t430,54.961760000000005
t431,54.96176
t432,54.96175999999999
t433,54.96176
t434,54.96176
t435,54.96176
t436,54.96176
t437,54.96175999999999
t438,54.96176
t439,54.96176
t440,54.96176
t441,54.96176
t442,54.96176
t443,54.96176
t444,54.96175999999999
t445,54.961760000000005
t446,54.96176
t447,54.96176
t448,54.96176
t449,54.961760000000005
t450,64.93591682419657
t451,64.93591682419655
t452,54.96176
t453,54.961760000000005
t454,54.96176
t455,54.96176
t456,54.96176
t457,54.96176
t458,54.961760000000005
t459,54.96175999999999
t460,54.96176
t461,54.96176
t462,54.961760000000005
t463,54.96176
t464,54.96176
t465,54.961760000000005
t466,54.96176
t467,54.96176
t468,54.96176
t469,54.96176
t470,54.96176
t471,54.96175999999999
t472,54.961760000000005
t473,54.961760000000005
t474,54.961760000000005
t475,54.961760000000005
t476,54.96176
t477,54.96176
t478,54.96176
t479,54.96176
t480,54.96176
t481,54.96175999999999
t482,54.96176
t483,54.961760000000005
t484,54.96175999999999
t485,54.96176
t486,54.96176
t487,54.96176
t488,54.96175999999999
t489,54.96176
t490,54.96176
t491,54.96176
t492,54.961760000000005
t493,54.96176
t494,54.96175999999999
t495,54.96176
t496,54.96176
t497,54.96176
t498,54.96176
t499,54.96176
t500,54.96175999999999
t501,54.96176
t502,54.96176
t503,54.96176
t504,54.96176
t505,54.96176
t506,54.961760000000005
t507,54.96176
t508,54.96176
t509,54.96176
t510,54.96176
t511,54.96176
t512,54.96176
t513,54.961760000000005
t514,54.961760000000005
t515,54.96176
t516,54.96175999999999
t517,54.96176
t518,54.96176
t519,54.96176
t520,54.96176
t521,54.96176
t522,54.96176
t523,54.96176000000051
t524,54.96176000000001
t525,54.961760000000005
t526,54.961760000000005
t527,54.961760000000005
t528,54.96176
t529,54.96176
t530,54.96176
t531,54.96176
t532,54.96176
t533,54.96175999999999
t534,54.96176
t535,54.96175999999999
t536,64.93591682419654
t537,54.96176
t538,54.96175999999999
t539,54.96176
t540,54.96175999999999
t541,54.96176
t542,54.96176
t543,54.96175999999999
t544,54.96175999999999
t545,54.961760000000005
t546,64.93591682419655
t547,64.93591682419654
t548,54.961760000000005
t549,54.96176
t550,54.96176
t551,54.96176
t552,54.96176
t553,54.961760000000005
t554,54.96176
t555,54.961760000000005
t556,54.961760000000005
t557,54.96176
t558,54.96176
t559,54.96176
t560,54.96176
