BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,7.747700742796405e6,19423.98554296941,-23033.728340444934,0.0,0.0,0.0,9.151786633679518e-7,0.0,0.0,-7.744091e6
t1,16227.959915906304,0.00012301091579143463,-124.96003892076776,0.0,0.0,0.0,2.7209099748129375e-9,0.0,0.0,-16103.0
t2,14376.604245577591,0.00038969534622717726,-286.6046352756617,0.0,0.0,0.0,2.7201106592793032e-9,0.0,0.0,-14090.0
t3,13607.424780974749,0.00027951890719985455,-157.42506049637714,0.0,0.0,0.0,2.720354881964648e-9,0.0,0.0,-13450.0
t4,13397.321434858015,0.000144470863445921,-135.3215793315987,0.0,0.0,0.0,2.7203522879914554e-9,0.0,0.0,-13262.0
t5,13396.141855859136,0.0001640369309921204,-125.14201989878882,0.0,0.0,0.0,2.7202966574307446e-9,0.0,0.0,-13271.0
t6,14337.072039202987,0.00013562779694746113,-111.07217483350362,0.0,0.0,0.0,2.7203979895025056e-9,0.0,0.0,-14226.0
t7,15276.600903455648,0.0001199777849505671,-89.6010234361539,0.0,0.0,0.0,2.720407559268907e-9,0.0,0.0,-15187.0
t8,16261.157934327059,0.00010920451078882144,-83.1580435342951,0.0,0.0,0.0,2.7204434427628624e-9,0.0,0.0,-16178.0
t9,17043.341958745194,9.913237394293838e-5,-79.3420578802898,0.0,0.0,0.0,2.7204846549677034e-9,0.0,0.0,-16964.0
t10,19019.265632763712,9.156169922638221e-5,-77.26572432812617,0.0,0.0,0.0,2.720632578481598e-9,0.0,0.0,-18942.0
t11,20765.209756820037,8.578019840945398e-5,-75.20984260295515,0.0,0.0,0.0,2.7204628622641404e-9,0.0,0.0,-20690.0
t12,22742.9280062686,8.349233945041461e-5,-63.92808976365671,0.0,0.0,0.0,2.720577179143986e-9,0.0,0.0,-22679.0
t13,24399.042582489998,8.038475656966612e-5,-63.04266287747577,0.0,0.0,0.0,2.720500085770406e-9,0.0,0.0,-24336.0
t14,24642.257568395795,7.796254239352458e-5,-61.25764636105085,0.0,0.0,0.0,2.720432326774306e-9,0.0,0.0,-24581.0
t15,24793.063351001438,7.566552116667313e-5,-58.06342666967211,0.0,0.0,0.0,2.7205779416050195e-9,0.0,0.0,-24735.0
t16,24792.824715795137,7.357579595337271e-5,-56.824789373655285,0.0,0.0,0.0,2.7200976885099698e-9,0.0,0.0,-24736.0
t17,25938.50585858357,7.332193819373063e-5,-55.50593190822251,0.0,0.0,0.0,2.7189548811761816e-9,0.0,0.0,-25883.0
t18,25259.11792939558,7.251940650485746e-5,-43.11800191770892,0.0,0.0,0.0,2.718666553253561e-9,0.0,0.0,-25216.0
t19,27317.07707269563,7.027380603998723e-5,-57.07714297214297,0.0,0.0,0.0,2.7179824629437724e-9,0.0,0.0,-27260.0
t20,29093.281348055127,6.770693436063742e-5,-73.28141576476759,0.0,0.0,0.0,2.7173314206797298e-9,0.0,0.0,-29020.0
t21,27563.64422590278,6.936787921000453e-5,-78.64429527336401,0.0,0.0,0.0,2.717796212254332e-9,0.0,0.0,-27485.0
t22,25152.29665904948,6.755901197618658e-5,-45.296726611215604,0.0,0.0,0.0,2.7186346541839213e-9,0.0,0.0,-25107.0
t23,21952.049855133806,6.599072004068071e-5,-44.04992112724678,0.0,0.0,0.0,2.7195060931835936e-9,0.0,0.0,-21908.0
t24,18775.072698581804,6.460400920578593e-5,-46.07276318853512,0.0,0.0,0.0,2.720268973544164e-9,0.0,0.0,-18729.0
t25,15289.544786950804,6.312859663040912e-5,-49.544850082124675,0.0,0.0,0.0,2.7203876565264997e-9,0.0,0.0,-15240.0
t26,14538.666365936506,6.192996122270131e-5,-51.66642786918932,0.0,0.0,0.0,2.720342191472934e-9,0.0,0.0,-14487.0
