Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,31477.14877855826,0.0,0.0,2.9521183531535072e-9,45582.637981529304,853044.0188005273,0.0,7.816152194404428e6,0.0,268309.73142338445,8561.464699333366,9.023127196087763e6
t1,0.0,0.0,0.0,0.0,1.2641190973120291e-11,1.2029916273562574e-10,5928.443120933986,0.0,12998.550494351015,0.0,798.5408673315,5.836392329151821e-11,19725.53448261669
t2,0.0,0.0,0.0,0.0,1.1687022279491754e-11,2.2495270320361774e-10,5841.497420795986,0.0,11874.104060489382,0.0,798.5408673315,5.708922751061808e-11,18514.142348617162
t3,0.0,0.0,0.0,0.0,8.462744997836836e-12,7.460920084201048e-11,5843.914820609986,0.0,10730.554664543284,0.0,798.5408673315,5.71869610054008e-11,17373.01035248491
t4,0.0,0.0,0.0,0.0,8.471569662323612e-12,7.432182655728328e-11,5222.905679447987,0.0,10718.572276596944,0.0,798.5408673315,5.714318871240364e-11,16740.018823376573
t5,0.0,0.7090208076737496,0.0,0.0,7.23474618631651e-12,7.420811131992668e-11,4893.794181065987,0.0,10536.233800051046,0.0,798.5408673315,5.7192953415755894e-11,16229.277869256344
t6,0.0,23.68347442838774,0.0,0.0,4.878439440644512e-12,7.421494132020795e-11,4129.6815697859865,0.0,11816.481920271419,0.0,798.5408673315,5.725532453722639e-11,16768.387831817432
t7,0.0,48.71225508439024,0.0,0.0,4.1589614297726244e-12,7.458840962153013e-11,3698.676484025986,0.0,12429.005484354624,0.0,798.5408673315,5.7406720943700975e-11,16974.935090796636
t8,0.0,80.10397050865899,0.0,0.0,2.859722037827601e-12,7.474631972978214e-11,2623.7953740899866,0.0,13294.393585816704,0.0,798.5408673315,5.750802667183162e-11,16796.833797746986
t9,0.0,146.12737119549658,0.0,0.0,1.1102622327822915e-12,7.477528084150623e-11,2003.8063286879867,0.0,15488.021812667303,0.0,798.5408673315,5.7569624680129384e-11,18436.49637988242
t10,0.0,231.47300045914676,0.0,0.0,9.254462473331407e-13,7.483528851076019e-11,1846.7167130459866,0.0,17736.213123330115,0.0,798.5408673315,5.759500620410559e-11,20612.943704166883
t11,0.0,310.41033604858535,0.0,0.0,1.1211525430205858e-12,7.48906148439717e-11,1496.9231179979865,0.0,20532.413964394207,0.0,798.5408673315,5.7620001053203634e-11,23138.288285772414
t12,0.0,362.3612998563974,0.0,0.0,7.285987449378558e-13,7.517261350404885e-11,1033.3713823079866,0.0,23521.069396747942,0.0,798.5408673315,5.781781266517519e-11,25715.34294624396
t13,0.0,371.7743794368795,0.0,0.0,2.080502394532685e-12,7.519661900847033e-11,699.4179550439865,0.0,26276.57330975361,0.0,798.5408673315,5.782454748185616e-11,28146.306511566112
t14,0.0,340.7550287999722,0.0,0.0,2.7077861199403465e-12,7.51122331705266e-11,651.7290074579863,0.0,28279.1384784998,0.0,798.5408673315,5.775727527713981e-11,30070.163382089395
t15,0.0,274.7712155460637,0.0,0.0,2.20172473474746e-12,7.497481841934777e-11,495.5937902219864,0.0,30172.85207169926,0.0,798.5408673315,5.7657713961784356e-11,31741.757944798945
t16,0.0,185.81454492364583,0.0,0.0,3.763957160449075e-12,7.510101200536336e-11,466.2552154019864,0.0,32277.269894947032,0.0,798.5408673315,5.760416259562308e-11,33727.880522604304
t17,0.0,103.2407985348996,0.0,0.0,5.291425438075399e-12,7.840699207812417e-11,362.7045253919863,0.0,34944.175088088065,0.0,798.5408673315,5.774204773710276e-11,36208.6612793466
t18,0.0,33.03218608437457,0.0,0.0,6.900319721238506e-12,7.736371322427518e-11,313.5405714239863,0.0,35335.25295207239,0.0,798.5408673315,5.766152402334584e-11,36480.3665769124
t19,0.0,14.633623171814103,0.0,0.0,5.502498926747633e-12,549.5640953688526,485.26141412998845,0.0,36900.99999999774,0.0,798.5408673315,2.540267734965893e-10,38749.00000000015
t20,0.0,0.0,0.0,0.0,5.7319222054177944e-12,7.605001878398747e-11,679.2978326759865,0.0,36747.68032576546,0.0,798.5408673315,7.517243739905006e-11,38225.51902577311
t21,0.0,0.0,0.0,0.0,7.962190778422117e-12,7.501340056597681e-11,883.6537720619865,0.0,33525.68196326106,0.0,798.5408673315,5.759447312278865e-11,35207.87660265469
t22,0.0,0.0,0.0,0.0,9.945363418530223e-12,7.51238237751515e-11,953.5332332699865,0.0,30348.81552584968,0.0,798.5408673315,5.777368101787775e-11,32100.88962645131
t23,0.0,0.0,0.0,0.0,1.1948566016822793e-11,7.50896250260296e-11,1337.5641519959865,0.0,26421.837297367914,0.0,798.5408673315,5.7810419683883043e-11,28557.942316695546
t24,0.0,0.0,0.0,0.0,1.5828329970267966e-11,7.497131659513051e-11,1488.0885214679865,0.0,23017.216066420773,0.0,798.5408673315,5.776631817470608e-11,25303.84545522041
t25,0.0,0.0,0.0,0.0,1.2470734473382624e-11,7.493185179354722e-11,1839.3349621559867,0.0,17755.97632439693,0.0,798.5408673315,5.773097051249003e-11,20393.85215388456
t26,0.0,0.0,0.0,0.0,1.1920186804411781e-11,7.486706357952681e-11,1993.6782214799864,0.0,15910.347553342699,0.0,798.5408673315,5.7697160361457746e-11,18702.566642154332
t27,0.0,0.0,0.0,0.0,8.670954932638078e-12,7.508936322818653e-11,1738.2145093739864,0.0,14892.891776169039,0.0,798.5408673315,5.7822009591360135e-11,17429.647152874666
t28,0.0,0.0,0.0,0.0,1.3026148299085793e-11,7.514822402163595e-11,1668.8927413439867,0.0,14421.836301102863,0.0,798.5408673315,5.783138688195321e-11,16889.269909778497
t29,0.0,1.0976204634244295,0.0,0.0,1.130205094434039e-11,7.510680985365998e-11,1671.7586776679866,0.0,14008.827592632166,0.0,798.5408673315,5.777462149376928e-11,16480.22475809522
t30,0.0,18.248605230923925,0.0,0.0,1.1490083440450005e-11,7.502775518880514e-11,2035.7642473199865,0.0,14803.14509269018,0.0,798.5408673315,5.7704491357848265e-11,17655.698812572733
t31,0.0,42.37079217782714,0.0,0.0,1.3477271996315496e-11,7.504212298156312e-11,1975.4967567359868,0.0,16037.665914721776,0.0,798.5408673315,5.7678943999905455e-11,18854.074330967236
t32,0.0,78.48670905298597,0.0,0.0,1.0522015236462464e-11,7.527753309820926e-11,1627.4532597599866,0.0,19010.807659623875,0.0,798.5408673315,5.7784456648594406e-11,21515.28849576849
t33,0.0,142.15574667672317,0.0,0.0,7.541116714258056e-12,7.525822206195772e-11,1558.9697885399864,0.0,21115.975087946423,0.0,798.5408673315,5.776290148856622e-11,23615.641490494774
t34,0.0,231.2736747063824,0.0,0.0,7.72196976081818e-12,7.529248151148556e-11,1585.9760686439868,0.0,21642.74552858977,0.0,798.5408673315,5.772877583314333e-11,24258.53613927178
t35,0.0,303.2862208514297,0.0,0.0,6.06302437264328e-12,7.519504758730521e-11,1413.4429428779865,0.0,23361.64857833234,0.0,798.5408673315,5.766067597615273e-11,25876.918609393397
t36,0.0,318.84230152884317,0.0,0.0,5.485609080490144e-12,7.50634071942704e-11,1378.0683991319866,0.0,25199.13349287739,0.0,798.5408673315,5.759947812994941e-11,27694.58506086986
t37,0.0,326.6755801372636,0.0,0.0,1.1138653305824845e-11,7.537291888442132e-11,1655.1219599399867,0.0,26430.23264536811,0.0,798.5408673315,5.7717296523118815e-11,29210.571052777002
t38,0.0,335.5019662981994,0.0,0.0,1.3671023776801222e-11,7.539239977252701e-11,2414.8421064239865,0.0,27147.429359773818,0.0,798.5408673315,5.772146756898299e-11,30696.31429982765
t39,0.0,220.4427933266107,0.0,0.0,2.051448514050985e-11,7.525257094226025e-11,3808.614813185987,0.0,28285.688433591506,0.0,798.5408673315,5.764239982059586e-11,33113.28690743576
t40,0.0,140.33670343379006,0.0,0.0,2.209068599864639e-11,7.518425485817634e-11,5341.043043143986,0.0,31308.336085813713,0.0,798.5408673315,5.757323538774864e-11,37588.25669972315
t41,0.0,74.38997467422668,0.0,0.0,2.26886882837787e-11,7.356307072065105e-11,5848.886110667987,0.0,35685.09133796815,0.0,798.5408673315,5.735250498157611e-11,42406.90829064202
t42,0.0,27.513645658503044,0.0,0.0,1.940237962313611e-11,1964.3558236622848,5895.589663349989,0.0,36900.999999997606,0.0,798.5408673315,2.5268165092209887e-10,45587.00000000016
t43,0.0,10.73935333747619,0.0,0.0,2.0857082627860253e-11,7.377031983655451e-11,5747.944525457986,0.0,36004.83012477629,0.0,798.5408673315,5.745593227751049e-11,42562.054870903405
t44,0.0,0.0,0.0,0.0,1.7572076400211856e-11,7.56376918473464e-11,5758.610157011986,0.0,29312.266454834044,0.0,798.5408673315,5.762680597543337e-11,35869.41747917768
t45,0.0,0.0,0.0,0.0,1.825648405518588e-11,7.542444132715966e-11,5697.440682011987,0.0,26240.137804307786,0.0,798.5408673315,5.76103676453741e-11,32736.119353651422
t46,0.0,0.0,0.0,0.0,1.9288297433865832e-11,7.534428735683674e-11,5914.618332011986,0.0,22155.99803032745,0.0,798.5408673315,5.762287125958661e-11,28869.157229671087
t47,0.0,0.0,0.0,0.0,1.825201383727398e-11,7.542930534712895e-11,5927.104932011986,0.0,18287.785530651992,0.0,798.5408673315,5.7755107000352704e-11,25013.43132999563
t48,0.0,0.0,0.0,0.0,1.951791360200135e-11,7.537127194724147e-11,5922.666367877987,0.0,15466.35098112876,0.0,798.5408673315,5.77620477424428e-11,22187.5582163384
t49,0.0,0.0,0.0,0.0,1.777274906426525e-11,7.533557750672918e-11,5898.425649671986,0.0,12959.71233338511,0.0,798.5408673315,5.7734000802329625e-11,19656.678850388747
t50,0.0,0.0,0.0,0.0,1.3451125861645234e-11,7.52195577990314e-11,5777.070114557986,0.0,11374.92799653114,0.0,798.5408673315,5.767664154260755e-11,17950.538978420773
t51,0.0,0.0,0.0,0.0,1.4922447807607977e-11,7.51805108755609e-11,5344.616184815986,0.0,10637.233012310784,0.0,798.5408673315,5.7647873777962496e-11,16780.390064458417
t52,0.0,0.0,0.0,0.0,1.3898623663778745e-11,7.54582473670679e-11,4989.199499189986,0.0,10509.119155088829,0.0,798.5408673315,5.7784552610574965e-11,16296.859521610462
t53,0.0,0.6103032000722022,0.0,0.0,1.0246249290465651e-11,7.544204313622581e-11,4901.214265817986,0.0,10286.379265133264,0.0,798.5408673315,5.7780252084600876e-11,15986.744701482967
t54,0.0,20.44843368072319,0.0,0.0,7.227211504886757e-12,7.53041180466474e-11,4656.017167043987,0.0,11551.94689201215,0.0,798.5408673315,5.771300246908194e-11,17026.953360068503
t55,0.0,48.20731398627145,0.0,0.0,3.681184819169154e-12,7.524258204759354e-11,5243.109414467986,0.0,12130.416679861719,0.0,798.5408673315,5.7661835287651635e-11,18220.274275647615
t56,0.0,67.87808612323387,0.0,0.0,4.527803593938777e-12,7.516448813669825e-11,5612.137035179987,0.0,14501.648805123328,0.0,798.5408673315,5.762389188953427e-11,20980.204793758185
t57,0.0,99.72029418031782,0.0,0.0,9.082610984400328e-12,7.541175331728914e-11,5610.244548245986,0.0,16476.42358760714,0.0,798.5408673315,5.772415232217077e-11,22984.929297365084
t58,0.0,141.33604242204322,0.0,0.0,4.195617534006651e-12,7.539289124843592e-11,5572.611101261986,0.0,17158.39114071335,0.0,798.5408673315,5.772449871021643e-11,23670.879151729016
t59,0.0,295.0404150693157,0.0,0.0,5.152719182694731e-12,7.544397678013189e-11,5592.5127735359865,0.0,18365.565855352423,0.0,798.5408673315,5.7705882094481333e-11,25051.659911289364
t60,0.0,360.9260803733968,0.0,0.0,4.715158815689026e-12,7.527704557586633e-11,5482.407302315986,0.0,20218.057272805087,0.0,798.5408673315,5.7641164487817146e-11,26859.931522826108
t61,0.0,351.4429098125227,0.0,0.0,9.167883268320413e-12,7.519027970799742e-11,5387.843200487986,0.0,21618.789003834794,0.0,798.5408673315,5.761410558981261e-11,28156.615981466945
t62,0.0,305.5163769583335,0.0,0.0,4.698505618801257e-12,7.539826904536152e-11,4999.153204271986,0.0,22732.4058231331,0.0,798.5408673315,5.772275509355294e-11,28835.616271695057
t63,0.0,228.66890884604277,0.0,0.0,5.213942070542882e-12,7.531833234389972e-11,3747.8971806719865,0.0,25728.20635009671,0.0,798.5408673315,5.7709187025608765e-11,30503.313306946377
t64,0.0,182.68648560394158,0.0,0.0,8.386604215697827e-12,7.528537598264283e-11,3098.052508181986,0.0,29948.51935641164,0.0,798.5408673315,5.766025243215715e-11,34027.79921752922
t65,0.0,88.6502189468091,0.0,0.0,8.01098105977106e-12,7.598812961712705e-11,2936.0393845379863,0.0,34361.50898248253,0.0,798.5408673315,5.783256150284141e-11,38184.73945329897
t66,0.0,44.44879897153095,0.0,0.0,8.765845574324073e-12,597.6605595545033,2900.3497741439887,0.0,36900.99999999837,0.0,798.5408673315,2.537358420292342e-10,41242.00000000016
t67,0.0,13.198918499064956,0.0,0.0,8.575983902508538e-12,7.704721337266148e-11,2412.8263410719865,0.0,35186.34390657421,0.0,798.5408673315,5.816080626847847e-11,38410.91003347691
t68,0.0,0.0,0.0,0.0,6.889343387711913e-12,7.543302240665328e-11,2276.7879081539863,0.0,29246.24351296562,0.0,798.5408673315,5.770269172998963e-11,32321.572288451247
t69,0.0,0.0,0.0,0.0,9.815917042614962e-12,7.526325768063442e-11,3009.5096827139864,0.0,26037.219259946127,0.0,798.5408673315,5.7661540817368824e-11,29845.269809991758
t70,0.0,0.0,0.0,0.0,1.4408733583573147e-11,7.519000222010978e-11,3445.651945985986,0.0,22358.03274382136,0.0,798.5408673315,5.763079017101746e-11,26602.225557138994
t71,0.0,0.0,0.0,0.0,1.782059459925468e-11,7.51512927287839e-11,4738.856732015986,0.0,18109.968266131906,0.0,798.5408673315,5.763067293159574e-11,23647.365865479544
t72,0.0,0.0,0.0,0.0,2.3695106466722998e-11,7.530652938089199e-11,5809.214470019987,0.0,14577.000052079147,0.0,798.5408673315,5.776131115911109e-11,21184.75538943079
t73,0.0,0.0,0.0,0.0,2.3151192406260952e-11,7.53459948311073e-11,5689.699923533986,0.0,12386.032276592994,0.0,798.5408673315,5.7783762623387576e-11,18874.27306745864
t74,0.0,0.0,0.0,0.0,1.9571394601787266e-11,7.5272316439829e-11,5582.905720253986,0.0,10955.47624238001,0.0,798.5408673315,5.773925360963754e-11,17336.92282996565
t75,0.0,0.0,0.0,0.0,2.130922116883065e-11,7.519482522598938e-11,5405.655656471987,0.0,10130.421249361987,0.0,798.5408673315,5.768485175075346e-11,16334.617773165628
t76,0.0,0.0,0.0,0.0,2.448741157056496e-11,7.518700189283316e-11,4927.937480645986,0.0,10302.57913167908,0.0,798.5408673315,5.766672077854295e-11,16029.057479656723
t77,0.0,0.8452828723392726,0.0,0.0,2.0991417152094973e-11,7.544147318791565e-11,4041.6758940659865,0.0,10950.854291909605,0.0,798.5408673315,5.7797836064027154e-11,15791.916336179585
t78,0.0,12.023176998828186,0.0,0.0,1.841718972955549e-11,7.53929254233169e-11,3325.516048445986,0.0,12837.907912813447,0.0,798.5408673315,5.77828865621216e-11,16973.988005589912
t79,0.0,21.658913714125152,0.0,0.0,1.889198625998113e-11,7.530507822984902e-11,2521.7692979399862,0.0,15066.657661476873,0.0,798.5408673315,5.7727337120865225e-11,18408.626740462638
t80,0.0,65.24437589827485,0.0,0.0,1.0663905801550386e-11,7.513154861100204e-11,1804.3510884479867,0.0,18479.83448048984,0.0,798.5408673315,5.7649358478233496e-11,21147.970812167747
t81,0.0,149.05441432378663,0.0,0.0,7.540509983248925e-12,7.509619693741993e-11,1431.6370131419867,0.0,20824.865273806307,0.0,798.5408673315,5.7615044444582346e-11,23204.09756860372
