Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,3.3520544566247825e-8,0.0,0.0,4.644440587611983e-8,24615.507415131415,1.2137115330332313e6,0.0,7.642037820404739e6,0.0,7.563357939943671e-9,4635.191008377341,8.885000051861567e6
t1,0.0,0.0,0.0,0.0,1.1078102311808989e-10,1.966743520284801e-9,5564.360497067685,0.0,17370.399620821594,0.0,2.2509993868879974e-11,5.943768405039054e-9,22934.760117897324
t2,0.0,0.0,0.0,0.0,1.4491200500472466e-10,1.5689018269970882e-9,5690.043281249679,0.0,15518.003615759952,0.0,2.2509993868879974e-11,7.797748864419186e-8,21208.04689708934
t3,0.0,0.0,0.0,0.0,1.629475171482558e-10,1.5440125299532517e-9,5848.56189907168,0.0,15272.259452766864,0.0,2.2509993868879974e-11,1.9761645895069772e-8,21120.821351860035
t4,0.0,0.0,0.0,0.0,1.859243305443785e-10,1.5567883200523162e-9,5818.165031387681,0.0,15511.814611137359,0.0,2.2509993868879974e-11,6.107650490356947e-9,21329.97964253291
t5,0.0,0.0,0.0,0.0,1.5317992187175146e-10,1.4760196621174448e-9,5594.5799420576805,0.0,16343.651709520049,0.0,2.2509993868879974e-11,1.0116183362126978e-8,21938.231651589496
t6,0.0,0.0,0.0,0.0,1.5718451178151388e-10,1.4926102148126247e-9,5568.829635533679,0.0,17830.747265538634,0.0,2.2509993868879974e-11,5.060467304698947e-9,23399.576901079043
t7,0.0,1.713930235064132e-11,0.0,0.0,1.5898741233511011e-10,1.5369904107335149e-9,5846.684128487679,0.0,18833.845041042347,0.0,2.2509993868879974e-11,4.985509008941923e-9,24680.529169536745
t8,0.0,6.867720839534902e-11,0.0,0.0,1.72178761549423e-10,1.5488636955366731e-9,5889.780314321677,0.0,19817.721527816317,0.0,2.2509993868879974e-11,4.869804610243081e-9,25707.501842144677
t9,0.0,1.015148723920752e-10,0.0,0.0,1.8850739995248116e-10,1.5338161181409394e-9,5938.916494523676,0.0,21038.439210435758,0.0,2.2509993868879974e-11,4.7317024222935135e-9,26977.355704966012
t10,0.0,1.3474088858147906e-10,0.0,0.0,1.6867320833477916e-10,1.519728470216678e-9,5932.523872625674,0.0,23087.77637255227,0.0,2.2509993868879974e-11,4.584808599780512e-9,29020.300245184375
t11,0.0,1.594596988063826e-10,0.0,0.0,1.774795521757021e-10,1.5177449509404892e-9,5897.888886413674,0.0,24352.978665311242,0.0,2.2509993868879974e-11,4.479248669844477e-9,30250.86755173127
t12,0.0,1.9832068257632135e-10,0.0,0.0,1.9213616422933516e-10,1.5387838642574467e-9,5771.432254115675,0.0,25924.36729001208,0.0,2.2509993868879974e-11,4.608391459122747e-9,31695.799544134316
t13,0.0,2.2452271289546327e-10,0.0,0.0,1.9899768236474253e-10,1.5501154400561726e-9,5273.3877962096785,0.0,26788.96693636282,0.0,2.2509993868879974e-11,4.565343569860991e-9,32062.35473257906
t14,0.0,1.774137912603588e-10,0.0,0.0,1.8525399065552548e-10,1.5240771109781466e-9,4628.293020413681,0.0,26201.05166633599,0.0,2.2509993868879974e-11,4.371357951993542e-9,30829.34468675595
t15,0.0,1.8418110580200365e-10,0.0,0.0,1.5872946989323936e-10,1.5225915368208997e-9,3518.303182661688,0.0,27174.628442583282,0.0,2.2509993868879974e-11,4.3004165234620525e-9,30692.931625251156
t16,0.0,9.165703488293264e-11,0.0,0.0,1.4249981618248444e-10,1.525458860090942e-9,2769.927142007692,0.0,27701.398640368858,0.0,2.2509993868879974e-11,4.247365314733381e-9,30471.32578238258
t17,0.0,4.179827743193361e-11,0.0,0.0,1.2942050687624398e-10,1.5473739189830066e-9,2252.4746190176934,0.0,28784.57721364279,0.0,2.2509993868879974e-11,4.301889705479847e-9,31037.051832666526
t18,0.0,1.4276177032931286e-11,0.0,0.0,9.247386757814862e-11,1.5597649816271836e-9,1875.7465953297005,0.0,27272.496366100924,0.0,2.2509993868879974e-11,4.156745968942168e-9,29148.24296143647
t19,0.0,0.0,0.0,0.0,8.743347329416648e-11,1.6040685868943599e-9,1600.0432819316954,0.0,29916.878687387132,0.0,2.2509993868879974e-11,3.9971056288756575e-9,31516.92196932454
t20,0.0,0.0,0.0,0.0,4.761375127538342e-11,120.07284783546345,1152.6571980657395,0.0,31468.269953964293,0.0,2.2509993868879974e-11,1.3801254532480947e-7,32741.00000000358
t21,0.0,0.0,0.0,0.0,5.099481773485483e-11,92.71809041979728,1294.0119555297379,0.0,31468.26995395923,0.0,2.2509993868879974e-11,8.76679133293679e-8,32854.99999999651
t22,0.0,0.0,0.0,0.0,8.367589840901756e-11,1.555869970643872e-9,1572.0239104556956,0.0,28478.558579656023,0.0,2.2509993868879974e-11,3.5531959362433024e-9,30050.582490116933
t23,0.0,0.0,0.0,0.0,8.292240016408937e-11,1.5552536446444906e-9,2155.5561211916884,0.0,25118.633972079948,0.0,2.2509993868879974e-11,3.264792546267439e-9,27274.19009327656
t24,0.0,0.0,0.0,0.0,1.0042944962756324e-10,1.5736404035538153e-9,2365.6774329896866,0.0,21916.225981463835,0.0,2.2509993868879974e-11,3.176363568638782e-9,24281.903414458393
t25,0.0,0.0,0.0,0.0,9.427901416957112e-11,1.5837701330814845e-9,2293.5671693396876,0.0,18474.039894367674,0.0,2.2509993868879974e-11,3.1520093759539923e-9,20767.60706371221
t26,0.0,0.0,0.0,0.0,1.1148899504826575e-10,1.5914751842718126e-9,2721.000231275687,0.0,17486.87610386905,0.0,2.2509993868879974e-11,3.110645441180065e-9,20207.876335149573
