Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.490179892357326e-10,0.0,0.0,0.0,3.490179892357326e-10
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6727854134976076e-13,0.0,0.0,0.0,3.6727854134976076e-13
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.702418764199324e-13,0.0,0.0,0.0,3.702418764199324e-13
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.633964570635669e-13,0.0,0.0,0.0,3.633964570635669e-13
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.597654857793658e-13,0.0,0.0,0.0,3.597654857793658e-13
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.587609710706907e-13,0.0,0.0,0.0,3.587609710706907e-13
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5725010777278193e-13,0.0,0.0,0.0,3.5725010777278193e-13
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.531558663921753e-13,0.0,0.0,0.0,3.531558663921753e-13
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5232841354827883e-13,0.0,0.0,0.0,3.5232841354827883e-13
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5036344813046085e-13,0.0,0.0,0.0,3.5036344813046085e-13
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4525883448833336e-13,0.0,0.0,0.0,3.4525883448833336e-13
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.442204239495046e-13,0.0,0.0,0.0,3.442204239495046e-13
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.426280521773775e-13,0.0,0.0,0.0,3.426280521773775e-13
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3766391727130604e-13,0.0,0.0,0.0,3.3766391727130604e-13
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.350430540970792e-13,0.0,0.0,0.0,3.350430540970792e-13
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.324225665803101e-13,0.0,0.0,0.0,3.324225665803101e-13
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2713997899014615e-13,0.0,0.0,0.0,3.2713997899014615e-13
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2368504438530296e-13,0.0,0.0,0.0,3.2368504438530296e-13
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2030069920713543e-13,0.0,0.0,0.0,3.2030069920713543e-13
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1459859452624407e-13,0.0,0.0,0.0,3.1459859452624407e-13
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.129670634888362e-13,0.0,0.0,0.0,3.129670634888362e-13
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.560585438692091e-13,0.0,0.0,0.0,3.560585438692091e-13
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9537731789045326e-13,0.0,0.0,0.0,3.9537731789045326e-13
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0514712642387924e-13,0.0,0.0,0.0,4.0514712642387924e-13
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9631545464508187e-13,0.0,0.0,0.0,3.9631545464508187e-13
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.821908536342496e-13,0.0,0.0,0.0,3.821908536342496e-13
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.765897208765478e-13,0.0,0.0,0.0,3.765897208765478e-13
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7020281522663265e-13,0.0,0.0,0.0,3.7020281522663265e-13
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.574834934790612e-13,0.0,0.0,0.0,3.574834934790612e-13
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4875689995470585e-13,0.0,0.0,0.0,3.4875689995470585e-13
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.323044364338545e-13,0.0,0.0,0.0,3.323044364338545e-13
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2977411370826905e-13,0.0,0.0,0.0,1.2977411370826905e-13
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.57259853330435e-14,0.0,0.0,0.0,7.57259853330435e-14
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.282432486616824e-14,0.0,0.0,0.0,5.282432486616824e-14
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9135650264598524e-14,0.0,0.0,0.0,3.9135650264598524e-14
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3598699622747876e-14,0.0,0.0,0.0,4.3598699622747876e-14
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2617480099038797e-14,0.0,0.0,0.0,4.2617480099038797e-14
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1617451054102798e-14,0.0,0.0,0.0,1.1617451054102798e-14
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.556784067697647e-15,0.0,0.0,0.0,5.556784067697647e-15
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2472445812186065e-15,0.0,0.0,0.0,3.2472445812186065e-15
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.362624489085415e-15,0.0,0.0,0.0,2.362624489085415e-15
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.605008092702608e-15,0.0,0.0,0.0,2.605008092702608e-15
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8100159265170006e-15,0.0,0.0,0.0,2.8100159265170006e-15
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7380440931187916e-14,0.0,0.0,0.0,1.7380440931187916e-14
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.984219871746568e-12,0.0,0.0,0.0,6.984219871746568e-12
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3714435121560107e-12,0.0,0.0,0.0,2.3714435121560107e-12
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4187554440029637e-12,0.0,0.0,0.0,1.4187554440029637e-12
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3257116804626529e-12,0.0,0.0,0.0,1.3257116804626529e-12
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0646757847477317e-12,0.0,0.0,0.0,1.0646757847477317e-12
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.734609173434284e-13,0.0,0.0,0.0,8.734609173434284e-13
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.659053510329588e-13,0.0,0.0,0.0,7.659053510329588e-13
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.865762928302222e-13,0.0,0.0,0.0,6.865762928302222e-13
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.092910563590684e-13,0.0,0.0,0.0,6.092910563590684e-13
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.431636230058925e-13,0.0,0.0,0.0,5.431636230058925e-13
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.064894912224112e-13,0.0,0.0,0.0,5.064894912224112e-13
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.633761962249236e-13,0.0,0.0,0.0,4.633761962249236e-13
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.498859834738437e-13,0.0,0.0,0.0,4.498859834738437e-13
t57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.279797686633229e-13,0.0,0.0,0.0,5.279797686633229e-13
