Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2
Zone,1,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,-45.06417391301721,0.0,0.0,0.0,0.0,0.0,-46.065600000025796
t2,0.0,0.0,0.0,0.0,0.0,-45.06417391303848,0.0,0.0,0.0,0.0,0.0,-37.33768238585351
t3,0.0,0.0,0.0,0.0,0.0,-45.06417391303851,0.0,0.0,0.0,0.0,0.0,-37.9095657044937
t4,0.0,0.0,0.0,0.0,0.0,-45.06417391303856,0.0,0.0,0.0,0.0,0.0,-38.675018491722724
t5,0.0,0.0,0.0,0.0,0.0,-45.06417391303862,0.0,0.0,0.0,0.0,0.0,-39.45858227302295
t6,0.0,0.0,0.0,0.0,0.0,-45.06417391303867,0.0,0.0,0.0,0.0,0.0,-39.97938552888961
t7,0.0,0.0,0.0,0.0,0.0,-45.06417391303866,0.0,0.0,0.0,0.0,0.0,-40.42601477335891
t8,0.0,0.0,0.0,0.0,0.0,-45.06417391303873,0.0,0.0,0.0,0.0,0.0,-40.81389640662146
t9,0.0,0.0,0.0,0.0,0.0,-45.06417391303881,0.0,0.0,0.0,0.0,0.0,-41.163249199593416
t10,0.0,0.0,0.0,0.0,0.0,-45.064173913038886,0.0,0.0,0.0,0.0,0.0,-41.48402464981684
t11,0.0,0.0,0.0,0.0,0.0,-45.06417391303897,0.0,0.0,0.0,0.0,0.0,-41.78454231505848
t12,0.0,0.0,0.0,0.0,0.0,-45.06417391303898,0.0,0.0,0.0,0.0,0.0,-42.07187106332387
t13,0.0,0.0,0.0,0.0,0.0,-45.06417391303907,0.0,0.0,0.0,0.0,0.0,-42.34262974997385
t14,0.0,0.0,0.0,0.0,0.0,-45.06417391303917,0.0,0.0,0.0,0.0,0.0,-42.60227362780739
t15,0.0,0.0,0.0,0.0,0.0,-45.06417391303928,0.0,0.0,0.0,0.0,0.0,-42.85661372790431
t16,0.0,0.0,0.0,0.0,0.0,-45.0641739130394,0.0,0.0,0.0,0.0,0.0,-43.11030297440105
t17,0.0,0.0,0.0,0.0,0.0,-45.06417391303947,0.0,0.0,0.0,0.0,0.0,-43.37078180719722
t18,0.0,0.0,0.0,0.0,0.0,-45.06417391303962,0.0,0.0,0.0,0.0,0.0,-43.63915337172003
t19,0.0,0.0,0.0,0.0,0.0,-45.06417391303978,0.0,0.0,0.0,0.0,0.0,-43.92462734200373
t20,0.0,0.0,0.0,0.0,0.0,-45.06417391303997,0.0,0.0,0.0,0.0,0.0,-44.2404925973806
t21,0.0,0.0,0.0,0.0,0.0,-45.064173913040115,0.0,0.0,0.0,0.0,0.0,-44.35139324981406
t22,0.0,0.0,0.0,0.0,0.0,-45.064173913040186,0.0,0.0,0.0,0.0,0.0,-44.4263143981816
t23,0.0,0.0,0.0,0.0,0.0,-45.06417391304033,0.0,0.0,0.0,0.0,0.0,-44.503631286796974
t24,0.0,0.0,0.0,0.0,0.0,-45.06417391304048,0.0,0.0,0.0,0.0,0.0,-44.5833771945814
t25,0.0,0.0,0.0,0.0,0.0,-45.064173913040634,0.0,0.0,0.0,0.0,0.0,-44.66601816805106
t26,0.0,0.0,0.0,0.0,0.0,-45.06417391304082,0.0,0.0,0.0,0.0,0.0,-44.75222272978487
t27,0.0,0.0,0.0,0.0,0.0,-45.06417391304094,0.0,0.0,0.0,0.0,0.0,-44.84325984811083
t28,0.0,0.0,0.0,0.0,0.0,-45.06417391304118,0.0,0.0,0.0,0.0,0.0,-44.93822718169788
t29,0.0,0.0,0.0,0.0,0.0,-45.06417391304147,0.0,0.0,0.0,0.0,0.0,-45.03929862809764
t30,0.0,0.0,0.0,0.0,0.0,-45.064173913041834,0.0,0.0,0.0,0.0,0.0,-45.1486307275366
t31,0.0,0.0,0.0,0.0,0.0,-45.06417391304234,0.0,0.0,0.0,0.0,0.0,-45.263001285487896
t32,0.0,0.0,0.0,0.0,0.0,-45.06417391304317,0.0,0.0,0.0,0.0,0.0,-45.416357190766504
t33,0.0,0.0,0.0,0.0,0.0,-45.06417391304348,0.0,0.0,0.0,0.0,0.0,-45.66656725675138
t34,0.0,0.0,0.0,0.0,0.0,-302.49981306937343,0.0,0.0,0.0,0.0,0.0,-46.0655999999969
t35,0.0,0.0,0.0,0.0,0.0,-302.4998130695457,0.0,0.0,0.0,0.0,0.0,-46.065599999998014
t36,0.0,0.0,0.0,0.0,0.0,-302.49981306954754,0.0,0.0,0.0,0.0,0.0,-46.065599999998476
t37,0.0,0.0,0.0,0.0,0.0,-302.49981306954754,0.0,0.0,0.0,0.0,0.0,-46.065599999998575
t38,0.0,0.0,0.0,0.0,0.0,-302.49981306954766,0.0,0.0,0.0,0.0,0.0,-46.065599999998724
t39,0.0,0.0,0.0,0.0,0.0,-302.499813069548,0.0,0.0,0.0,0.0,0.0,-46.06559999999875
t40,0.0,0.0,0.0,0.0,0.0,-3543.039067826084,0.0,0.0,0.0,0.0,0.0,-46.06559999999869
t41,0.0,0.0,0.0,0.0,0.0,-3543.039067826086,0.0,0.0,0.0,0.0,0.0,-46.065599999998454
t42,0.0,0.0,0.0,0.0,0.0,-3543.0390678260846,0.0,0.0,0.0,0.0,0.0,-46.0655999999974
t43,0.0,0.0,0.0,0.0,0.0,-2125.0792333879544,0.0,0.0,0.0,0.0,0.0,-46.06559999999567
t44,0.0,0.0,0.0,0.0,0.0,-45.06417391304467,0.0,0.0,0.0,0.0,0.0,-46.06559999999375
t45,0.0,0.0,0.0,0.0,0.0,-45.06417391304404,0.0,0.0,0.0,0.0,0.0,-46.06559999999203
t46,0.0,0.0,0.0,0.0,0.0,-45.06417391304373,0.0,0.0,0.0,0.0,0.0,-46.065599999990624
t47,0.0,0.0,0.0,0.0,0.0,-45.064173913043184,0.0,0.0,0.0,0.0,0.0,-46.06559999998764
t48,0.0,0.0,0.0,0.0,0.0,-45.0641739130431,0.0,0.0,0.0,0.0,0.0,-46.06559999998634
t49,0.0,0.0,0.0,0.0,0.0,-45.06417391304306,0.0,0.0,0.0,0.0,0.0,-46.06559999998518
t50,0.0,0.0,0.0,0.0,0.0,-45.06417391304305,0.0,0.0,0.0,0.0,0.0,-46.06559999998415
t51,0.0,0.0,0.0,0.0,0.0,-45.06417391304307,0.0,0.0,0.0,0.0,0.0,-46.06559999998325
t52,0.0,0.0,0.0,0.0,0.0,-45.064173913043035,0.0,0.0,0.0,0.0,0.0,-46.06559999998142
t53,0.0,0.0,0.0,0.0,0.0,-45.06417391304314,0.0,0.0,0.0,0.0,0.0,-46.065599999980684
t54,0.0,0.0,0.0,0.0,0.0,-45.06417391304332,0.0,0.0,0.0,0.0,0.0,-46.06559999998
t55,0.0,0.0,0.0,0.0,0.0,-45.06417391304384,0.0,0.0,0.0,0.0,0.0,-46.06559999997938
t56,0.0,0.0,0.0,0.0,0.0,-47.0892799999616,0.0,0.0,0.0,0.0,0.0,-46.065599999978744
t57,0.0,0.0,0.0,0.0,0.0,-47.08927999996548,0.0,0.0,0.0,0.0,0.0,-46.0655999999772
t58,0.0,0.0,0.0,0.0,0.0,-47.08927999996562,0.0,0.0,0.0,0.0,0.0,-46.065599999976364
t59,0.0,0.0,0.0,0.0,0.0,-47.08927999996558,0.0,0.0,0.0,0.0,0.0,-46.065599999975454
t60,0.0,0.0,0.0,0.0,0.0,-47.08927999996511,0.0,0.0,0.0,0.0,0.0,-46.065599999974594
t61,0.0,0.0,0.0,0.0,0.0,-47.089279999964454,0.0,0.0,0.0,0.0,0.0,-46.06559999997367
t62,0.0,0.0,0.0,0.0,0.0,-47.089279999963196,0.0,0.0,0.0,0.0,0.0,-46.06559999997169
t63,0.0,0.0,0.0,0.0,0.0,-47.089279999963054,0.0,0.0,0.0,0.0,0.0,-46.06559999997089
t64,0.0,0.0,0.0,0.0,0.0,-47.089279999963146,0.0,0.0,0.0,0.0,0.0,-46.06559999997019
t65,0.0,0.0,0.0,0.0,0.0,-47.089279999963146,0.0,0.0,0.0,0.0,0.0,-46.065599999969386
t66,0.0,0.0,0.0,0.0,0.0,-47.08927999996162,0.0,0.0,0.0,0.0,0.0,-46.06559999996849
t67,0.0,0.0,0.0,0.0,0.0,-46.1015401382305,0.0,0.0,0.0,0.0,0.0,-46.06559999996617
t68,0.0,0.0,0.0,0.0,0.0,-45.06417391304371,0.0,0.0,0.0,0.0,0.0,-46.065599999962224
t69,0.0,0.0,0.0,0.0,0.0,-45.064173913043106,0.0,0.0,0.0,0.0,0.0,-46.06559999996145
t70,0.0,0.0,0.0,0.0,0.0,-45.06417391304278,0.0,0.0,0.0,0.0,0.0,-46.065599999960526
t71,0.0,0.0,0.0,0.0,0.0,-45.06417391304255,0.0,0.0,0.0,0.0,0.0,-46.06559999995978
t72,0.0,0.0,0.0,0.0,0.0,-45.06417391304213,0.0,0.0,0.0,0.0,0.0,-46.06559999995765
