BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,8.355120813708159e6,47704.72227294075,-56659.53598109447,0.0,0.0,0.0,2.0676900667899096e-11,0.0,0.0,-8.346166e6
t1,21496.736755542293,1.079156311706023e-9,-241.73675554337052,0.0,0.0,0.0,6.144606623834105e-14,0.0,0.0,-21255.0
t2,19199.118413711596,7.219674458511233e-9,-88.11841371887614,0.0,0.0,0.0,6.144134287246028e-14,0.0,0.0,-19111.0
t3,18726.821054556953,3.41893540361312e-9,-91.8210545603628,0.0,0.0,0.0,6.144099554767042e-14,0.0,0.0,-18635.0
t4,18518.10689558763,3.219236875782549e-9,-67.10689559084103,0.0,0.0,0.0,6.144138423659616e-14,0.0,0.0,-18451.0
t5,18677.87984016241,2.9235942611867814e-9,-73.87984016533177,0.0,0.0,0.0,6.144146315393053e-14,0.0,0.0,-18604.0
t6,19982.299137931448,2.7457454262418203e-9,-71.29913793419092,0.0,0.0,0.0,6.14407757087579e-14,0.0,0.0,-19911.0
t7,20999.504421364778,2.7743540605451037e-9,-64.50442136754629,0.0,0.0,0.0,6.144067564418929e-14,0.0,0.0,-20935.0
t8,21575.861063098728,2.6610303598388423e-9,-64.86106310137801,0.0,0.0,0.0,6.144078290528093e-14,0.0,0.0,-21511.0
t9,22962.90222462935,2.5273749527205967e-9,-67.90222463187277,0.0,0.0,0.0,6.144149737247961e-14,0.0,0.0,-22895.0
t10,25070.728283272976,2.4055397114175168e-9,-70.72828327537515,0.0,0.0,0.0,6.14422813835312e-14,0.0,0.0,-25000.0
t11,26121.325465753613,2.3101700516184063e-9,-70.32546575591833,0.0,0.0,0.0,6.144387364015224e-14,0.0,0.0,-26051.0
t12,27404.13839165256,2.305258816325544e-9,-67.13839165485615,0.0,0.0,0.0,6.144047296506103e-14,0.0,0.0,-27337.0
t13,27659.976492606547,2.229613056416219e-9,-68.97649260877537,0.0,0.0,0.0,6.144046187347375e-14,0.0,0.0,-27591.0
t14,26231.475894923944,2.169279783656358e-9,-72.4758949261074,0.0,0.0,0.0,6.144256424865623e-14,0.0,0.0,-26159.0
t15,25451.373212983886,2.111055922842104e-9,-76.37321298599215,0.0,0.0,0.0,6.144173281084234e-14,0.0,0.0,-25375.0
t16,24764.119936294443,2.0727948779513855e-9,-75.11993629651316,0.0,0.0,0.0,6.144304439827022e-14,0.0,0.0,-24689.0
t17,25501.685462674865,2.12197752878821e-9,-68.68546267698343,0.0,0.0,0.0,6.144022097699853e-14,0.0,0.0,-25433.0
t18,24371.76093437486,2.080507460414356e-9,-69.76093437693326,0.0,0.0,0.0,6.143992808157185e-14,0.0,0.0,-24302.0
t19,25623.651405275603,2.081031308879204e-9,-68.65140527767856,0.0,0.0,0.0,6.143990310146699e-14,0.0,0.0,-25555.0
t20,26384.27114260149,2.059775044924124e-9,-72.27114260354008,0.0,0.0,0.0,6.14399403203811e-14,0.0,0.0,-26312.0
t21,26862.843911661046,2.016262236314735e-9,-70.84391166305652,0.0,0.0,0.0,6.143982246522546e-14,0.0,0.0,-26792.0
t22,25041.032618906098,2.001282821165656e-9,-64.0326189080973,0.0,0.0,0.0,6.144001608486486e-14,0.0,0.0,-24977.0
t23,22430.462015476165,1.887233964363733e-9,-69.46201547804692,0.0,0.0,0.0,6.14402128951079e-14,0.0,0.0,-22361.0
t24,19637.853123746132,1.7403908920313604e-9,-78.8531237478616,0.0,0.0,0.0,6.144075036898457e-14,0.0,0.0,-19559.0
t25,16376.41096467377,1.6369587151714471e-9,-83.41096467541004,0.0,0.0,0.0,6.144223119984053e-14,0.0,0.0,-16293.0
t26,15918.404549521947,1.5794092559449464e-9,-83.40454952352916,0.0,0.0,0.0,6.144284427885237e-14,0.0,0.0,-15835.0
t27,15700.650647398152,1.5775240191793767e-9,-76.65064739973218,0.0,0.0,0.0,6.144316416306277e-14,0.0,0.0,-15624.0
t28,16192.666188785553,1.5337575713000699e-9,-78.66618878709103,0.0,0.0,0.0,6.144270106329557e-14,0.0,0.0,-16114.0
t29,16839.585423067936,1.5091834756530118e-9,-83.58542306944473,0.0,0.0,0.0,6.144207202891322e-14,0.0,0.0,-16756.0
t30,18982.11449775195,1.4875883603315025e-9,-88.11449775342987,0.0,0.0,0.0,6.144098734843647e-14,0.0,0.0,-18894.0
t31,22389.26536467099,1.4854819381490896e-9,-87.26536467247612,0.0,0.0,0.0,6.144042963337267e-14,0.0,0.0,-22302.0
t32,26981.130951924762,1.5550869975672562e-9,-78.13095192630976,0.0,0.0,0.0,6.143999776481762e-14,0.0,0.0,-26903.0
t33,28794.493908690874,1.5455696259245563e-9,-83.49390869241718,0.0,0.0,0.0,6.14398657704182e-14,0.0,0.0,-28711.0
t34,29216.466461207616,1.482205107555862e-9,-90.4664612090897,0.0,0.0,0.0,6.144188754442387e-14,0.0,0.0,-29126.0
t35,29397.719530999464,1.4253628733350052e-9,-99.71953100088584,0.0,0.0,0.0,6.144113516183792e-14,0.0,0.0,-29298.0
t36,30129.97363331269,1.3969131912887571e-9,-103.97363331408422,0.0,0.0,0.0,6.143977320749887e-14,0.0,0.0,-30026.0
t37,29450.640249950116,1.404917727023038e-9,-100.6402499515163,0.0,0.0,0.0,6.144017044435396e-14,0.0,0.0,-29350.0
t38,27907.627956344702,1.3802133851815705e-9,-106.62795634607433,0.0,0.0,0.0,6.144198455889322e-14,0.0,0.0,-27801.0
t39,28198.80567268049,1.3726964171508663e-9,-116.80567268185757,0.0,0.0,0.0,6.144146925487868e-14,0.0,0.0,-28082.0
t40,30066.272608202944,1.5125701939974087e-9,-171.27260820444792,0.0,0.0,0.0,6.144016920103687e-14,0.0,0.0,-29895.0
t41,31469.055076742294,940.9449232587691,-1.0479357074751632e-9,0.0,0.0,0.0,6.144884254745048e-14,0.0,0.0,-32410.0
t42,31183.552586796384,2867.4474132049445,-1.3352042121207708e-9,0.0,0.0,0.0,6.144686290126228e-14,0.0,0.0,-34051.0
t43,30815.59684705035,472.40315295072713,-1.072772323283987e-9,0.0,0.0,0.0,6.144980962659972e-14,0.0,0.0,-31288.0
t44,27924.370908207715,1.526574755688121e-9,-227.3709082092384,0.0,0.0,0.0,6.144139793063583e-14,0.0,0.0,-27697.0
t45,28175.71938493625,1.4792107713759416e-9,-274.71938493772296,0.0,0.0,0.0,6.143938204742274e-14,0.0,0.0,-27901.0
t46,24855.123292862732,1.4215840640404e-9,-250.12329286415206,0.0,0.0,0.0,6.144094451402583e-14,0.0,0.0,-24605.0
t47,21768.058769086434,1.2594146444314984e-9,-302.05876908768664,0.0,0.0,0.0,6.144056311998006e-14,0.0,0.0,-21466.0
t48,19755.756890186636,1.2515262590685388e-9,-351.75689018787835,0.0,0.0,0.0,6.144077763681252e-14,0.0,0.0,-19404.0
t49,18468.570115792434,1.2357229802543646e-9,-391.57011579366366,0.0,0.0,0.0,6.144142816854624e-14,0.0,0.0,-18077.0
t50,17992.353497677766,1.2223515654702607e-9,-420.35349767898555,0.0,0.0,0.0,6.144164532886699e-14,0.0,0.0,-17572.0
t51,17694.818976800263,1.2137439614486433e-9,-440.8189768014717,0.0,0.0,0.0,6.144168170582756e-14,0.0,0.0,-17254.0
t52,18180.98961684925,1.2387299428078874e-9,-427.9896168504834,0.0,0.0,0.0,6.14414146770495e-14,0.0,0.0,-17753.0
t53,18793.240001140504,1.2399201252689243e-9,-466.24000114174277,0.0,0.0,0.0,6.144109496276009e-14,0.0,0.0,-18327.0
t54,20855.822005148202,1.243470673229639e-9,-482.82200514943895,0.0,0.0,0.0,6.144050426340406e-14,0.0,0.0,-20373.0
t55,24077.857080902268,1.2924083057804626e-9,-424.85708090355894,0.0,0.0,0.0,6.144091942698202e-14,0.0,0.0,-23653.0
t56,28476.272744345977,1.2175742775496098e-9,-174.27274434718564,0.0,0.0,0.0,6.143480754401524e-14,0.0,0.0,-28302.0
t57,28883.37342704739,725.6265729537271,-1.1112984926147595e-9,0.0,0.0,0.0,6.144311067306657e-14,0.0,0.0,-29609.0
t58,29125.683975523356,562.3160244777706,-1.1217161925878469e-9,0.0,0.0,0.0,6.144283935318569e-14,0.0,0.0,-29688.0
t59,29405.034614002547,61.96538599847443,-1.0162296743391528e-9,0.0,0.0,0.0,6.14434700927621e-14,0.0,0.0,-29467.0
t60,29492.96105586635,596.0389441348062,-1.1489625010670255e-9,0.0,0.0,0.0,6.144204797570301e-14,0.0,0.0,-30089.0
t61,29449.48767062229,1.4953898450735576e-9,-42.48767062370814,0.0,0.0,0.0,6.144342472765699e-14,0.0,0.0,-29407.0
t62,28762.407515205374,1.3332202980943001e-9,-938.4075152066936,0.0,0.0,0.0,6.143480849497567e-14,0.0,0.0,-27824.0
t63,28859.349961059754,1.3258255676528627e-9,-810.3499610610587,0.0,0.0,0.0,6.143474138389972e-14,0.0,0.0,-28049.0
t64,29786.72132729227,1.409709598217827e-9,-15.721327293709663,0.0,0.0,0.0,6.142730860074383e-14,0.0,0.0,-29771.0
