Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.723424146592814e-11,0.0,0.0,0.0,7.723424146592814e-11
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.620977185428254e-14,0.0,0.0,0.0,9.620977185428254e-14
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.537887837702998e-14,0.0,0.0,0.0,9.537887837702998e-14
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0558702907672214e-13,0.0,0.0,0.0,1.0558702907672214e-13
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232456154247291e-13,0.0,0.0,0.0,1.232456154247291e-13
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6171045985689055e-13,0.0,0.0,0.0,1.6171045985689055e-13
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2291047756565675e-13,0.0,0.0,0.0,2.2291047756565675e-13
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.007539143081184e-13,0.0,0.0,0.0,3.007539143081184e-13
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.856569812655321e-13,0.0,0.0,0.0,4.856569812655321e-13
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26648453826104e-13,0.0,0.0,0.0,5.26648453826104e-13
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.043130709831198e-13,0.0,0.0,0.0,2.043130709831198e-13
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.530516284885894e-14,0.0,0.0,0.0,9.530516284885894e-14
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.736101510566336e-14,0.0,0.0,0.0,6.736101510566336e-14
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.228258264351007e-14,0.0,0.0,0.0,5.228258264351007e-14
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.288337129839447e-14,0.0,0.0,0.0,4.288337129839447e-14
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.368698806724402e-14,0.0,0.0,0.0,4.368698806724402e-14
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4443620740468406e-14,0.0,0.0,0.0,4.4443620740468406e-14
