Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,32547.724403847562,0.0,0.0,0.0,0.0,0.0,26717.373850725937,59265.0982545735
t1,0.0,0.0,0.0,0.0,0.0,85.80062300494126,0.0,0.0,0.0,0.0,0.0,37.06201810981003,122.86264111475128
t2,0.0,0.0,0.0,0.0,0.0,1027.4676701117364,0.0,0.0,0.0,0.0,0.0,131.8212724423598,1159.2889425540961
t3,0.0,0.0,0.0,0.0,0.0,1052.5638490768845,0.0,0.0,0.0,0.0,0.0,122.57013564027575,1175.1339847171603
t4,0.0,0.0,0.0,0.0,0.0,741.6759878430906,0.0,0.0,0.0,0.0,0.0,127.24046780726707,868.9164556503576
t5,0.0,0.0,0.0,0.0,0.0,780.0002007460567,0.0,0.0,0.0,0.0,0.0,133.38121710846565,913.3814178545224
t6,0.0,0.0,0.0,0.0,0.0,760.7623365306148,0.0,0.0,0.0,0.0,0.0,137.90998942733074,898.6723259579455
t7,0.0,0.0,0.0,0.0,0.0,640.3929889428636,0.0,0.0,0.0,0.0,0.0,139.92186609296306,780.3148550358267
t8,0.0,0.0,0.0,0.0,0.0,746.7442512837255,0.0,0.0,0.0,0.0,0.0,147.86166713452985,894.6059184182553
t9,0.0,0.0,0.0,0.0,0.0,87.44838006082453,0.0,0.0,0.0,0.0,0.0,31.682226009848083,119.13060607067261
t10,0.0,0.0,0.0,0.0,0.0,3.308505211862711e-11,0.0,0.0,0.0,0.0,0.0,1.5293545712723454e-11,4.837859783135056e-11
t11,0.0,0.0,0.0,0.0,0.0,3.645657316824394e-11,0.0,0.0,0.0,0.0,0.0,1.5097688817911267e-11,5.1554261986155204e-11
t12,0.0,0.0,0.0,0.0,0.0,5.497499112441635e-11,0.0,0.0,0.0,0.0,0.0,3.027042217679273e-11,8.524541330120908e-11
t13,0.0,0.0,0.0,0.0,0.0,3.337220940087513e-11,0.0,0.0,0.0,0.0,0.0,1.902535519403483e-11,5.239756459490996e-11
t14,0.0,0.0,0.0,0.0,0.0,102.6994338845816,0.0,0.0,0.0,0.0,0.0,26.220185693049594,128.91961957763118
t15,0.0,0.0,0.0,0.0,0.0,261.59319231084754,0.0,0.0,0.0,0.0,0.0,89.96441257490324,351.5576048857508
t16,0.0,0.0,0.0,0.0,0.0,263.7098962295019,0.0,0.0,0.0,0.0,0.0,106.33241497371681,370.04231120321873
t17,0.0,0.0,0.0,0.0,0.0,194.58423949709993,0.0,0.0,0.0,0.0,0.0,106.78351229557406,301.36775179267397
t18,0.0,0.0,0.0,0.0,0.0,187.2220896760237,0.0,0.0,0.0,0.0,0.0,115.79653585949146,303.0186255355152
t19,0.0,0.0,0.0,0.0,0.0,135.29367661959395,0.0,0.0,0.0,0.0,0.0,109.76928839276195,245.0629650123559
t20,0.0,0.0,0.0,0.0,0.0,126.18829684431437,0.0,0.0,0.0,0.0,0.0,109.59409754019502,235.7823943845094
t21,0.0,0.0,0.0,0.0,0.0,163.85512222676783,0.0,0.0,0.0,0.0,0.0,129.22159312089892,293.0767153476668
t22,0.0,0.0,0.0,0.0,0.0,100.63328725477872,0.0,0.0,0.0,0.0,0.0,105.36946164806173,206.00274890284044
t23,0.0,0.0,0.0,0.0,0.0,95.30841930205204,0.0,0.0,0.0,0.0,0.0,104.25843146683165,199.56685076888368
t24,0.0,0.0,0.0,0.0,0.0,94.64756466942198,0.0,0.0,0.0,0.0,0.0,104.84971056488932,199.4972752343113
t25,0.0,0.0,0.0,0.0,0.0,98.1451665017009,0.0,0.0,0.0,0.0,0.0,105.97935310984434,204.12451961154522
t26,0.0,0.0,0.0,0.0,0.0,97.81662550090539,0.0,0.0,0.0,0.0,0.0,103.13784044181469,200.95446594272008
t27,0.0,0.0,0.0,0.0,0.0,73.79637328767811,0.0,0.0,0.0,0.0,0.0,91.9066346175638,165.70300790524192
t28,0.0,0.0,0.0,0.0,0.0,74.70864885523446,0.0,0.0,0.0,0.0,0.0,92.74552336336272,167.4541722185972
t29,0.0,0.0,0.0,0.0,0.0,79.19172190956266,0.0,0.0,0.0,0.0,0.0,95.75697576037322,174.94869766993588
t30,0.0,0.0,0.0,0.0,0.0,83.01068164071141,0.0,0.0,0.0,0.0,0.0,97.87915043287023,180.88983207358166
t31,0.0,0.0,0.0,0.0,0.0,84.35592281452853,0.0,0.0,0.0,0.0,0.0,97.11254553817643,181.46846835270497
t32,0.0,0.0,0.0,0.0,0.0,71.54360162464674,0.0,0.0,0.0,0.0,0.0,92.77400143103091,164.31760305567764
t33,0.0,0.0,0.0,0.0,0.0,70.63860209282367,0.0,0.0,0.0,0.0,0.0,91.81910228450592,162.4577043773296
t34,0.0,0.0,0.0,0.0,0.0,76.22916719730654,0.0,0.0,0.0,0.0,0.0,91.26454583866588,167.4937130359724
t35,0.0,0.0,0.0,0.0,0.0,73.52282701197929,0.0,0.0,0.0,0.0,0.0,92.93654338059181,166.4593703925711
t36,0.0,0.0,0.0,0.0,0.0,77.89457254495468,0.0,0.0,0.0,0.0,0.0,91.363165132286,169.2577376772407
t37,0.0,0.0,0.0,0.0,0.0,59.609526427126816,0.0,0.0,0.0,0.0,0.0,81.51754928631021,141.12707571343702
t38,0.0,0.0,0.0,0.0,0.0,60.73064933990046,0.0,0.0,0.0,0.0,0.0,83.10965232881996,143.84030166872043
t39,0.0,0.0,0.0,0.0,0.0,65.1188047784596,0.0,0.0,0.0,0.0,0.0,85.81234103321496,150.93114581167458
t40,0.0,0.0,0.0,0.0,0.0,70.36799302006939,0.0,0.0,0.0,0.0,0.0,88.65752436082911,159.02551738089852
t41,0.0,0.0,0.0,0.0,0.0,75.91306781867307,0.0,0.0,0.0,0.0,0.0,90.51317685620397,166.42624467487704
t42,0.0,0.0,0.0,0.0,0.0,80.31648912392322,0.0,0.0,0.0,0.0,0.0,102.55760970328683,182.87409882721005
t43,0.0,0.0,0.0,0.0,0.0,65.1591616916362,0.0,0.0,0.0,0.0,0.0,64.76173934462382,129.92090103626003
t44,0.0,0.0,0.0,0.0,0.0,71.5591697180457,0.0,0.0,0.0,0.0,0.0,86.33134560314318,157.89051532118887
t45,0.0,0.0,0.0,0.0,0.0,75.38649092133316,0.0,0.0,0.0,0.0,0.0,88.03606881489623,163.4225597362294
t46,0.0,0.0,0.0,0.0,0.0,68.53474353919127,0.0,0.0,0.0,0.0,0.0,82.30343597612878,150.83817951532006
t47,0.0,0.0,0.0,0.0,0.0,53.415780057445254,0.0,0.0,0.0,0.0,0.0,73.33642098259254,126.75220104003779
t48,0.0,0.0,0.0,0.0,0.0,54.61344707327998,0.0,0.0,0.0,0.0,0.0,75.19841811689399,129.81186519017396
t49,0.0,0.0,0.0,0.0,0.0,59.199263236732975,0.0,0.0,0.0,0.0,0.0,79.19385842002758,138.39312165676057
t50,0.0,0.0,0.0,0.0,0.0,64.64650935214186,0.0,0.0,0.0,0.0,0.0,82.18226944364504,146.8287787957869
