BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,1.1663624300830724e7,78376.79757948584,-94075.09841025004,0.0,0.0,0.0,1.8953831994945602e-11,0.0,0.0,-1.1647926e7
t1,24994.184676101802,3.148438379407627e-10,-87.18467610791384,0.0,0.0,0.0,5.50732649122848e-14,0.0,0.0,-24907.0
t2,23538.096774701262,2.5241069747114816e-10,-369.09677470151064,0.0,0.0,0.0,6.14071255190637e-14,0.0,0.0,-23169.0
t3,22956.305582228506,2.436985753246054e-10,-354.30558222875044,0.0,0.0,0.0,6.254786835445919e-14,0.0,0.0,-22602.0
t4,22938.257948575752,2.403324110176496e-10,-314.2579485759893,0.0,0.0,0.0,6.286071519376779e-14,0.0,0.0,-22624.0
t5,23338.66220186271,2.2899280790218803e-10,-319.6622018629387,0.0,0.0,0.0,6.248128929176437e-14,0.0,0.0,-23019.0
t6,24451.560110104325,2.37043050381018e-10,-308.5601101045593,0.0,0.0,0.0,6.208537445435518e-14,0.0,0.0,-24143.0
t7,26072.035169898296,2.6639495156304366e-10,-258.0351698985598,0.0,0.0,0.0,6.072740314297371e-14,0.0,0.0,-25814.0
t8,28202.178554101527,2.6860357118507733e-10,-255.1785541017955,0.0,0.0,0.0,5.94305551841285e-14,0.0,0.0,-27947.0
t9,28948.867299442663,2.6544834277077484e-10,-257.86729944292904,0.0,0.0,0.0,6.064156861403373e-14,0.0,0.0,-28691.0
t10,30689.88166839611,2.605414237780289e-10,-260.8816683963691,0.0,0.0,0.0,6.137665462951256e-14,0.0,0.0,-30429.0
t11,31824.767897377184,2.588776312250787e-10,-255.76789737744963,0.0,0.0,0.0,6.174122322005313e-14,0.0,0.0,-31569.0
t12,33285.613242873995,2.768445935705003e-10,-215.61324287427166,0.0,0.0,0.0,5.99853385062258e-14,0.0,0.0,-33070.0
t13,34160.666445431445,2.773388666495735e-10,-218.66644543172174,0.0,0.0,0.0,5.896991156168522e-14,0.0,0.0,-33942.0
t14,32852.938352994024,2.7159735686939145e-10,-228.93835299429503,0.0,0.0,0.0,5.790253686605556e-14,0.0,0.0,-32624.0
t15,31938.81369951294,2.6366731417261126e-10,-238.8136995131994,0.0,0.0,0.0,5.727528577922566e-14,0.0,0.0,-31700.0
t16,30640.296418242677,2.6171260304112985e-10,-237.29641824293995,0.0,0.0,0.0,5.776399461838821e-14,0.0,0.0,-30403.0
t17,31131.400301147492,2.81750757496266e-10,-200.4003011477687,0.0,0.0,0.0,5.65324330820281e-14,0.0,0.0,-30931.0
t18,31729.900602684593,2.815742387546512e-10,-205.90060268487304,0.0,0.0,0.0,5.6228352568434486e-14,0.0,0.0,-31524.0
t19,35675.70674657251,2.7392802476681644e-10,-220.70674657278414,0.0,0.0,0.0,5.2958136649077874e-14,0.0,0.0,-35455.0
t20,35420.14066789654,2.6726383105119525e-10,-229.14066789681328,0.0,0.0,0.0,5.365401054894889e-14,0.0,0.0,-35191.0
t21,34362.27826871681,2.643805488095709e-10,-227.27826871707555,0.0,0.0,0.0,5.499397075827661e-14,0.0,0.0,-34135.0
t22,32756.35895564432,2.861110417904209e-10,-192.3589556446093,0.0,0.0,0.0,5.664023324313852e-14,0.0,0.0,-32564.0
t23,30684.28813899079,2.8594758430204085e-10,-198.28813899107342,0.0,0.0,0.0,5.881157418619719e-14,0.0,0.0,-30486.0
t24,27337.725642676858,2.7965998258969835e-10,-209.72564267713983,0.0,0.0,0.0,6.204922685726653e-14,0.0,0.0,-27128.0
t25,23972.425825125567,2.719228910543338e-10,-218.42582512583675,0.0,0.0,0.0,6.308767241762993e-14,0.0,0.0,-23754.0
t26,22654.7278453037,2.6805948211113094e-10,-217.72784530396876,0.0,0.0,0.0,6.305084719237402e-14,0.0,0.0,-22437.0
t27,22069.401986233228,2.883252782558521e-10,-188.4019862335185,0.0,0.0,0.0,6.349532121393457e-14,0.0,0.0,-21881.0
