Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2965859794346557e-10,0.0,0.0,0.0,1.2965859794346557e-10
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.856952919153284e-15,0.0,0.0,0.0,7.856952919153284e-15
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.915837626081481e-15,0.0,0.0,0.0,7.915837626081481e-15
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.787303946421315e-15,0.0,0.0,0.0,7.787303946421315e-15
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.735475893394581e-15,0.0,0.0,0.0,7.735475893394581e-15
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.628489415719576e-15,0.0,0.0,0.0,7.628489415719576e-15
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.555204534907117e-15,0.0,0.0,0.0,7.555204534907117e-15
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.424719019375002e-15,0.0,0.0,0.0,7.424719019375002e-15
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.443747761921853e-15,0.0,0.0,0.0,7.443747761921853e-15
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.366014380967837e-15,0.0,0.0,0.0,7.366014380967837e-15
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27471903879178e-15,0.0,0.0,0.0,7.27471903879178e-15
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.310698610572746e-15,0.0,0.0,0.0,7.310698610572746e-15
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.37125487395629e-15,0.0,0.0,0.0,7.37125487395629e-15
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.328023167394077e-15,0.0,0.0,0.0,7.328023167394077e-15
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.521370382280324e-15,0.0,0.0,0.0,7.521370382280324e-15
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.599320503586445e-15,0.0,0.0,0.0,7.599320503586445e-15
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.322656828581871e-15,0.0,0.0,0.0,7.322656828581871e-15
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.32632071524525e-15,0.0,0.0,0.0,7.32632071524525e-15
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0879601200726944e-15,0.0,0.0,0.0,7.0879601200726944e-15
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.463094609081919e-15,0.0,0.0,0.0,6.463094609081919e-15
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.494022840673896e-15,0.0,0.0,0.0,6.494022840673896e-15
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.294469997963837e-15,0.0,0.0,0.0,6.294469997963837e-15
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.020619502836707e-15,0.0,0.0,0.0,6.020619502836707e-15
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.19857163225904e-15,0.0,0.0,0.0,6.19857163225904e-15
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.271581212338681e-15,0.0,0.0,0.0,6.271581212338681e-15
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.355116032680784e-15,0.0,0.0,0.0,6.355116032680784e-15
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.589731851592063e-15,0.0,0.0,0.0,6.589731851592063e-15
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.763891367146999e-15,0.0,0.0,0.0,6.763891367146999e-15
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66930922846798e-15,0.0,0.0,0.0,6.66930922846798e-15
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8372851860628556e-15,0.0,0.0,0.0,6.8372851860628556e-15
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0340599396289646e-15,0.0,0.0,0.0,7.0340599396289646e-15
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.780695112527113e-15,0.0,0.0,0.0,6.780695112527113e-15
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.15790041397092e-15,0.0,0.0,0.0,7.15790041397092e-15
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.389712559869082e-15,0.0,0.0,0.0,7.389712559869082e-15
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.135809737437195e-15,0.0,0.0,0.0,7.135809737437195e-15
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.572878584054627e-15,0.0,0.0,0.0,7.572878584054627e-15
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.924930587422725e-15,0.0,0.0,0.0,7.924930587422725e-15
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.824588943283235e-15,0.0,0.0,0.0,7.824588943283235e-15
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.258286391600626e-15,0.0,0.0,0.0,8.258286391600626e-15
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.496019018555554e-15,0.0,0.0,0.0,8.496019018555554e-15
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95237456667362e-15,0.0,0.0,0.0,7.95237456667362e-15
