Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2
Zone,1,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,7155.930429383052,0.0,0.0,0.0,0.0,0.0,6737.685496899763
t2,0.0,0.0,0.0,0.0,0.0,7202.694721924578,0.0,0.0,0.0,0.0,0.0,6850.19376375669
t3,0.0,0.0,0.0,0.0,0.0,7252.502073410625,0.0,0.0,0.0,0.0,0.0,6969.537126108924
t4,0.0,0.0,0.0,0.0,0.0,7304.654122538587,0.0,0.0,0.0,0.0,0.0,7096.753612300165
t5,0.0,0.0,0.0,0.0,0.0,7355.084009640437,0.0,0.0,0.0,0.0,0.0,7221.730570991139
t6,0.0,0.0,0.0,0.0,0.0,7397.417496430103,0.0,0.0,0.0,0.0,0.0,7306.3878081506
t7,0.0,0.0,0.0,0.0,0.0,7441.073596673296,0.0,0.0,0.0,0.0,0.0,7399.341774338104
t8,0.0,0.0,0.0,0.0,0.0,7488.377680598027,0.0,0.0,0.0,0.0,0.0,7507.8258102630525
t9,0.0,0.0,0.0,0.0,0.0,7537.417008938483,0.0,0.0,0.0,0.0,0.0,7632.316877669938
t10,0.0,0.0,0.0,0.0,0.0,7586.781737712345,0.0,0.0,0.0,0.0,0.0,7760.581052105647
t11,0.0,0.0,0.0,0.0,0.0,7628.625892609505,0.0,0.0,0.0,0.0,0.0,7851.529579997594
t12,0.0,0.0,0.0,0.0,0.0,7671.812512244055,0.0,0.0,0.0,0.0,0.0,7955.1353470350705
t13,0.0,0.0,0.0,0.0,0.0,7718.55901424936,0.0,0.0,0.0,0.0,0.0,8070.817751547874
t14,0.0,0.0,0.0,0.0,0.0,7767.242811657708,0.0,0.0,0.0,0.0,0.0,8198.841008592048
t15,0.0,0.0,0.0,0.0,0.0,7815.750644861666,0.0,0.0,0.0,0.0,0.0,8321.447700035398
t16,0.0,0.0,0.0,0.0,0.0,7856.848176811072,0.0,0.0,0.0,0.0,0.0,8401.530312127625
t17,0.0,0.0,0.0,0.0,0.0,7900.727825199616,0.0,0.0,0.0,0.0,0.0,8487.430897331446
t18,0.0,0.0,0.0,0.0,0.0,7946.771896201954,0.0,0.0,0.0,0.0,0.0,8587.380795046722
