BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,1.0491572224246869e7,34998.484254588446,-41367.70850145488,0.0,0.0,0.0,3.387193941937923e-11,0.0,0.0,-1.0485203e7
t1,25455.556179543586,4.54968907873566e-10,-35.55617954441037,0.0,0.0,0.0,1.0061490903283313e-13,0.0,0.0,-25420.0
t2,23668.138006928264,1.597124896432282e-8,-371.13800694423213,0.0,0.0,0.0,1.0061490903211927e-13,0.0,0.0,-23297.0
t3,22967.084655292776,6.395957430235661e-9,-214.08465529916933,0.0,0.0,0.0,1.0061490903226204e-13,0.0,0.0,-22753.0
t4,22862.38648311836,4.826432244538547e-9,-182.38648312318418,0.0,0.0,0.0,1.0061490903248541e-13,0.0,0.0,-22680.0
t5,23134.946836865045,4.053738419865785e-9,-168.94683686909383,0.0,0.0,0.0,1.0061490903371278e-13,0.0,0.0,-22966.0
t6,24300.91219176539,3.5661219239549705e-9,-159.9121917689512,0.0,0.0,0.0,1.006149090364323e-13,0.0,0.0,-24141.0
t7,26122.759134832057,3.26665674929557e-9,-124.75913483532008,0.0,0.0,0.0,1.0061490903971371e-13,0.0,0.0,-25998.0
t8,28099.577632878143,3.056916992119536e-9,-114.577632881196,0.0,0.0,0.0,1.0061490904460242e-13,0.0,0.0,-27985.0
t9,29277.460424327877,2.8985694968778855e-9,-107.4604243307746,0.0,0.0,0.0,1.0061490904715846e-13,0.0,0.0,-29170.0
t10,31492.435556226,2.7479595784711348e-9,-113.43555622874447,0.0,0.0,0.0,1.0061490905806881e-13,0.0,0.0,-31379.0
t11,32407.333185528958,2.7044176355067416e-9,-111.33318553165671,0.0,0.0,0.0,1.006149090638441e-13,0.0,0.0,-32296.0
t12,34276.167050607255,2.646435901890557e-9,-83.16705060990074,0.0,0.0,0.0,1.006149090980075e-13,0.0,0.0,-34193.0
t13,34544.1156852087,2.55573439335965e-9,-81.11568521124757,0.0,0.0,0.0,1.0061490910992877e-13,0.0,0.0,-34463.0
t14,32632.80319338284,2.4501586520663382e-9,-87.80319338528884,0.0,0.0,0.0,1.0061490906750543e-13,0.0,0.0,-32545.0
t15,31300.028987846774,2.3581629260387744e-9,-92.02898784912956,0.0,0.0,0.0,1.0061490905695892e-13,0.0,0.0,-31208.0
t16,30270.7217912707,2.207452728303443e-9,-90.72179127290707,0.0,0.0,0.0,1.0061490904952567e-13,0.0,0.0,-30180.0
t17,31936.382707301356,2.14921931641977e-9,-79.38270730349994,0.0,0.0,0.0,1.0061490905790992e-13,0.0,0.0,-31857.0
t18,33956.66430816841,2.0612292930374236e-9,-80.6643081704734,0.0,0.0,0.0,1.0061490907365144e-13,0.0,0.0,-33876.0
t19,36895.14833423309,2.1725325916976086e-9,-105.1483342352511,0.0,0.0,0.0,1.0061490924971646e-13,0.0,0.0,-36790.0
t20,37145.001155043734,1.8930127406190984e-9,-223.0011550456127,0.0,0.0,0.0,1.0061490919107035e-13,0.0,0.0,-36922.0
t21,35775.709798797,1.882808333128364e-9,-93.70979879887054,0.0,0.0,0.0,1.0061490909541232e-13,0.0,0.0,-35682.0
t22,33866.146054682424,1.9146808383292224e-9,-81.14605468433044,0.0,0.0,0.0,1.0061490906397074e-13,0.0,0.0,-33785.0
t23,31278.938282978426,1.8970856639102017e-9,-81.93828298031849,0.0,0.0,0.0,1.0061490904939441e-13,0.0,0.0,-31197.0
t24,27467.42559958733,1.8848950910570184e-9,-76.42559958921392,0.0,0.0,0.0,1.0061490904047592e-13,0.0,0.0,-27391.0
t25,23108.428747983842,1.8536442886208212e-9,-76.42874798569677,0.0,0.0,0.0,1.0061490903166333e-13,0.0,0.0,-23032.0
t26,21260.946795187152,1.816535608498129e-9,-77.94679518896619,0.0,0.0,0.0,1.0061490902938133e-13,0.0,0.0,-21183.0
t27,20303.045564265,1.7997587897225522e-9,-64.045564266798,0.0,0.0,0.0,1.0061490902838884e-13,0.0,0.0,-20239.0
t28,20031.21041656012,1.7709454276683326e-9,-66.21041656188778,0.0,0.0,0.0,1.0061490902675159e-13,0.0,0.0,-19965.0
t29,20042.937511595777,1.7350694576490505e-9,-69.93751159750869,0.0,0.0,0.0,1.0061490902651211e-13,0.0,0.0,-19973.0
t30,21836.614587085107,1.6979839617120275e-9,-73.61458708680439,0.0,0.0,0.0,1.0061490902917406e-13,0.0,0.0,-21763.0
t31,25461.65291390618,1.6654482927038842e-9,-76.65291390784067,0.0,0.0,0.0,1.0061490903417102e-13,0.0,0.0,-25385.0
t32,31227.46649324033,1.622401343111539e-9,-77.46649324194297,0.0,0.0,0.0,1.0061490905169945e-13,0.0,0.0,-31150.0
t33,32311.721728820514,1.6081264836895779e-9,-68.72172882211596,0.0,0.0,0.0,1.0061490905725826e-13,0.0,0.0,-32243.0
t34,32296.394369787704,1.5855892689096514e-9,-68.39436978928747,0.0,0.0,0.0,1.0061490905883565e-13,0.0,0.0,-32228.0
t35,32402.117479737004,1.5599977046596276e-9,-72.1174797385602,0.0,0.0,0.0,1.006149090590475e-13,0.0,0.0,-32330.0
t36,33502.49766036455,1.5363570952511455e-9,-74.49766036608149,0.0,0.0,0.0,1.0061490906144693e-13,0.0,0.0,-33428.0
t37,33818.02732444665,1.5327026601048664e-9,-62.02732444817174,0.0,0.0,0.0,1.006149090582968e-13,0.0,0.0,-33756.0
t38,33025.75077415332,1.5251680766756605e-9,-59.750774154835504,0.0,0.0,0.0,1.0061490904884867e-13,0.0,0.0,-32966.0
t39,32797.28254334816,1.5029136602473356e-9,-62.28254334966399,0.0,0.0,0.0,1.00614909044584e-13,0.0,0.0,-32735.0
t40,33262.53390903562,1.4806039920555718e-9,-62.53390903710295,0.0,0.0,0.0,1.0061490904324842e-13,0.0,0.0,-33200.0
t41,36249.52688199531,1.4386331478171818e-9,-82.52688199674051,0.0,0.0,0.0,1.0061490905410352e-13,0.0,0.0,-36167.0
t42,40500.149068940125,1.3833884692047483e-9,-106.1490689415057,0.0,0.0,0.0,1.0061490913110934e-13,0.0,0.0,-40394.0
t43,39330.8389697305,1.3994728100033317e-9,-74.83896973189435,0.0,0.0,0.0,1.0061490908875049e-13,0.0,0.0,-39256.0
t44,35029.87037003761,1.4076295043984283e-9,-64.87037003901538,0.0,0.0,0.0,1.0061490904798976e-13,0.0,0.0,-34965.0
t45,34123.9413783813,1.3881764548532839e-9,-71.9413783826861,0.0,0.0,0.0,1.0061490904872892e-13,0.0,0.0,-34052.0
t46,30387.516568649873,1.3861222798783151e-9,-68.51656865125692,0.0,0.0,0.0,1.006149090392048e-13,0.0,0.0,-30319.0
t47,27538.31513685599,1.3860738108419517e-9,-55.31513685737081,0.0,0.0,0.0,1.006149090354191e-13,0.0,0.0,-27483.0
t48,25010.80589777832,1.3739469024111079e-9,-57.80589777969181,0.0,0.0,0.0,1.0061490903244166e-13,0.0,0.0,-24953.0
t49,22751.93696773127,1.3582111288074323e-9,-61.93696773262753,0.0,0.0,0.0,1.0061490902937441e-13,0.0,0.0,-22690.0
t50,21521.975960924225,1.3415933461494504e-9,-65.9759609255657,0.0,0.0,0.0,1.0061490902807336e-13,0.0,0.0,-21456.0
t51,20810.217606174756,1.3274025225398062e-9,-68.21760617608133,0.0,0.0,0.0,1.0061490902696345e-13,0.0,0.0,-20742.0
t52,20807.460718803413,1.3239677779603889e-9,-57.46071880473622,0.0,0.0,0.0,1.0061490902720753e-13,0.0,0.0,-20750.0
t53,21147.970421697428,1.3128222169367196e-9,-59.97042169873664,0.0,0.0,0.0,1.0061490902716608e-13,0.0,0.0,-21088.0
t54,22774.558156795618,1.2978323548803075e-9,-63.55815679691415,0.0,0.0,0.0,1.0061490902870891e-13,0.0,0.0,-22711.0
t55,26397.29037782655,1.2823272335608632e-9,-67.29037782783301,0.0,0.0,0.0,1.0061490903258212e-13,0.0,0.0,-26330.0
t56,32345.636976360092,1.2650219682818161e-9,-71.63697636135197,0.0,0.0,0.0,1.0061490904493403e-13,0.0,0.0,-32274.0
t57,33708.65666052126,1.263372566256107e-9,-56.656660522517804,0.0,0.0,0.0,1.006149090471838e-13,0.0,0.0,-33652.0
t58,33719.27782481432,1.254788674196432e-9,-58.277824815577524,0.0,0.0,0.0,1.0061490904582058e-13,0.0,0.0,-33661.0
t59,33497.07299880537,1.240056667905801e-9,-64.07299880661925,0.0,0.0,0.0,1.0061490904580213e-13,0.0,0.0,-33433.0
t60,34392.72873345834,1.224780662035345e-9,-66.72873345956539,0.0,0.0,0.0,1.0061490904814173e-13,0.0,0.0,-34326.0
t61,34545.78137542496,1.2118958636531808e-9,-69.78137542616807,0.0,0.0,0.0,1.0061490904973062e-13,0.0,0.0,-34476.0
t62,33171.94456232261,1.21516289779172e-9,-54.944562323819405,0.0,0.0,0.0,1.0061490904434452e-13,0.0,0.0,-33117.0
t63,33061.89521506456,1.20506806582882e-9,-57.89521506575817,0.0,0.0,0.0,1.0061490904467611e-13,0.0,0.0,-33004.0
t64,33963.93870350938,1.1873012838616864e-9,-64.93870351056466,0.0,0.0,0.0,1.0061490904661272e-13,0.0,0.0,-33899.0
t65,37150.78786234634,1.1696522630847095e-9,-67.78786234751477,0.0,0.0,0.0,1.0061490906173937e-13,0.0,0.0,-37083.0
t66,41523.05710549252,151.9428945084755,-9.391766873415416e-10,0.0,0.0,0.0,1.0063404227573903e-13,0.0,0.0,-41675.0
t67,40651.43704444845,796.5629555524318,-9.280649931166675e-10,0.0,0.0,0.0,1.00634044414142e-13,0.0,0.0,-41448.0
t68,37165.56377907117,1.1406976437472306e-9,-62.56377907229757,0.0,0.0,0.0,1.0061490907666572e-13,0.0,0.0,-37103.0
t69,35611.86957745134,1.1473206831046825e-9,-71.86957745248118,0.0,0.0,0.0,1.0061490906103244e-13,0.0,0.0,-35540.0
t70,31170.244552936758,1.1486786227933592e-9,-70.24455293790523,0.0,0.0,0.0,1.0061490904260364e-13,0.0,0.0,-31100.0
t71,28033.047868629983,1.14698849277123e-9,-69.04786863113053,0.0,0.0,0.0,1.0061490903855542e-13,0.0,0.0,-27964.0
t72,25249.03985725045,1.1479948239611126e-9,-57.039857251591904,0.0,0.0,0.0,1.0061490903492631e-13,0.0,0.0,-25192.0
t73,22459.367238345134,1.1442516319054338e-9,-58.3672383462794,0.0,0.0,0.0,1.0061490903076987e-13,0.0,0.0,-22401.0
t74,20722.61266899044,1.137426241280027e-9,-61.61266899157917,0.0,0.0,0.0,1.0061490902945042e-13,0.0,0.0,-20661.0
t75,19891.959530700886,1.1301974047832683e-9,-63.95953070200965,0.0,0.0,0.0,1.006149090292708e-13,0.0,0.0,-19828.0
t76,19750.00976714588,1.1250049835538516e-9,-65.00976714699759,0.0,0.0,0.0,1.0061490902863293e-13,0.0,0.0,-19685.0
t77,20074.749276035513,1.1234406582241169e-9,-54.74927603663292,0.0,0.0,0.0,1.0061490902947114e-13,0.0,0.0,-20020.0
t78,21762.178956377975,1.1179924697037259e-9,-57.17895637909063,0.0,0.0,0.0,1.0061490903165643e-13,0.0,0.0,-21705.0
t79,25943.234848167933,1.1107607994263952e-9,-61.234848169039815,0.0,0.0,0.0,1.0061490903824456e-13,0.0,0.0,-25882.0
t80,32210.320228714463,1.100599168909549e-9,-68.3202287155596,0.0,0.0,0.0,1.0061490906510139e-13,0.0,0.0,-32142.0
t81,33271.302498954465,1.0953633726651875e-9,-71.3024989555534,0.0,0.0,0.0,1.0061490907468769e-13,0.0,0.0,-33200.0
t82,32778.983269126096,1.0940519178170669e-9,-56.98326912718548,0.0,0.0,0.0,1.0061490906624355e-13,0.0,0.0,-32722.0
t83,32337.075797188838,1.0908089637536033e-9,-55.07579718992814,0.0,0.0,0.0,1.0061490906084822e-13,0.0,0.0,-32282.0
t84,33225.923580255985,1.0853068596221672e-9,-61.9235802570747,0.0,0.0,0.0,1.0061490906389475e-13,0.0,0.0,-33164.0
t85,33606.621092168425,1.0805741637006465e-9,-65.62109216949952,0.0,0.0,0.0,1.0061490906006529e-13,0.0,0.0,-33541.0
t86,32728.61943799377,1.076793666047672e-9,-64.61943799484561,0.0,0.0,0.0,1.006149090524202e-13,0.0,0.0,-32664.0
t87,33010.667083672,1.0736563326685767e-9,-50.667083673072966,0.0,0.0,0.0,1.006149090472068e-13,0.0,0.0,-32960.0
t88,34765.81156382053,1.069031591541686e-9,-54.811563821595705,0.0,0.0,0.0,1.0061490904771112e-13,0.0,0.0,-34711.0
t89,37799.47277103199,1.064004538291808e-9,-64.4727710330497,0.0,0.0,0.0,1.0061490906131566e-13,0.0,0.0,-37735.0
