Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2
Zone,1,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,-50.73589477858909,0.0,0.0,0.0,0.0,0.0,-58.15973333348308
t2,0.0,0.0,0.0,0.0,0.0,-56.89539130433781,0.0,0.0,0.0,0.0,0.0,-47.366585057823414
t3,0.0,0.0,0.0,0.0,0.0,-56.89539130432196,0.0,0.0,0.0,0.0,0.0,-47.808116420649895
t4,0.0,0.0,0.0,0.0,0.0,-56.89539130431247,0.0,0.0,0.0,0.0,0.0,-48.115711355188154
t5,0.0,0.0,0.0,0.0,0.0,-56.89539130430539,0.0,0.0,0.0,0.0,0.0,-48.36925460576986
t6,0.0,0.0,0.0,0.0,0.0,-56.895391304299636,0.0,0.0,0.0,0.0,0.0,-48.595031819106254
t7,0.0,0.0,0.0,0.0,0.0,-56.895391304288914,0.0,0.0,0.0,0.0,0.0,-48.80403632179995
t8,0.0,0.0,0.0,0.0,0.0,-56.89539130428449,0.0,0.0,0.0,0.0,0.0,-49.001162578984164
t9,0.0,0.0,0.0,0.0,0.0,-56.8953913042805,0.0,0.0,0.0,0.0,0.0,-49.18911493433678
t10,0.0,0.0,0.0,0.0,0.0,-56.89539130427687,0.0,0.0,0.0,0.0,0.0,-49.368996839785616
t11,0.0,0.0,0.0,0.0,0.0,-56.8953913042735,0.0,0.0,0.0,0.0,0.0,-49.54165420369769
t12,0.0,0.0,0.0,0.0,0.0,-56.895391304266305,0.0,0.0,0.0,0.0,0.0,-49.709143143653925
t13,0.0,0.0,0.0,0.0,0.0,-56.89539130426339,0.0,0.0,0.0,0.0,0.0,-49.86855056390818
t14,0.0,0.0,0.0,0.0,0.0,-56.895391304260656,0.0,0.0,0.0,0.0,0.0,-50.021201951572735
t15,0.0,0.0,0.0,0.0,0.0,-56.8953913042581,0.0,0.0,0.0,0.0,0.0,-50.16879721310865
t16,0.0,0.0,0.0,0.0,0.0,-56.89539130425567,0.0,0.0,0.0,0.0,0.0,-50.31381531444329
t17,0.0,0.0,0.0,0.0,0.0,-56.89539130425009,0.0,0.0,0.0,0.0,0.0,-50.455098413327605
t18,0.0,0.0,0.0,0.0,0.0,-56.89539130424793,0.0,0.0,0.0,0.0,0.0,-50.59222186202899
t19,0.0,0.0,0.0,0.0,0.0,-56.89539130424589,0.0,0.0,0.0,0.0,0.0,-50.72590023805738
t20,0.0,0.0,0.0,0.0,0.0,-56.895391304243915,0.0,0.0,0.0,0.0,0.0,-50.85159552608372
t21,0.0,0.0,0.0,0.0,0.0,-56.89539130424191,0.0,0.0,0.0,0.0,0.0,-50.96777288879239
t22,0.0,0.0,0.0,0.0,0.0,-56.89539130423701,0.0,0.0,0.0,0.0,0.0,-51.08100404391251
t23,0.0,0.0,0.0,0.0,0.0,-56.895391304235176,0.0,0.0,0.0,0.0,0.0,-51.19172000702267
t24,0.0,0.0,0.0,0.0,0.0,-56.89539130423343,0.0,0.0,0.0,0.0,0.0,-51.30101280756029
t25,0.0,0.0,0.0,0.0,0.0,-56.89539130423179,0.0,0.0,0.0,0.0,0.0,-51.409053989899206
t26,0.0,0.0,0.0,0.0,0.0,-56.89539130423021,0.0,0.0,0.0,0.0,0.0,-51.516009089970275
t27,0.0,0.0,0.0,0.0,0.0,-56.895391304226074,0.0,0.0,0.0,0.0,0.0,-51.62242559095869
t28,0.0,0.0,0.0,0.0,0.0,-56.895391304224646,0.0,0.0,0.0,0.0,0.0,-51.72733101359813
t29,0.0,0.0,0.0,0.0,0.0,-56.89539130422329,0.0,0.0,0.0,0.0,0.0,-51.83132896237701
t30,0.0,0.0,0.0,0.0,0.0,-56.89539130422199,0.0,0.0,0.0,0.0,0.0,-51.93460376152354
t31,0.0,0.0,0.0,0.0,0.0,-56.89539130422076,0.0,0.0,0.0,0.0,0.0,-52.037343147652685
t32,0.0,0.0,0.0,0.0,0.0,-56.89539130421719,0.0,0.0,0.0,0.0,0.0,-52.140042018285484
t33,0.0,0.0,0.0,0.0,0.0,-56.895391304216055,0.0,0.0,0.0,0.0,0.0,-52.241500192474035
t34,0.0,0.0,0.0,0.0,0.0,-56.89539130421496,0.0,0.0,0.0,0.0,0.0,-52.34244524161381
t35,0.0,0.0,0.0,0.0,0.0,-56.89539130421393,0.0,0.0,0.0,0.0,0.0,-52.443072990695114
t36,0.0,0.0,0.0,0.0,0.0,-56.89539130421293,0.0,0.0,0.0,0.0,0.0,-52.54352991298562
t37,0.0,0.0,0.0,0.0,0.0,-56.89539130420978,0.0,0.0,0.0,0.0,0.0,-52.644322704689614
t38,0.0,0.0,0.0,0.0,0.0,-56.89539130420887,0.0,0.0,0.0,0.0,0.0,-52.74458298603934
t39,0.0,0.0,0.0,0.0,0.0,-56.89539130420802,0.0,0.0,0.0,0.0,0.0,-52.84490357654768
t40,0.0,0.0,0.0,0.0,0.0,-56.895391304207216,0.0,0.0,0.0,0.0,0.0,-52.94539124076263
t41,0.0,0.0,0.0,0.0,0.0,-56.895391304206456,0.0,0.0,0.0,0.0,0.0,-53.04612155482562
t42,0.0,0.0,0.0,0.0,0.0,-56.8953913042037,0.0,0.0,0.0,0.0,0.0,-53.146978331386485
t43,0.0,0.0,0.0,0.0,0.0,-56.89539130420298,0.0,0.0,0.0,0.0,0.0,-53.24447023035463
t44,0.0,0.0,0.0,0.0,0.0,-56.8953913042023,0.0,0.0,0.0,0.0,0.0,-53.34067747432187
t45,0.0,0.0,0.0,0.0,0.0,-56.89539130420165,0.0,0.0,0.0,0.0,0.0,-53.43700955215123
t46,0.0,0.0,0.0,0.0,0.0,-56.895391304201056,0.0,0.0,0.0,0.0,0.0,-53.53360382164051
t47,0.0,0.0,0.0,0.0,0.0,-56.895391304198554,0.0,0.0,0.0,0.0,0.0,-53.631008292792565
t48,0.0,0.0,0.0,0.0,0.0,-56.89539130419802,0.0,0.0,0.0,0.0,0.0,-53.728315968932584
t49,0.0,0.0,0.0,0.0,0.0,-56.89539130419753,0.0,0.0,0.0,0.0,0.0,-53.82605050277945
t50,0.0,0.0,0.0,0.0,0.0,-56.89539130419709,0.0,0.0,0.0,0.0,0.0,-53.9243863950167
t51,0.0,0.0,0.0,0.0,0.0,-56.89539130419667,0.0,0.0,0.0,0.0,0.0,-54.02348958907417
t52,0.0,0.0,0.0,0.0,0.0,-56.89539130419448,0.0,0.0,0.0,0.0,0.0,-54.12392499698018
t53,0.0,0.0,0.0,0.0,0.0,-56.895391304194135,0.0,0.0,0.0,0.0,0.0,-54.22465068992461
t54,0.0,0.0,0.0,0.0,0.0,-56.89539130419382,0.0,0.0,0.0,0.0,0.0,-54.326224853699536
t55,0.0,0.0,0.0,0.0,0.0,-56.895391304193545,0.0,0.0,0.0,0.0,0.0,-54.42884724342941
t56,0.0,0.0,0.0,0.0,0.0,-56.895391304193296,0.0,0.0,0.0,0.0,0.0,-54.53263834849331
t57,0.0,0.0,0.0,0.0,0.0,-56.895391304191364,0.0,0.0,0.0,0.0,0.0,-54.63815013405051
t58,0.0,0.0,0.0,0.0,0.0,-56.89539130419118,0.0,0.0,0.0,0.0,0.0,-54.744322150599515
t59,0.0,0.0,0.0,0.0,0.0,-56.89539130419103,0.0,0.0,0.0,0.0,0.0,-54.85182630158342
t60,0.0,0.0,0.0,0.0,0.0,-56.89539130419091,0.0,0.0,0.0,0.0,0.0,-54.96098452069662
t61,0.0,0.0,0.0,0.0,0.0,-56.89539130419082,0.0,0.0,0.0,0.0,0.0,-55.072208457553735
t62,0.0,0.0,0.0,0.0,0.0,-56.89539130418912,0.0,0.0,0.0,0.0,0.0,-55.18607630291764
t63,0.0,0.0,0.0,0.0,0.0,-56.89539130418909,0.0,0.0,0.0,0.0,0.0,-55.30174446598066
t64,0.0,0.0,0.0,0.0,0.0,-56.8953913041891,0.0,0.0,0.0,0.0,0.0,-55.42002299206184
t65,0.0,0.0,0.0,0.0,0.0,-56.89539130418913,0.0,0.0,0.0,0.0,0.0,-55.54082467872517
t66,0.0,0.0,0.0,0.0,0.0,-56.89539130418914,0.0,0.0,0.0,0.0,0.0,-55.663807389987625
t67,0.0,0.0,0.0,0.0,0.0,-56.895391304187065,0.0,0.0,0.0,0.0,0.0,-55.670363976669556
t68,0.0,0.0,0.0,0.0,0.0,-56.89539130418632,0.0,0.0,0.0,0.0,0.0,-55.67372570723416
t69,0.0,0.0,0.0,0.0,0.0,-56.8953913041856,0.0,0.0,0.0,0.0,0.0,-55.67598956616874
t70,0.0,0.0,0.0,0.0,0.0,-56.89539130418492,0.0,0.0,0.0,0.0,0.0,-55.67823949881656
t71,0.0,0.0,0.0,0.0,0.0,-56.895391304184265,0.0,0.0,0.0,0.0,0.0,-55.68049136137595
t72,0.0,0.0,0.0,0.0,0.0,-56.89539130418168,0.0,0.0,0.0,0.0,0.0,-55.682755013626796
t73,0.0,0.0,0.0,0.0,0.0,-56.895391304181096,0.0,0.0,0.0,0.0,0.0,-55.68501431886957
t74,0.0,0.0,0.0,0.0,0.0,-56.89539130418055,0.0,0.0,0.0,0.0,0.0,-55.686555775954595
t75,0.0,0.0,0.0,0.0,0.0,-56.89539130418003,0.0,0.0,0.0,0.0,0.0,-55.688104848851914
t76,0.0,0.0,0.0,0.0,0.0,-56.895391304179554,0.0,0.0,0.0,0.0,0.0,-55.68972208959459
t77,0.0,0.0,0.0,0.0,0.0,-56.89539130417726,0.0,0.0,0.0,0.0,0.0,-55.69135615587705
t78,0.0,0.0,0.0,0.0,0.0,-56.89539130417684,0.0,0.0,0.0,0.0,0.0,-55.69317065826646
t79,0.0,0.0,0.0,0.0,0.0,-56.89539130417646,0.0,0.0,0.0,0.0,0.0,-55.69544827341976
t80,0.0,0.0,0.0,0.0,0.0,-56.89539130417611,0.0,0.0,0.0,0.0,0.0,-55.697736606851365
t81,0.0,0.0,0.0,0.0,0.0,-56.89539130417578,0.0,0.0,0.0,0.0,0.0,-55.70001320747168
t82,0.0,0.0,0.0,0.0,0.0,-56.89539130417373,0.0,0.0,0.0,0.0,0.0,-55.70227795303039
t83,0.0,0.0,0.0,0.0,0.0,-56.89539130417345,0.0,0.0,0.0,0.0,0.0,-55.704534502347826
t84,0.0,0.0,0.0,0.0,0.0,-56.89539130417321,0.0,0.0,0.0,0.0,0.0,-55.706524987382515
t85,0.0,0.0,0.0,0.0,0.0,-56.895391304173,0.0,0.0,0.0,0.0,0.0,-55.708512402710966
t86,0.0,0.0,0.0,0.0,0.0,-56.89539130417282,0.0,0.0,0.0,0.0,0.0,-55.71052159024602
t87,0.0,0.0,0.0,0.0,0.0,-56.895391304171,0.0,0.0,0.0,0.0,0.0,-55.71254601812532
t88,0.0,0.0,0.0,0.0,0.0,-56.895391304170886,0.0,0.0,0.0,0.0,0.0,-55.71464433762009
t89,0.0,0.0,0.0,0.0,0.0,-56.89539130417081,0.0,0.0,0.0,0.0,0.0,-55.716936051689984
t90,0.0,0.0,0.0,0.0,0.0,-56.89539130417077,0.0,0.0,0.0,0.0,0.0,-55.71921663098605
