Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,6346.03362448883,0.0,0.0,8.455171873246442e-8,34193.631565091615,1.360587712419187e6,0.0,8.180993564075796e6,0.0,370679.34845275193,6993.229043349878,9.95979351918075e6
t1,0.0,0.0,0.0,0.0,3.3307111760488654e-10,4.838162854930244e-10,5945.999999999984,0.0,16130.398434628114,0.0,1116.6015653714999,9.849559450749867e-11,23193.000000000513
t2,0.0,0.0,0.0,0.0,3.232961340805881e-10,9.244771253312023e-11,5945.999999999984,0.0,14622.751839725963,0.0,1116.6015653714999,1.4264363871056728e-9,21685.35340509929
t3,0.0,0.0,0.0,0.0,2.637050505789017e-10,9.246792763296795e-11,5945.999999999984,0.0,14486.950130078783,0.0,1116.6015653714999,7.507671332585384e-10,21549.551695451373
t4,0.0,0.0,0.0,0.0,2.6476315083668574e-10,9.245167141386076e-11,5945.999999999984,0.0,14433.018897705815,0.0,1116.6015653714999,5.374258911872461e-10,21495.620463078194
t5,0.0,0.0,0.0,0.0,3.3206407967083357e-10,9.245165901323224e-11,5938.889576981984,0.0,14968.639418120722,0.0,1116.6015653714999,4.364115118243436e-10,22024.130560475067
t6,0.0,0.0,0.0,0.0,3.087051419099891e-10,9.240792143861012e-11,5922.870999467984,0.0,16497.89743675126,0.0,1116.6015653714999,3.8366831519342566e-10,23537.370001591527
t7,0.0,4.519969745041957,0.0,0.0,3.3921909893243007e-10,9.233425791230675e-11,5863.503590579984,0.0,17871.455945558635,0.0,1116.6015653714999,3.3563022234897266e-10,24856.08107125593
t8,0.0,17.246503218547357,0.0,0.0,3.019848996190752e-10,9.231502124726852e-11,5861.818321745984,0.0,18978.124380342957,0.0,1116.6015653714999,3.0493897825202425e-10,25973.79077067969
t9,0.0,41.85676800505865,0.0,0.0,3.058985091328204e-10,9.23171488528356e-11,5883.7650672059835,0.0,20047.672649362863,0.0,1116.6015653714999,2.8088568203654807e-10,27089.896049946085
t10,0.0,66.669030968163,0.0,0.0,3.206335232109666e-10,9.233268262932321e-11,5800.3372466159835,0.0,22252.403407100537,0.0,1116.6015653714999,2.6125932261745036e-10,29236.011250056858
t11,0.0,91.86805489502925,0.0,0.0,2.9981804128274233e-10,9.234438575638895e-11,5335.926409061984,0.0,23884.38687739963,0.0,1116.6015653714999,2.3498449304554035e-10,30428.78290672877
t12,0.0,91.9528704986528,0.0,0.0,2.844244469766465e-10,9.228230106566746e-11,4630.165683383983,0.0,26152.122711118416,0.0,1116.6015653714999,2.175323820004561e-10,31990.84283037315
t13,0.0,91.95287049865055,0.0,0.0,2.806197621582296e-10,9.228962495897534e-11,3960.466306073983,0.0,26859.970961968123,0.0,1116.6015653714999,2.0648649929586405e-10,32028.991703912838
t14,0.0,91.95287049865335,0.0,0.0,2.2282940044962556e-10,9.231606376757171e-11,3326.401919201983,0.0,26108.560918519823,0.0,1116.6015653714999,1.9751860998390613e-10,30643.51727359247
t15,0.0,90.88700212836686,0.0,0.0,1.697184755878409e-10,9.234069800931327e-11,2372.158507583983,0.0,26021.53234750949,0.0,1116.6015653714999,1.8961450370486412e-10,29601.17942259379
t16,0.0,57.3877708592553,0.0,0.0,1.6526632343618306e-10,9.234716504794968e-11,1746.7141439399832,0.0,26011.495875042197,0.0,1116.6015653714999,1.9019968503241449e-10,28932.199355213383
t17,0.0,28.377322957840914,0.0,0.0,1.4231215572207975e-10,9.230271955016957e-11,1307.943867587983,0.0,26833.33235636338,0.0,1116.6015653714999,1.805414899574032e-10,29286.25511228112
t18,0.0,5.204138662571482,0.0,0.0,1.258600787571158e-10,9.233153608080095e-11,994.5063046679832,0.0,25805.026402134925,0.0,1116.6015653714999,1.728524743647913e-10,27921.338410837372
t19,0.0,0.0,0.0,0.0,1.2019722641012374e-10,9.230188204792454e-11,773.4930565559831,0.0,27854.335113915473,0.0,1116.6015653714999,1.6954068001278692e-10,29744.42973584334
t20,0.0,0.0,0.0,0.0,1.028631651284282e-10,9.227044622222258e-11,650.6274871739832,0.0,28566.985019033706,0.0,1116.6015653714999,1.6499230037331424e-10,30334.214071579547
t21,0.0,0.0,0.0,0.0,1.0795923968885729e-10,9.217489027603159e-11,799.5896343359832,0.0,29207.079765351198,0.0,1116.6015653714999,1.564429859621069e-10,31123.270965059037
t22,0.0,0.0,0.0,0.0,1.0692356070969948e-10,9.227122087134729e-11,830.8491952679832,0.0,27516.844913418365,0.0,1116.6015653714999,1.4874211482144444e-10,29464.295674058198
t23,0.0,0.0,0.0,0.0,1.6470758807538539e-10,9.230911680534811e-11,992.3294502839831,0.0,25017.77981547975,0.0,1116.6015653714999,1.4249920368032096e-10,27126.71083113563
