Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2
Zone,1,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,4900.362116055088,0.0,0.0,0.0,0.0,0.0,4666.733422410924
t2,0.0,0.0,0.0,0.0,0.0,4947.607248746249,0.0,0.0,0.0,0.0,0.0,4666.733422409423
t3,0.0,0.0,0.0,0.0,0.0,4995.954808561317,0.0,0.0,0.0,0.0,0.0,4666.7334224090055
t4,0.0,0.0,0.0,0.0,0.0,5029.645634593057,0.0,0.0,0.0,0.0,0.0,4666.7334224085025
t5,0.0,0.0,0.0,0.0,0.0,5063.805750229916,0.0,0.0,0.0,0.0,0.0,4666.733422408116
t6,0.0,0.0,0.0,0.0,0.0,5095.426151693924,0.0,0.0,0.0,0.0,0.0,4666.7334224077895
t7,0.0,0.0,0.0,0.0,0.0,5122.180737249176,0.0,0.0,0.0,0.0,0.0,4666.733422407518
t8,0.0,0.0,0.0,0.0,0.0,5148.668246274275,0.0,0.0,0.0,0.0,0.0,4666.73342242066
t9,0.0,0.0,0.0,0.0,0.0,5176.172612224464,0.0,0.0,0.0,0.0,0.0,4666.733422420456
t10,0.0,0.0,0.0,0.0,0.0,5204.70296227656,0.0,0.0,0.0,0.0,0.0,4666.733422420277
t11,0.0,0.0,0.0,0.0,0.0,5233.943236466809,0.0,0.0,0.0,0.0,0.0,4666.733422420131
t12,0.0,0.0,0.0,0.0,0.0,5257.7186404098875,0.0,0.0,0.0,0.0,0.0,4666.733422420008
t13,0.0,0.0,0.0,0.0,0.0,5282.551008009474,0.0,0.0,0.0,0.0,0.0,4666.733422378929
t14,0.0,0.0,0.0,0.0,0.0,5309.706899714324,0.0,0.0,0.0,0.0,0.0,4666.733422378835
t15,0.0,0.0,0.0,0.0,0.0,5338.391968500383,0.0,0.0,0.0,0.0,0.0,4666.733422378751
t16,0.0,0.0,0.0,0.0,0.0,5367.095375296466,0.0,0.0,0.0,0.0,0.0,4666.733422378668
t17,0.0,0.0,0.0,0.0,0.0,5391.250078594861,0.0,0.0,0.0,0.0,0.0,4666.733422378599
t18,0.0,0.0,0.0,0.0,0.0,5419.161416565004,0.0,0.0,0.0,0.0,0.0,4666.733422405104
t19,0.0,0.0,0.0,0.0,0.0,5443.47677354063,0.0,0.0,0.0,0.0,0.0,4666.7334224050555
t20,0.0,0.0,0.0,0.0,0.0,5466.673719393567,0.0,0.0,0.0,0.0,0.0,4666.733422405016
t21,0.0,0.0,0.0,0.0,0.0,5487.163007247629,0.0,0.0,0.0,0.0,0.0,4666.733422404993
t22,0.0,0.0,0.0,0.0,0.0,5508.595027380914,0.0,0.0,0.0,0.0,0.0,4666.733422404981
t23,0.0,0.0,0.0,0.0,0.0,5534.088992025436,0.0,0.0,0.0,0.0,0.0,4666.73342243316
t24,0.0,0.0,0.0,0.0,0.0,5562.04304744858,0.0,0.0,0.0,0.0,0.0,4666.733422433168
t25,0.0,0.0,0.0,0.0,0.0,5590.4030205958015,0.0,0.0,0.0,0.0,0.0,4666.733422433186
t26,0.0,0.0,0.0,0.0,0.0,5618.417950895873,0.0,0.0,0.0,0.0,0.0,4666.7334224332235
t27,0.0,0.0,0.0,0.0,0.0,5641.266408089464,0.0,0.0,0.0,0.0,0.0,4666.733422433272
t28,0.0,0.0,0.0,0.0,0.0,5664.761699188631,0.0,0.0,0.0,0.0,0.0,4666.733422432455
t29,0.0,0.0,0.0,0.0,0.0,5689.399325632399,0.0,0.0,0.0,0.0,0.0,4666.733422432526
t30,0.0,0.0,0.0,0.0,0.0,5714.952320320479,0.0,0.0,0.0,0.0,0.0,4666.733422432609
t31,0.0,0.0,0.0,0.0,0.0,5740.77794550665,0.0,0.0,0.0,0.0,0.0,4666.733422432689
t32,0.0,0.0,0.0,0.0,0.0,5761.397193558414,0.0,0.0,0.0,0.0,0.0,4666.733422432784
t33,0.0,0.0,0.0,0.0,0.0,5782.617801063844,0.0,0.0,0.0,0.0,0.0,4666.733422406801
t34,0.0,0.0,0.0,0.0,0.0,5811.200356556124,0.0,0.0,0.0,0.0,0.0,4666.733422406939
t35,0.0,0.0,0.0,0.0,0.0,5851.388329714427,0.0,0.0,0.0,0.0,0.0,4666.7334224071155
t36,0.0,0.0,0.0,0.0,0.0,5885.069956554564,0.0,0.0,0.0,0.0,0.0,4666.73342240733
t37,0.0,0.0,0.0,0.0,0.0,5908.45743907685,0.0,0.0,0.0,0.0,0.0,4666.733422407569
t38,0.0,0.0,0.0,0.0,0.0,5931.486562873131,0.0,0.0,0.0,0.0,0.0,4666.73342240424
t39,0.0,0.0,0.0,0.0,0.0,5955.179719779843,0.0,0.0,0.0,0.0,0.0,4666.733422404585
t40,0.0,0.0,0.0,0.0,0.0,5976.16548256549,0.0,0.0,0.0,0.0,0.0,4666.733422405027
t41,0.0,0.0,0.0,0.0,0.0,6006.386038700294,0.0,0.0,0.0,0.0,0.0,4666.73342240561
t42,0.0,0.0,0.0,0.0,0.0,5209.363393152736,0.0,0.0,0.0,0.0,0.0,4666.73342236453
t43,0.0,0.0,0.0,0.0,0.0,5224.712671441417,0.0,0.0,0.0,0.0,0.0,4666.7334223677235
t44,0.0,0.0,0.0,0.0,0.0,5252.460319093867,0.0,0.0,0.0,0.0,0.0,4666.733422367994
t45,0.0,0.0,0.0,0.0,0.0,5275.567101363483,0.0,0.0,0.0,0.0,0.0,4666.733422368268
t46,0.0,0.0,0.0,0.0,0.0,5302.385832727469,0.0,0.0,0.0,0.0,0.0,4666.733422368546
t47,0.0,0.0,0.0,0.0,0.0,5326.709289156404,0.0,0.0,0.0,0.0,0.0,4666.733422368825
t48,0.0,0.0,0.0,0.0,0.0,5351.624796347479,0.0,0.0,0.0,0.0,0.0,4666.733422369114
t49,0.0,0.0,0.0,0.0,0.0,5378.3751724201875,0.0,0.0,0.0,0.0,0.0,4666.7334223694015
t50,0.0,0.0,0.0,0.0,0.0,5407.0289898969595,0.0,0.0,0.0,0.0,0.0,4666.7334223696935
t51,0.0,0.0,0.0,0.0,0.0,5437.150157253993,0.0,0.0,0.0,0.0,0.0,4666.733422369989
t52,0.0,0.0,0.0,0.0,0.0,5463.171937195904,0.0,0.0,0.0,0.0,0.0,4666.733422370288
