Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2
Zone,1,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,-45.06417391304347,0.0,0.0,0.0,0.0,0.0,-50.284287894577
t2,0.0,0.0,0.0,0.0,0.0,-51.458521739130354,0.0,0.0,0.0,0.0,0.0,-42.81993699045488
t3,0.0,0.0,0.0,0.0,0.0,-51.458521739130354,0.0,0.0,0.0,0.0,0.0,-43.15466373221416
t4,0.0,0.0,0.0,0.0,0.0,-51.458521739130354,0.0,0.0,0.0,0.0,0.0,-43.481493936035115
t5,0.0,0.0,0.0,0.0,0.0,-51.458521739130354,0.0,0.0,0.0,0.0,0.0,-43.79334172064994
t6,0.0,0.0,0.0,0.0,0.0,-51.458521739130354,0.0,0.0,0.0,0.0,0.0,-44.080184762364006
t7,0.0,0.0,0.0,0.0,0.0,-51.45852173913037,0.0,0.0,0.0,0.0,0.0,-44.35018537008496
t8,0.0,0.0,0.0,0.0,0.0,-51.45852173913037,0.0,0.0,0.0,0.0,0.0,-44.59831869687951
t9,0.0,0.0,0.0,0.0,0.0,-51.45852173913037,0.0,0.0,0.0,0.0,0.0,-44.83291678232679
t10,0.0,0.0,0.0,0.0,0.0,-51.45852173913037,0.0,0.0,0.0,0.0,0.0,-45.052423780259105
t11,0.0,0.0,0.0,0.0,0.0,-51.45852173913037,0.0,0.0,0.0,0.0,0.0,-45.26513167573581
t12,0.0,0.0,0.0,0.0,0.0,-51.45852173913037,0.0,0.0,0.0,0.0,0.0,-45.459888451911915
t13,0.0,0.0,0.0,0.0,0.0,-51.45852173913037,0.0,0.0,0.0,0.0,0.0,-45.640839655718175
t14,0.0,0.0,0.0,0.0,0.0,-51.45852173913037,0.0,0.0,0.0,0.0,0.0,-45.81027350448036
t15,0.0,0.0,0.0,0.0,0.0,-51.45852173913037,0.0,0.0,0.0,0.0,0.0,-45.972636397699574
t16,0.0,0.0,0.0,0.0,0.0,-51.45852173913037,0.0,0.0,0.0,0.0,0.0,-46.11893254343343
t17,0.0,0.0,0.0,0.0,0.0,-51.45852173913037,0.0,0.0,0.0,0.0,0.0,-46.27252016853003
t18,0.0,0.0,0.0,0.0,0.0,-51.45852173913037,0.0,0.0,0.0,0.0,0.0,-46.42086618806818
t19,0.0,0.0,0.0,0.0,0.0,-51.45852173913037,0.0,0.0,0.0,0.0,0.0,-46.55664547070374
t20,0.0,0.0,0.0,0.0,0.0,-51.45852173913037,0.0,0.0,0.0,0.0,0.0,-46.689087880639065
t21,0.0,0.0,0.0,0.0,0.0,-51.45852173913037,0.0,0.0,0.0,0.0,0.0,-46.8260354643642
t22,0.0,0.0,0.0,0.0,0.0,-51.45852173913037,0.0,0.0,0.0,0.0,0.0,-46.95666355136804
t23,0.0,0.0,0.0,0.0,0.0,-51.45852173913037,0.0,0.0,0.0,0.0,0.0,-47.08474272306407
t24,0.0,0.0,0.0,0.0,0.0,-51.45852173913037,0.0,0.0,0.0,0.0,0.0,-47.232522013658645
t25,0.0,0.0,0.0,0.0,0.0,-51.45852173913037,0.0,0.0,0.0,0.0,0.0,-47.37976301481795
t26,0.0,0.0,0.0,0.0,0.0,-51.45852173913037,0.0,0.0,0.0,0.0,0.0,-47.532643221151375
t27,0.0,0.0,0.0,0.0,0.0,-51.458521739130376,0.0,0.0,0.0,0.0,0.0,-47.675831637598996
t28,0.0,0.0,0.0,0.0,0.0,-51.458521739130376,0.0,0.0,0.0,0.0,0.0,-47.81893031636082
t29,0.0,0.0,0.0,0.0,0.0,-51.458521739130376,0.0,0.0,0.0,0.0,0.0,-47.943015123904004
t30,0.0,0.0,0.0,0.0,0.0,-51.458521739130376,0.0,0.0,0.0,0.0,0.0,-48.06806080372082
t31,0.0,0.0,0.0,0.0,0.0,-51.458521739130376,0.0,0.0,0.0,0.0,0.0,-48.18665008256723
t32,0.0,0.0,0.0,0.0,0.0,-51.458521739130376,0.0,0.0,0.0,0.0,0.0,-48.31828297112758
t33,0.0,0.0,0.0,0.0,0.0,-51.458521739130376,0.0,0.0,0.0,0.0,0.0,-48.44937261793012
t34,0.0,0.0,0.0,0.0,0.0,-51.458521739130376,0.0,0.0,0.0,0.0,0.0,-48.5855699813684
t35,0.0,0.0,0.0,0.0,0.0,-51.458521739130376,0.0,0.0,0.0,0.0,0.0,-48.722849693226465
t36,0.0,0.0,0.0,0.0,0.0,-51.458521739130376,0.0,0.0,0.0,0.0,0.0,-48.98665023664898
t37,0.0,0.0,0.0,0.0,0.0,-51.45852173913038,0.0,0.0,0.0,0.0,0.0,-49.252330333524434
t38,0.0,0.0,0.0,0.0,0.0,-51.45852173913038,0.0,0.0,0.0,0.0,0.0,-49.640863688223014
t39,0.0,0.0,0.0,0.0,0.0,-51.45852173913038,0.0,0.0,0.0,0.0,0.0,-49.79339327046214
t40,0.0,0.0,0.0,0.0,0.0,-51.45852173913038,0.0,0.0,0.0,0.0,0.0,-49.94901663553519
t41,0.0,0.0,0.0,0.0,0.0,-51.45852173913038,0.0,0.0,0.0,0.0,0.0,-50.10589645206476
t42,0.0,0.0,0.0,0.0,0.0,-51.45852173913039,0.0,0.0,0.0,0.0,0.0,-50.35391691049079
t43,0.0,0.0,0.0,0.0,0.0,-51.45852173913039,0.0,0.0,0.0,0.0,0.0,-50.37087956156745
t44,0.0,0.0,0.0,0.0,0.0,-51.45852173913039,0.0,0.0,0.0,0.0,0.0,-50.38783667087854
t45,0.0,0.0,0.0,0.0,0.0,-51.45852173913039,0.0,0.0,0.0,0.0,0.0,-50.404931533696946
t46,0.0,0.0,0.0,0.0,0.0,-51.45852173913039,0.0,0.0,0.0,0.0,0.0,-50.422108524539354
t47,0.0,0.0,0.0,0.0,0.0,-51.45852173913039,0.0,0.0,0.0,0.0,0.0,-50.43955549479982
t48,0.0,0.0,0.0,0.0,0.0,-51.45852173913039,0.0,0.0,0.0,0.0,0.0,-50.45740878082535
t49,0.0,0.0,0.0,0.0,0.0,-51.45852173913039,0.0,0.0,0.0,0.0,0.0,-50.47575113722605
t50,0.0,0.0,0.0,0.0,0.0,-51.45852173913039,0.0,0.0,0.0,0.0,0.0,-50.494545253139826
t51,0.0,0.0,0.0,0.0,0.0,-51.45852173913039,0.0,0.0,0.0,0.0,0.0,-50.5137464445859
t52,0.0,0.0,0.0,0.0,0.0,-51.45852173913039,0.0,0.0,0.0,0.0,0.0,-50.53342394760132
t53,0.0,0.0,0.0,0.0,0.0,-51.45852173913039,0.0,0.0,0.0,0.0,0.0,-50.553606919288534
t54,0.0,0.0,0.0,0.0,0.0,-51.45852173913039,0.0,0.0,0.0,0.0,0.0,-50.57436256452794
t55,0.0,0.0,0.0,0.0,0.0,-51.45852173913039,0.0,0.0,0.0,0.0,0.0,-50.595653096664854
t56,0.0,0.0,0.0,0.0,0.0,-51.45852173913039,0.0,0.0,0.0,0.0,0.0,-50.61740339006136
t57,0.0,0.0,0.0,0.0,0.0,-51.4585217391304,0.0,0.0,0.0,0.0,0.0,-50.63953497956838
t58,0.0,0.0,0.0,0.0,0.0,-51.4585217391304,0.0,0.0,0.0,0.0,0.0,-50.662017687399796
t59,0.0,0.0,0.0,0.0,0.0,-51.4585217391304,0.0,0.0,0.0,0.0,0.0,-50.68496040400611
t60,0.0,0.0,0.0,0.0,0.0,-51.4585217391304,0.0,0.0,0.0,0.0,0.0,-50.70833679560138
t61,0.0,0.0,0.0,0.0,0.0,-51.4585217391304,0.0,0.0,0.0,0.0,0.0,-50.73209504309417
t62,0.0,0.0,0.0,0.0,0.0,-51.4585217391304,0.0,0.0,0.0,0.0,0.0,-50.75635665906217
t63,0.0,0.0,0.0,0.0,0.0,-51.4585217391304,0.0,0.0,0.0,0.0,0.0,-50.781163399767266
t64,0.0,0.0,0.0,0.0,0.0,-51.4585217391304,0.0,0.0,0.0,0.0,0.0,-50.80660368815664
t65,0.0,0.0,0.0,0.0,0.0,-51.4585217391304,0.0,0.0,0.0,0.0,0.0,-50.83254354598712
t66,0.0,0.0,0.0,0.0,0.0,-51.4585217391304,0.0,0.0,0.0,0.0,0.0,-50.85869664086799
t67,0.0,0.0,0.0,0.0,0.0,-51.458521739130404,0.0,0.0,0.0,0.0,0.0,-50.88525843294388
t68,0.0,0.0,0.0,0.0,0.0,-51.458521739130404,0.0,0.0,0.0,0.0,0.0,-50.91254963504075
t69,0.0,0.0,0.0,0.0,0.0,-51.458521739130404,0.0,0.0,0.0,0.0,0.0,-50.940880182569586
