Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9393620322413684e-10,0.0,0.0,0.0,3.9393620322413684e-10
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.219003900515716e-13,0.0,0.0,0.0,6.219003900515716e-13
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.164640136899391e-13,0.0,0.0,0.0,6.164640136899391e-13
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.111966481113381e-13,0.0,0.0,0.0,6.111966481113381e-13
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.063607416481711e-13,0.0,0.0,0.0,6.063607416481711e-13
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.017574547376227e-13,0.0,0.0,0.0,6.017574547376227e-13
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.973737917249403e-13,0.0,0.0,0.0,5.973737917249403e-13
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.926285622737843e-13,0.0,0.0,0.0,5.926285622737843e-13
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.882994864246137e-13,0.0,0.0,0.0,5.882994864246137e-13
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.83351415496418e-13,0.0,0.0,0.0,5.83351415496418e-13
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.784876828527669e-13,0.0,0.0,0.0,5.784876828527669e-13
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.743977235806907e-13,0.0,0.0,0.0,5.743977235806907e-13
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.702318942373995e-13,0.0,0.0,0.0,5.702318942373995e-13
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.658201421599637e-13,0.0,0.0,0.0,5.658201421599637e-13
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.619214546636404e-13,0.0,0.0,0.0,5.619214546636404e-13
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58003049912301e-13,0.0,0.0,0.0,5.58003049912301e-13
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.537053502747392e-13,0.0,0.0,0.0,5.537053502747392e-13
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.499771776702628e-13,0.0,0.0,0.0,5.499771776702628e-13
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.456399438344292e-13,0.0,0.0,0.0,5.456399438344292e-13
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.412490491388089e-13,0.0,0.0,0.0,5.412490491388089e-13
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.374130218743576e-13,0.0,0.0,0.0,5.374130218743576e-13
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.334489142567699e-13,0.0,0.0,0.0,5.334489142567699e-13
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.293899321214507e-13,0.0,0.0,0.0,5.293899321214507e-13
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.259036693000659e-13,0.0,0.0,0.0,5.259036693000659e-13
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.220169659208663e-13,0.0,0.0,0.0,5.220169659208663e-13
