Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9286725382591026e-10,0.0,0.0,0.0,3.9286725382591026e-10
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0421745254825084e-12,0.0,0.0,0.0,1.0421745254825084e-12
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.056786751401354e-12,0.0,0.0,0.0,1.056786751401354e-12
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0703444355491432e-12,0.0,0.0,0.0,1.0703444355491432e-12
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0858369852251166e-12,0.0,0.0,0.0,1.0858369852251166e-12
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.101290164477117e-12,0.0,0.0,0.0,1.101290164477117e-12
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1165542066959981e-12,0.0,0.0,0.0,1.1165542066959981e-12
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1319146430280135e-12,0.0,0.0,0.0,1.1319146430280135e-12
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1499464121386205e-12,0.0,0.0,0.0,1.1499464121386205e-12
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1663291916283454e-12,0.0,0.0,0.0,1.1663291916283454e-12
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1839879641010132e-12,0.0,0.0,0.0,1.1839879641010132e-12
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2024807828931173e-12,0.0,0.0,0.0,1.2024807828931173e-12
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2205361527749914e-12,0.0,0.0,0.0,1.2205361527749914e-12
