Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2
Zone,1,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,2.8321221821129972e-8,0.0,0.0,0.0,0.0,0.0,1591.0543678745028
t2,0.0,0.0,0.0,0.0,0.0,486.7988374855484,0.0,0.0,0.0,0.0,0.0,1591.0543678240265
t3,0.0,0.0,0.0,0.0,0.0,795.8234433081186,0.0,0.0,0.0,0.0,0.0,1591.0543677169378
t4,0.0,0.0,0.0,0.0,0.0,1066.2664491443331,0.0,0.0,0.0,0.0,0.0,1591.0543677056396
t5,0.0,0.0,0.0,0.0,0.0,1318.9270319661562,0.0,0.0,0.0,0.0,0.0,1591.0543676969025
t6,0.0,0.0,0.0,0.0,0.0,1555.1314141197845,0.0,0.0,0.0,0.0,0.0,1591.0543676922937
t7,0.0,0.0,0.0,0.0,0.0,1748.3070382003293,0.0,0.0,0.0,0.0,0.0,1591.054367688401
t8,0.0,0.0,0.0,0.0,0.0,1933.6043172693028,0.0,0.0,0.0,0.0,0.0,1591.054367769597
t9,0.0,0.0,0.0,0.0,0.0,2117.9518497818785,0.0,0.0,0.0,0.0,0.0,1591.0543677665676
t10,0.0,0.0,0.0,0.0,0.0,2301.6199518286653,0.0,0.0,0.0,0.0,0.0,1591.0543677635414
t11,0.0,0.0,0.0,0.0,0.0,2481.3271719538184,0.0,0.0,0.0,0.0,0.0,1591.0543677605656
t12,0.0,0.0,0.0,0.0,0.0,2635.659527108208,0.0,0.0,0.0,0.0,0.0,1591.0543677574806
t13,0.0,0.0,0.0,0.0,0.0,2790.6157376922915,0.0,0.0,0.0,0.0,0.0,1591.0543677570827
t14,0.0,0.0,0.0,0.0,0.0,2951.679868192835,0.0,0.0,0.0,0.0,0.0,1591.0543677544188
t15,0.0,0.0,0.0,0.0,0.0,3117.754234311451,0.0,0.0,0.0,0.0,0.0,1591.054367752021
t16,0.0,0.0,0.0,0.0,0.0,3286.1633482901343,0.0,0.0,0.0,0.0,0.0,1591.0543677498347
t17,0.0,0.0,0.0,0.0,0.0,3437.1760369169588,0.0,0.0,0.0,0.0,0.0,1591.0543677477265
t18,0.0,0.0,0.0,0.0,0.0,3588.8362961905946,0.0,0.0,0.0,0.0,0.0,1591.0543677604635
t19,0.0,0.0,0.0,0.0,0.0,3749.5022247695942,0.0,0.0,0.0,0.0,0.0,1591.0543677587846
t20,0.0,0.0,0.0,0.0,0.0,3914.145763314544,0.0,0.0,0.0,0.0,0.0,1591.0543677572787
t21,0.0,0.0,0.0,0.0,0.0,4079.351909053178,0.0,0.0,0.0,0.0,0.0,1591.0543677559083
t22,0.0,0.0,0.0,0.0,0.0,4224.6212419135345,0.0,0.0,0.0,0.0,0.0,1591.0543677545777
t23,0.0,0.0,0.0,0.0,0.0,4372.734160915224,0.0,0.0,0.0,0.0,0.0,1591.0543676675545
t24,0.0,0.0,0.0,0.0,0.0,4528.6128424133485,0.0,0.0,0.0,0.0,0.0,1591.054367666527
