Zone,1
t1,43.473359999999985
t2,43.473359999999865
t3,43.473359999999815
t4,43.47335999999982
t5,43.473359999999786
t6,43.47335999999987
t7,43.47335999999993
t8,43.473359999999865
t9,43.4733599999999
t10,43.473360000000085
t11,43.47336000000015
t12,43.47336000000025
t13,43.473360000000376
t14,43.47336000000034
t15,43.47336000000044
t16,43.47336000000046
t17,43.47336000000076
t18,43.473360000000625
t19,43.47336000000087
t20,43.473360000000724
t21,43.47336000000051
t22,43.47336000000029
t23,43.47336000000012
t24,43.47336000000003
t25,43.4733599999998
t26,43.47335999999979
t27,43.47335999999978
t28,43.47335999999979
t29,43.473359999999765
t30,43.47335999999983
t31,43.473359999999886
t32,43.47335999999996
t33,43.47336000000003
t34,43.47336000000004
t35,43.473360000000184
t36,43.473360000000255
t37,43.473360000000305
t38,43.4733600000003
t39,43.47336000000037
t40,43.47336000000072
t41,43.4733600000017
t42,43.47336000000434
t43,43.47336000000118
t44,43.47336000000027
t45,43.473360000000305
t46,43.4733600000002
t47,43.47336000000001
t48,43.47335999999994
t49,43.47335999999983
t50,43.473359999999786
t51,43.473359999999595
t52,43.47335999999947
t53,43.473359999999325
t54,43.47335999999946
t55,43.47335999999958
t56,43.47335999999988
t57,43.47335999999998
t58,43.47335999999996
t59,43.47336000000004
t60,43.4733600000001
t61,43.473360000000135
t62,43.47336000000009
t63,43.47336000000015
t64,43.47336000000043
t65,43.473360000001
t66,43.473360000002224
t67,43.473360000001115
t68,43.47336000000044
t69,43.473360000000454
t70,43.47336000000031
t71,43.473360000000135
t72,43.473360000000056
t73,43.47335999999992
t74,43.47335999999985
t75,43.47335999999977
t76,43.47335999999977
t77,43.47335999999975
t78,43.4733599999999
t79,43.47335999999994
t80,43.473360000000255
t81,43.47336000000037
t82,43.473360000000405
t83,43.47336000000055
t84,43.47336000000063
t85,43.47336000000069
t86,43.473360000000625
t87,43.473360000000795
t88,43.473360000001804
t89,43.473360000038426
t90,51.36266540634424
t91,43.47336000000989
t92,43.47336000000091
t93,43.473360000000646
t94,43.473360000000376
t95,43.47336000000012
t96,43.47336000000001
t97,43.47335999999988
t98,43.473359999999815
t99,43.47335999999973
t100,43.47335999999971
t101,43.4733599999997
t102,43.4733599999998
t103,43.47335999999989
t104,43.47336000000011
t105,43.47336000000023
t106,43.47336000000021
t107,43.473360000000284
t108,43.47336000000036
t109,43.47336000000043
t110,43.473360000000376
t111,43.47336000000052
t112,43.47336000000106
t113,43.473360000003424
t114,51.362665406270004
t115,43.4733600000019
t116,43.473360000000426
t117,43.47336000000038
t118,43.47336000000018
t119,43.47336
t120,43.473359999999886
t121,43.47335999999972
t122,43.473359999999644
t123,43.47335999999957
t124,43.473359999999595
t125,43.473359999999616
t126,43.47335999999971
t127,43.473359999999786
t128,43.473360000000085
t129,43.47336000000021
t130,43.47336000000016
t131,43.47336000000025
t132,43.473360000000355
t133,43.47336000000053
t134,43.47336000000069
t135,43.47336000000103
t136,43.47336000000422
t137,3855.710491492652
t138,20205.260162882983
t139,53.6708148112157
t140,43.473360000000895
t141,43.47336000000054
t142,43.47336000000024
t143,43.47336000000004
t144,43.47335999999996
t145,43.47335999999989
t146,43.473359999999666
t147,43.473359999999694
t148,43.47335999999974
t149,43.47335999999971
t150,43.47335999999979
t151,43.47335999999991
t152,43.47335999999993
t153,43.47335999999998
t154,43.473360000000156
t155,43.473360000000206
t156,43.47336000000044
t157,43.473360000000724
t158,43.473360000000795
t159,43.47336000000107
t160,43.47336000000146
t161,43.473360000003055
t162,43.47336000000261
t163,43.4733600000044
t164,43.47336000000283
t165,43.47336000000138
t166,43.47336000000063
t167,43.47336000000036
t168,43.47336000000011
t169,43.473359999999964
t170,43.47335999999984
t171,43.47335999999982
t172,43.47335999999981
t173,43.473359999999765
t174,43.47335999999983
t175,43.47335999999989
t176,43.47335999999983
t177,43.473359999999865
t178,43.473360000000014
t179,43.47336000000006
t180,43.47336000000019
t181,43.473360000000305
t182,43.47336000000032
t183,43.47336000000037
t184,43.47336000000044
t185,43.473360000000795
t186,43.47336000000097
t187,43.47336000000136
t188,43.47336000000113
t189,43.473360000000795
t190,43.473360000000426
t191,43.47336000000015
t192,43.47335999999996
t193,43.473359999999715
t194,43.4733599999997
t195,43.4733599999996
t196,43.473359999999566
t197,43.473359999999616
t198,43.473359999999666
t199,43.47335999999974
t200,43.47335999999991
t201,43.473359999999936
t202,43.473359999999914
t203,43.47335999999997
t204,43.47336000000005
t205,43.473360000000156
t206,43.473360000000184
t207,43.47336000000032
t208,43.47336000000068
t209,43.47336000000162
t210,43.47336000000425
t211,43.47336000000113
t212,43.473360000000326
t213,43.47336000000023
t214,43.473359999999964
t215,43.47335999999975
t216,43.47335999999964
t217,43.473359999999445
t218,43.473359999999296
t219,43.47335999999917
t220,43.473359999999154
t221,43.473359999999126
t222,43.47335999999931
t223,43.473359999999474
t224,43.47335999999986
t225,43.473359999999936
t226,43.4733599999999
t227,43.47335999999999
t228,43.47336000000004
t229,43.473360000000106
t230,43.47336000000012
t231,43.47336000000029
t232,43.47336000000065
t233,43.47336000000175
t234,43.47336000001289
t235,43.473360000001655
t236,43.473360000000525
t237,43.4733600000005
t238,43.47336000000024
t239,43.47336000000003
t240,43.47335999999995
t241,43.47335999999984
t242,43.473359999999786
t243,43.47335999999972
t244,43.473359999999744
t245,43.4733599999997
t246,43.4733599999998
t247,43.47335999999985
t248,43.47336000000015
t249,43.47336000000021
t250,43.47336000000018
t251,43.47336000000022
t252,43.47336000000028
t253,43.473360000000326
t254,43.473360000000284
t255,43.47336000000031
t256,43.47336000000068
t257,43.47336000000185
t258,43.47336000001964
t259,43.47336000000149
t260,43.47336000000035
t261,43.47336000000031
t262,43.473360000000106
t263,43.473359999999886
t264,43.47335999999982
t265,43.47335999999981
t266,43.47335999999973
t267,43.4733599999996
t268,43.4733599999994
t269,43.473359999999296
t270,43.473359999999424
t271,43.47335999999957
t272,43.473359999999865
t273,43.47335999999993
t274,43.473359999999914
t275,43.47336000000001
t276,43.47336000000012
t277,43.47336000000018
t278,43.47336000000014
t279,43.473360000000206
t280,43.47336000000045
t281,43.47336000000087
t282,43.473360000001605
t283,43.47336000000069
t284,43.47336000000007
t285,43.47336000000021
t286,43.47336000000002
t287,43.473359999999836
t288,43.473359999999744
t289,43.473359999999566
t290,43.4733599999995
t291,43.47335999999942
t292,43.473359999999474
t293,43.473359999999445
t294,43.473359999999545
t295,43.473359999999666
t296,43.47336000000001
t297,43.473360000000106
t298,43.4733600000001
t299,43.47336000000017
t300,43.47336000000026
t301,43.47336000000028
t302,43.47336000000016
t303,43.47336000000022
t304,43.47336000000051
t305,43.473360000001
t306,43.47336000000188
t307,43.47336000000083
t308,43.47336000000023
t309,43.47336000000032
t310,43.47336000000015
t311,43.473360000000035
t312,43.47335999999995
t313,43.47335999999998
t314,43.47335999999984
t315,43.473359999999836
t316,43.473359999999836
t317,43.4733599999998
t318,43.47335999999985
t319,43.47335999999994
t320,43.47335999999998
t321,43.47336000000003
t322,43.47336000000024
t323,43.4733600000003
t324,43.473360000000426
t325,43.47336000000049
t326,43.47336000000037
