BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,7.844471070332774e6,10021.057147688607,-11873.127480480214,0.0,0.0,0.0,2.398565361067342e-11,0.0,0.0,-7.842619e6
t1,17523.956443453593,2.2031442638174616e-8,-171.9564434756302,0.0,0.0,0.0,7.124932541632644e-14,0.0,0.0,-17352.0
t2,15960.751433969497,7.949977086010086e-8,-390.7514340500741,0.0,0.0,0.0,7.121786959947244e-14,0.0,0.0,-15570.0
t3,15217.983196300158,4.928682771756509e-9,-220.98319630509354,0.0,0.0,0.0,7.122596612134743e-14,0.0,0.0,-14997.0
t4,14940.81404324737,4.484381928154783e-9,-187.81404325185662,0.0,0.0,0.0,7.122596103836134e-14,0.0,0.0,-14753.0
t5,14797.74191835745,3.3805868627350085e-9,-172.74191836083511,0.0,0.0,0.0,7.122921965748665e-14,0.0,0.0,-14625.0
t6,15670.907817375055,3.1637249094563033e-9,-156.90781737822257,0.0,0.0,0.0,7.12243822362724e-14,0.0,0.0,-15514.0
t7,16406.369724910935,3.2151732147468452e-9,-121.36972491415082,0.0,0.0,0.0,7.122531580406028e-14,0.0,0.0,-16285.0
t8,16271.623419720952,3.3561412952954077e-9,-113.62341972430579,0.0,0.0,0.0,7.123073830754427e-14,0.0,0.0,-16158.0
t9,17177.793935920035,3.4158229294984853e-9,-108.7939359234546,0.0,0.0,0.0,7.123943250802123e-14,0.0,0.0,-17069.0
t10,19449.46553719461,3.412824684839137e-9,-106.46553719802134,0.0,0.0,0.0,7.124082901514204e-14,0.0,0.0,-19343.0
t11,21005.0928104726,3.3926213777968753e-9,-104.09281047600086,0.0,0.0,0.0,7.124304993119997e-14,0.0,0.0,-20901.0
t12,22655.193287046193,3.5627034144060237e-9,-89.19328704975771,0.0,0.0,0.0,7.12436664634453e-14,0.0,0.0,-22566.0
t13,24129.150903132675,3.532649588799078e-9,-88.15090313620814,0.0,0.0,0.0,7.124322426504584e-14,0.0,0.0,-24041.0
t14,24397.792251002924,3.441868651959972e-9,-90.79225100636604,0.0,0.0,0.0,7.124256580834023e-14,0.0,0.0,-24307.0
t15,25476.377578507752,3.3570363597185805e-9,-90.3775785111098,0.0,0.0,0.0,7.123868245805877e-14,0.0,0.0,-25386.0
t16,26449.573889579362,3.2962644955581445e-9,-87.57388958266351,0.0,0.0,0.0,7.12283254026723e-14,0.0,0.0,-26362.0
t17,28584.056375223663,3.3684644346303894e-9,-76.05637522703118,0.0,0.0,0.0,7.120791675890747e-14,0.0,0.0,-28508.0
t18,28548.708350599503,3.323558448319129e-9,-77.70835060283629,0.0,0.0,0.0,7.120231152526788e-14,0.0,0.0,-28471.0
t19,29814.995054660172,3.2473650703925703e-9,-76.99505466341733,0.0,0.0,0.0,7.120318870009504e-14,0.0,0.0,-29738.0
