Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2
Zone,1,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,-40.20536996327586,0.0,0.0,0.0,0.0,0.0,-48.30373333360079
t2,0.0,0.0,0.0,0.0,0.0,-47.25365217389772,0.0,0.0,0.0,0.0,0.0,-39.249820342484355
t3,0.0,0.0,0.0,0.0,0.0,-47.25365217388074,0.0,0.0,0.0,0.0,0.0,-40.898971212590446
t4,0.0,0.0,0.0,0.0,0.0,-47.25365217386965,0.0,0.0,0.0,0.0,0.0,-41.334501796518396
t5,0.0,0.0,0.0,0.0,0.0,-47.25365217386103,0.0,0.0,0.0,0.0,0.0,-41.5020081121196
t6,0.0,0.0,0.0,0.0,0.0,-47.25365217385385,0.0,0.0,0.0,0.0,0.0,-41.61848707818242
t7,0.0,0.0,0.0,0.0,0.0,-47.25365217384019,0.0,0.0,0.0,0.0,0.0,-41.7001989215674
t8,0.0,0.0,0.0,0.0,0.0,-47.2536521738347,0.0,0.0,0.0,0.0,0.0,-41.762960678067344
t9,0.0,0.0,0.0,0.0,0.0,-47.25365217382975,0.0,0.0,0.0,0.0,0.0,-41.819881486542464
t10,0.0,0.0,0.0,0.0,0.0,-47.25365217382525,0.0,0.0,0.0,0.0,0.0,-41.87604696722233
t11,0.0,0.0,0.0,0.0,0.0,-47.25365217382114,0.0,0.0,0.0,0.0,0.0,-41.933012895864636
t12,0.0,0.0,0.0,0.0,0.0,-47.25365217381212,0.0,0.0,0.0,0.0,0.0,-41.991420766430934
t13,0.0,0.0,0.0,0.0,0.0,-47.25365217380861,0.0,0.0,0.0,0.0,0.0,-42.051136769203104
t14,0.0,0.0,0.0,0.0,0.0,-47.25365217380534,0.0,0.0,0.0,0.0,0.0,-42.11205074455165
