Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.773075470891446e-11,0.0,0.0,0.0,5.773075470891446e-11
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.373523576431772e-13,0.0,0.0,0.0,1.373523576431772e-13
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3548718723894682e-13,0.0,0.0,0.0,1.3548718723894682e-13
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3366998100992316e-13,0.0,0.0,0.0,1.3366998100992316e-13
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.318925964460226e-13,0.0,0.0,0.0,1.318925964460226e-13
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3017055815633461e-13,0.0,0.0,0.0,1.3017055815633461e-13
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2849203540038743e-13,0.0,0.0,0.0,1.2849203540038743e-13
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26879597857249e-13,0.0,0.0,0.0,1.26879597857249e-13
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.253700480166024e-13,0.0,0.0,0.0,1.253700480166024e-13
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2397515701139375e-13,0.0,0.0,0.0,1.2397515701139375e-13
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.226745382926075e-13,0.0,0.0,0.0,1.226745382926075e-13
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2146427468160414e-13,0.0,0.0,0.0,1.2146427468160414e-13
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.202806048372258e-13,0.0,0.0,0.0,1.202806048372258e-13
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1906549273909923e-13,0.0,0.0,0.0,1.1906549273909923e-13
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.178358329936859e-13,0.0,0.0,0.0,1.178358329936859e-13
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.165645611937238e-13,0.0,0.0,0.0,1.165645611937238e-13
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.154493867833325e-13,0.0,0.0,0.0,1.154493867833325e-13
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1441761081902873e-13,0.0,0.0,0.0,1.1441761081902873e-13
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1320897591667155e-13,0.0,0.0,0.0,1.1320897591667155e-13
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1195814860199036e-13,0.0,0.0,0.0,1.1195814860199036e-13
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1084634239361967e-13,0.0,0.0,0.0,1.1084634239361967e-13
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0979311109310166e-13,0.0,0.0,0.0,1.0979311109310166e-13
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0883101022724947e-13,0.0,0.0,0.0,1.0883101022724947e-13
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0775510272491357e-13,0.0,0.0,0.0,1.0775510272491357e-13
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0655873339485852e-13,0.0,0.0,0.0,1.0655873339485852e-13
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0532874767558385e-13,0.0,0.0,0.0,1.0532874767558385e-13
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0411498450973988e-13,0.0,0.0,0.0,1.0411498450973988e-13
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0291200274928758e-13,0.0,0.0,0.0,1.0291200274928758e-13
