BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,7.661518920456947e6,26428.07068935983,-31274.988304066163,0.0,0.0,0.0,2.6895234666693937e-6,0.0,0.0,-7.656672e6
t1,15985.755584185099,0.00035891360515493017,-172.7559431073688,0.0,0.0,0.0,8.669703661399131e-9,0.0,0.0,-15813.0
t2,14383.885682282273,0.007760040981324157,-58.89344562010478,0.0,0.0,0.0,8.091234854001578e-9,0.0,0.0,-14325.0
t3,13960.818116065675,0.00046770192623532986,-58.818583775858826,0.0,0.0,0.0,8.264973477413302e-9,0.0,0.0,-13902.0
t4,13872.847167274274,0.00023124051921749562,-55.847398523064705,0.0,0.0,0.0,8.276417029755799e-9,0.0,0.0,-13817.0
t5,14154.171740258293,0.0003254411698000057,-57.17206570774857,0.0,0.0,0.0,8.292268059305103e-9,0.0,0.0,-14097.0
t6,15377.87224019458,0.00017819632735624046,-56.87241839906473,0.0,0.0,0.0,8.164783126726142e-9,0.0,0.0,-15321.0
t7,16235.32495700616,0.00017373952359359034,-55.325130753837385,0.0,0.0,0.0,8.161095377556499e-9,0.0,0.0,-16180.0
t8,16801.432631684696,0.00017138479842959098,-55.43280307762685,0.0,0.0,0.0,8.141858273511522e-9,0.0,0.0,-16746.0
t9,18097.367814868263,0.00016870771638319054,-55.36798358418761,0.0,0.0,0.0,8.217273363526139e-9,0.0,0.0,-18042.0
t10,20299.99721769244,0.00016651828584398064,-55.99738421883032,0.0,0.0,0.0,8.125732171755015e-9,0.0,0.0,-20244.0
t11,22116.261963156237,0.00016484609457743617,-56.26212801045931,0.0,0.0,0.0,8.136187182551921e-9,0.0,0.0,-22060.0
t12,23520.59820264686,0.00016328028701714347,-54.59836593514385,0.0,0.0,0.0,8.007691175726162e-9,0.0,0.0,-23466.0
t13,24483.624293769866,0.00016191699338029785,-54.624455694847114,0.0,0.0,0.0,7.997714005020875e-9,0.0,0.0,-24429.0
t14,24196.20861036801,0.0001605375951314396,-55.2087709135619,0.0,0.0,0.0,7.968755650161233e-9,0.0,0.0,-24141.0
t15,24632.882894975144,0.0001592527308113913,-55.88305423576193,0.0,0.0,0.0,7.907893940663742e-9,0.0,0.0,-24577.0
t16,25244.28389820457,0.00015824073572542853,-55.28405645321337,0.0,0.0,0.0,7.916982588917125e-9,0.0,0.0,-25189.0
t17,26736.7496314217,0.0001574872730321472,-53.74978891687404,0.0,0.0,0.0,7.915090776829835e-9,0.0,0.0,-26683.0
t18,26416.957047905737,0.00015611360508889835,-54.957204027235726,0.0,0.0,0.0,7.907631785704478e-9,0.0,0.0,-26362.0
t19,28742.953451653444,0.00015516101114169695,-55.953606822374326,0.0,0.0,0.0,7.908294251714342e-9,0.0,0.0,-28687.0
t20,28630.514178150926,0.00015380964967714084,-56.5143319684829,0.0,0.0,0.0,7.906353575765046e-9,0.0,0.0,-28574.0
t21,27051.744663107773,0.00015269137805518096,-56.74481580704557,0.0,0.0,0.0,7.905308031811463e-9,0.0,0.0,-26995.0
t22,25007.767410208988,0.00015214055064543245,-54.76756235743476,0.0,0.0,0.0,7.905232434964026e-9,0.0,0.0,-24953.0
t23,21993.87329668631,0.0001513358936350529,-54.87344803011269,0.0,0.0,0.0,7.920616788104635e-9,0.0,0.0,-21939.0
t24,18973.14839014412,0.00015040293802729687,-55.148540555003315,0.0,0.0,0.0,7.955035883884684e-9,0.0,0.0,-18918.0
t25,15173.572062075009,0.0001494452239601632,-55.57221152842127,0.0,0.0,0.0,8.191380087369667e-9,0.0,0.0,-15118.0
t26,14299.718336140448,0.00014847681982718312,-55.718484625498036,0.0,0.0,0.0,8.236694030762008e-9,0.0,0.0,-14244.0
t27,13807.754545596172,0.0001481519028028236,-53.75469375671883,0.0,0.0,0.0,8.650907924522937e-9,0.0,0.0,-13754.0
t28,14044.462362652825,0.00014713940106064765,-54.46250980052225,0.0,0.0,0.0,8.301823050818427e-9,0.0,0.0,-13990.0
t29,14350.016729702616,0.00014618268960838831,-55.016875893655566,0.0,0.0,0.0,8.356610039797973e-9,0.0,0.0,-14295.0
t30,16074.523629937321,0.00014515361829440366,-55.523775099066235,0.0,0.0,0.0,8.133408865319596e-9,0.0,0.0,-16019.0
t31,18300.159064945357,0.00014411697450094274,-56.15920907030903,0.0,0.0,0.0,7.991067701624929e-9,0.0,0.0,-18244.0
t32,21815.44359426821,0.0001438024201957461,-54.4437380785466,0.0,0.0,0.0,7.928259002810645e-9,0.0,0.0,-21761.0
t33,23636.810007768523,0.00014299994692300644,-54.81015077635991,0.0,0.0,0.0,7.896790984624133e-9,0.0,0.0,-23582.0
t34,24409.87283719114,0.0001422411316320664,-54.87297944016681,0.0,0.0,0.0,7.910376519300582e-9,0.0,0.0,-24355.0
t35,25167.034491457478,0.00014111283508199838,-56.03463257820505,0.0,0.0,0.0,7.899504862489262e-9,0.0,0.0,-25111.0
t36,26304.658662419293,0.00014040123649443592,-55.658802828407275,0.0,0.0,0.0,7.896058627226971e-9,0.0,0.0,-26249.0
t37,26773.456851297036,0.00014001520020577793,-54.45699132013428,0.0,0.0,0.0,7.90010332723262e-9,0.0,0.0,-26719.0
t38,26588.780019030615,0.00013926419584657903,-55.78015830270461,0.0,0.0,0.0,7.901328525683703e-9,0.0,0.0,-26533.0
t39,27534.502004251724,0.00013839093263629,-56.50214265053628,0.0,0.0,0.0,7.89365378339609e-9,0.0,0.0,-27478.0
t40,29976.161876750404,0.0001374015922758276,-56.16201415988417,0.0,0.0,0.0,7.908085577003098e-9,0.0,0.0,-29920.0
t41,32586.97417470175,0.00013621536784289937,-57.97431092510523,0.0,0.0,0.0,7.917851748639738e-9,0.0,0.0,-32529.0
t42,34479.2100933525,0.0002970373681968283,-50.21039039769805,0.0,0.0,0.0,7.889627277112169e-9,0.0,0.0,-34429.0
t43,30913.922064759634,0.00013524506307232336,-55.92220001258986,0.0,0.0,0.0,7.909284692805853e-9,0.0,0.0,-30858.0
t44,26319.691873809963,0.00013447710360634863,-57.692008294949716,0.0,0.0,0.0,7.904661952813983e-9,0.0,0.0,-26262.0
t45,25322.14081464788,0.0001337333595570483,-58.14094838912067,0.0,0.0,0.0,7.905330748664303e-9,0.0,0.0,-25264.0
t46,22934.633241179046,0.00013301795868996374,-58.633374204910155,0.0,0.0,0.0,7.913460101642508e-9,0.0,0.0,-22876.0
t47,20266.19715718074,0.00013292434206460914,-57.19729011301777,0.0,0.0,0.0,7.943831306975684e-9,0.0,0.0,-20209.0
t48,18150.616565581407,0.0001322869235044697,-57.61669787629855,0.0,0.0,0.0,7.975370098037773e-9,0.0,0.0,-18093.0
t49,16385.484441045683,0.00013146680846446885,-58.48457252052873,0.0,0.0,0.0,8.043350544813227e-9,0.0,0.0,-16327.0
t50,15524.439216205084,0.00013062609183834187,-59.43934683930055,0.0,0.0,0.0,8.13077307696805e-9,0.0,0.0,-15465.0
t51,15017.098165004414,0.00012988011972121035,-60.09829489266179,0.0,0.0,0.0,8.134922535493127e-9,0.0,0.0,-14957.0
t52,15223.982173108967,0.0001296841081394293,-58.9823028013485,0.0,0.0,0.0,8.282336259841482e-9,0.0,0.0,-15165.0
t53,15521.913743595354,0.00012900509561197,-59.913872608650465,0.0,0.0,0.0,8.206864554006225e-9,0.0,0.0,-15462.0
t54,17108.960060143265,0.00012819168607763513,-60.96018834297456,0.0,0.0,0.0,8.032443087003083e-9,0.0,0.0,-17048.0
t55,19253.400678221722,0.00012728161060801332,-62.40080551128614,0.0,0.0,0.0,7.96560186093013e-9,0.0,0.0,-19191.0
t56,22575.854624655618,0.0001266011347085417,-62.8547512646654,0.0,0.0,0.0,7.916280398268886e-9,0.0,0.0,-22513.0
t57,24609.60180549149,0.0001264490169627107,-61.60193194838613,0.0,0.0,0.0,7.890595970022685e-9,0.0,0.0,-24548.0
t58,25499.809753280762,0.00012573279479381497,-62.80987902143488,0.0,0.0,0.0,7.892801606251842e-9,0.0,0.0,-25437.0
t59,26407.091945810025,0.00012493747089213232,-64.09207075539217,0.0,0.0,0.0,7.893841891249731e-9,0.0,0.0,-26343.0
t60,27607.06869567477,0.0001241997086837567,-65.06881988236363,0.0,0.0,0.0,7.89874993082452e-9,0.0,0.0,-27542.0
t61,28026.330640255415,0.00012342704318992875,-66.33076369035646,0.0,0.0,0.0,7.90606506071146e-9,0.0,0.0,-27960.0
t62,27772.879999281464,0.00012333505469280413,-65.88012262440269,0.0,0.0,0.0,7.895863382645161e-9,0.0,0.0,-27707.0
t63,28666.15600131251,0.00012270855395618422,-67.1561240289396,0.0,0.0,0.0,7.894151897573312e-9,0.0,0.0,-28599.0
t64,30955.061933608064,0.00012187330631801691,-67.06205548927849,0.0,0.0,0.0,7.91758651776976e-9,0.0,0.0,-30888.0
t65,33330.56455329132,0.0001205886342965257,-69.5646738905895,0.0,0.0,0.0,7.909897844095792e-9,0.0,0.0,-33261.0
t66,35065.26894417784,15.731166508626128,-0.0001106873430873828,0.0,0.0,0.0,7.88147508842174e-9,0.0,0.0,-35081.0
t67,31276.694703591045,0.00011984659711569294,-69.69482344554537,0.0,0.0,0.0,7.907933278766838e-9,0.0,0.0,-31207.0
t68,26643.046664171172,0.00011985386056436511,-73.04678403291588,0.0,0.0,0.0,7.907587172220593e-9,0.0,0.0,-26570.0
t69,25671.41307374922,0.00011927884745135553,-74.41319303596137,0.0,0.0,0.0,7.90320498518992e-9,0.0,0.0,-25597.0
t70,23203.51835257854,0.00011881126480930584,-76.51847139771051,0.0,0.0,0.0,7.91253541417218e-9,0.0,0.0,-23127.0
t71,20544.123179504943,0.00011840945295751255,-78.12329792232472,0.0,0.0,0.0,7.942734179516588e-9,0.0,0.0,-20466.0
t72,18517.669172224127,0.00011839083702278397,-77.66929062290872,0.0,0.0,0.0,7.954764612923829e-9,0.0,0.0,-18440.0
t73,16762.61890868238,0.00011799422340892493,-79.61902668461362,0.0,0.0,0.0,8.020255320303325e-9,0.0,0.0,-16683.0
t74,15949.54308377296,0.00011736631482430535,-82.54320114738822,0.0,0.0,0.0,8.115796242112047e-9,0.0,0.0,-15867.0
t75,15446.7375411363,0.00011670529654330193,-85.7376578496903,0.0,0.0,0.0,8.097189067775309e-9,0.0,0.0,-15361.0
t76,15713.764290938216,0.00011615322164973762,-88.76440709949703,0.0,0.0,0.0,8.062628564689064e-9,0.0,0.0,-15625.0
t77,15956.081948433986,0.00011595378580743257,-90.08206439579456,0.0,0.0,0.0,8.02896723936918e-9,0.0,0.0,-15866.0
t78,17541.444492832466,0.00011542429856947426,-94.44460826473404,0.0,0.0,0.0,7.977553001088178e-9,0.0,0.0,-17447.0
t79,19622.54879594503,0.00011478253698678857,-99.54891073551222,0.0,0.0,0.0,7.955258219470583e-9,0.0,0.0,-19523.0
t80,22982.759909328775,0.00011406596491268769,-104.76002340265552,0.0,0.0,0.0,7.922944137240384e-9,0.0,0.0,-22878.0
t81,25216.948956305,0.00011345716245097367,-109.94906977008505,0.0,0.0,0.0,7.907488572772786e-9,0.0,0.0,-25107.0
t82,25928.63705497259,0.00011329919173104017,-114.63716827967869,0.0,0.0,0.0,7.903567882402055e-9,0.0,0.0,-25814.0
t83,26566.533997460992,0.00011281023595557094,-124.53411027913842,0.0,0.0,0.0,7.917093392798247e-9,0.0,0.0,-26442.0
t84,27566.720745035655,0.0001122666285120535,-136.72085731021411,0.0,0.0,0.0,7.929890109152137e-9,0.0,0.0,-27430.0
t85,27778.904984916077,0.00011138981603742179,-156.90509631381684,0.0,0.0,0.0,7.931971481463746e-9,0.0,0.0,-27622.0
t86,27127.272396216333,0.0001109023234649701,-202.27250712653122,0.0,0.0,0.0,7.928956450469542e-9,0.0,0.0,-26925.0
t87,27783.71504339093,0.00011015164878685113,-307.71515355051065,0.0,0.0,0.0,7.899186010885277e-9,0.0,0.0,-27476.0
t88,29892.40756847291,0.00015303928828148275,-145.40772151947436,0.0,0.0,0.0,7.912486801737603e-9,0.0,0.0,-29747.0
t89,29726.401377046946,2820.599511884348,-1.2566060875661974e-6,0.0,0.0,0.0,8.505578630802927e-9,0.0,0.0,-32547.0
t90,29480.466410234385,5132.534586244985,-1.5623604755197678e-7,0.0,0.0,0.0,1.1105368084509355e-8,0.0,0.0,-34613.0
t91,29473.771935296358,2412.2280673851005,-1.9001683958698722e-6,0.0,0.0,0.0,8.479983961796232e-9,0.0,0.0,-31886.0
t92,27751.48320812486,4.100484855132409e-5,-900.4832491375679,0.0,0.0,0.0,7.897797703791625e-9,0.0,0.0,-26851.0
t93,25910.434091670282,0.00010616597636362517,-584.4341978441641,0.0,0.0,0.0,7.894150371383822e-9,0.0,0.0,-25326.0
t94,23454.840432671972,0.00010668589713771896,-477.84053936578755,0.0,0.0,0.0,7.912542489358762e-9,0.0,0.0,-22977.0
t95,20585.11480278233,0.0001067232705996082,-424.1149095135318,0.0,0.0,0.0,7.942667462054134e-9,0.0,0.0,-20161.0
t96,18475.724588793695,0.00010674086389952048,-385.724695542521,0.0,0.0,0.0,7.971217522618728e-9,0.0,0.0,-18090.0
t97,16521.67534114581,0.00010713964852275112,-317.6754482934712,0.0,0.0,0.0,8.020120208746052e-9,0.0,0.0,-16204.0
t98,15443.8492716922,0.00010703805841989823,-302.84937873830734,0.0,0.0,0.0,8.057641074142852e-9,0.0,0.0,-15141.0
t99,14789.705214896976,0.00010697503015609695,-291.70532188012675,0.0,0.0,0.0,8.126309346974211e-9,0.0,0.0,-14498.0
t100,14947.994462441478,0.00010670006890577409,-284.9945691496219,0.0,0.0,0.0,8.07940907631967e-9,0.0,0.0,-14663.0
t101,15131.928750129715,0.00010660891680156334,-278.9288567467043,0.0,0.0,0.0,8.07599140837452e-9,0.0,0.0,-14853.0
t102,16625.083927661093,0.00010697243999975787,-254.08403464154082,0.0,0.0,0.0,8.014979695872276e-9,0.0,0.0,-16371.0
t103,18600.279214243816,0.000106913979246597,-251.2793211657686,0.0,0.0,0.0,7.983680023200647e-9,0.0,0.0,-18349.0
t104,22121.570567024017,0.00010672800677611455,-245.57067375995186,0.0,0.0,0.0,7.937581376767554e-9,0.0,0.0,-21876.0
t105,23951.89461709832,0.00010667681831899994,-239.8947237830403,0.0,0.0,0.0,7.912051489671788e-9,0.0,0.0,-23712.0
t106,24564.214412583584,0.00010673684703298621,-237.2145193283486,0.0,0.0,0.0,7.924495301053545e-9,0.0,0.0,-24327.0
t107,25022.151094446865,0.00010685794649050885,-226.15120131270564,0.0,0.0,0.0,7.911467891644403e-9,0.0,0.0,-24796.0
t108,26081.82777793071,0.0001068865921457763,-223.82788482521082,0.0,0.0,0.0,7.907642782433965e-9,0.0,0.0,-25858.0
t109,26341.712419989875,0.00010665509631380258,-226.71252665289617,0.0,0.0,0.0,7.91284346039752e-9,0.0,0.0,-26115.0
t110,25989.588793759573,0.00010669830571139352,-231.58890046579054,0.0,0.0,0.0,7.915398874278963e-9,0.0,0.0,-25758.0
t111,26835.582321274927,0.00010627041674555076,-236.58242755324326,0.0,0.0,0.0,7.90954107610088e-9,0.0,0.0,-26599.0
t112,29345.213830407127,0.000106652910320364,-216.21393706796417,0.0,0.0,0.0,7.911589124645833e-9,0.0,0.0,-29129.0
t113,31978.45962585055,0.00014791529485751225,-40.459773772764734,0.0,0.0,0.0,7.919178623982901e-9,0.0,0.0,-31938.0
t114,32080.13055379877,1866.8696005318427,-0.00015433934582102386,0.0,0.0,0.0,7.882165277401656e-9,0.0,0.0,-33947.0
t115,30586.642216485037,0.00010575210914770699,-222.64232224508842,0.0,0.0,0.0,7.912769273476338e-9,0.0,0.0,-30364.0
t116,25741.35361648459,0.00010622263130925807,-239.3537227151248,0.0,0.0,0.0,7.910651428693835e-9,0.0,0.0,-25502.0
t117,24689.2086484326,0.00010682506016473704,-223.20875526554835,0.0,0.0,0.0,7.902804893804155e-9,0.0,0.0,-24466.0
t118,22423.97608637807,0.0001068820054562394,-223.97619326798647,0.0,0.0,0.0,7.9186040196763e-9,0.0,0.0,-22200.0
t119,20051.264366683718,0.00010681554502130806,-225.26447350720593,0.0,0.0,0.0,7.955806654921232e-9,0.0,0.0,-19826.0
t120,17926.94130724177,0.0001066953265632215,-227.94141394508208,0.0,0.0,0.0,7.989362068068384e-9,0.0,0.0,-17699.0
t121,16089.706522082364,0.00010660155472930584,-230.70662869197534,0.0,0.0,0.0,8.060128823439963e-9,0.0,0.0,-15859.0
t122,14951.87912582374,0.00010708707335096995,-220.87923291911864,0.0,0.0,0.0,8.309203555392506e-9,0.0,0.0,-14731.0
t123,14292.970436113535,0.00010698386631542581,-224.9705431056385,0.0,0.0,0.0,8.239648353573105e-9,0.0,0.0,-14068.0
t124,14318.493182858123,0.00010685931462187375,-229.4932897257084,0.0,0.0,0.0,8.275272475474944e-9,0.0,0.0,-14089.0
t125,14291.563254343147,0.00010663198149442209,-235.56336098334128,0.0,0.0,0.0,8.21800896492158e-9,0.0,0.0,-14056.0
t126,15481.833870541965,0.00010659077036654879,-239.8339771408503,0.0,0.0,0.0,8.120992556314974e-9,0.0,0.0,-15242.0
