Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2
Zone,1,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,-50.84920582507964,0.0,0.0,0.0,0.0,0.0,-58.15973333337779
t2,0.0,0.0,0.0,0.0,0.0,-52.101304347825454,0.0,0.0,0.0,0.0,0.0,-43.18351631779286
t3,0.0,0.0,0.0,0.0,0.0,-52.10130434782442,0.0,0.0,0.0,0.0,0.0,-44.16776227265053
t4,0.0,0.0,0.0,0.0,0.0,-52.10130434782387,0.0,0.0,0.0,0.0,0.0,-44.779220742718074
t5,0.0,0.0,0.0,0.0,0.0,-52.10130434782349,0.0,0.0,0.0,0.0,0.0,-45.334547309232654
t6,0.0,0.0,0.0,0.0,0.0,-52.10130434782322,0.0,0.0,0.0,0.0,0.0,-45.66012659132113
t7,0.0,0.0,0.0,0.0,0.0,-52.10130434782272,0.0,0.0,0.0,0.0,0.0,-45.89915696896412
t8,0.0,0.0,0.0,0.0,0.0,-52.101304347822534,0.0,0.0,0.0,0.0,0.0,-46.077423097315304
t9,0.0,0.0,0.0,0.0,0.0,-52.10130434782238,0.0,0.0,0.0,0.0,0.0,-46.2161256204106
t10,0.0,0.0,0.0,0.0,0.0,-52.10130434782224,0.0,0.0,0.0,0.0,0.0,-46.33962854924575
t11,0.0,0.0,0.0,0.0,0.0,-52.101304347822115,0.0,0.0,0.0,0.0,0.0,-46.45570834130972
t12,0.0,0.0,0.0,0.0,0.0,-52.10130434782184,0.0,0.0,0.0,0.0,0.0,-46.56457636555547
t13,0.0,0.0,0.0,0.0,0.0,-52.10130434782174,0.0,0.0,0.0,0.0,0.0,-46.66838327217538
t14,0.0,0.0,0.0,0.0,0.0,-52.10130434782166,0.0,0.0,0.0,0.0,0.0,-46.768834097579656
t15,0.0,0.0,0.0,0.0,0.0,-52.10130434782159,0.0,0.0,0.0,0.0,0.0,-46.86685768474376
t16,0.0,0.0,0.0,0.0,0.0,-52.10130434782151,0.0,0.0,0.0,0.0,0.0,-46.9634997932909
t17,0.0,0.0,0.0,0.0,0.0,-52.10130434782133,0.0,0.0,0.0,0.0,0.0,-47.058675308712
t18,0.0,0.0,0.0,0.0,0.0,-52.10130434782128,0.0,0.0,0.0,0.0,0.0,-47.151798888883164
t19,0.0,0.0,0.0,0.0,0.0,-52.10130434782124,0.0,0.0,0.0,0.0,0.0,-47.24356094512901
t20,0.0,0.0,0.0,0.0,0.0,-52.1013043478212,0.0,0.0,0.0,0.0,0.0,-47.33398826007848
t21,0.0,0.0,0.0,0.0,0.0,-52.10130434782114,0.0,0.0,0.0,0.0,0.0,-47.423460196181274
t22,0.0,0.0,0.0,0.0,0.0,-52.10130434782099,0.0,0.0,0.0,0.0,0.0,-47.51258933956782
t23,0.0,0.0,0.0,0.0,0.0,-52.10130434782095,0.0,0.0,0.0,0.0,0.0,-47.60053211460421
t24,0.0,0.0,0.0,0.0,0.0,-52.10130434782092,0.0,0.0,0.0,0.0,0.0,-47.68792868394989
t25,0.0,0.0,0.0,0.0,0.0,-52.10130434782089,0.0,0.0,0.0,0.0,0.0,-47.77503213001586
t26,0.0,0.0,0.0,0.0,0.0,-52.10130434782086,0.0,0.0,0.0,0.0,0.0,-47.86221514638606
t27,0.0,0.0,0.0,0.0,0.0,-52.10130434782076,0.0,0.0,0.0,0.0,0.0,-47.94977971033727
t28,0.0,0.0,0.0,0.0,0.0,-52.101304347820744,0.0,0.0,0.0,0.0,0.0,-48.03672087256751
t29,0.0,0.0,0.0,0.0,0.0,-52.101304347820744,0.0,0.0,0.0,0.0,0.0,-48.1236720966929
t30,0.0,0.0,0.0,0.0,0.0,-52.101304347820744,0.0,0.0,0.0,0.0,0.0,-48.21083421820015
t31,0.0,0.0,0.0,0.0,0.0,-52.101304347820744,0.0,0.0,0.0,0.0,0.0,-48.29818350082552
