BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,8.56332083174317e6,17197.791298514967,-20399.623041674313,0.0,0.0,0.0,2.4951899823683638e-11,0.0,0.0,-8.560119e6
t1,21004.4661436257,3.5083492690575587e-10,-151.46614362647773,0.0,0.0,0.0,7.421653745291627e-14,0.0,0.0,-20853.0
t2,19615.716720743883,2.23505829367066e-8,-226.71672076623068,0.0,0.0,0.0,7.413252308536987e-14,0.0,0.0,-19389.0
t3,19283.21948653213,9.937943821800092e-9,-141.21948654206,0.0,0.0,0.0,7.413871181820326e-14,0.0,0.0,-19142.0
t4,19509.012918661112,6.030340321770904e-9,-126.01291866713895,0.0,0.0,0.0,7.414468928721015e-14,0.0,0.0,-19383.0
t5,19898.4248022144,5.3937278199904146e-9,-123.42480221978825,0.0,0.0,0.0,7.41357788819478e-14,0.0,0.0,-19775.0
t6,21199.25798234487,5.078209221549163e-9,-121.25798234994524,0.0,0.0,0.0,7.413245150694211e-14,0.0,0.0,-21078.0
t7,22525.258394454206,5.063161420723111e-9,-107.25839445926711,0.0,0.0,0.0,7.413073336224858e-14,0.0,0.0,-22418.0
t8,23692.456094187866,4.920736537134814e-9,-101.4560941927844,0.0,0.0,0.0,7.413106966364625e-14,0.0,0.0,-23591.0
t9,24936.072133343223,4.555934970790126e-9,-100.07213334777276,0.0,0.0,0.0,7.41316703776354e-14,0.0,0.0,-24836.0
t10,27221.36993873238,4.265897624128528e-9,-99.36993873664333,0.0,0.0,0.0,7.414644221709354e-14,0.0,0.0,-27122.0
t11,28476.457281395407,4.032582852357224e-9,-97.4572813994361,0.0,0.0,0.0,7.414462361558992e-14,0.0,0.0,-28379.0
t12,29726.207122683998,3.839175215994608e-9,-88.20712268783188,0.0,0.0,0.0,7.413412349895665e-14,0.0,0.0,-29638.0
