Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,9.67915128919482e-10,0.0,0.0,2.9195183808539425e-9,0.0,7.776122856739676e-9,0.0,0.0,0.0,0.0,0.0,1.16635563665131e-8
t1,0.0,0.0,0.0,0.0,1.2306032660413005e-11,0.0,2.3646862246096134e-11,0.0,0.0,0.0,0.0,0.0,3.595289490650914e-11
t2,0.0,0.0,0.0,0.0,1.1886160653348197e-11,0.0,2.4556356947869062e-11,0.0,0.0,0.0,0.0,0.0,3.644251760121726e-11
t3,0.0,0.0,0.0,0.0,1.2083916798290125e-11,0.0,2.3646862246096134e-11,0.0,0.0,0.0,0.0,0.0,3.573077904438626e-11
t4,0.0,0.0,0.0,0.0,1.11990308969089e-11,0.0,2.3646862246096134e-11,0.0,0.0,0.0,0.0,0.0,3.4845893143005035e-11
t5,0.0,0.0,0.0,0.0,1.0340995950786585e-11,0.0,2.3646862246096134e-11,0.0,0.0,0.0,0.0,0.0,3.398785819688272e-11
t6,0.0,0.0,0.0,0.0,9.913110066620807e-12,0.0,2.3646862246096134e-11,0.0,0.0,0.0,0.0,0.0,3.3559972312716944e-11
t7,0.0,5.827595053685988e-13,0.0,0.0,9.061976563782549e-12,0.0,2.3646862246096134e-11,0.0,0.0,0.0,0.0,0.0,3.329159831524728e-11
t8,0.0,3.679302209413325e-12,0.0,0.0,9.58010024338192e-12,0.0,2.4556356947869062e-11,0.0,0.0,0.0,0.0,0.0,3.781575940066431e-11
t9,0.0,6.909121721551495e-12,0.0,0.0,8.589824966958805e-12,0.0,2.4556356947869062e-11,0.0,0.0,0.0,0.0,0.0,4.005530363637936e-11
t10,0.0,1.123496237296895e-11,0.0,0.0,4.892685463788267e-12,0.0,2.4556356947869062e-11,0.0,0.0,0.0,0.0,0.0,4.068400478462628e-11
t11,0.0,1.2758513295514789e-11,0.0,0.0,3.0778212813029877e-12,0.0,2.4556356947869062e-11,0.0,0.0,0.0,0.0,0.0,4.039269152468684e-11
t12,0.0,8.913381385786683e-12,0.0,0.0,3.0960771911232565e-12,0.0,2.4556356947869062e-11,0.0,0.0,0.0,0.0,0.0,3.6565815524779004e-11
t13,0.0,1.1912658784338948e-11,0.0,0.0,4.519138601918306e-12,0.0,2.4101609596982598e-11,0.0,0.0,0.0,0.0,0.0,4.053340698323985e-11
t14,0.0,1.0075429645242244e-11,0.0,0.0,3.3473427049703596e-12,0.0,2.319211489520967e-11,0.0,0.0,0.0,0.0,0.0,3.661488724542227e-11
t15,0.0,6.647437122468485e-12,0.0,0.0,2.73251521710768e-12,0.0,2.3305801732931286e-11,0.0,0.0,0.0,0.0,0.0,3.268575407250745e-11
t16,0.0,2.631720010067802e-12,0.0,0.0,3.3427598383990764e-12,0.0,2.3533175408374518e-11,0.0,0.0,0.0,0.0,0.0,2.9507655256841396e-11
t17,0.0,6.18415599783726e-13,0.0,0.0,4.345901019741947e-12,0.0,2.319211489520967e-11,0.0,0.0,0.0,0.0,0.0,2.8156431514735345e-11
t18,0.0,0.0,0.0,0.0,3.870285057445907e-12,0.0,2.3646862246096134e-11,0.0,0.0,0.0,0.0,0.0,2.7517147303542043e-11
t19,0.0,0.0,0.0,0.0,5.113491145422442e-12,0.0,2.3419488570652902e-11,0.0,0.0,0.0,0.0,0.0,2.8532979716075346e-11
t20,0.0,0.0,0.0,0.0,2.2709125081953694e-12,0.0,2.1032064978498966e-11,0.0,0.0,0.0,0.0,0.0,2.3302977486694334e-11
t21,0.0,0.0,0.0,0.0,1.544168881949461e-12,0.0,2.5011104298755527e-11,0.0,0.0,0.0,0.0,0.0,2.6555273180704986e-11
t22,0.0,0.0,0.0,0.0,2.248633683208388e-12,0.0,2.3874235921539366e-11,0.0,0.0,0.0,0.0,0.0,2.6122869604747753e-11
t23,0.0,0.0,0.0,0.0,1.4523611545280222e-12,0.0,2.376054908381775e-11,0.0,0.0,0.0,0.0,0.0,2.5212910238345772e-11
t24,0.0,0.0,0.0,0.0,1.2593455904560605e-12,0.0,2.3646862246096134e-11,0.0,0.0,0.0,0.0,0.0,2.4906207836552196e-11
t25,0.0,0.0,0.0,0.0,9.008134749802499e-13,0.0,2.4215296434704214e-11,0.0,0.0,0.0,0.0,0.0,2.5116109909684465e-11
t26,0.0,0.0,0.0,0.0,5.50686287723984e-13,0.0,2.4556356947869062e-11,0.0,0.0,0.0,0.0,0.0,2.5107043235593046e-11
t27,0.0,0.0,0.0,0.0,1.883495486132018e-12,0.0,2.4783730623312294e-11,0.0,0.0,0.0,0.0,0.0,2.6667226109444313e-11
t28,0.0,0.0,0.0,0.0,3.4893254981737523e-12,0.0,2.4556356947869062e-11,0.0,0.0,0.0,0.0,0.0,2.8045682446042816e-11
t29,0.0,0.0,0.0,0.0,6.396168875439426e-12,0.0,2.4101609596982598e-11,0.0,0.0,0.0,0.0,0.0,3.049777847242202e-11
t30,0.0,0.0,0.0,0.0,7.354104321212533e-12,0.0,2.3646862246096134e-11,0.0,0.0,0.0,0.0,0.0,3.1000966567308664e-11
t31,0.0,7.244562149010425e-13,0.0,0.0,7.036263242426333e-12,0.0,2.3646862246096134e-11,0.0,0.0,0.0,0.0,0.0,3.140758170342351e-11
t32,0.0,2.279582839901347e-12,0.0,0.0,6.535995866559614e-12,0.0,2.546585164964199e-11,0.0,0.0,0.0,0.0,0.0,3.4281430356102955e-11
t33,0.0,3.855321865056559e-12,0.0,0.0,6.0336558523978475e-12,0.0,2.637534635141492e-11,0.0,0.0,0.0,0.0,0.0,3.626432406886933e-11
t34,0.0,5.373077471117014e-12,0.0,0.0,6.528497714310045e-12,0.0,2.546585164964199e-11,0.0,0.0,0.0,0.0,0.0,3.736742683506905e-11
t35,0.0,4.524759618261576e-12,0.0,0.0,6.631126477996598e-12,0.0,2.637534635141492e-11,0.0,0.0,0.0,0.0,0.0,3.7531232447673093e-11
t36,0.0,5.984566090959065e-12,0.0,0.0,7.020183710473856e-12,0.0,2.7284841053187847e-11,0.0,0.0,0.0,0.0,0.0,4.028959085462077e-11
t37,0.0,6.376914719111363e-12,0.0,0.0,8.363114421469998e-12,0.0,2.637534635141492e-11,0.0,0.0,0.0,0.0,0.0,4.111537549199628e-11
t38,0.0,6.112157386618068e-12,0.0,0.0,8.746973497982913e-12,0.0,2.546585164964199e-11,0.0,0.0,0.0,0.0,0.0,4.032498253424297e-11
t39,0.0,5.278837317893052e-12,0.0,0.0,9.30599085581715e-12,0.0,2.546585164964199e-11,0.0,0.0,0.0,0.0,0.0,4.005067982335219e-11
t40,0.0,2.1333962002283576e-12,0.0,0.0,9.859216875957426e-12,0.0,2.7284841053187847e-11,0.0,0.0,0.0,0.0,0.0,3.927745412937363e-11
t41,0.0,7.3141588932021e-14,0.0,0.0,1.019442981999601e-11,0.0,2.9103830456733704e-11,0.0,0.0,0.0,0.0,0.0,3.9371401865661736e-11
t42,0.0,0.0,0.0,0.0,1.1165918054159529e-11,0.0,3.001332515850663e-11,0.0,0.0,0.0,0.0,0.0,4.117924321266616e-11
t43,0.0,0.0,0.0,0.0,1.2233843167454393e-11,0.0,2.7284841053187847e-11,0.0,0.0,0.0,0.0,0.0,3.951868422064224e-11
t44,0.0,0.0,0.0,0.0,1.2096478097000237e-11,0.0,2.546585164964199e-11,0.0,0.0,0.0,0.0,0.0,3.756232974664223e-11
t45,0.0,0.0,0.0,0.0,1.3352903800327112e-11,0.0,2.546585164964199e-11,0.0,0.0,0.0,0.0,0.0,3.88187554499691e-11
t46,0.0,0.0,0.0,0.0,1.249013773754773e-11,0.0,2.4556356947869062e-11,0.0,0.0,0.0,0.0,0.0,3.704649468541679e-11
t47,0.0,0.0,0.0,0.0,1.115348002918659e-11,0.0,2.3646862246096134e-11,0.0,0.0,0.0,0.0,0.0,3.4800342275282725e-11
t48,0.0,0.0,0.0,0.0,1.1043164281379372e-11,0.0,2.3646862246096134e-11,0.0,0.0,0.0,0.0,0.0,3.4690026527475506e-11
t49,0.0,0.0,0.0,0.0,1.0001006656903761e-11,0.0,2.3646862246096134e-11,0.0,0.0,0.0,0.0,0.0,3.3647868902999896e-11
t50,0.0,0.0,0.0,0.0,1.0641835384212836e-11,0.0,2.3646862246096134e-11,0.0,0.0,0.0,0.0,0.0,3.4288697630308973e-11
t51,0.0,0.0,0.0,0.0,1.1051228138663396e-11,0.0,2.3646862246096134e-11,0.0,0.0,0.0,0.0,0.0,3.469809038475953e-11
t52,0.0,0.0,0.0,0.0,1.079903208767007e-11,0.0,2.3646862246096134e-11,0.0,0.0,0.0,0.0,0.0,3.4445894333766204e-11
t53,0.0,0.0,0.0,0.0,1.1294617342747706e-11,0.0,2.3646862246096134e-11,0.0,0.0,0.0,0.0,0.0,3.494147958884384e-11
t54,0.0,0.0,0.0,0.0,1.13069258608906e-11,0.0,2.3646862246096134e-11,0.0,0.0,0.0,0.0,0.0,3.4953788106986735e-11
t55,0.0,2.70337070399158e-13,0.0,0.0,1.1843952331530372e-11,0.0,2.3646862246096134e-11,0.0,0.0,0.0,0.0,0.0,3.576115164802566e-11
t56,0.0,2.432392060851467e-12,0.0,0.0,1.234608472749653e-11,0.0,2.4556356947869062e-11,0.0,0.0,0.0,0.0,0.0,3.933483373621706e-11
t57,0.0,5.129597065108639e-12,0.0,0.0,8.66418444675041e-12,0.0,2.546585164964199e-11,0.0,0.0,0.0,0.0,0.0,3.925963316150104e-11
t58,0.0,9.173853006046668e-12,0.0,0.0,7.501898653472313e-12,0.0,2.546585164964199e-11,0.0,0.0,0.0,0.0,0.0,4.2141603309160974e-11
t59,0.0,1.0162014368692946e-11,0.0,0.0,6.538329206682329e-12,0.0,2.546585164964199e-11,0.0,0.0,0.0,0.0,0.0,4.2166195225017266e-11
t60,0.0,1.1551177451094387e-11,0.0,0.0,6.124207716267812e-12,0.0,2.546585164964199e-11,0.0,0.0,0.0,0.0,0.0,4.314123681700419e-11
t61,0.0,1.1459684538093955e-11,0.0,0.0,6.313817588942625e-12,0.0,2.546585164964199e-11,0.0,0.0,0.0,0.0,0.0,4.323935377667857e-11
t62,0.0,1.145955240812204e-11,0.0,0.0,3.905394469014536e-12,0.0,2.546585164964199e-11,0.0,0.0,0.0,0.0,0.0,4.0830798526778565e-11
t63,0.0,1.0007462127889653e-11,0.0,0.0,5.7281707788155005e-12,0.0,2.546585164964199e-11,0.0,0.0,0.0,0.0,0.0,4.120148455634714e-11
t64,0.0,6.2098256630749046e-12,0.0,0.0,5.589552624102326e-12,0.0,2.7284841053187847e-11,0.0,0.0,0.0,0.0,0.0,3.908421934036508e-11
t65,0.0,7.136038580468529e-13,0.0,0.0,4.828270366721236e-12,0.0,2.9103830456733704e-11,0.0,0.0,0.0,0.0,0.0,3.4645704681501795e-11
t66,0.0,0.0,0.0,0.0,5.9798596781396696e-12,0.0,2.8194335754960775e-11,0.0,0.0,0.0,0.0,0.0,3.417419543310044e-11
t67,0.0,0.0,0.0,0.0,5.59686755242999e-12,0.0,2.8194335754960775e-11,0.0,0.0,0.0,0.0,0.0,3.379120330739077e-11
t68,0.0,0.0,0.0,0.0,5.7888469080460134e-12,0.0,2.8194335754960775e-11,0.0,0.0,0.0,0.0,0.0,3.398318266300679e-11
t69,0.0,0.0,0.0,0.0,5.85623039020247e-12,0.0,2.7284841053187847e-11,0.0,0.0,0.0,0.0,0.0,3.314107144339032e-11
t70,0.0,0.0,0.0,0.0,5.788661645304034e-12,0.0,2.4556356947869062e-11,0.0,0.0,0.0,0.0,0.0,3.0345018593173095e-11
t71,0.0,0.0,0.0,0.0,6.3334609306167156e-12,0.0,2.3646862246096134e-11,0.0,0.0,0.0,0.0,0.0,2.998032317671285e-11
t72,0.0,0.0,0.0,0.0,6.441646258136993e-12,0.0,2.4101609596982598e-11,0.0,0.0,0.0,0.0,0.0,3.054325585511959e-11
t73,0.0,0.0,0.0,0.0,4.7012033289715345e-12,0.0,2.4101609596982598e-11,0.0,0.0,0.0,0.0,0.0,2.8802812925954134e-11
t74,0.0,0.0,0.0,0.0,5.72937008813109e-12,0.0,2.4101609596982598e-11,0.0,0.0,0.0,0.0,0.0,2.983097968511369e-11
t75,0.0,0.0,0.0,0.0,6.148738359865528e-12,0.0,2.4101609596982598e-11,0.0,0.0,0.0,0.0,0.0,3.0250347956848126e-11
t76,0.0,0.0,0.0,0.0,6.890118582339405e-12,0.0,2.4556356947869062e-11,0.0,0.0,0.0,0.0,0.0,3.144647553020847e-11
t77,0.0,0.0,0.0,0.0,7.137216078863822e-12,0.0,2.4101609596982598e-11,0.0,0.0,0.0,0.0,0.0,3.123882567584642e-11
t78,0.0,0.0,0.0,0.0,7.463625549499381e-12,0.0,2.3646862246096134e-11,0.0,0.0,0.0,0.0,0.0,3.1110487795595515e-11
t79,0.0,6.478907378038491e-13,0.0,0.0,1.0278791639123164e-11,0.0,2.3646862246096134e-11,0.0,0.0,0.0,0.0,0.0,3.457354462302315e-11
t80,0.0,3.8300459426049766e-12,0.0,0.0,1.173026288225531e-11,0.0,2.4556356947869062e-11,0.0,0.0,0.0,0.0,0.0,4.011666577272935e-11
t81,0.0,5.241068444457193e-12,0.0,0.0,1.214425697047126e-11,0.0,2.4556356947869062e-11,0.0,0.0,0.0,0.0,0.0,4.1941682362797514e-11
t82,0.0,5.243311036786789e-12,0.0,0.0,1.1196188602878434e-11,0.0,2.4556356947869062e-11,0.0,0.0,0.0,0.0,0.0,4.0995856587534285e-11
t83,0.0,7.572476892711826e-12,0.0,0.0,1.2668527863522259e-11,0.0,2.4556356947869062e-11,0.0,0.0,0.0,0.0,0.0,4.479736170410315e-11
t84,0.0,8.515435600197394e-12,0.0,0.0,1.3392221602069245e-11,0.0,2.4556356947869062e-11,0.0,0.0,0.0,0.0,0.0,4.64640141501357e-11
t85,0.0,1.3393853300991101e-11,0.0,0.0,1.2954596820689863e-11,0.0,2.4556356947869062e-11,0.0,0.0,0.0,0.0,0.0,5.090480706955003e-11
t86,0.0,8.366367666517127e-12,0.0,0.0,1.3826767740549264e-11,0.0,2.4556356947869062e-11,0.0,0.0,0.0,0.0,0.0,4.6749492354935457e-11
t87,0.0,8.99838916609478e-12,0.0,0.0,1.3032374476515505e-11,0.0,2.4556356947869062e-11,0.0,0.0,0.0,0.0,0.0,4.658712059047935e-11
t88,0.0,4.824757523345673e-12,0.0,0.0,1.3859936989198308e-11,0.0,2.546585164964199e-11,0.0,0.0,0.0,0.0,0.0,4.415054616218597e-11
t89,0.0,9.136198788517025e-13,0.0,0.0,1.3842888738413904e-11,0.0,2.546585164964199e-11,0.0,0.0,0.0,0.0,0.0,4.022236026690759e-11
t90,0.0,0.0,0.0,0.0,1.5206412059757274e-11,0.0,3.3651303965598345e-11,0.0,0.0,0.0,0.0,0.0,4.885771602535562e-11
t91,0.0,0.0,0.0,0.0,1.4338836108622979e-11,0.0,2.7284841053187847e-11,0.0,0.0,0.0,0.0,0.0,4.1623677161810826e-11
t92,0.0,0.0,0.0,0.0,1.1257662693493982e-11,0.0,2.637534635141492e-11,0.0,0.0,0.0,0.0,0.0,3.7633009044908904e-11
t93,0.0,0.0,0.0,0.0,1.0895781127761493e-11,0.0,2.637534635141492e-11,0.0,0.0,0.0,0.0,0.0,3.727112747917641e-11
t94,0.0,0.0,0.0,0.0,1.1605976676369382e-11,0.0,2.4556356947869062e-11,0.0,0.0,0.0,0.0,0.0,3.6162333624238444e-11
t95,0.0,0.0,0.0,0.0,1.1941575541603283e-11,0.0,2.3646862246096134e-11,0.0,0.0,0.0,0.0,0.0,3.558843778769942e-11
t96,0.0,0.0,0.0,0.0,1.1169384834049771e-11,0.0,2.3646862246096134e-11,0.0,0.0,0.0,0.0,0.0,3.4816247080145905e-11
t97,0.0,0.0,0.0,0.0,1.0677018685623417e-11,0.0,2.3646862246096134e-11,0.0,0.0,0.0,0.0,0.0,3.432388093171955e-11
t98,0.0,0.0,0.0,0.0,9.810441968196795e-12,0.0,2.3646862246096134e-11,0.0,0.0,0.0,0.0,0.0,3.3457304214292926e-11
t99,0.0,0.0,0.0,0.0,1.0616601185008144e-11,0.0,2.3646862246096134e-11,0.0,0.0,0.0,0.0,0.0,3.4263463431104274e-11
t100,0.0,0.0,0.0,0.0,8.276578053355051e-12,0.0,2.3646862246096134e-11,0.0,0.0,0.0,0.0,0.0,3.192344029945118e-11
t101,0.0,0.0,0.0,0.0,1.1202841644897454e-11,0.0,2.3646862246096134e-11,0.0,0.0,0.0,0.0,0.0,3.484970389099359e-11
t102,0.0,0.0,0.0,0.0,1.188348617797994e-11,0.0,2.3646862246096134e-11,0.0,0.0,0.0,0.0,0.0,3.5530348424076074e-11
t103,0.0,9.101331505484386e-13,0.0,0.0,1.141326576541346e-11,0.0,2.4101609596982598e-11,0.0,0.0,0.0,0.0,0.0,3.642500851294449e-11
t104,0.0,4.206232422883768e-12,0.0,0.0,1.1581007213580684e-11,0.0,2.4556356947869062e-11,0.0,0.0,0.0,0.0,0.0,4.034359658433351e-11
t105,0.0,9.259707752104195e-12,0.0,0.0,1.1252742194131528e-11,0.0,2.546585164964199e-11,0.0,0.0,0.0,0.0,0.0,4.5978301595877714e-11
t106,0.0,1.55086449938558e-11,0.0,0.0,1.0771733623111915e-11,0.0,2.546585164964199e-11,0.0,0.0,0.0,0.0,0.0,5.1746230266609705e-11
t107,0.0,1.5244205349468352e-11,0.0,0.0,1.0423454722554522e-11,0.0,2.4556356947869062e-11,0.0,0.0,0.0,0.0,0.0,5.022401701989194e-11
t108,0.0,1.1215439322440927e-11,0.0,0.0,1.0958614096351182e-11,0.0,2.546585164964199e-11,0.0,0.0,0.0,0.0,0.0,4.76399050684341e-11
t109,0.0,1.0309080451761153e-11,0.0,0.0,1.2667807598850117e-11,0.0,2.546585164964199e-11,0.0,0.0,0.0,0.0,0.0,4.8442739700253264e-11
