BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,7.838064204820879e6,18342.427164927816,-21775.63198580985,0.0,0.0,0.0,3.4444649309754894e-12,0.0,0.0,-7.834631e6
t1,16311.747310925915,1.485316503253407e-10,-163.74731092516055,0.0,0.0,0.0,1.0242914442875431e-14,0.0,0.0,-16148.0
t2,14317.149184362428,5.531478831073535e-9,-158.14918436795978,0.0,0.0,0.0,1.0240560160453414e-14,0.0,0.0,-14159.0
t3,13653.325015326327,2.2534277460130724e-9,-88.32501532858151,0.0,0.0,0.0,1.024265104286198e-14,0.0,0.0,-13565.0
t4,13405.81908107095,5.207523796181529e-10,-72.81908107147164,0.0,0.0,0.0,1.024314300561193e-14,0.0,0.0,-13333.0
t5,13373.864602471018,2.7749043956687493e-10,-64.86460247129901,0.0,0.0,0.0,1.0243111872945744e-14,0.0,0.0,-13309.0
t6,14340.753447293475,2.455876834037562e-10,-59.75344729371968,0.0,0.0,0.0,1.0241509938448057e-14,0.0,0.0,-14281.0
t7,15183.098679061051,2.7352378199111016e-10,-49.0986790613249,0.0,0.0,0.0,1.0241375243811234e-14,0.0,0.0,-15134.0
t8,15842.09071533375,2.8556788068443896e-10,-47.090715334035316,0.0,0.0,0.0,1.024268858942605e-14,0.0,0.0,-15795.0
t9,16646.953753107584,2.857857207713915e-10,-45.95375310787158,0.0,0.0,0.0,1.0242505267472806e-14,0.0,0.0,-16601.0
t10,18787.077226435074,2.825919455624024e-10,-45.0772264353553,0.0,0.0,0.0,1.0245144025928253e-14,0.0,0.0,-18742.0
t11,20363.04241039143,2.8354239180241925e-10,-44.042410391712906,0.0,0.0,0.0,1.0245489941094909e-14,0.0,0.0,-20319.0
t12,21896.629414071707,3.088747065249771e-10,-38.62941407201355,0.0,0.0,0.0,1.0240364928748057e-14,0.0,0.0,-21858.0
