Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2
Zone,1,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,0.00011146693176471641,0.0,0.0,0.0,0.0,0.0,2691.4598678701645
t2,0.0,0.0,0.0,0.0,0.0,792.3542337923221,0.0,0.0,0.0,0.0,0.0,2744.158540989274
t3,0.0,0.0,0.0,0.0,0.0,1262.0429848244603,0.0,0.0,0.0,0.0,0.0,2797.581025314158
t4,0.0,0.0,0.0,0.0,0.0,1658.3260958097785,0.0,0.0,0.0,0.0,0.0,2851.1217168092503
t5,0.0,0.0,0.0,0.0,0.0,2018.121758182215,0.0,0.0,0.0,0.0,0.0,2903.3427373875224
t6,0.0,0.0,0.0,0.0,0.0,2350.024034756308,0.0,0.0,0.0,0.0,0.0,2952.850286341091
t7,0.0,0.0,0.0,0.0,0.0,2610.608726731204,0.0,0.0,0.0,0.0,0.0,2996.3083052291227
t8,0.0,0.0,0.0,0.0,0.0,2860.18812538009,0.0,0.0,0.0,0.0,0.0,3038.069845922268
t9,0.0,0.0,0.0,0.0,0.0,3104.7562640506358,0.0,0.0,0.0,0.0,0.0,3078.9605635305575
t10,0.0,0.0,0.0,0.0,0.0,3345.176257908009,0.0,0.0,0.0,0.0,0.0,3119.0630090768154
t11,0.0,0.0,0.0,0.0,0.0,3596.6858286515303,0.0,0.0,0.0,0.0,0.0,3156.7942612288953
t12,0.0,0.0,0.0,0.0,0.0,3804.1965047561152,0.0,0.0,0.0,0.0,0.0,3190.5037053325204
t13,0.0,0.0,0.0,0.0,0.0,3995.8804913598924,0.0,0.0,0.0,0.0,0.0,3225.5798963976877
t14,0.0,0.0,0.0,0.0,0.0,4191.355554609291,0.0,0.0,0.0,0.0,0.0,3261.4871263961627
t15,0.0,0.0,0.0,0.0,0.0,4388.896826390756,0.0,0.0,0.0,0.0,0.0,3298.0374629093617
t16,0.0,0.0,0.0,0.0,0.0,4583.6032319735405,0.0,0.0,0.0,0.0,0.0,3333.701664680929
t17,0.0,0.0,0.0,0.0,0.0,4744.9292897776195,0.0,0.0,0.0,0.0,0.0,3366.025018504136
t18,0.0,0.0,0.0,0.0,0.0,4921.784588578339,0.0,0.0,0.0,0.0,0.0,3400.109571817227
t19,0.0,0.0,0.0,0.0,0.0,5115.927570720813,0.0,0.0,0.0,0.0,0.0,3433.282799387979
t20,0.0,0.0,0.0,0.0,0.0,5318.947408792404,0.0,0.0,0.0,0.0,0.0,3470.459423903463
t21,0.0,0.0,0.0,0.0,0.0,5510.24165384308,0.0,0.0,0.0,0.0,0.0,3505.9571991830912
t22,0.0,0.0,0.0,0.0,0.0,5656.73212581867,0.0,0.0,0.0,0.0,0.0,3537.4382412075106
t23,0.0,0.0,0.0,0.0,0.0,5808.159463270758,0.0,0.0,0.0,0.0,0.0,3569.231958938678
t24,0.0,0.0,0.0,0.0,0.0,5970.05958876181,0.0,0.0,0.0,0.0,0.0,3602.2267564508747
t25,0.0,0.0,0.0,0.0,0.0,6138.281405168335,0.0,0.0,0.0,0.0,0.0,3636.116427306487
t26,0.0,0.0,0.0,0.0,0.0,6311.459050361814,0.0,0.0,0.0,0.0,0.0,3669.5522073094276
t27,0.0,0.0,0.0,0.0,0.0,6465.39213115182,0.0,0.0,0.0,0.0,0.0,3700.153193851044
t28,0.0,0.0,0.0,0.0,0.0,6624.872276212358,0.0,0.0,0.0,0.0,0.0,3731.2068503414
t29,0.0,0.0,0.0,0.0,0.0,6791.779003293017,0.0,0.0,0.0,0.0,0.0,3763.2966668317326
t30,0.0,0.0,0.0,0.0,0.0,6965.271384781636,0.0,0.0,0.0,0.0,0.0,3796.149964591394
t31,0.0,0.0,0.0,0.0,0.0,7143.977262988574,0.0,0.0,0.0,0.0,0.0,3828.4541767759597
t32,0.0,0.0,0.0,0.0,0.0,7304.166290837948,0.0,0.0,0.0,0.0,0.0,3858.1285983665907
t33,0.0,0.0,0.0,0.0,0.0,7470.980568364296,0.0,0.0,0.0,0.0,0.0,3888.2845126004368
t34,0.0,0.0,0.0,0.0,0.0,7643.724400005854,0.0,0.0,0.0,0.0,0.0,3919.3229318930194
t35,0.0,0.0,0.0,0.0,0.0,7821.419992701628,0.0,0.0,0.0,0.0,0.0,3950.852709159474
t36,0.0,0.0,0.0,0.0,0.0,8002.1157410862015,0.0,0.0,0.0,0.0,0.0,3981.5152143087676
t37,0.0,0.0,0.0,0.0,0.0,8163.77530189705,0.0,0.0,0.0,0.0,0.0,4009.835728156329
t38,0.0,0.0,0.0,0.0,0.0,8333.691843764627,0.0,0.0,0.0,0.0,0.0,4038.6408690960466
t39,0.0,0.0,0.0,0.0,0.0,8508.515256604313,0.0,0.0,0.0,0.0,0.0,4068.158977950185
t40,0.0,0.0,0.0,0.0,0.0,8678.4890314538,0.0,0.0,0.0,0.0,0.0,4098.06823822171
t41,0.0,0.0,0.0,0.0,0.0,8906.443034638529,0.0,0.0,0.0,0.0,0.0,4133.916112044784
t42,0.0,0.0,0.0,0.0,0.0,5692.865849129122,0.0,0.0,0.0,0.0,0.0,4133.916112044763
t43,0.0,0.0,0.0,0.0,0.0,4362.052954924059,0.0,0.0,0.0,0.0,0.0,4133.9161120447425
t44,0.0,0.0,0.0,0.0,0.0,4584.690616007438,0.0,0.0,0.0,0.0,0.0,4167.242397144721
t45,0.0,0.0,0.0,0.0,0.0,4775.007941203257,0.0,0.0,0.0,0.0,0.0,4199.317379768318
t46,0.0,0.0,0.0,0.0,0.0,4967.51502966337,0.0,0.0,0.0,0.0,0.0,4228.979919031139
t47,0.0,0.0,0.0,0.0,0.0,5132.785145249083,0.0,0.0,0.0,0.0,0.0,4255.698598655848
t48,0.0,0.0,0.0,0.0,0.0,5311.104401587901,0.0,0.0,0.0,0.0,0.0,4282.8903349541615
t49,0.0,0.0,0.0,0.0,0.0,5503.770199041959,0.0,0.0,0.0,0.0,0.0,4311.117318911713
t50,0.0,0.0,0.0,0.0,0.0,5709.326309254892,0.0,0.0,0.0,0.0,0.0,4340.259264256739
t51,0.0,0.0,0.0,0.0,0.0,5922.825638660926,0.0,0.0,0.0,0.0,0.0,4369.073362309459
t52,0.0,0.0,0.0,0.0,0.0,6111.793510937873,0.0,0.0,0.0,0.0,0.0,4395.556153563145
t53,0.0,0.0,0.0,0.0,0.0,6308.270955936383,0.0,0.0,0.0,0.0,0.0,4422.516287521614
t54,0.0,0.0,0.0,0.0,0.0,6514.326487202373,0.0,0.0,0.0,0.0,0.0,4450.527834743575
t55,0.0,0.0,0.0,0.0,0.0,6729.153376295576,0.0,0.0,0.0,0.0,0.0,4479.366978810504
t56,0.0,0.0,0.0,0.0,0.0,6951.251084125996,0.0,0.0,0.0,0.0,0.0,4507.98917762895
t57,0.0,0.0,0.0,0.0,0.0,7147.894191500321,0.0,0.0,0.0,0.0,0.0,4534.420600455605
t58,0.0,0.0,0.0,0.0,0.0,7349.016493545228,0.0,0.0,0.0,0.0,0.0,4561.171818272646
t59,0.0,0.0,0.0,0.0,0.0,7557.560233300687,0.0,0.0,0.0,0.0,0.0,4588.692791146253
t60,0.0,0.0,0.0,0.0,0.0,7774.083766556896,0.0,0.0,0.0,0.0,0.0,4616.922087991718
t61,0.0,0.0,0.0,0.0,0.0,7998.1655156457355,0.0,0.0,0.0,0.0,0.0,4644.895811558779
t62,0.0,0.0,0.0,0.0,0.0,8193.312488508667,0.0,0.0,0.0,0.0,0.0,4670.51911062529
t63,0.0,0.0,0.0,0.0,0.0,8396.719480245945,0.0,0.0,0.0,0.0,0.0,4696.451995219123
t64,0.0,0.0,0.0,0.0,0.0,8597.321070129305,0.0,0.0,0.0,0.0,0.0,4723.01050191801
t65,0.0,0.0,0.0,0.0,0.0,8787.697454456546,0.0,0.0,0.0,0.0,0.0,4754.8867777652
t66,0.0,0.0,0.0,0.0,0.0,3803.194197162323,0.0,0.0,0.0,0.0,0.0,4020.0939043671397
t67,0.0,0.0,0.0,0.0,0.0,647.1456548616316,0.0,0.0,0.0,0.0,0.0,4020.0939043670955
t68,0.0,0.0,0.0,0.0,0.0,718.1052275677472,0.0,0.0,0.0,0.0,0.0,4051.4539032255248
t69,0.0,0.0,0.0,0.0,0.0,786.9967689248533,0.0,0.0,0.0,0.0,0.0,4079.6490474600446
t70,0.0,0.0,0.0,0.0,0.0,858.0388192032407,0.0,0.0,0.0,0.0,0.0,4106.817953986992
t71,0.0,0.0,0.0,0.0,0.0,929.5605332804931,0.0,0.0,0.0,0.0,0.0,4133.854824365331
t72,0.0,0.0,0.0,0.0,0.0,990.3398654197888,0.0,0.0,0.0,0.0,0.0,4158.898106148346
t73,0.0,0.0,0.0,0.0,0.0,1050.873321138777,0.0,0.0,0.0,0.0,0.0,4184.475260757726
t74,0.0,0.0,0.0,0.0,0.0,1111.8071756171448,0.0,0.0,0.0,0.0,0.0,4211.09901158677
t75,0.0,0.0,0.0,0.0,0.0,1172.838452715949,0.0,0.0,0.0,0.0,0.0,4238.5590095741845
t76,0.0,0.0,0.0,0.0,0.0,1233.6528435017324,0.0,0.0,0.0,0.0,0.0,4265.671423124658
t77,0.0,0.0,0.0,0.0,0.0,1285.508658259754,0.0,0.0,0.0,0.0,0.0,4290.7228413307585
t78,0.0,0.0,0.0,0.0,0.0,1338.3006758744673,0.0,0.0,0.0,0.0,0.0,4316.343054438557
t79,0.0,0.0,0.0,0.0,0.0,1392.2739696179337,0.0,0.0,0.0,0.0,0.0,4342.849418169963
t80,0.0,0.0,0.0,0.0,0.0,1447.6814647098286,0.0,0.0,0.0,0.0,0.0,4370.164214678308
t81,0.0,0.0,0.0,0.0,0.0,1503.900223687593,0.0,0.0,0.0,0.0,0.0,4397.205942918137
t82,0.0,0.0,0.0,0.0,0.0,1551.3305414717881,0.0,0.0,0.0,0.0,0.0,4422.100913175809
t83,0.0,0.0,0.0,0.0,0.0,1599.4505960238755,0.0,0.0,0.0,0.0,0.0,4447.491415036883
t84,0.0,0.0,0.0,0.0,0.0,1648.9889107353636,0.0,0.0,0.0,0.0,0.0,4473.886837672455
t85,0.0,0.0,0.0,0.0,0.0,1699.5164469164238,0.0,0.0,0.0,0.0,0.0,4501.043118247632
t86,0.0,0.0,0.0,0.0,0.0,1749.9757460760704,0.0,0.0,0.0,0.0,0.0,4527.890096885418
t87,0.0,0.0,0.0,0.0,0.0,1791.3459064128554,0.0,0.0,0.0,0.0,0.0,4552.474595402401
t88,0.0,0.0,0.0,0.0,0.0,1831.1429992847352,0.0,0.0,0.0,0.0,0.0,4577.425008786123
t89,0.0,0.0,0.0,0.0,0.0,1872.1100659112058,0.0,0.0,0.0,0.0,0.0,4603.947461513105
t90,0.0,0.0,0.0,0.0,0.0,1951.6495045218498,0.0,0.0,0.0,0.0,0.0,4648.091768335207
t91,0.0,0.0,0.0,0.0,0.0,2011.8676504132807,0.0,0.0,0.0,0.0,0.0,4679.27393983746
t92,0.0,0.0,0.0,0.0,0.0,2047.8223649558192,0.0,0.0,0.0,0.0,0.0,4703.822785406168
t93,0.0,0.0,0.0,0.0,0.0,2086.587712917969,0.0,0.0,0.0,0.0,0.0,4728.7966405422085
t94,0.0,0.0,0.0,0.0,0.0,2127.657842880349,0.0,0.0,0.0,0.0,0.0,4754.651225334562
t95,0.0,0.0,0.0,0.0,0.0,2170.3613743270653,0.0,0.0,0.0,0.0,0.0,4781.246665769575
t96,0.0,0.0,0.0,0.0,0.0,2213.957618557327,0.0,0.0,0.0,0.0,0.0,4807.521656816449
t97,0.0,0.0,0.0,0.0,0.0,2252.469413757917,0.0,0.0,0.0,0.0,0.0,4831.744619007745
t98,0.0,0.0,0.0,0.0,0.0,2292.075412920766,0.0,0.0,0.0,0.0,0.0,4856.421457570667
t99,0.0,0.0,0.0,0.0,0.0,2333.4111576935156,0.0,0.0,0.0,0.0,0.0,4882.116659264628
