Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,1.5134560271690134e-10,0.0,0.0,2.1588604661214234e-11,0.0,3.1382541010316345e-10,0.0,0.0,0.0,0.0,0.0,4.86759617481279e-10
t1,0.0,0.0,0.0,0.0,-3.498322213795252e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,5.596624803934031e-13
t2,0.0,0.0,0.0,0.0,-4.332563727704801e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,4.762383290024481e-13
t3,0.0,0.0,0.0,0.0,6.806750668322067e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.5901697686051349e-12
t4,0.0,0.0,0.0,0.0,5.3835152844329e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.4478462302162183e-12
t5,0.0,0.0,0.0,0.0,2.3282293335795093e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.1423176351308792e-12
t6,0.0,9.094947017729282e-13,0.0,0.0,-1.0442905769604747e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.714560345849809e-12
t7,0.0,9.094947017729282e-13,0.0,0.0,-3.142049445220439e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.5047844590238126e-12
t8,0.0,9.094947017729282e-13,0.0,0.0,-3.507574616099435e-14,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.783913657384862e-12
t9,0.0,1.8189894035458565e-12,0.0,0.0,1.6448747220329376e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,2.8929715775220786e-12
t10,0.0,0.0,0.0,0.0,9.884555903943961e-14,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.0083402608123679e-12
t11,0.0,3.637978807091713e-12,0.0,0.0,1.3584602943549946e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,4.6833195383001405e-12
t12,0.0,0.0,0.0,0.0,-5.704445232162988e-14,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,8.524502494512984e-13
t13,0.0,0.0,0.0,0.0,3.2063556755964944e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.2301302693325776e-12
t14,0.0,-3.637978807091713e-12,0.0,0.0,1.1165588784309154e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,-2.616828217475693e-12
t15,0.0,1.8189894035458565e-12,0.0,0.0,3.408652777725259e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,3.0693493830913108e-12
t16,0.0,1.8189894035458565e-12,0.0,0.0,8.225387678252871e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,3.5510228731440717e-12
t17,0.0,9.094947017729282e-13,0.0,0.0,-4.5040827663033473e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.3685811269155217e-12
t18,0.0,1.3642420526593924e-12,0.0,0.0,6.515030291792197e-14,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,2.3388870573502428e-12
t19,0.0,1.0231815394945443e-12,0.0,0.0,-4.669600243321101e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.4657162169353624e-12
t20,0.0,0.0,0.0,0.0,-1.562550978406153e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,7.532396039323129e-13
t21,0.0,0.0,0.0,0.0,2.619997857033968e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.171494487476325e-12
t22,0.0,0.0,0.0,0.0,4.1941851024076537e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.3289132120136936e-12
t23,0.0,0.0,0.0,0.0,1.0822877480910264e-12,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.9917824498639547e-12
t24,0.0,0.0,0.0,0.0,5.738108877289617e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.48330558950189e-12
t25,0.0,0.0,0.0,0.0,6.632273237186066e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.5727220254915349e-12
t26,0.0,0.0,0.0,0.0,-2.8126114689782573e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,6.282335548751025e-13
t27,0.0,0.0,0.0,0.0,3.2122956706854274e-14,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,9.416176584797825e-13
t28,0.0,0.0,0.0,0.0,-1.1009956130246487e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,7.993951404704634e-13
t29,0.0,0.0,0.0,0.0,3.6902779877687214e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.2785225005498004e-12
t30,0.0,1.1368683772161603e-12,0.0,0.0,-1.3867991783637651e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.9076831611527122e-12
t31,0.0,1.3642420526593924e-12,0.0,0.0,-3.4227198465463607e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.9314647697776847e-12
t32,0.0,1.8189894035458565e-12,0.0,0.0,-1.4630455969709658e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,2.582179545621688e-12
t33,0.0,0.0,0.0,0.0,3.5367385176302435e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.2631685535359525e-12
t34,0.0,0.0,0.0,0.0,2.2225880288567593e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.1317535046586042e-12
t35,0.0,0.0,0.0,0.0,-5.344487491840292e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,3.75045952588899e-13
t36,0.0,-3.637978807091713e-12,0.0,0.0,3.928251122485709e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,-2.3356589930702136e-12
t37,0.0,-3.637978807091713e-12,0.0,0.0,-2.2537504156125159e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,-2.9538591468800363e-12
t38,0.0,0.0,0.0,0.0,-4.94026117359711e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,4.1546858441321726e-13
t39,0.0,1.8189894035458565e-12,0.0,0.0,-1.3125580990251595e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,2.5972282954162688e-12
t40,0.0,1.8189894035458565e-12,0.0,0.0,4.337244638293946e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,3.162208569148179e-12
t41,0.0,9.094947017729282e-13,0.0,0.0,2.4782900393082426e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,2.0668184074766805e-12
t42,0.0,9.094947017729282e-13,0.0,0.0,5.234581366583569e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,2.342447540204213e-12
t43,0.0,7.958078640513122e-13,0.0,0.0,1.3201583869376006e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.8373184045180007e-12
t44,0.0,0.0,0.0,0.0,-1.0351883135818706e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,8.059758704147412e-13
t45,0.0,0.0,0.0,0.0,4.375456488344698e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.347040350607398e-12
t46,0.0,0.0,0.0,0.0,2.469365848175617e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.15643128659049e-12
t47,0.0,0.0,0.0,0.0,-8.725157169843741e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,3.697898478855419e-14
t48,0.0,0.0,0.0,0.0,8.851929296166483e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.7946876313895766e-12
t49,0.0,0.0,0.0,0.0,-4.8277465249936725e-14,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,8.612172365229915e-13
t50,0.0,0.0,0.0,0.0,-5.3724489432601946e-14,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,8.557702123403263e-13
t51,0.0,0.0,0.0,0.0,9.193529837141367e-14,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.001430000144342e-12
t52,0.0,0.0,0.0,0.0,-1.8908536329138718e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,7.204093384815411e-13
t53,0.0,0.0,0.0,0.0,-3.4018432644609684e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,5.693103753268314e-13
t54,0.0,1.0231815394945443e-12,0.0,0.0,-6.448017787973928e-14,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.868196063387733e-12
t55,0.0,1.1368683772161603e-12,0.0,0.0,2.0351943246212393e-17,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,2.046383430932335e-12
t56,0.0,1.3642420526593924e-12,0.0,0.0,-2.9919910850665137e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.974537645925669e-12
t57,0.0,1.8189894035458565e-12,0.0,0.0,2.369068970229207e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,2.9653910023417054e-12
t58,0.0,0.0,0.0,0.0,-9.000952314332947e-14,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,8.194851786295988e-13
t59,0.0,0.0,0.0,0.0,3.4757653918734226e-14,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,9.442523556916625e-13
t60,0.0,0.0,0.0,0.0,1.5845604367167245e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,1.0679507454446006e-12
t61,0.0,-3.637978807091713e-12,0.0,0.0,9.30863533440014e-14,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,-2.6353977519747832e-12
t62,0.0,-3.637978807091713e-12,0.0,0.0,6.014529255783145e-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,-2.1270311797404703e-12
t63,0.0,1.8189894035458565e-12,0.0,0.0,-3.5066948911221325e-14,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,2.693417156407563e-12
