BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,9.157605910772882e6,60024.85689167126,-71302.7721350569,0.0,0.0,0.0,1765.0044703510036,0.0,0.0,-9.148093e6
t1,19724.888223822407,2.047840860504475e-11,-12.888223822423305,0.0,0.0,0.0,8.590079641645964e-16,0.0,0.0,-19712.0
t2,18176.808562031943,3.714826881613204e-11,-919.8085620319672,0.0,0.0,0.0,8.590079680270613e-16,0.0,0.0,-17257.0
t3,17015.88956703843,9.46812061169207e-12,-569.8895670384377,0.0,0.0,0.0,8.590079670721484e-16,0.0,0.0,-16446.0
t4,16240.232169157334,9.46912723533039e-12,-490.23216915734395,0.0,0.0,0.0,8.590079663725991e-16,0.0,0.0,-15750.0
t5,15604.105597907253,9.476335394328746e-12,-449.1055979072619,0.0,0.0,0.0,8.590079664186434e-16,0.0,0.0,-15155.0
t6,16125.771731828463,9.484233792459613e-12,-415.77173182847366,0.0,0.0,0.0,8.590079663641173e-16,0.0,0.0,-15710.0
t7,16378.530918060867,9.50101334110261e-12,-331.5309180608761,0.0,0.0,0.0,8.590079668752487e-16,0.0,0.0,-16047.0
t8,16093.68366693441,9.511097385029215e-12,-317.6836669344198,0.0,0.0,0.0,8.590079632501741e-16,0.0,0.0,-15776.0
t9,17572.269064013428,9.517995489653747e-12,-311.26906401343854,0.0,0.0,0.0,8.590079586968437e-16,0.0,0.0,-17261.0
t10,19467.884353108933,9.52106201115726e-12,-305.88435310894073,0.0,0.0,0.0,8.590079408360231e-16,0.0,0.0,-19162.0
t11,21996.30358170179,9.522517990843062e-12,-315.30358170180205,0.0,0.0,0.0,8.590078937256032e-16,0.0,0.0,-21681.0
t12,24429.010020615297,9.543803115946273e-12,-263.0100206153031,0.0,0.0,0.0,8.590078792626652e-16,0.0,0.0,-24166.0
t13,27254.325704979896,9.548652119155476e-12,-247.32570497990568,0.0,0.0,0.0,8.590079412365877e-16,0.0,0.0,-27007.0
t14,29783.369817056835,9.545599484163218e-12,-252.36981705684278,0.0,0.0,0.0,8.590079604019949e-16,0.0,0.0,-29531.0
t15,31736.330258690174,9.541865059637949e-12,-255.33025869018292,0.0,0.0,0.0,8.590079686111971e-16,0.0,0.0,-31481.0
t16,34039.26428822989,9.541599577279319e-12,-251.26428822990013,0.0,0.0,0.0,8.590079742808982e-16,0.0,0.0,-33788.0
t17,36925.26924823794,9.554940662451229e-12,-211.26924823796068,0.0,0.0,0.0,8.590079844043691e-16,0.0,0.0,-36714.0
t18,37235.105746338995,9.551826494768716e-12,-230.10574633900907,0.0,0.0,0.0,8.5900799243969365e-16,0.0,0.0,-37005.0
t19,39711.88412233493,9.525107404942099e-12,-247.88412233493756,0.0,0.0,0.0,8.590080040020469e-16,0.0,0.0,-39464.0
t20,39085.981097607095,9.534650553520626e-12,-261.98109760711003,0.0,0.0,0.0,8.590080117934178e-16,0.0,0.0,-38824.0
t21,35860.37049976191,9.544586208533626e-12,-247.37049976192787,0.0,0.0,0.0,8.590079915092164e-16,0.0,0.0,-35613.0
t22,32954.20770946921,9.560058050834887e-12,-194.20770946921138,0.0,0.0,0.0,8.590079826317671e-16,0.0,0.0,-32760.0
t23,29304.921285047767,9.5620613676569e-12,-199.9212850477803,0.0,0.0,0.0,8.590079770126541e-16,0.0,0.0,-29105.0
t24,26144.639283397548,9.558452063640719e-12,-212.6392833975574,0.0,0.0,0.0,8.590079753172973e-16,0.0,0.0,-25932.0
t25,21104.504990281446,9.554397818680873e-12,-220.50499028145597,0.0,0.0,0.0,8.590079691875578e-16,0.0,0.0,-20884.0
t26,19549.387437532416,9.55268807968162e-12,-225.38743753242215,0.0,0.0,0.0,8.590079690799193e-16,0.0,0.0,-19324.0
t27,18478.319662233447,9.565033536736013e-12,-201.3196622334571,0.0,0.0,0.0,8.590079679887921e-16,0.0,0.0,-18277.0
t28,18067.852046528515,9.565923256211392e-12,-207.85204652852588,0.0,0.0,0.0,8.590079678852936e-16,0.0,0.0,-17860.0
t29,17728.075707178385,9.562502296353559e-12,-217.0757071783928,0.0,0.0,0.0,8.590079675272391e-16,0.0,0.0,-17511.0
t30,18880.082339708508,9.558369893034063e-12,-225.08233970852046,0.0,0.0,0.0,8.590079672001837e-16,0.0,0.0,-18655.0
t31,20479.139088884112,9.556870811216472e-12,-230.13908888412357,0.0,0.0,0.0,8.590079680555361e-16,0.0,0.0,-20249.0
t32,23020.090088077075,9.568824671292525e-12,-207.09008807708534,0.0,0.0,0.0,8.590079683369511e-16,0.0,0.0,-22813.0
t33,25098.82643824741,9.569115423776504e-12,-214.82643824741587,0.0,0.0,0.0,8.590079670005577e-16,0.0,0.0,-24884.0
t34,25673.25216694031,9.565569446842728e-12,-222.2521669403231,0.0,0.0,0.0,8.590079569753346e-16,0.0,0.0,-25451.0
t35,27344.18046921659,9.561115497551847e-12,-228.18046921660078,0.0,0.0,0.0,8.590079442196684e-16,0.0,0.0,-27116.0
t36,29435.47787232303,9.558729695429663e-12,-230.47787232303855,0.0,0.0,0.0,8.59007929550844e-16,0.0,0.0,-29205.0
t37,31458.184151533238,9.571535718689994e-12,-207.1841515332489,0.0,0.0,0.0,8.590079495399987e-16,0.0,0.0,-31251.0
t38,33497.69760548957,9.571799544752624e-12,-216.69760548957868,0.0,0.0,0.0,8.590079622984923e-16,0.0,0.0,-33281.0
t39,36440.82334746561,9.567986612627086e-12,-222.82334746561975,0.0,0.0,0.0,8.590079700417995e-16,0.0,0.0,-36218.0
t40,41306.986614510075,9.56372545963869e-12,-217.98661451008658,0.0,0.0,0.0,8.590079795783074e-16,0.0,0.0,-41089.0
t41,46322.60706133272,9.542400580228622e-12,-287.60706133272055,0.0,0.0,0.0,8.590080191795792e-16,0.0,0.0,-46035.0
t42,46417.50898933133,2956.4910106686825,-1.1762419948940203e-11,0.0,0.0,0.0,8.591440189115187e-16,0.0,0.0,-49374.0
t43,44476.65213733133,1224.3478626686892,-1.1907566784205857e-11,0.0,0.0,0.0,8.591439028547063e-16,0.0,0.0,-45701.0
t44,39410.02666336596,9.546586874687626e-12,-279.0266633659793,0.0,0.0,0.0,8.590080096047011e-16,0.0,0.0,-39131.0
t45,36102.50552740332,9.558421826139454e-12,-242.50552740332984,0.0,0.0,0.0,8.590079903652798e-16,0.0,0.0,-35860.0
t46,32950.205212241424,9.562347026006153e-12,-242.2052122414332,0.0,0.0,0.0,8.590079823800384e-16,0.0,0.0,-32708.0
t47,29373.328851789705,9.576228608045115e-12,-209.32885178971617,0.0,0.0,0.0,8.590079773805031e-16,0.0,0.0,-29164.0
t48,26758.03831896061,9.577212321420001e-12,-224.03831896061672,0.0,0.0,0.0,8.590079752631751e-16,0.0,0.0,-26534.0
t49,24105.78266056715,9.57381028296382e-12,-240.78266056716063,0.0,0.0,0.0,8.590079726580409e-16,0.0,0.0,-23865.0
t50,22415.810493851528,9.569601872329805e-12,-255.8104938515388,0.0,0.0,0.0,8.590079714848217e-16,0.0,0.0,-22160.0
t51,21342.08015298784,9.567759631313967e-12,-264.0801529878546,0.0,0.0,0.0,8.59007970642293e-16,0.0,0.0,-21078.0
t52,20789.825184785805,9.580020963663313e-12,-234.8251847858128,0.0,0.0,0.0,8.590079704207556e-16,0.0,0.0,-20555.0
t53,20373.518144614074,9.580712800181675e-12,-243.51814461408046,0.0,0.0,0.0,8.590079699019502e-16,0.0,0.0,-20130.0
t54,21508.097344907725,9.576953783099511e-12,-255.09734490773621,0.0,0.0,0.0,8.590079702398099e-16,0.0,0.0,-21253.0
t55,22768.550981552493,9.57288343941989e-12,-265.55098155249726,0.0,0.0,0.0,8.590079708326294e-16,0.0,0.0,-22503.0
t56,25185.2129951212,9.57079176506984e-12,-273.21299512120504,0.0,0.0,0.0,8.590079724488224e-16,0.0,0.0,-24912.0
t57,27194.110755600737,9.581737171095843e-12,-243.11075560075483,0.0,0.0,0.0,8.590079704130816e-16,0.0,0.0,-26951.0
t58,28051.33477322717,9.582490456908938e-12,-248.33477322717619,0.0,0.0,0.0,8.590079624740864e-16,0.0,0.0,-27803.0
t59,30107.256836743516,9.578747516102659e-12,-257.25683674352774,0.0,0.0,0.0,8.590079540382982e-16,0.0,0.0,-29850.0
t60,32743.71755196669,9.574059392724e-12,-266.7175519666989,0.0,0.0,0.0,8.590079534800119e-16,0.0,0.0,-32477.0
t61,35015.649033649344,9.572090326393065e-12,-274.6490336493493,0.0,0.0,0.0,8.590079658476343e-16,0.0,0.0,-34741.0
t62,37381.58660714714,9.584205201312909e-12,-240.5866071471482,0.0,0.0,0.0,8.590079663141351e-16,0.0,0.0,-37141.0
t63,40128.90887244173,9.584084732406846e-12,-249.90887244173103,0.0,0.0,0.0,8.590079741507424e-16,0.0,0.0,-39879.0
t64,44661.55465828261,9.579133253140808e-12,-247.55465828261808,0.0,0.0,0.0,8.590079861510207e-16,0.0,0.0,-44414.0
t65,48835.348936804265,9.737327431888651e-12,-242.34893680427587,0.0,0.0,0.0,8.590146496786256e-16,0.0,0.0,-48593.0
t66,45744.94341723934,5247.056582768945,-7.940156479883443e-12,0.0,0.0,0.0,8.592578000226025e-16,0.0,0.0,-50992.0
t67,43816.435341083336,2903.564658916686,-1.2081916550631715e-11,0.0,0.0,0.0,8.591450215828603e-16,0.0,0.0,-46720.0
t68,39806.97441350881,9.514006488909651e-12,-111.97441350882295,0.0,0.0,0.0,8.590080213337627e-16,0.0,0.0,-39695.0
t69,36590.210048209134,9.497340494280284e-12,-106.21004820913441,0.0,0.0,0.0,8.590079933805712e-16,0.0,0.0,-36484.0
t70,32985.407293786644,9.483962391020685e-12,-107.4072937866539,0.0,0.0,0.0,8.590079825202916e-16,0.0,0.0,-32878.0
t71,28823.781960649274,9.474663738972222e-12,-107.78196064928616,0.0,0.0,0.0,8.590079767995985e-16,0.0,0.0,-28716.0
t72,25756.890360103553,9.479965095489732e-12,-93.890360103562,0.0,0.0,0.0,8.590079743996438e-16,0.0,0.0,-25663.0
t73,23171.216295154256,9.479164690475379e-12,-94.21629515426055,0.0,0.0,0.0,8.590079723510793e-16,0.0,0.0,-23077.0
t74,20879.814395885573,9.474710093215047e-12,-95.81439588558115,0.0,0.0,0.0,8.590079702147683e-16,0.0,0.0,-20784.0
t75,19468.849453547522,9.469800049923977e-12,-96.84945354752949,0.0,0.0,0.0,8.590079693846594e-16,0.0,0.0,-19372.0
t76,18717.22750262517,9.468802784163383e-12,-96.22750262518056,0.0,0.0,0.0,8.590079692465267e-16,0.0,0.0,-18621.0
t77,17941.19992515922,9.487753414992248e-12,-84.19992515922853,0.0,0.0,0.0,8.590079684615533e-16,0.0,0.0,-17857.0
t78,18863.849531295196,9.489674643137363e-12,-85.84953129520115,0.0,0.0,0.0,8.59007969679807e-16,0.0,0.0,-18778.0
t79,20039.118138891325,9.487611027432807e-12,-88.11813889133202,0.0,0.0,0.0,8.590079693131697e-16,0.0,0.0,-19951.0
t80,22371.575312041525,9.483884940641612e-12,-90.57531204153635,0.0,0.0,0.0,8.590079716384035e-16,0.0,0.0,-22281.0
t81,24115.153711425886,9.482916676885468e-12,-91.15371142589413,0.0,0.0,0.0,8.590079746911563e-16,0.0,0.0,-24024.0
t82,24584.21577130777,9.507053273968241e-12,-79.21577130778155,0.0,0.0,0.0,8.590079715926621e-16,0.0,0.0,-24505.0
t83,25538.51607585636,9.510297510527148e-12,-80.51607585637237,0.0,0.0,0.0,8.590079705737315e-16,0.0,0.0,-25458.0
t84,26864.174241624478,9.507878544671218e-12,-83.17424162448647,0.0,0.0,0.0,8.590079703894536e-16,0.0,0.0,-26781.0
t85,27680.094880062952,9.50486044673849e-12,-85.09488006295516,0.0,0.0,0.0,8.590079703108957e-16,0.0,0.0,-27595.0
t86,27653.677040568175,9.50488894888266e-12,-84.67704056818172,0.0,0.0,0.0,8.590079714677571e-16,0.0,0.0,-27569.0
