Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,2.6048097388006385e-9,0.0,0.0,5.086415174081597e-9,0.0,1.1991641457598234e-8,0.0,0.0,0.0,0.0,0.0,1.968286637048047e-8
t1,0.0,0.0,0.0,0.0,1.923453254125691e-11,0.0,3.5925040720030665e-11,0.0,0.0,0.0,0.0,0.0,5.5159573261287575e-11
t2,0.0,0.0,0.0,0.0,2.120849950188477e-11,0.0,3.54702933691442e-11,0.0,0.0,0.0,0.0,0.0,5.667879287102897e-11
t3,0.0,0.0,0.0,0.0,2.0386313476485454e-11,0.0,3.54702933691442e-11,0.0,0.0,0.0,0.0,0.0,5.5856606845629655e-11
t4,0.0,0.0,0.0,0.0,2.052969347368993e-11,0.0,3.54702933691442e-11,0.0,0.0,0.0,0.0,0.0,5.599998684283413e-11
t5,0.0,0.0,0.0,0.0,2.0874572937501398e-11,0.0,3.54702933691442e-11,0.0,0.0,0.0,0.0,0.0,5.63448663066456e-11
t6,0.0,7.580205932512274e-13,0.0,0.0,2.02629126856321e-11,0.0,3.54702933691442e-11,0.0,0.0,0.0,0.0,0.0,5.649122664802753e-11
t7,0.0,4.166589674490452e-12,0.0,0.0,1.927469746936016e-11,0.0,3.54702933691442e-11,0.0,0.0,0.0,0.0,0.0,5.891158051299481e-11
t8,0.0,8.24131231562697e-12,0.0,0.0,2.01751438531764e-11,0.0,3.54702933691442e-11,0.0,0.0,0.0,0.0,0.0,6.388674953794757e-11
t9,0.0,1.2926487626874758e-11,0.0,0.0,1.9800827205509525e-11,0.0,3.54702933691442e-11,0.0,0.0,0.0,0.0,0.0,6.819760820152849e-11
t10,0.0,1.5712624087289442e-11,0.0,0.0,2.1164914122638212e-11,0.0,3.54702933691442e-11,0.0,0.0,0.0,0.0,0.0,7.234783157907186e-11
t11,0.0,2.0063617053280636e-11,0.0,0.0,2.0985240958460692e-11,0.0,3.54702933691442e-11,0.0,0.0,0.0,0.0,0.0,7.651915138088553e-11
t12,0.0,2.004292509697712e-11,0.0,0.0,1.9415261988299906e-11,0.0,3.54702933691442e-11,0.0,0.0,0.0,0.0,0.0,7.492848045442123e-11
