Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,27527.79091765062,0.0,0.0,0.0,0.0,0.0,7405.927595562376,34933.718513212996
t1,0.0,0.0,0.0,0.0,0.0,6.182813000851934e-9,0.0,0.0,0.0,0.0,0.0,9.723596446173472e-9,1.5906409447025405e-8
t2,0.0,0.0,0.0,0.0,0.0,865.1737571216951,0.0,0.0,0.0,0.0,0.0,131.74330583205,996.917062953745
t3,0.0,0.0,0.0,0.0,0.0,508.462686906477,0.0,0.0,0.0,0.0,0.0,125.07538648468076,633.5380733911578
t4,0.0,0.0,0.0,0.0,0.0,426.7613291364047,0.0,0.0,0.0,0.0,0.0,122.48776089199987,549.2490900284046
t5,0.0,0.0,0.0,0.0,0.0,387.51524198682023,0.0,0.0,0.0,0.0,0.0,118.24164081985236,505.7568828066726
t6,0.0,0.0,0.0,0.0,0.0,355.94095258080347,0.0,0.0,0.0,0.0,0.0,112.42196667790957,468.362919258713
t7,0.0,0.0,0.0,0.0,0.0,279.2958817274339,0.0,0.0,0.0,0.0,0.0,100.69054998220439,379.9864317096383
t8,0.0,0.0,0.0,0.0,0.0,267.3224296369987,0.0,0.0,0.0,0.0,0.0,96.95248626448166,364.27491590148037
t9,0.0,0.0,0.0,0.0,0.0,266.94574107598993,0.0,0.0,0.0,0.0,0.0,94.7675014000764,361.71324247606634
t10,0.0,0.0,0.0,0.0,0.0,264.3987573233407,0.0,0.0,0.0,0.0,0.0,93.25187481383168,357.65063213717235
t11,0.0,0.0,0.0,0.0,0.0,256.9482432267344,0.0,0.0,0.0,0.0,0.0,90.27995933270601,347.22820255944043
t12,0.0,0.0,0.0,0.0,0.0,220.36909110944615,0.0,0.0,0.0,0.0,0.0,83.00582027284756,303.3749113822937
t13,0.0,0.0,0.0,0.0,0.0,218.33557103568765,0.0,0.0,0.0,0.0,0.0,82.50831606525679,300.84388710094447
t14,0.0,0.0,0.0,0.0,0.0,222.84098393675677,0.0,0.0,0.0,0.0,0.0,83.34397945885792,306.18496339561466
t15,0.0,0.0,0.0,0.0,0.0,229.01120148247006,0.0,0.0,0.0,0.0,0.0,83.83180537629225,312.8430068587623
t16,0.0,0.0,0.0,0.0,0.0,227.94094580126423,0.0,0.0,0.0,0.0,0.0,82.69686976153567,310.6378155627999
