Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.319964344957093e-11,0.0,0.0,0.0,4.319964344957093e-11
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.894844154183568e-14,0.0,0.0,0.0,5.894844154183568e-14
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.832242084701804e-14,0.0,0.0,0.0,5.832242084701804e-14
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.810293614284704e-14,0.0,0.0,0.0,5.810293614284704e-14
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.762650574877685e-14,0.0,0.0,0.0,5.762650574877685e-14
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.717565195057658e-14,0.0,0.0,0.0,5.717565195057658e-14
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.665699164301383e-14,0.0,0.0,0.0,5.665699164301383e-14
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.631407475232092e-14,0.0,0.0,0.0,5.631407475232092e-14
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5892855660083615e-14,0.0,0.0,0.0,5.5892855660083615e-14
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551510114454993e-14,0.0,0.0,0.0,5.551510114454993e-14
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.527267519844252e-14,0.0,0.0,0.0,5.527267519844252e-14
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.476567438485036e-14,0.0,0.0,0.0,5.476567438485036e-14
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.434686457409144e-14,0.0,0.0,0.0,5.434686457409144e-14
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4140037554479245e-14,0.0,0.0,0.0,5.4140037554479245e-14
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3690467573314994e-14,0.0,0.0,0.0,5.3690467573314994e-14
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.334960022030524e-14,0.0,0.0,0.0,5.334960022030524e-14
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.311365720974666e-14,0.0,0.0,0.0,5.311365720974666e-14
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.263805880848332e-14,0.0,0.0,0.0,5.263805880848332e-14
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2330858975958693e-14,0.0,0.0,0.0,5.2330858975958693e-14
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.214532520922425e-14,0.0,0.0,0.0,5.214532520922425e-14
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.179558603797818e-14,0.0,0.0,0.0,5.179558603797818e-14
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.166848889200427e-14,0.0,0.0,0.0,5.166848889200427e-14
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.141094146681553e-14,0.0,0.0,0.0,5.141094146681553e-14
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0938145683657993e-14,0.0,0.0,0.0,5.0938145683657993e-14
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.060897367756048e-14,0.0,0.0,0.0,5.060897367756048e-14
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.030182363195771e-14,0.0,0.0,0.0,5.030182363195771e-14
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.978624422646046e-14,0.0,0.0,0.0,4.978624422646046e-14
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.935859907674416e-14,0.0,0.0,0.0,4.935859907674416e-14
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9012102214075744e-14,0.0,0.0,0.0,4.9012102214075744e-14
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.841540349558013e-14,0.0,0.0,0.0,4.841540349558013e-14
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.800029620668054e-14,0.0,0.0,0.0,4.800029620668054e-14
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.764325647094734e-14,0.0,0.0,0.0,4.764325647094734e-14
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.699853406163523e-14,0.0,0.0,0.0,4.699853406163523e-14
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.657163341913798e-14,0.0,0.0,0.0,4.657163341913798e-14
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6184846055824e-14,0.0,0.0,0.0,4.6184846055824e-14
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5606466594959866e-14,0.0,0.0,0.0,4.5606466594959866e-14
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.508897054269403e-14,0.0,0.0,0.0,4.508897054269403e-14
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4493495185375803e-14,0.0,0.0,0.0,4.4493495185375803e-14
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3926916675634016e-14,0.0,0.0,0.0,4.3926916675634016e-14
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3311372806229905e-14,0.0,0.0,0.0,4.3311372806229905e-14
