BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,8.291236514200216e6,29298.32358510498,-34933.718513213,0.0,0.0,0.0,1005.8807278689927,0.0,0.0,-8.286607e6
t1,19412.000000014992,9.11168344006048e-10,-1.5906409447025405e-8,0.0,0.0,0.0,3.159571251783965e-14,0.0,0.0,-19412.0
t2,18205.917062925062,5.32909609726396e-9,-996.917062953745,0.0,0.0,0.0,3.159571251760701e-14,0.0,0.0,-17209.0
t3,17109.53807339081,3.508336169177899e-10,-633.5380733911578,0.0,0.0,0.0,3.159571251723219e-14,0.0,0.0,-16476.0
t4,16396.249090028054,3.5083495040220876e-10,-549.2490900284046,0.0,0.0,0.0,3.159571251712233e-14,0.0,0.0,-15847.0
t5,15918.756882806323,3.5083579005556675e-10,-505.7568828066726,0.0,0.0,0.0,3.159571251661827e-14,0.0,0.0,-15413.0
t6,16586.36291925836,3.508364981481644e-10,-468.362919258713,0.0,0.0,0.0,3.159571251686384e-14,0.0,0.0,-16118.0
t7,16863.98643170929,3.508379215068553e-10,-379.9864317096383,0.0,0.0,0.0,3.159571251698016e-14,0.0,0.0,-16484.0
t8,16851.27491590113,3.5083851415555913e-10,-364.27491590148037,0.0,0.0,0.0,3.1595712516825063e-14,0.0,0.0,-16487.0
t9,18085.71324247571,3.5083898414542185e-10,-361.71324247606634,0.0,0.0,0.0,3.1595712517245116e-14,0.0,0.0,-17724.0
t10,20048.65063213682,3.508394223622846e-10,-357.65063213717235,0.0,0.0,0.0,3.159571251782673e-14,0.0,0.0,-19691.0
t11,22353.22820255909,3.508398377967669e-10,-347.22820255944043,0.0,0.0,0.0,3.159571251838895e-14,0.0,0.0,-22006.0
t12,24575.37491138194,3.5084094247085223e-10,-303.3749113822937,0.0,0.0,0.0,3.1595712518809004e-14,0.0,0.0,-24272.0
t13,26925.843887100596,3.508413325327008e-10,-300.84388710094447,0.0,0.0,0.0,3.159571251931307e-14,0.0,0.0,-26625.0
t14,28783.184963395266,3.50841578618086e-10,-306.18496339561466,0.0,0.0,0.0,3.159571251964265e-14,0.0,0.0,-28477.0
t15,30301.84300685841,3.508417555251522e-10,-312.8430068587623,0.0,0.0,0.0,3.1595712519855905e-14,0.0,0.0,-29989.0
t16,32442.637815562448,3.5084199288723626e-10,-310.6378155627999,0.0,0.0,0.0,3.159571252039874e-14,0.0,0.0,-32132.0
t17,34391.34307221188,3.5084285848214293e-10,-284.3430722122186,0.0,0.0,0.0,3.159571252107729e-14,0.0,0.0,-34107.0
t18,34547.06454242136,3.508430384912026e-10,-289.06454242170474,0.0,0.0,0.0,3.1595712520792945e-14,0.0,0.0,-34258.0
t19,36737.39184875521,3.508430122693125e-10,-314.39184875555395,0.0,0.0,0.0,3.15957125221048e-14,0.0,0.0,-36423.0
t20,35632.534237397485,3.5084313793083244e-10,-313.5342373978298,0.0,0.0,0.0,3.159571252143918e-14,0.0,0.0,-35319.0
t21,33215.80579157204,3.5084323652761155e-10,-303.80579157239765,0.0,0.0,0.0,3.1595712520573225e-14,0.0,0.0,-32912.0
t22,30594.29334630081,3.508439972087527e-10,-266.2933463011634,0.0,0.0,0.0,3.159571252014671e-14,0.0,0.0,-30328.0
t23,26884.059041321565,3.508440612439141e-10,-267.0590413219188,0.0,0.0,0.0,3.159571251928722e-14,0.0,0.0,-26617.0
t24,23450.915021309625,3.508439834459496e-10,-280.91502130997725,0.0,0.0,0.0,3.1595712518809004e-14,0.0,0.0,-23170.0
t25,19146.97050246947,3.5084387683033604e-10,-285.9705024698203,0.0,0.0,0.0,3.159571251747776e-14,0.0,0.0,-18861.0
t26,17819.02985876562,3.508438565379942e-10,-289.02985876596983,0.0,0.0,0.0,3.159571251740021e-14,0.0,0.0,-17530.0
t27,16860.146518601083,3.5084442626678054e-10,-264.146518601433,0.0,0.0,0.0,3.159571251711587e-14,0.0,0.0,-16596.0
t28,16453.349737094035,3.5084442493566827e-10,-269.3497370943848,0.0,0.0,0.0,3.1595712517128794e-14,0.0,0.0,-16184.0
t29,16193.893682512491,3.5084429075993195e-10,-279.89368251284264,0.0,0.0,0.0,3.1595712516915536e-14,0.0,0.0,-15914.0
t30,17324.972495919177,3.5084410960295735e-10,-294.9724959195265,0.0,0.0,0.0,3.15957125173162e-14,0.0,0.0,-17030.0
t31,18985.63026969686,3.5084402126504424e-10,-294.630269697211,0.0,0.0,0.0,3.1595712517762104e-14,0.0,0.0,-18691.0
t32,21596.185885666473,3.5084447031585546e-10,-270.1858856668262,0.0,0.0,0.0,3.1595712518621596e-14,0.0,0.0,-21326.0
t33,23334.010146769906,3.508443425308239e-10,-278.0101467702551,0.0,0.0,0.0,3.1595712519138584e-14,0.0,0.0,-23056.0
t34,24182.606068027453,3.5084406001971326e-10,-290.6060680278083,0.0,0.0,0.0,3.15957125191192e-14,0.0,0.0,-23892.0
t35,25554.71689378738,3.5084371395347064e-10,-306.7168937877277,0.0,0.0,0.0,3.159571251939708e-14,0.0,0.0,-25248.0
t36,27246.55145855813,3.508433877684677e-10,-317.5514585584816,0.0,0.0,0.0,3.1595712520101474e-14,0.0,0.0,-26929.0
t37,28802.26568546091,3.5084351275249366e-10,-301.265685461262,0.0,0.0,0.0,3.1595712520612e-14,0.0,0.0,-28501.0
t38,30108.626711453788,3.508430183691144e-10,-327.62671145413714,0.0,0.0,0.0,3.159571252111606e-14,0.0,0.0,-29781.0
t39,32704.112974318068,3.508422086936288e-10,-385.1129743184224,0.0,0.0,0.0,3.1595712522557166e-14,0.0,0.0,-32319.0
t40,37165.95082310256,3.5084194315904366e-10,-440.9508231029064,0.0,0.0,0.0,3.159571253696174e-14,0.0,0.0,-36725.0
t41,38586.145728632975,2791.854271367427,-3.9556642474034326e-10,0.0,0.0,0.0,3.160076043257679e-14,0.0,0.0,-41378.0
t42,39046.19864765124,5417.801352349039,-2.894520949110297e-10,0.0,0.0,0.0,3.1602236799016196e-14,0.0,0.0,-44464.0
t43,39895.54790623528,552.4520937651132,-3.9557022128354676e-10,0.0,0.0,0.0,3.160076036098043e-14,0.0,0.0,-40448.0
t44,35512.13950531674,3.5083946716699234e-10,-1046.1395053170945,0.0,0.0,0.0,3.159571252273165e-14,0.0,0.0,-34466.0
