BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,8.98632743702283e6,55773.38650557804,-66347.82352837149,0.0,0.0,0.0,2.482364068865985e-11,0.0,0.0,-8.975753e6
t1,21125.869448413996,6.431445830641893e-10,-8.869448414644637,0.0,0.0,0.0,7.34011248750189e-14,0.0,0.0,-21117.0
t2,19901.18403975842,1.63216548570234e-8,-1000.1840397745883,0.0,0.0,0.0,7.292114201746547e-14,0.0,0.0,-18901.0
t3,18804.174197111024,1.2296117221442226e-9,-616.1741971122573,0.0,0.0,0.0,7.311154274568173e-14,0.0,0.0,-18188.0
t4,18115.421138677644,1.1142206890350147e-9,-540.4211386787586,0.0,0.0,0.0,7.312932419189839e-14,0.0,0.0,-17575.0
t5,17637.02032803522,1.0815753566252523e-9,-501.0203280363062,0.0,0.0,0.0,7.309092108651095e-14,0.0,0.0,-17136.0
t6,18338.33971699849,1.1037722263059495e-9,-462.33971699959363,0.0,0.0,0.0,7.322380512430891e-14,0.0,0.0,-17876.0
t7,18591.846732627575,1.36633885336957e-9,-357.84673262894466,0.0,0.0,0.0,7.328830360986891e-14,0.0,0.0,-18234.0
t8,18592.99690568948,1.4315803282241761e-9,-339.99690569090785,0.0,0.0,0.0,7.336886996605978e-14,0.0,0.0,-18253.0
t9,19571.26883277741,1.4391787645196307e-9,-335.26883277884747,0.0,0.0,0.0,7.361131654775792e-14,0.0,0.0,-19236.0
t10,21538.04025778921,1.4236902726778924e-9,-331.040257790634,0.0,0.0,0.0,7.382338348142584e-14,0.0,0.0,-21207.0
t11,23619.222665677848,1.4230980679268381e-9,-324.22266567926795,0.0,0.0,0.0,7.394974606841697e-14,0.0,0.0,-23295.0
t12,25709.585925920223,1.6845345332160103e-9,-268.5859259219019,0.0,0.0,0.0,7.404185825927706e-14,0.0,0.0,-25441.0
t13,27953.54172301663,1.6729318308033252e-9,-271.5417230183066,0.0,0.0,0.0,7.403518140474962e-14,0.0,0.0,-27682.0
t14,29386.338633501517,1.6116841495976056e-9,-277.33863350312674,0.0,0.0,0.0,7.409631989499806e-14,0.0,0.0,-29109.0
t15,30645.147498320846,1.5195766152098236e-9,-285.1474983223635,0.0,0.0,0.0,7.39035172598803e-14,0.0,0.0,-30360.0
t16,32628.71596632469,1.4674172598621111e-9,-286.71596632615746,0.0,0.0,0.0,7.375663197630795e-14,0.0,0.0,-32342.0
t17,34746.45688080773,1.656631002902184e-9,-242.4568808093822,0.0,0.0,0.0,7.350213967434326e-14,0.0,0.0,-34504.0
t18,35067.68306383691,1.6153049717414187e-9,-250.6830638385252,0.0,0.0,0.0,7.323871317425182e-14,0.0,0.0,-34817.0
