Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,0.0,0.0,0.0,0.0,14509.257624553224,0.0,0.0,0.0,0.0,0.0,780.3425484618449,15289.60017301507
t1,0.0,0.0,0.0,0.0,0.0,2.004153044412661e-9,0.0,0.0,0.0,0.0,0.0,30.872510426185883,30.872510428190036
t2,0.0,0.0,0.0,0.0,0.0,439.5905805722624,0.0,0.0,0.0,0.0,0.0,2.139572058007702e-9,439.590580574402
t3,0.0,0.0,0.0,0.0,0.0,239.40185357829998,0.0,0.0,0.0,0.0,0.0,2.1432400222715585e-9,239.40185358044323
t4,0.0,0.0,0.0,0.0,0.0,206.20673018121354,0.0,0.0,0.0,0.0,0.0,2.309602969247795e-9,206.20673018352315
t5,0.0,0.0,0.0,0.0,0.0,191.07100573570625,0.0,0.0,0.0,0.0,0.0,2.375366943364281e-9,191.07100573808162
t6,0.0,0.0,0.0,0.0,0.0,176.28620671229467,0.0,0.0,0.0,0.0,0.0,2.3990130427500586e-9,176.2862067146937
t7,0.0,0.0,0.0,0.0,0.0,141.27135343087684,0.0,0.0,0.0,0.0,0.0,2.3148051366846333e-9,141.27135343319165
t8,0.0,0.0,0.0,0.0,0.0,133.10124358770753,0.0,0.0,0.0,0.0,0.0,2.2899088230485606e-9,133.10124358999744
t9,0.0,0.0,0.0,0.0,0.0,133.3743432357088,0.0,0.0,0.0,0.0,0.0,2.3129762490251665e-9,133.3743432380218
t10,0.0,0.0,0.0,0.0,0.0,124.94377124451599,0.0,0.0,0.0,0.0,0.0,2.308377591224935e-9,124.94377124682437
t11,0.0,0.0,0.0,0.0,0.0,121.07037858926931,0.0,0.0,0.0,0.0,0.0,2.3315402154589465e-9,121.07037859160086
t12,0.0,0.0,0.0,0.0,0.0,104.06811507927887,0.0,0.0,0.0,0.0,0.0,2.2877122346461932e-9,104.06811508156657
t13,0.0,0.0,0.0,0.0,0.0,105.37788353555028,0.0,0.0,0.0,0.0,0.0,2.3533377960002705e-9,105.37788353790361
t14,0.0,0.0,0.0,0.0,0.0,99.65084266407206,0.0,0.0,0.0,0.0,0.0,2.376518043677592e-9,99.65084266644858
t15,0.0,0.0,0.0,0.0,0.0,102.94319486400563,0.0,0.0,0.0,0.0,0.0,2.4704629214166046e-9,102.94319486647609
t16,0.0,0.0,0.0,0.0,0.0,102.10682376215202,0.0,0.0,0.0,0.0,0.0,2.5377334925339393e-9,102.10682376468975
t17,0.0,0.0,0.0,0.0,0.0,91.74914818147806,0.0,0.0,0.0,0.0,0.0,2.55301918990873e-9,91.74914818403109
