BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,7.709786355936697e6,19844.133468071283,-23498.489404695985,0.0,0.0,0.0,1.025507378561636e-11,0.0,0.0,-7.706132e6
t1,21362.82779659846,1.6701674976077497e-9,-5122.827796600181,0.0,0.0,0.0,3.046360401354971e-14,0.0,0.0,-16240.0
t2,14777.940348344911,7.570045316680716e-9,-36.940348352482665,0.0,0.0,0.0,3.046162780881878e-14,0.0,0.0,-14741.0
t3,14327.07874890762,1.1366787380879853e-9,-37.07874890875828,0.0,0.0,0.0,3.046319848163676e-14,0.0,0.0,-14290.0
t4,14180.020102730945,6.016782343710856e-9,-32.0201027369609,0.0,0.0,0.0,3.0463678755711945e-14,0.0,0.0,-14148.0
t5,14368.808446556079,2.0731949768097027e-9,-33.80844655815228,0.0,0.0,0.0,3.0463161542393504e-14,0.0,0.0,-14335.0
t6,15613.595818116763,2.106684339809502e-9,-32.59581811887056,0.0,0.0,0.0,3.04626635410193e-14,0.0,0.0,-15581.0
t7,16436.30755409956,2.13203935332033e-9,-31.307554101689625,0.0,0.0,0.0,3.046248930519918e-14,0.0,0.0,-16405.0
t8,16826.89158180246,2.084523631467943e-9,-30.891581804549297,0.0,0.0,0.0,3.0463020934759874e-14,0.0,0.0,-16796.0
t9,18234.76699764472,1.975768228791212e-9,-31.76699764669962,0.0,0.0,0.0,3.046300443397724e-14,0.0,0.0,-18203.0
t10,20435.476826573708,1.8834526295498658e-9,-31.476826575593993,0.0,0.0,0.0,3.04638597432163e-14,0.0,0.0,-20404.0
t11,22686.663862869464,1.8065875094569046e-9,-30.66386287126706,0.0,0.0,0.0,3.046393482882247e-14,0.0,0.0,-22656.0
t12,24405.002563250633,1.762414432164244e-9,-31.002563252397383,0.0,0.0,0.0,3.0463375044977525e-14,0.0,0.0,-24374.0
t13,25645.108474577966,1.7149392093350951e-9,-31.10847457967801,0.0,0.0,0.0,3.046335581959726e-14,0.0,0.0,-25614.0
t14,25334.734295717833,1.6633032861414264e-9,-30.73429571949824,0.0,0.0,0.0,3.046335243258164e-14,0.0,0.0,-25304.0
t15,25798.329824268665,1.6280762478370055e-9,-31.329824270289276,0.0,0.0,0.0,3.0462621107969365e-14,0.0,0.0,-25767.0
t16,26261.80845375781,1.601224883825606e-9,-30.808453759409655,0.0,0.0,0.0,3.046242482291796e-14,0.0,0.0,-26231.0
t17,27743.011748662015,1.6108250478023995e-9,-31.011748663626985,0.0,0.0,0.0,3.046213575569669e-14,0.0,0.0,-27712.0
t18,27292.263664783888,1.5559734358672766e-9,-31.263664785441822,0.0,0.0,0.0,3.0461904218985176e-14,0.0,0.0,-27261.0
t19,28989.988711813912,1.5558288584136296e-9,-31.98871181546515,0.0,0.0,0.0,3.0462044769560106e-14,0.0,0.0,-28958.0
t20,28945.585412989585,1.5285374183167233e-9,-32.58541299111572,0.0,0.0,0.0,3.046199664123231e-14,0.0,0.0,-28913.0
t21,27285.12501138741,1.4825316513892527e-9,-32.12501138888954,0.0,0.0,0.0,3.046177925344578e-14,0.0,0.0,-27253.0
t22,25178.1660427121,1.4569767548506974e-9,-31.166042713554948,0.0,0.0,0.0,3.046169455017064e-14,0.0,0.0,-25147.0
t23,22201.420869065318,1.4303817720863844e-9,-31.420869066741947,0.0,0.0,0.0,3.046176784294543e-14,0.0,0.0,-22170.0
t24,19134.069814166163,1.4020950153064201e-9,-32.069814167568914,0.0,0.0,0.0,3.046174870897246e-14,0.0,0.0,-19102.0
t25,15307.014534143102,1.3767150369501363e-9,-31.014534144481523,0.0,0.0,0.0,3.0462996568694036e-14,0.0,0.0,-15276.0
t26,14380.70072902735,1.353611023777828e-9,-30.700729028707666,0.0,0.0,0.0,3.046353881130248e-14,0.0,0.0,-14350.0
t27,13818.442246972603,1.3505188889529207e-9,-30.442246973957104,0.0,0.0,0.0,3.0462478378036054e-14,0.0,0.0,-13788.0
t28,13882.099107183374,1.3357259906864044e-9,-30.09910718470969,0.0,0.0,0.0,3.0463245252913975e-14,0.0,0.0,-13852.0
t29,14126.904515761125,1.3075337674637252e-9,-30.904515762434848,0.0,0.0,0.0,3.046330921972213e-14,0.0,0.0,-14096.0
t30,15695.048387831837,1.2803808051553944e-9,-32.0483878331189,0.0,0.0,0.0,3.046242006462813e-14,0.0,0.0,-15663.0
t31,17587.54639482536,1.2621928041725309e-9,-31.546394826617615,0.0,0.0,0.0,3.0462691363512235e-14,0.0,0.0,-17556.0
t32,21146.930069438193,1.2537094403704282e-9,-31.93006943944499,0.0,0.0,0.0,3.046165158523691e-14,0.0,0.0,-21115.0
t33,23336.727770218116,1.2375591272189266e-9,-31.72777021935416,0.0,0.0,0.0,3.046177843081547e-14,0.0,0.0,-23305.0
t34,24162.008077575592,1.2140458610625273e-9,-32.00807757680809,0.0,0.0,0.0,3.046191240575124e-14,0.0,0.0,-24130.0
t35,25066.022745746202,1.1919853410113487e-9,-31.02274574739532,0.0,0.0,0.0,3.046227142296584e-14,0.0,0.0,-25035.0
t36,26548.11253187419,1.1710912121088177e-9,-31.112531875358727,0.0,0.0,0.0,3.04620375604769e-14,0.0,0.0,-26517.0
t37,27310.330024379466,1.1630314771902567e-9,-29.330024380627627,0.0,0.0,0.0,3.046218752457137e-14,0.0,0.0,-27281.0
t38,27375.524829575406,1.141531459599522e-9,-29.524829576549408,0.0,0.0,0.0,3.0461976541882214e-14,0.0,0.0,-27346.0
t39,28581.147684667616,1.1188836440886531e-9,-28.147684668737796,0.0,0.0,0.0,3.046204774210452e-14,0.0,0.0,-28553.0
t40,31155.56936992952,1.0772823213390141e-9,-28.56936993059603,0.0,0.0,0.0,3.046227160956151e-14,0.0,0.0,-31127.0
t41,33940.01132940006,1.044374900166708e-9,-36.01132940111094,0.0,0.0,0.0,3.04629130734449e-14,0.0,0.0,-33904.0
t42,35344.895008305255,503.10499169522177,-4.87075124991777e-10,0.0,0.0,0.0,3.046764329007185e-14,0.0,0.0,-35848.0
t43,32171.20289184405,1.0099269562445696e-9,-31.20289184505922,0.0,0.0,0.0,3.046215954193194e-14,0.0,0.0,-32140.0
t44,27400.314407353115,9.913118207868409e-10,-28.314407354102077,0.0,0.0,0.0,3.0461849961442106e-14,0.0,0.0,-27372.0
t45,26379.30461846894,9.679086909380675e-10,-30.304618469906096,0.0,0.0,0.0,3.0461726911165706e-14,0.0,0.0,-26349.0
t46,23614.251267927822,9.47968486905062e-10,-31.25126792877378,0.0,0.0,0.0,3.046183861643059e-14,0.0,0.0,-23583.0
t47,20854.173486359636,9.40580188406412e-10,-31.173486360571058,0.0,0.0,0.0,3.0461700889793323e-14,0.0,0.0,-20823.0
t48,18647.74642872126,9.289359526276598e-10,-31.746428722191094,0.0,0.0,0.0,3.0461744284908026e-14,0.0,0.0,-18616.0
t49,16712.013988765604,9.153088258786774e-10,-32.01398876652003,0.0,0.0,0.0,3.046244957673622e-14,0.0,0.0,-16680.0
t50,15687.655622009777,9.015821149979338e-10,-32.65562201068071,0.0,0.0,0.0,3.0462801626145656e-14,0.0,0.0,-15655.0
t51,15076.851758034243,8.901152541982406e-10,-32.85175803513334,0.0,0.0,0.0,3.046281375659202e-14,0.0,0.0,-15044.0
