BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,1.1450455009290842e7,57740.38174689925,-69566.39103773722,0.0,0.0,0.0,4.501562011520431e-12,0.0,0.0,-1.1438629e7
t1,23558.9999999828,1.767554095710671e-8,-3.2843274816973005e-10,0.0,0.0,0.0,1.3350064340953233e-14,0.0,0.0,-23559.0
t2,21367.99999999996,2.945403122414006e-10,-2.5923349004572425e-10,0.0,0.0,0.0,1.3413789492996574e-14,0.0,0.0,-21368.0
t3,20672.999999999964,2.978323634845287e-10,-2.599729856787226e-10,0.0,0.0,0.0,1.3409914119744434e-14,0.0,0.0,-20673.0
t4,20269.999999999964,2.9827197525219977e-10,-2.567728743733646e-10,0.0,0.0,0.0,1.342424400095923e-14,0.0,0.0,-20270.0
t5,20204.999999999956,3.004462801286577e-10,-2.5671879881182117e-10,0.0,0.0,0.0,1.3418755020148881e-14,0.0,0.0,-20205.0
t6,20892.999999999956,2.9966108698087087e-10,-2.561526292628093e-10,0.0,0.0,0.0,1.3408060917350783e-14,0.0,0.0,-20893.0
t7,22333.99999999996,2.978743093192799e-10,-2.546458994510061e-10,0.0,0.0,0.0,1.3392669694324344e-14,0.0,0.0,-22334.0
t8,23946.99999999995,2.9758739643069374e-10,-2.544429454520732e-10,0.0,0.0,0.0,1.3389565077352573e-14,0.0,0.0,-23947.0
t9,25230.999999999956,2.979800063002582e-10,-2.547063128862583e-10,0.0,0.0,0.0,1.33911248329649e-14,0.0,0.0,-25231.0
t10,26625.999999999956,2.985264239354201e-10,-2.549970954024991e-10,0.0,0.0,0.0,1.3413742208388158e-14,0.0,0.0,-26626.0
t11,27827.999999999956,2.9882923869066513e-10,-2.5501437242775665e-10,0.0,0.0,0.0,1.3407678059649312e-14,0.0,0.0,-27828.0
t12,29215.99999999995,2.9846324932486844e-10,-2.541728428428725e-10,0.0,0.0,0.0,1.3386022382009645e-14,0.0,0.0,-29216.0
t13,30314.999999999956,2.9867774843573255e-10,-2.5432911413625943e-10,0.0,0.0,0.0,1.3376838937562237e-14,0.0,0.0,-30315.0
