Segment,1,Total
Zone,1,0
AnnualSum,4.9510346912731905e-12,4.9510346912731905e-12
t1,1.3625045945715373e-14,1.3625045945715373e-14
t2,1.362504591331962e-14,1.362504591331962e-14
t3,1.3625045900690575e-14,1.3625045900690575e-14
t4,1.3625045879587776e-14,1.3625045879587776e-14
t5,1.3625045863519146e-14,1.3625045863519146e-14
t6,1.3625045878665276e-14,1.3625045878665276e-14
t7,1.362504589013756e-14,1.362504589013756e-14
t8,1.3625045882003079e-14,1.3625045882003079e-14
t9,1.3625045907698992e-14,1.3625045907698992e-14
t10,1.3625045954570406e-14,1.3625045954570406e-14
t11,1.3625046019138961e-14,1.3625046019138961e-14
t12,1.3625046073135115e-14,1.3625046073135115e-14
t13,1.3625046097567639e-14,1.3625046097567639e-14
t14,1.362504613477138e-14,1.362504613477138e-14
t15,1.362504619651912e-14,1.362504619651912e-14
t16,1.3625046319772262e-14,1.3625046319772262e-14
t17,1.3625046753777127e-14,1.3625046753777127e-14
t18,1.3625046742871914e-14,1.3625046742871914e-14
t19,1.3625047103774693e-14,1.3625047103774693e-14
t20,1.3625047470015371e-14,1.3625047470015371e-14
t21,1.3625046474401722e-14,1.3625046474401722e-14
t22,1.3625046139240093e-14,1.3625046139240093e-14
t23,1.3625046056438022e-14,1.3625046056438022e-14
t24,1.362504601607904e-14,1.362504601607904e-14
t25,1.3625045912734777e-14,1.3625045912734777e-14
t26,1.3625045895649943e-14,1.3625045895649943e-14
t27,1.3625045891270087e-14,1.3625045891270087e-14
t28,1.3625045907156155e-14,1.3625045907156155e-14
t29,1.3625045914931976e-14,1.3625045914931976e-14
t30,1.3625045971949277e-14,1.3625045971949277e-14
t31,1.3625045994901923e-14,1.3625045994901923e-14
t32,1.3625046063414127e-14,1.3625046063414127e-14
t33,1.3625046122232808e-14,1.3625046122232808e-14
t34,1.3625046098834259e-14,1.3625046098834259e-14
t35,1.362504609155927e-14,1.362504609155927e-14
t36,1.3625046129347853e-14,1.3625046129347853e-14
t37,1.3625046150135613e-14,1.3625046150135613e-14
t38,1.3625046136209252e-14,1.3625046136209252e-14
t39,1.3625046193869557e-14,1.3625046193869557e-14
t40,1.3625046344592527e-14,1.3625046344592527e-14
t41,1.3625047337028316e-14,1.3625047337028316e-14
t42,1.3625046859864656e-14,1.3625046859864656e-14
t43,1.3625047073488896e-14,1.3625047073488896e-14
t44,1.3625046221542949e-14,1.3625046221542949e-14
t45,1.3625046166136388e-14,1.3625046166136388e-14
t46,1.3625046077773465e-14,1.3625046077773465e-14
t47,1.3625046028152322e-14,1.3625046028152322e-14
t48,1.3625045983125909e-14,1.3625045983125909e-14
t49,1.3625045930228355e-14,1.3625045930228355e-14
t50,1.3625045906721562e-14,1.3625045906721562e-14
t51,1.3625045895031173e-14,1.3625045895031173e-14
t52,1.3625045901868338e-14,1.3625045901868338e-14
t53,1.3625045882117785e-14,1.3625045882117785e-14
t54,1.3625045901855413e-14,1.3625045901855413e-14
t55,1.36250458948163e-14,1.36250458948163e-14
t56,1.3625045955467057e-14,1.3625045955467057e-14
t57,1.362504600266482e-14,1.362504600266482e-14
t58,1.3625045990064855e-14,1.3625045990064855e-14
t59,1.3625046015999876e-14,1.3625046015999876e-14
t60,1.3625046065281746e-14,1.3625046065281746e-14
t61,1.362504609635918e-14,1.362504609635918e-14
t62,1.3625046101136471e-14,1.3625046101136471e-14
t63,1.3625046149358516e-14,1.3625046149358516e-14
t64,1.3625046319197113e-14,1.3625046319197113e-14
t65,1.3625047107732881e-14,1.3625047107732881e-14
t66,1.3625079772053217e-14,1.3625079772053217e-14
t67,1.3625047177831591e-14,1.3625047177831591e-14
t68,1.3625046197788971e-14,1.3625046197788971e-14
t69,1.3625046135231822e-14,1.3625046135231822e-14
t70,1.36250460612347e-14,1.36250460612347e-14
t71,1.3625046011836508e-14,1.3625046011836508e-14
t72,1.3625045979500531e-14,1.3625045979500531e-14
t73,1.3625045937071982e-14,1.3625045937071982e-14
t74,1.3625045908616646e-14,1.3625045908616646e-14
t75,1.3625045892016488e-14,1.3625045892016488e-14
t76,1.3625045887021092e-14,1.3625045887021092e-14
t77,1.3625045901126784e-14,1.3625045901126784e-14
t78,1.3625045938946063e-14,1.3625045938946063e-14
t79,1.3625045967391706e-14,1.3625045967391706e-14
t80,1.3625045997837445e-14,1.3625045997837445e-14
t81,1.3625046033217188e-14,1.3625046033217188e-14
t82,1.3625046022580162e-14,1.3625046022580162e-14
t83,1.3625046046708956e-14,1.3625046046708956e-14
t84,1.3625046097524018e-14,1.3625046097524018e-14
t85,1.3625046129664508e-14,1.3625046129664508e-14
t86,1.3625046169359484e-14,1.3625046169359484e-14
t87,1.3625046340375845e-14,1.3625046340375845e-14
t88,1.3625046745899524e-14,1.3625046745899524e-14
t89,1.3625047143180479e-14,1.3625047143180479e-14
t90,1.3627213134686455e-14,1.3627213134686455e-14
t91,1.362505288098019e-14,1.362505288098019e-14
t92,1.3625046365866579e-14,1.3625046365866579e-14
t93,1.3625046226467258e-14,1.3625046226467258e-14
t94,1.3625046111796115e-14,1.3625046111796115e-14
t95,1.3625046045893084e-14,1.3625046045893084e-14
t96,1.3625046004984803e-14,1.3625046004984803e-14
t97,1.3625045974912264e-14,1.3625045974912264e-14
t98,1.3625045939944496e-14,1.3625045939944496e-14
t99,1.3625045932058815e-14,1.3625045932058815e-14
t100,1.3625045928325193e-14,1.3625045928325193e-14
t101,1.3625045933646937e-14,1.3625045933646937e-14
t102,1.3625045967050817e-14,1.3625045967050817e-14
t103,1.3625045988046987e-14,1.3625045988046987e-14
t104,1.362504603829821e-14,1.362504603829821e-14
t105,1.3625046082785017e-14,1.3625046082785017e-14
t106,1.3625046072136682e-14,1.3625046072136682e-14
t107,1.362504611369766e-14,1.362504611369766e-14
