Resource,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2
Zone,1,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,0.0,0.0,3.723447644098913e-8,0.0,0.0,0.0,0.0,0.0,2952.8117318355376
t2,0.0,0.0,0.0,0.0,0.0,219.49909141112678,0.0,0.0,0.0,0.0,0.0,2973.1207708542042
t3,0.0,0.0,0.0,0.0,0.0,362.60757443053205,0.0,0.0,0.0,0.0,0.0,2992.506236504828
t4,0.0,0.0,0.0,0.0,0.0,488.4314293031118,0.0,0.0,0.0,0.0,0.0,3011.766085384911
t5,0.0,0.0,0.0,0.0,0.0,608.4051215220469,0.0,0.0,0.0,0.0,0.0,3030.5587306110438
t6,0.0,0.0,0.0,0.0,0.0,722.0401946500428,0.0,0.0,0.0,0.0,0.0,3048.8308262551477
t7,0.0,0.0,0.0,0.0,0.0,814.448851895379,0.0,0.0,0.0,0.0,0.0,3066.295550721125
t8,0.0,0.0,0.0,0.0,0.0,903.7959317343134,0.0,0.0,0.0,0.0,0.0,3083.352158396066
t9,0.0,0.0,0.0,0.0,0.0,992.3133247526746,0.0,0.0,0.0,0.0,0.0,3100.0480843788278
t10,0.0,0.0,0.0,0.0,0.0,1080.3504453100188,0.0,0.0,0.0,0.0,0.0,3116.427136756518
t11,0.0,0.0,0.0,0.0,0.0,1167.2798881949316,0.0,0.0,0.0,0.0,0.0,3132.422057639658
t12,0.0,0.0,0.0,0.0,0.0,1242.74183558308,0.0,0.0,0.0,0.0,0.0,3147.53212732319
t13,0.0,0.0,0.0,0.0,0.0,1316.551340087678,0.0,0.0,0.0,0.0,0.0,3162.409490021999
t14,0.0,0.0,0.0,0.0,0.0,1397.6985301781358,0.0,0.0,0.0,0.0,0.0,3177.4773200920986
t15,0.0,0.0,0.0,0.0,0.0,1479.8033860037967,0.0,0.0,0.0,0.0,0.0,3192.473544006075
t16,0.0,0.0,0.0,0.0,0.0,1561.6151312140082,0.0,0.0,0.0,0.0,0.0,3207.287459145166
t17,0.0,0.0,0.0,0.0,0.0,1634.8777150138815,0.0,0.0,0.0,0.0,0.0,3221.568783344332
t18,0.0,0.0,0.0,0.0,0.0,1708.3472470899228,0.0,0.0,0.0,0.0,0.0,3235.8304654732556
t19,0.0,0.0,0.0,0.0,0.0,1785.5835146345119,0.0,0.0,0.0,0.0,0.0,3250.2659451536533
t20,0.0,0.0,0.0,0.0,0.0,1866.8069238239452,0.0,0.0,0.0,0.0,0.0,3264.836173507233
t21,0.0,0.0,0.0,0.0,0.0,1947.6429214456923,0.0,0.0,0.0,0.0,0.0,3279.2730255471683
t22,0.0,0.0,0.0,0.0,0.0,2017.0910131839555,0.0,0.0,0.0,0.0,0.0,3293.1506392913075
t23,0.0,0.0,0.0,0.0,0.0,2087.4497081048594,0.0,0.0,0.0,0.0,0.0,3307.0816238294633
t24,0.0,0.0,0.0,0.0,0.0,2159.308362235138,0.0,0.0,0.0,0.0,0.0,3321.1530566428514
t25,0.0,0.0,0.0,0.0,0.0,2233.483932136889,0.0,0.0,0.0,0.0,0.0,3335.380969014328
t26,0.0,0.0,0.0,0.0,0.0,2307.7284023078823,0.0,0.0,0.0,0.0,0.0,3349.522945577218
t27,0.0,0.0,0.0,0.0,0.0,2373.4045968895916,0.0,0.0,0.0,0.0,0.0,3363.224239507853
t28,0.0,0.0,0.0,0.0,0.0,2440.784437611828,0.0,0.0,0.0,0.0,0.0,3377.0497223809866
t29,0.0,0.0,0.0,0.0,0.0,2510.3273567151523,0.0,0.0,0.0,0.0,0.0,3391.069208855866
t30,0.0,0.0,0.0,0.0,0.0,2582.4641186234126,0.0,0.0,0.0,0.0,0.0,3405.2292303394684
t31,0.0,0.0,0.0,0.0,0.0,2653.256085868434,0.0,0.0,0.0,0.0,0.0,3419.233705090668
